Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TI;44,33
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIV;46,48
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIII;46,42
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TII;47,43
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TI;47,62
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIV;48,49
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIII;49,81
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TII;48,79
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TI;49,52
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIV;49,26
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIII;49,22
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TII;49,95
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TI;50,09
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIV;49,50
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIII;49,55
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TII;49,10
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TI;50,93
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIV;51,85
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIII;49,75
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TII;49,48
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TI;47,77
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIV;48,63
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIII;47,97
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TII;44,46
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TI;46,38
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIV;49,71
ambos sexos;de 16 a 19;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIII;47,50
ambos sexos;de 20 a 24;Total;1995TIV;21,81
ambos sexos;de 20 a 24;Total;1995TIII;21,97
ambos sexos;de 20 a 24;Total;1995TII;21,48
ambos sexos;de 20 a 24;Total;1995TI;22,04
ambos sexos;de 20 a 24;Total;1994TIV;22,22
ambos sexos;de 20 a 24;Total;1994TIII;22,50
ambos sexos;de 20 a 24;Total;1994TII;22,48
ambos sexos;de 20 a 24;Total;1994TI;23,01
ambos sexos;de 20 a 24;Total;1993TIV;22,88
ambos sexos;de 20 a 24;Total;1993TIII;23,79
ambos sexos;de 20 a 24;Total;1993TII;22,87
ambos sexos;de 20 a 24;Total;1993TI;23,15
ambos sexos;de 20 a 24;Total;1992TIV;23,87
ambos sexos;de 20 a 24;Total;1992TIII;23,16
ambos sexos;de 20 a 24;Total;1992TII;23,75
ambos sexos;de 20 a 24;Total;1992TI;23,45
ambos sexos;de 20 a 24;Total;1991TIV;24,68
ambos sexos;de 20 a 24;Total;1991TIII;24,67
ambos sexos;de 20 a 24;Total;1991TII;25,27
ambos sexos;de 20 a 24;Total;1991TI;25,68
ambos sexos;de 20 a 24;Total;1990TIV;26,52
ambos sexos;de 20 a 24;Total;1990TIII;26,77
ambos sexos;de 20 a 24;Total;1990TII;26,07
ambos sexos;de 20 a 24;Total;1990TI;26,80
ambos sexos;de 20 a 24;Total;1989TIV;27,32
ambos sexos;de 20 a 24;Total;1989TIII;26,60
ambos sexos;de 20 a 24;Total;1989TII;26,97
ambos sexos;de 20 a 24;Total;1989TI;28,13
ambos sexos;de 20 a 24;Total;1988TIV;28,50
ambos sexos;de 20 a 24;Total;1988TIII;28,17
ambos sexos;de 20 a 24;Total;1988TII;28,28
ambos sexos;de 20 a 24;Total;1988TI;28,06
ambos sexos;de 20 a 24;Total;1987TIV;28,01
ambos sexos;de 20 a 24;Total;1987TIII;28,42
ambos sexos;de 20 a 24;Total;1987TII;28,32
ambos sexos;de 20 a 24;Total;1987TI;29,05
ambos sexos;de 20 a 24;Total;1986TIV;29,25
ambos sexos;de 20 a 24;Total;1986TIII;28,87
ambos sexos;de 20 a 24;Total;1986TII;28,80
ambos sexos;de 20 a 24;Total;1986TI;28,31
ambos sexos;de 20 a 24;Total;1985TIV;28,42
ambos sexos;de 20 a 24;Total;1985TIII;28,18
ambos sexos;de 20 a 24;Total;1985TII;27,40
ambos sexos;de 20 a 24;Total;1985TI;27,40
ambos sexos;de 20 a 24;Total;1984TIV;27,79
ambos sexos;de 20 a 24;Total;1984TIII;27,82
ambos sexos;de 20 a 24;Total;1984TII;27,54
ambos sexos;de 20 a 24;Total;1984TI;27,94
ambos sexos;de 20 a 24;Total;1983TIV;27,84
ambos sexos;de 20 a 24;Total;1983TIII;28,74
ambos sexos;de 20 a 24;Total;1983TII;28,04
ambos sexos;de 20 a 24;Total;1983TI;27,92
ambos sexos;de 20 a 24;Total;1982TIV;27,64
ambos sexos;de 20 a 24;Total;1982TIII;27,67
ambos sexos;de 20 a 24;Total;1982TII;27,14
ambos sexos;de 20 a 24;Total;1982TI;27,00
ambos sexos;de 20 a 24;Total;1981TIV;26,72
ambos sexos;de 20 a 24;Total;1981TIII;26,74
ambos sexos;de 20 a 24;Total;1981TII;25,90
ambos sexos;de 20 a 24;Total;1981TI;26,35
ambos sexos;de 20 a 24;Total;1980TIV;26,56
ambos sexos;de 20 a 24;Total;1980TIII;26,58
ambos sexos;de 20 a 24;Total;1980TII;25,27
ambos sexos;de 20 a 24;Total;1980TI;24,91
ambos sexos;de 20 a 24;Total;1979TIV;25,11
ambos sexos;de 20 a 24;Total;1979TIII;25,52
ambos sexos;de 20 a 24;Total;1979TII;24,46
ambos sexos;de 20 a 24;Total;1979TI;24,39
ambos sexos;de 20 a 24;Total;1978TIV;24,90
ambos sexos;de 20 a 24;Total;1978TIII;25,02
ambos sexos;de 20 a 24;Total;1978TII;22,80
ambos sexos;de 20 a 24;Total;1978TI;23,52
ambos sexos;de 20 a 24;Total;1977TIV;22,72
ambos sexos;de 20 a 24;Total;1977TIII;23,24
ambos sexos;de 20 a 24;Total;1977TII;21,50
ambos sexos;de 20 a 24;Total;1977TI;20,98
ambos sexos;de 20 a 24;Total;1976TIV;20,47
ambos sexos;de 20 a 24;Total;1976TIII;20,83
ambos sexos;de 20 a 24;agricultura;1995TIV;16,83
ambos sexos;de 20 a 24;agricultura;1995TIII;16,53
ambos sexos;de 20 a 24;agricultura;1995TII;16,35
ambos sexos;de 20 a 24;agricultura;1995TI;19,03
ambos sexos;de 20 a 24;agricultura;1994TIV;17,20
ambos sexos;de 20 a 24;agricultura;1994TIII;19,01
ambos sexos;de 20 a 24;agricultura;1994TII;17,71
ambos sexos;de 20 a 24;agricultura;1994TI;18,61
ambos sexos;de 20 a 24;agricultura;1993TIV;17,72
ambos sexos;de 20 a 24;agricultura;1993TIII;18,16
ambos sexos;de 20 a 24;agricultura;1993TII;17,81
ambos sexos;de 20 a 24;agricultura;1993TI;19,68
ambos sexos;de 20 a 24;agricultura;1992TIV;17,74
ambos sexos;de 20 a 24;agricultura;1992TIII;17,71
ambos sexos;de 20 a 24;agricultura;1992TII;20,83
ambos sexos;de 20 a 24;agricultura;1992TI;19,74
ambos sexos;de 20 a 24;agricultura;1991TIV;21,01
ambos sexos;de 20 a 24;agricultura;1991TIII;19,16
ambos sexos;de 20 a 24;agricultura;1991TII;17,31
ambos sexos;de 20 a 24;agricultura;1991TI;20,07
ambos sexos;de 20 a 24;agricultura;1990TIV;18,64
ambos sexos;de 20 a 24;agricultura;1990TIII;19,30
ambos sexos;de 20 a 24;agricultura;1990TII;20,30
ambos sexos;de 20 a 24;agricultura;1990TI;21,63
ambos sexos;de 20 a 24;agricultura;1989TIV;22,73
ambos sexos;de 20 a 24;agricultura;1989TIII;22,74
ambos sexos;de 20 a 24;agricultura;1989TII;21,00
ambos sexos;de 20 a 24;agricultura;1989TI;22,24
ambos sexos;de 20 a 24;agricultura;1988TIV;21,80
ambos sexos;de 20 a 24;agricultura;1988TIII;23,25
ambos sexos;de 20 a 24;agricultura;1988TII;22,53
ambos sexos;de 20 a 24;agricultura;1988TI;22,70
ambos sexos;de 20 a 24;agricultura;1987TIV;20,72
ambos sexos;de 20 a 24;agricultura;1987TIII;19,75
ambos sexos;de 20 a 24;agricultura;1987TII;21,88
ambos sexos;de 20 a 24;agricultura;1987TI;17,62
ambos sexos;de 20 a 24;agricultura;1986TIV;16,74
ambos sexos;de 20 a 24;agricultura;1986TIII;15,75
ambos sexos;de 20 a 24;agricultura;1986TII;17,23
ambos sexos;de 20 a 24;agricultura;1986TI;17,68
ambos sexos;de 20 a 24;agricultura;1985TIV;17,50
ambos sexos;de 20 a 24;agricultura;1985TIII;19,67
ambos sexos;de 20 a 24;agricultura;1985TII;18,19
ambos sexos;de 20 a 24;agricultura;1985TI;18,31
ambos sexos;de 20 a 24;agricultura;1984TIV;18,86
ambos sexos;de 20 a 24;agricultura;1984TIII;17,46
ambos sexos;de 20 a 24;agricultura;1984TII;20,24
ambos sexos;de 20 a 24;agricultura;1984TI;20,91
ambos sexos;de 20 a 24;agricultura;1983TIV;19,74
ambos sexos;de 20 a 24;agricultura;1983TIII;18,65
ambos sexos;de 20 a 24;agricultura;1983TII;20,98
ambos sexos;de 20 a 24;agricultura;1983TI;20,05
ambos sexos;de 20 a 24;agricultura;1982TIV;16,95
ambos sexos;de 20 a 24;agricultura;1982TIII;17,75
ambos sexos;de 20 a 24;agricultura;1982TII;17,09
ambos sexos;de 20 a 24;agricultura;1982TI;18,87
ambos sexos;de 20 a 24;agricultura;1981TIV;16,14
ambos sexos;de 20 a 24;agricultura;1981TIII;18,83
ambos sexos;de 20 a 24;agricultura;1981TII;16,44
ambos sexos;de 20 a 24;agricultura;1981TI;16,94
ambos sexos;de 20 a 24;agricultura;1980TIV;17,44
ambos sexos;de 20 a 24;agricultura;1980TIII;17,89
ambos sexos;de 20 a 24;agricultura;1980TII;18,94
ambos sexos;de 20 a 24;agricultura;1980TI;19,04
ambos sexos;de 20 a 24;agricultura;1979TIV;15,66
ambos sexos;de 20 a 24;agricultura;1979TIII;16,98
ambos sexos;de 20 a 24;agricultura;1979TII;13,44
ambos sexos;de 20 a 24;agricultura;1979TI;16,53
ambos sexos;de 20 a 24;agricultura;1978TIV;16,13
ambos sexos;de 20 a 24;agricultura;1978TIII;14,59
ambos sexos;de 20 a 24;agricultura;1978TII;14,19
ambos sexos;de 20 a 24;agricultura;1978TI;14,81
ambos sexos;de 20 a 24;agricultura;1977TIV;14,48
ambos sexos;de 20 a 24;agricultura;1977TIII;13,80
ambos sexos;de 20 a 24;agricultura;1977TII;15,17
ambos sexos;de 20 a 24;agricultura;1977TI;17,05
ambos sexos;de 20 a 24;agricultura;1976TIV;13,31
ambos sexos;de 20 a 24;agricultura;1976TIII;11,30
ambos sexos;de 20 a 24;industria;1995TIV;21,99
ambos sexos;de 20 a 24;industria;1995TIII;22,61
ambos sexos;de 20 a 24;industria;1995TII;20,87
ambos sexos;de 20 a 24;industria;1995TI;19,69
ambos sexos;de 20 a 24;industria;1994TIV;21,22
ambos sexos;de 20 a 24;industria;1994TIII;21,39
ambos sexos;de 20 a 24;industria;1994TII;22,37
ambos sexos;de 20 a 24;industria;1994TI;23,28
ambos sexos;de 20 a 24;industria;1993TIV;23,34
ambos sexos;de 20 a 24;industria;1993TIII;25,00
ambos sexos;de 20 a 24;industria;1993TII;24,77
ambos sexos;de 20 a 24;industria;1993TI;26,47
ambos sexos;de 20 a 24;industria;1992TIV;25,14
ambos sexos;de 20 a 24;industria;1992TIII;22,49
ambos sexos;de 20 a 24;industria;1992TII;24,42
ambos sexos;de 20 a 24;industria;1992TI;24,91
ambos sexos;de 20 a 24;industria;1991TIV;23,24
ambos sexos;de 20 a 24;industria;1991TIII;24,12
ambos sexos;de 20 a 24;industria;1991TII;25,59
ambos sexos;de 20 a 24;industria;1991TI;26,68
ambos sexos;de 20 a 24;industria;1990TIV;28,10
ambos sexos;de 20 a 24;industria;1990TIII;28,44
ambos sexos;de 20 a 24;industria;1990TII;26,52
ambos sexos;de 20 a 24;industria;1990TI;26,84
ambos sexos;de 20 a 24;industria;1989TIV;28,07
ambos sexos;de 20 a 24;industria;1989TIII;23,99
ambos sexos;de 20 a 24;industria;1989TII;22,35
ambos sexos;de 20 a 24;industria;1989TI;22,54
ambos sexos;de 20 a 24;industria;1988TIV;24,29
ambos sexos;de 20 a 24;industria;1988TIII;23,00
ambos sexos;de 20 a 24;industria;1988TII;20,24
ambos sexos;de 20 a 24;industria;1988TI;21,83
ambos sexos;de 20 a 24;industria;1987TIV;22,51
ambos sexos;de 20 a 24;industria;1987TIII;21,40
ambos sexos;de 20 a 24;industria;1987TII;20,70
ambos sexos;de 20 a 24;industria;1987TI;16,90
ambos sexos;de 20 a 24;industria;1986TIV;16,60
ambos sexos;de 20 a 24;industria;1986TIII;15,96
ambos sexos;de 20 a 24;industria;1986TII;16,26
ambos sexos;de 20 a 24;industria;1986TI;16,63
ambos sexos;de 20 a 24;industria;1985TIV;16,95
ambos sexos;de 20 a 24;industria;1985TIII;18,07
ambos sexos;de 20 a 24;industria;1985TII;18,62
ambos sexos;de 20 a 24;industria;1985TI;19,85
ambos sexos;de 20 a 24;industria;1984TIV;19,95
ambos sexos;de 20 a 24;industria;1984TIII;21,16
ambos sexos;de 20 a 24;industria;1984TII;20,16
ambos sexos;de 20 a 24;industria;1984TI;21,98
ambos sexos;de 20 a 24;industria;1983TIV;21,53
ambos sexos;de 20 a 24;industria;1983TIII;22,65
ambos sexos;de 20 a 24;industria;1983TII;24,07
ambos sexos;de 20 a 24;industria;1983TI;23,15
ambos sexos;de 20 a 24;industria;1982TIV;23,97
ambos sexos;de 20 a 24;industria;1982TIII;23,26
ambos sexos;de 20 a 24;industria;1982TII;23,11
ambos sexos;de 20 a 24;industria;1982TI;23,17
ambos sexos;de 20 a 24;industria;1981TIV;22,76
ambos sexos;de 20 a 24;industria;1981TIII;23,17
ambos sexos;de 20 a 24;industria;1981TII;24,91
ambos sexos;de 20 a 24;industria;1981TI;24,45
ambos sexos;de 20 a 24;industria;1980TIV;24,49
ambos sexos;de 20 a 24;industria;1980TIII;24,71
ambos sexos;de 20 a 24;industria;1980TII;24,71
ambos sexos;de 20 a 24;industria;1980TI;23,97
ambos sexos;de 20 a 24;industria;1979TIV;24,26
ambos sexos;de 20 a 24;industria;1979TIII;25,59
ambos sexos;de 20 a 24;industria;1979TII;26,66
ambos sexos;de 20 a 24;industria;1979TI;25,17
ambos sexos;de 20 a 24;industria;1978TIV;26,85
ambos sexos;de 20 a 24;industria;1978TIII;25,46
ambos sexos;de 20 a 24;industria;1978TII;22,18
ambos sexos;de 20 a 24;industria;1978TI;28,08
ambos sexos;de 20 a 24;industria;1977TIV;24,35
ambos sexos;de 20 a 24;industria;1977TIII;24,42
ambos sexos;de 20 a 24;industria;1977TII;19,95
ambos sexos;de 20 a 24;industria;1977TI;19,06
ambos sexos;de 20 a 24;industria;1976TIV;18,24
ambos sexos;de 20 a 24;industria;1976TIII;19,04
ambos sexos;de 20 a 24;construcción;1995TIV;14,58
ambos sexos;de 20 a 24;construcción;1995TIII;13,74
ambos sexos;de 20 a 24;construcción;1995TII;13,42
ambos sexos;de 20 a 24;construcción;1995TI;14,44
ambos sexos;de 20 a 24;construcción;1994TIV;13,86
ambos sexos;de 20 a 24;construcción;1994TIII;15,37
ambos sexos;de 20 a 24;construcción;1994TII;14,66
ambos sexos;de 20 a 24;construcción;1994TI;15,46
ambos sexos;de 20 a 24;construcción;1993TIV;16,08
ambos sexos;de 20 a 24;construcción;1993TIII;15,94
ambos sexos;de 20 a 24;construcción;1993TII;16,20
ambos sexos;de 20 a 24;construcción;1993TI;16,06
ambos sexos;de 20 a 24;construcción;1992TIV;17,32
ambos sexos;de 20 a 24;construcción;1992TIII;18,12
ambos sexos;de 20 a 24;construcción;1992TII;16,80
ambos sexos;de 20 a 24;construcción;1992TI;17,82
ambos sexos;de 20 a 24;construcción;1991TIV;16,58
ambos sexos;de 20 a 24;construcción;1991TIII;17,83
ambos sexos;de 20 a 24;construcción;1991TII;19,72
ambos sexos;de 20 a 24;construcción;1991TI;19,53
ambos sexos;de 20 a 24;construcción;1990TIV;18,72
ambos sexos;de 20 a 24;construcción;1990TIII;18,87
ambos sexos;de 20 a 24;construcción;1990TII;16,77
ambos sexos;de 20 a 24;construcción;1990TI;15,45
ambos sexos;de 20 a 24;construcción;1989TIV;16,87
ambos sexos;de 20 a 24;construcción;1989TIII;15,94
ambos sexos;de 20 a 24;construcción;1989TII;16,38
ambos sexos;de 20 a 24;construcción;1989TI;17,05
ambos sexos;de 20 a 24;construcción;1988TIV;16,50
ambos sexos;de 20 a 24;construcción;1988TIII;16,79
ambos sexos;de 20 a 24;construcción;1988TII;17,52
ambos sexos;de 20 a 24;construcción;1988TI;16,49
ambos sexos;de 20 a 24;construcción;1987TIV;15,42
ambos sexos;de 20 a 24;construcción;1987TIII;18,85
ambos sexos;de 20 a 24;construcción;1987TII;16,94
ambos sexos;de 20 a 24;construcción;1987TI;13,88
ambos sexos;de 20 a 24;construcción;1986TIV;13,38
ambos sexos;de 20 a 24;construcción;1986TIII;13,33
ambos sexos;de 20 a 24;construcción;1986TII;13,02
ambos sexos;de 20 a 24;construcción;1986TI;13,16
ambos sexos;de 20 a 24;construcción;1985TIV;11,93
ambos sexos;de 20 a 24;construcción;1985TIII;10,59
ambos sexos;de 20 a 24;construcción;1985TII;11,56
ambos sexos;de 20 a 24;construcción;1985TI;12,12
ambos sexos;de 20 a 24;construcción;1984TIV;12,23
ambos sexos;de 20 a 24;construcción;1984TIII;11,95
ambos sexos;de 20 a 24;construcción;1984TII;12,51
ambos sexos;de 20 a 24;construcción;1984TI;13,62
ambos sexos;de 20 a 24;construcción;1983TIV;12,74
ambos sexos;de 20 a 24;construcción;1983TIII;13,33
ambos sexos;de 20 a 24;construcción;1983TII;14,13
ambos sexos;de 20 a 24;construcción;1983TI;15,09
ambos sexos;de 20 a 24;construcción;1982TIV;13,58
ambos sexos;de 20 a 24;construcción;1982TIII;15,42
ambos sexos;de 20 a 24;construcción;1982TII;17,09
ambos sexos;de 20 a 24;construcción;1982TI;17,79
ambos sexos;de 20 a 24;construcción;1981TIV;15,42
ambos sexos;de 20 a 24;construcción;1981TIII;16,53
ambos sexos;de 20 a 24;construcción;1981TII;14,85
ambos sexos;de 20 a 24;construcción;1981TI;15,87
ambos sexos;de 20 a 24;construcción;1980TIV;14,87
ambos sexos;de 20 a 24;construcción;1980TIII;14,76
ambos sexos;de 20 a 24;construcción;1980TII;16,90
ambos sexos;de 20 a 24;construcción;1980TI;15,85
ambos sexos;de 20 a 24;construcción;1979TIV;15,62
ambos sexos;de 20 a 24;construcción;1979TIII;14,64
ambos sexos;de 20 a 24;construcción;1979TII;14,26
ambos sexos;de 20 a 24;construcción;1979TI;13,27
ambos sexos;de 20 a 24;construcción;1978TIV;13,57
ambos sexos;de 20 a 24;construcción;1978TIII;14,62
ambos sexos;de 20 a 24;construcción;1978TII;15,84
ambos sexos;de 20 a 24;construcción;1978TI;15,64
ambos sexos;de 20 a 24;construcción;1977TIV;13,31
ambos sexos;de 20 a 24;construcción;1977TIII;14,81
ambos sexos;de 20 a 24;construcción;1977TII;12,29
ambos sexos;de 20 a 24;construcción;1977TI;13,40
ambos sexos;de 20 a 24;construcción;1976TIV;12,70
ambos sexos;de 20 a 24;construcción;1976TIII;14,37
ambos sexos;de 20 a 24;servicios;1995TIV;21,55
ambos sexos;de 20 a 24;servicios;1995TIII;21,53
ambos sexos;de 20 a 24;servicios;1995TII;21,54
ambos sexos;de 20 a 24;servicios;1995TI;22,60
ambos sexos;de 20 a 24;servicios;1994TIV;23,29
ambos sexos;de 20 a 24;servicios;1994TIII;23,02
ambos sexos;de 20 a 24;servicios;1994TII;23,44
ambos sexos;de 20 a 24;servicios;1994TI;24,40
ambos sexos;de 20 a 24;servicios;1993TIV;24,33
ambos sexos;de 20 a 24;servicios;1993TIII;25,92
ambos sexos;de 20 a 24;servicios;1993TII;25,01
ambos sexos;de 20 a 24;servicios;1993TI;24,95
ambos sexos;de 20 a 24;servicios;1992TIV;25,63
ambos sexos;de 20 a 24;servicios;1992TIII;25,01
ambos sexos;de 20 a 24;servicios;1992TII;25,80
ambos sexos;de 20 a 24;servicios;1992TI;24,66
ambos sexos;de 20 a 24;servicios;1991TIV;26,29
ambos sexos;de 20 a 24;servicios;1991TIII;25,84
ambos sexos;de 20 a 24;servicios;1991TII;26,50
ambos sexos;de 20 a 24;servicios;1991TI;26,23
ambos sexos;de 20 a 24;servicios;1990TIV;26,71
ambos sexos;de 20 a 24;servicios;1990TIII;27,45
ambos sexos;de 20 a 24;servicios;1990TII;26,18
ambos sexos;de 20 a 24;servicios;1990TI;26,26
ambos sexos;de 20 a 24;servicios;1989TIV;27,21
ambos sexos;de 20 a 24;servicios;1989TIII;26,34
ambos sexos;de 20 a 24;servicios;1989TII;26,34
ambos sexos;de 20 a 24;servicios;1989TI;27,98
ambos sexos;de 20 a 24;servicios;1988TIV;28,51
ambos sexos;de 20 a 24;servicios;1988TIII;27,93
ambos sexos;de 20 a 24;servicios;1988TII;29,33
ambos sexos;de 20 a 24;servicios;1988TI;30,15
ambos sexos;de 20 a 24;servicios;1987TIV;29,46
ambos sexos;de 20 a 24;servicios;1987TIII;29,42
ambos sexos;de 20 a 24;servicios;1987TII;30,99
ambos sexos;de 20 a 24;servicios;1987TI;24,84
ambos sexos;de 20 a 24;servicios;1986TIV;24,23
ambos sexos;de 20 a 24;servicios;1986TIII;24,43
ambos sexos;de 20 a 24;servicios;1986TII;24,70
ambos sexos;de 20 a 24;servicios;1986TI;24,25
ambos sexos;de 20 a 24;servicios;1985TIV;25,62
ambos sexos;de 20 a 24;servicios;1985TIII;24,35
ambos sexos;de 20 a 24;servicios;1985TII;23,65
ambos sexos;de 20 a 24;servicios;1985TI;25,69
ambos sexos;de 20 a 24;servicios;1984TIV;27,10
ambos sexos;de 20 a 24;servicios;1984TIII;27,59
ambos sexos;de 20 a 24;servicios;1984TII;28,87
ambos sexos;de 20 a 24;servicios;1984TI;28,84
ambos sexos;de 20 a 24;servicios;1983TIV;28,53
ambos sexos;de 20 a 24;servicios;1983TIII;29,04
ambos sexos;de 20 a 24;servicios;1983TII;27,51
