Sexo;Edad;Nacionalidad;Periodo;Total
Mujeres;De 25 a 34 años;Extranjera: América Latina;2012T4;262,9
Mujeres;De 25 a 34 años;Extranjera: América Latina;2012T3;269,7
Mujeres;De 25 a 34 años;Extranjera: América Latina;2012T2;264
Mujeres;De 25 a 34 años;Extranjera: América Latina;2012T1;278,3
Mujeres;De 25 a 34 años;Extranjera: América Latina;2011T4;293,9
Mujeres;De 25 a 34 años;Extranjera: América Latina;2011T3;291,7
Mujeres;De 25 a 34 años;Extranjera: América Latina;2011T2;331
Mujeres;De 25 a 34 años;Extranjera: América Latina;2011T1;336,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2010T4;333
Mujeres;De 25 a 34 años;Extranjera: América Latina;2010T3;338
Mujeres;De 25 a 34 años;Extranjera: América Latina;2010T2;351,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2010T1;337,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2009T4;335,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2009T3;336,6
Mujeres;De 25 a 34 años;Extranjera: América Latina;2009T2;341,3
Mujeres;De 25 a 34 años;Extranjera: América Latina;2009T1;349,6
Mujeres;De 25 a 34 años;Extranjera: América Latina;2008T4;352,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2008T3;356,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2008T2;339,8
Mujeres;De 25 a 34 años;Extranjera: América Latina;2008T1;346,4
Mujeres;De 25 a 34 años;Extranjera: América Latina;2007T4;345,8
Mujeres;De 25 a 34 años;Extranjera: América Latina;2007T3;347,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2007T2;312,4
Mujeres;De 25 a 34 años;Extranjera: América Latina;2007T1;303,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2006T4;296,4
Mujeres;De 25 a 34 años;Extranjera: América Latina;2006T3;278,1
Mujeres;De 25 a 34 años;Extranjera: América Latina;2006T2;265,6
Mujeres;De 25 a 34 años;Extranjera: América Latina;2006T1;268,3
Mujeres;De 25 a 34 años;Extranjera: América Latina;2005T4;249,1
Mujeres;De 25 a 34 años;Extranjera: América Latina;2005T3;246
Mujeres;De 25 a 34 años;Extranjera: América Latina;2005T2;222,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2005T1;206
Mujeres;De 25 a 34 años;Extranjera: América Latina;2004T4;203,6
Mujeres;De 25 a 34 años;Extranjera: América Latina;2004T3;194,7
Mujeres;De 25 a 34 años;Extranjera: América Latina;2004T2;187,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2004T1;183,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2003T4;179
Mujeres;De 25 a 34 años;Extranjera: América Latina;2003T3;190,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2003T2;172,4
Mujeres;De 25 a 34 años;Extranjera: América Latina;2003T1;163,2
Mujeres;De 25 a 34 años;Extranjera: América Latina;2002T4;139,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2002T3;127,3
Mujeres;De 25 a 34 años;Extranjera: América Latina;2002T2;113,5
Mujeres;De 25 a 34 años;Extranjera: América Latina;2002T1;107,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2025T4;74,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2025T3;75,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2025T2;78,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2025T1;72,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2024T4;66,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2024T3;74,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2024T2;89,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2024T1;76,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2023T4;87,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2023T3;76,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2023T2;67,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2023T1;80,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2022T4;81,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2022T3;70,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2022T2;89,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2022T1;76,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2021T4;77,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2021T3;80,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2021T2;79,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2021T1;66
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2020T4;75,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2020T3;82,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2020T2;69,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2020T1;72,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2019T4;71,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2019T3;83,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2019T2;82,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2019T1;72,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2018T4;72,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2018T3;72,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2018T2;91,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2018T1;75,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2017T4;80
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2017T3;76,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2017T2;92,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2017T1;87,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2016T4;86
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2016T3;96,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2016T2;96,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2016T1;98,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2015T4;96,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2015T3;101,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2015T2;103,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2015T1;99,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2014T4;87,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2014T3;91,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2014T2;104,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2014T1;99,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2013T4;118,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2013T3;113,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2013T2;117,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2013T1;107,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2012T4;89,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2012T3;79
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2012T2;90,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2012T1;88,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2011T4;90,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2011T3;81,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2011T2;81,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2011T1;79,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2010T4;79,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2010T3;82,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2010T2;89,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2010T1;98,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2009T4;79,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2009T3;72,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2009T2;76,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2009T1;87
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2008T4;71,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2008T3;74,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2008T2;82,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2008T1;75,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2007T4;62,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2007T3;57,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2007T2;54,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2007T1;53
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2006T4;56,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2006T3;51,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2006T2;54
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2006T1;52,9
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2005T4;47,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2005T3;45,2
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2005T2;47,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2005T1;57,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2004T4;44,7
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2004T3;41,5
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2004T2;35,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2004T1;29,6
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2003T4;34,1
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2003T3;28,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2003T2;28
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2003T1;27,8
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2002T4;23
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2002T3;21,3
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2002T2;26,4
Mujeres;De 25 a 34 años;Extranjera: Resto del mundo y apátrida;2002T1;19,6
Mujeres;De 35 a 44 años;Total;2025T4;2.784,5
Mujeres;De 35 a 44 años;Total;2025T3;2.776,4
Mujeres;De 35 a 44 años;Total;2025T2;2.782,4
Mujeres;De 35 a 44 años;Total;2025T1;2.804,6
Mujeres;De 35 a 44 años;Total;2024T4;2.776,3
Mujeres;De 35 a 44 años;Total;2024T3;2.798,1
Mujeres;De 35 a 44 años;Total;2024T2;2.816,7
Mujeres;De 35 a 44 años;Total;2024T1;2.824,1
Mujeres;De 35 a 44 años;Total;2023T4;2.863,2
Mujeres;De 35 a 44 años;Total;2023T3;2.862,4
Mujeres;De 35 a 44 años;Total;2023T2;2.876,3
Mujeres;De 35 a 44 años;Total;2023T1;2.898,1
Mujeres;De 35 a 44 años;Total;2022T4;2.922,3
Mujeres;De 35 a 44 años;Total;2022T3;2.886,9
Mujeres;De 35 a 44 años;Total;2022T2;2.883,8
Mujeres;De 35 a 44 años;Total;2022T1;2.907,8
Mujeres;De 35 a 44 años;Total;2021T4;2.959,3
Mujeres;De 35 a 44 años;Total;2021T3;2.970,9
Mujeres;De 35 a 44 años;Total;2021T2;2.985,6
Mujeres;De 35 a 44 años;Total;2021T1;2.967
Mujeres;De 35 a 44 años;Total;2020T4;3.005,6
Mujeres;De 35 a 44 años;Total;2020T3;2.969,7
Mujeres;De 35 a 44 años;Total;2020T2;2.875,8
Mujeres;De 35 a 44 años;Total;2020T1;3.066,2
Mujeres;De 35 a 44 años;Total;2019T4;3.112,2
Mujeres;De 35 a 44 años;Total;2019T3;3.085,4
Mujeres;De 35 a 44 años;Total;2019T2;3.096,7
Mujeres;De 35 a 44 años;Total;2019T1;3.117,7
Mujeres;De 35 a 44 años;Total;2018T4;3.134,2
Mujeres;De 35 a 44 años;Total;2018T3;3.107,3
Mujeres;De 35 a 44 años;Total;2018T2;3.145,4
Mujeres;De 35 a 44 años;Total;2018T1;3.175,5
Mujeres;De 35 a 44 años;Total;2017T4;3.184,4
Mujeres;De 35 a 44 años;Total;2017T3;3.169,7
Mujeres;De 35 a 44 años;Total;2017T2;3.212,4
Mujeres;De 35 a 44 años;Total;2017T1;3.231,3
Mujeres;De 35 a 44 años;Total;2016T4;3.235,1
Mujeres;De 35 a 44 años;Total;2016T3;3.225,5
Mujeres;De 35 a 44 años;Total;2016T2;3.274,4
Mujeres;De 35 a 44 años;Total;2016T1;3.256,9
Mujeres;De 35 a 44 años;Total;2015T4;3.252
Mujeres;De 35 a 44 años;Total;2015T3;3.188,5
Mujeres;De 35 a 44 años;Total;2015T2;3.266,1
Mujeres;De 35 a 44 años;Total;2015T1;3.242,4
Mujeres;De 35 a 44 años;Total;2014T4;3.265,8
Mujeres;De 35 a 44 años;Total;2014T3;3.221,1
Mujeres;De 35 a 44 años;Total;2014T2;3.244,3
Mujeres;De 35 a 44 años;Total;2014T1;3.242,8
Mujeres;De 35 a 44 años;Total;2013T4;3.263,6
Mujeres;De 35 a 44 años;Total;2013T3;3.204,1
Mujeres;De 35 a 44 años;Total;2013T2;3.244,8
Mujeres;De 35 a 44 años;Total;2013T1;3.240,9
Mujeres;De 35 a 44 años;Total;2012T4;3.244,9
Mujeres;De 35 a 44 años;Total;2012T3;3.196
Mujeres;De 35 a 44 años;Total;2012T2;3.196,7
Mujeres;De 35 a 44 años;Total;2012T1;3.219,1
Mujeres;De 35 a 44 años;Total;2011T4;3.163,8
Mujeres;De 35 a 44 años;Total;2011T3;3.111,2
Mujeres;De 35 a 44 años;Total;2011T2;3.117,1
Mujeres;De 35 a 44 años;Total;2011T1;3.101,2
Mujeres;De 35 a 44 años;Total;2010T4;3.070,8
Mujeres;De 35 a 44 años;Total;2010T3;2.995,7
Mujeres;De 35 a 44 años;Total;2010T2;3.034
Mujeres;De 35 a 44 años;Total;2010T1;3.003,4
Mujeres;De 35 a 44 años;Total;2009T4;2.990,1
Mujeres;De 35 a 44 años;Total;2009T3;2.945,3
Mujeres;De 35 a 44 años;Total;2009T2;2.947,1
Mujeres;De 35 a 44 años;Total;2009T1;2.929,6
Mujeres;De 35 a 44 años;Total;2008T4;2.897,4
Mujeres;De 35 a 44 años;Total;2008T3;2.790,3
Mujeres;De 35 a 44 años;Total;2008T2;2.774
Mujeres;De 35 a 44 años;Total;2008T1;2.762,3
Mujeres;De 35 a 44 años;Total;2007T4;2.723,2
Mujeres;De 35 a 44 años;Total;2007T3;2.637
Mujeres;De 35 a 44 años;Total;2007T2;2.669,8
Mujeres;De 35 a 44 años;Total;2007T1;2.656,1
Mujeres;De 35 a 44 años;Total;2006T4;2.615,1
Mujeres;De 35 a 44 años;Total;2006T3;2.540
Mujeres;De 35 a 44 años;Total;2006T2;2.540,4
Mujeres;De 35 a 44 años;Total;2006T1;2.505,7
Mujeres;De 35 a 44 años;Total;2005T4;2.474,4
Mujeres;De 35 a 44 años;Total;2005T3;2.401,5
Mujeres;De 35 a 44 años;Total;2005T2;2.412,7
Mujeres;De 35 a 44 años;Total;2005T1;2.385,6
Mujeres;De 35 a 44 años;Total;2004T4;2.400
Mujeres;De 35 a 44 años;Total;2004T3;2.339,9
Mujeres;De 35 a 44 años;Total;2004T2;2.326,6
Mujeres;De 35 a 44 años;Total;2004T1;2.301
Mujeres;De 35 a 44 años;Total;2003T4;2.277,2
Mujeres;De 35 a 44 años;Total;2003T3;2.229,9
Mujeres;De 35 a 44 años;Total;2003T2;2.213,9
Mujeres;De 35 a 44 años;Total;2003T1;2.177,6
Mujeres;De 35 a 44 años;Total;2002T4;2.145,6
Mujeres;De 35 a 44 años;Total;2002T3;2.093,7
Mujeres;De 35 a 44 años;Total;2002T2;2.077,2
Mujeres;De 35 a 44 años;Total;2002T1;2.030,8
Mujeres;De 35 a 44 años;Española;2025T4;1.978,1
Mujeres;De 35 a 44 años;Española;2025T3;1.945,1
Mujeres;De 35 a 44 años;Española;2025T2;1.989,9
Mujeres;De 35 a 44 años;Española;2025T1;2.027,3
Mujeres;De 35 a 44 años;Española;2024T4;2.039,1
Mujeres;De 35 a 44 años;Española;2024T3;2.057,2
Mujeres;De 35 a 44 años;Española;2024T2;2.063,4
Mujeres;De 35 a 44 años;Española;2024T1;2.110,9
Mujeres;De 35 a 44 años;Española;2023T4;2.125,4
Mujeres;De 35 a 44 años;Española;2023T3;2.107,9
Mujeres;De 35 a 44 años;Española;2023T2;2.149,2
Mujeres;De 35 a 44 años;Española;2023T1;2.192,8
Mujeres;De 35 a 44 años;Española;2022T4;2.243,7
Mujeres;De 35 a 44 años;Española;2022T3;2.217,6
Mujeres;De 35 a 44 años;Española;2022T2;2.234,1
Mujeres;De 35 a 44 años;Española;2022T1;2.262,5
Mujeres;De 35 a 44 años;Española;2021T4;2.320,2
Mujeres;De 35 a 44 años;Española;2021T3;2.356,8
Mujeres;De 35 a 44 años;Española;2021T2;2.343,8
Mujeres;De 35 a 44 años;Española;2021T1;2.338,1
Mujeres;De 35 a 44 años;Española;2020T4;2.340
Mujeres;De 35 a 44 años;Española;2020T3;2.324,9
Mujeres;De 35 a 44 años;Española;2020T2;2.285,9
Mujeres;De 35 a 44 años;Española;2020T1;2.428,3
Mujeres;De 35 a 44 años;Española;2019T4;2.472,2
Mujeres;De 35 a 44 años;Española;2019T3;2.452
Mujeres;De 35 a 44 años;Española;2019T2;2.479,3
Mujeres;De 35 a 44 años;Española;2019T1;2.502,2
Mujeres;De 35 a 44 años;Española;2018T4;2.501,9
Mujeres;De 35 a 44 años;Española;2018T3;2.499,6
Mujeres;De 35 a 44 años;Española;2018T2;2.556,6
Mujeres;De 35 a 44 años;Española;2018T1;2.576,6
Mujeres;De 35 a 44 años;Española;2017T4;2.581,5
Mujeres;De 35 a 44 años;Española;2017T3;2.571,2
Mujeres;De 35 a 44 años;Española;2017T2;2.614,8
Mujeres;De 35 a 44 años;Española;2017T1;2.653,9
Mujeres;De 35 a 44 años;Española;2016T4;2.663,3
Mujeres;De 35 a 44 años;Española;2016T3;2.666,5
Mujeres;De 35 a 44 años;Española;2016T2;2.706,4
Mujeres;De 35 a 44 años;Española;2016T1;2.673,5
Mujeres;De 35 a 44 años;Española;2015T4;2.692,6
Mujeres;De 35 a 44 años;Española;2015T3;2.636,5
Mujeres;De 35 a 44 años;Española;2015T2;2.718,5
Mujeres;De 35 a 44 años;Española;2015T1;2.716,6
Mujeres;De 35 a 44 años;Española;2014T4;2.735,3
Mujeres;De 35 a 44 años;Española;2014T3;2.703,1
Mujeres;De 35 a 44 años;Española;2014T2;2.715,2
Mujeres;De 35 a 44 años;Española;2014T1;2.707,6
Mujeres;De 35 a 44 años;Española;2013T4;2.709,3
Mujeres;De 35 a 44 años;Española;2013T3;2.639,2
Mujeres;De 35 a 44 años;Española;2013T2;2.658,8
Mujeres;De 35 a 44 años;Española;2013T1;2.653,2
Mujeres;De 35 a 44 años;Española;2012T4;2.668,2
Mujeres;De 35 a 44 años;Española;2012T3;2.620,8
Mujeres;De 35 a 44 años;Española;2012T2;2.607,8
Mujeres;De 35 a 44 años;Española;2012T1;2.611,5
Mujeres;De 35 a 44 años;Española;2011T4;2.592,4
Mujeres;De 35 a 44 años;Española;2011T3;2.539,4
Mujeres;De 35 a 44 años;Española;2011T2;2.534,7
Mujeres;De 35 a 44 años;Española;2011T1;2.530,5
Mujeres;De 35 a 44 años;Española;2010T4;2.513,6
Mujeres;De 35 a 44 años;Española;2010T3;2.442,3
Mujeres;De 35 a 44 años;Española;2010T2;2.469,8
Mujeres;De 35 a 44 años;Española;2010T1;2.450,8
Mujeres;De 35 a 44 años;Española;2009T4;2.441,4
Mujeres;De 35 a 44 años;Española;2009T3;2.398,6
Mujeres;De 35 a 44 años;Española;2009T2;2.399,7
Mujeres;De 35 a 44 años;Española;2009T1;2.383,2
Mujeres;De 35 a 44 años;Española;2008T4;2.360,6
Mujeres;De 35 a 44 años;Española;2008T3;2.312
Mujeres;De 35 a 44 años;Española;2008T2;2.308,4
Mujeres;De 35 a 44 años;Española;2008T1;2.291
Mujeres;De 35 a 44 años;Española;2007T4;2.269,8
Mujeres;De 35 a 44 años;Española;2007T3;2.211
Mujeres;De 35 a 44 años;Española;2007T2;2.248,4
Mujeres;De 35 a 44 años;Española;2007T1;2.255,8
Mujeres;De 35 a 44 años;Española;2006T4;2.212,5
Mujeres;De 35 a 44 años;Española;2006T3;2.156,5
Mujeres;De 35 a 44 años;Española;2006T2;2.183,5
Mujeres;De 35 a 44 años;Española;2006T1;2.175,8
Mujeres;De 35 a 44 años;Española;2005T4;2.155,4
Mujeres;De 35 a 44 años;Española;2005T3;2.090,6
Mujeres;De 35 a 44 años;Española;2005T2;2.088,2
Mujeres;De 35 a 44 años;Española;2005T1;2.075,7
Mujeres;De 35 a 44 años;Española;2004T4;2.097,3
Mujeres;De 35 a 44 años;Española;2004T3;2.052
Mujeres;De 35 a 44 años;Española;2004T2;2.060,3
Mujeres;De 35 a 44 años;Española;2004T1;2.062,1
Mujeres;De 35 a 44 años;Española;2003T4;2.050,6
Mujeres;De 35 a 44 años;Española;2003T3;2.028,7
Mujeres;De 35 a 44 años;Española;2003T2;2.036,1
Mujeres;De 35 a 44 años;Española;2003T1;1.997,5
Mujeres;De 35 a 44 años;Española;2002T4;1.962,4
Mujeres;De 35 a 44 años;Española;2002T3;1.921,5
Mujeres;De 35 a 44 años;Española;2002T2;1.906,5
Mujeres;De 35 a 44 años;Española;2002T1;1.877,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T4;197
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T3;193,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T2;173,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T1;188,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T4;196,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T3;197,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T2;186,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T1;164,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T4;176,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T3;166,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T2;169,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T1;158,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T4;143,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T3;152
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T2;144,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T1;141
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T4;152,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T3;157,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T2;153,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T1;146,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T4;155,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T3;152,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T2;133,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T1;137,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T4;138,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T3;136,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T2;141,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T1;144
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T4;149,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T3;137,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T2;134,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T1;143,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T4;126,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T3;129,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T2;125,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T1;119,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T4;125,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T3;136,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T2;134,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T1;126,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T4;125,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T3;121,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T2;107,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T1;94,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T4;94,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T3;85,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T2;92
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T1;88
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T4;89,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T3;88,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T2;91
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T1;93,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T4;88,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T3;81,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T2;78,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T1;81,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T4;87,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T3;84,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T2;83,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T1;80,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T4;71,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T3;60,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T2;55,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T1;53,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T4;62,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T3;60,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T2;56,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T1;56,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T4;52,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T3;47,2
