Sexo;Edad;Nacionalidad;Periodo;Total
Ambos sexos;Total;Extranjera: Unión Europea;2002T2;404,1
Ambos sexos;Total;Extranjera: Unión Europea;2002T1;390,2
Ambos sexos;Total;Extranjera: Resto de Europa;2025T4;616,1
Ambos sexos;Total;Extranjera: Resto de Europa;2025T3;622,3
Ambos sexos;Total;Extranjera: Resto de Europa;2025T2;545,5
Ambos sexos;Total;Extranjera: Resto de Europa;2025T1;569,7
Ambos sexos;Total;Extranjera: Resto de Europa;2024T4;594,4
Ambos sexos;Total;Extranjera: Resto de Europa;2024T3;579,2
Ambos sexos;Total;Extranjera: Resto de Europa;2024T2;566,7
Ambos sexos;Total;Extranjera: Resto de Europa;2024T1;599,9
Ambos sexos;Total;Extranjera: Resto de Europa;2023T4;664,3
Ambos sexos;Total;Extranjera: Resto de Europa;2023T3;611,1
Ambos sexos;Total;Extranjera: Resto de Europa;2023T2;624,2
Ambos sexos;Total;Extranjera: Resto de Europa;2023T1;588,7
Ambos sexos;Total;Extranjera: Resto de Europa;2022T4;522,2
Ambos sexos;Total;Extranjera: Resto de Europa;2022T3;523,1
Ambos sexos;Total;Extranjera: Resto de Europa;2022T2;486,2
Ambos sexos;Total;Extranjera: Resto de Europa;2022T1;448,9
Ambos sexos;Total;Extranjera: Resto de Europa;2021T4;465,2
Ambos sexos;Total;Extranjera: Resto de Europa;2021T3;472,8
Ambos sexos;Total;Extranjera: Resto de Europa;2021T2;475,1
Ambos sexos;Total;Extranjera: Resto de Europa;2021T1;513
Ambos sexos;Total;Extranjera: Resto de Europa;2020T4;461,7
Ambos sexos;Total;Extranjera: Resto de Europa;2020T3;469,6
Ambos sexos;Total;Extranjera: Resto de Europa;2020T2;485,7
Ambos sexos;Total;Extranjera: Resto de Europa;2020T1;491,7
Ambos sexos;Total;Extranjera: Resto de Europa;2019T4;294,6
Ambos sexos;Total;Extranjera: Resto de Europa;2019T3;298,4
Ambos sexos;Total;Extranjera: Resto de Europa;2019T2;289,1
Ambos sexos;Total;Extranjera: Resto de Europa;2019T1;264,6
Ambos sexos;Total;Extranjera: Resto de Europa;2018T4;246,5
Ambos sexos;Total;Extranjera: Resto de Europa;2018T3;263,7
Ambos sexos;Total;Extranjera: Resto de Europa;2018T2;231,6
Ambos sexos;Total;Extranjera: Resto de Europa;2018T1;234,2
Ambos sexos;Total;Extranjera: Resto de Europa;2017T4;235
Ambos sexos;Total;Extranjera: Resto de Europa;2017T3;212,1
Ambos sexos;Total;Extranjera: Resto de Europa;2017T2;201,8
Ambos sexos;Total;Extranjera: Resto de Europa;2017T1;196,7
Ambos sexos;Total;Extranjera: Resto de Europa;2016T4;182,8
Ambos sexos;Total;Extranjera: Resto de Europa;2016T3;173,7
Ambos sexos;Total;Extranjera: Resto de Europa;2016T2;202,9
Ambos sexos;Total;Extranjera: Resto de Europa;2016T1;215,5
Ambos sexos;Total;Extranjera: Resto de Europa;2015T4;229,2
Ambos sexos;Total;Extranjera: Resto de Europa;2015T3;252,9
Ambos sexos;Total;Extranjera: Resto de Europa;2015T2;261,7
Ambos sexos;Total;Extranjera: Resto de Europa;2015T1;253,7
Ambos sexos;Total;Extranjera: Resto de Europa;2014T4;231,6
Ambos sexos;Total;Extranjera: Resto de Europa;2014T3;208,7
Ambos sexos;Total;Extranjera: Resto de Europa;2014T2;199,7
Ambos sexos;Total;Extranjera: Resto de Europa;2014T1;177,9
Ambos sexos;Total;Extranjera: Resto de Europa;2013T4;199,6
Ambos sexos;Total;Extranjera: Resto de Europa;2013T3;198,9
Ambos sexos;Total;Extranjera: Resto de Europa;2013T2;190
Ambos sexos;Total;Extranjera: Resto de Europa;2013T1;203,1
Ambos sexos;Total;Extranjera: Resto de Europa;2012T4;234,2
Ambos sexos;Total;Extranjera: Resto de Europa;2012T3;234,4
Ambos sexos;Total;Extranjera: Resto de Europa;2012T2;212,7
Ambos sexos;Total;Extranjera: Resto de Europa;2012T1;220,4
Ambos sexos;Total;Extranjera: Resto de Europa;2011T4;230,4
Ambos sexos;Total;Extranjera: Resto de Europa;2011T3;253,3
Ambos sexos;Total;Extranjera: Resto de Europa;2011T2;218,4
Ambos sexos;Total;Extranjera: Resto de Europa;2011T1;224,1
Ambos sexos;Total;Extranjera: Resto de Europa;2010T4;225,4
Ambos sexos;Total;Extranjera: Resto de Europa;2010T3;221,9
Ambos sexos;Total;Extranjera: Resto de Europa;2010T2;208,2
Ambos sexos;Total;Extranjera: Resto de Europa;2010T1;181,7
Ambos sexos;Total;Extranjera: Resto de Europa;2009T4;191
Ambos sexos;Total;Extranjera: Resto de Europa;2009T3;171,1
Ambos sexos;Total;Extranjera: Resto de Europa;2009T2;170,5
Ambos sexos;Total;Extranjera: Resto de Europa;2009T1;191,6
Ambos sexos;Total;Extranjera: Resto de Europa;2008T4;199
Ambos sexos;Total;Extranjera: Resto de Europa;2008T3;204,9
Ambos sexos;Total;Extranjera: Resto de Europa;2008T2;199,1
Ambos sexos;Total;Extranjera: Resto de Europa;2008T1;205
Ambos sexos;Total;Extranjera: Resto de Europa;2007T4;195,1
Ambos sexos;Total;Extranjera: Resto de Europa;2007T3;195,3
Ambos sexos;Total;Extranjera: Resto de Europa;2007T2;187,4
Ambos sexos;Total;Extranjera: Resto de Europa;2007T1;174,6
Ambos sexos;Total;Extranjera: Resto de Europa;2006T4;779,6
Ambos sexos;Total;Extranjera: Resto de Europa;2006T3;758
Ambos sexos;Total;Extranjera: Resto de Europa;2006T2;699,8
Ambos sexos;Total;Extranjera: Resto de Europa;2006T1;683,6
Ambos sexos;Total;Extranjera: Resto de Europa;2005T4;686,9
Ambos sexos;Total;Extranjera: Resto de Europa;2005T3;596,2
Ambos sexos;Total;Extranjera: Resto de Europa;2005T2;616,5
Ambos sexos;Total;Extranjera: Resto de Europa;2005T1;570,3
Ambos sexos;Total;Extranjera: Resto de Europa;2004T4;567,3
Ambos sexos;Total;Extranjera: Resto de Europa;2004T3;467,4
Ambos sexos;Total;Extranjera: Resto de Europa;2004T2;435,6
Ambos sexos;Total;Extranjera: Resto de Europa;2004T1;478
Ambos sexos;Total;Extranjera: Resto de Europa;2003T4;431,2
Ambos sexos;Total;Extranjera: Resto de Europa;2003T3;425,4
Ambos sexos;Total;Extranjera: Resto de Europa;2003T2;403,4
Ambos sexos;Total;Extranjera: Resto de Europa;2003T1;346,7
Ambos sexos;Total;Extranjera: Resto de Europa;2002T4;300,5
Ambos sexos;Total;Extranjera: Resto de Europa;2002T3;275,2
Ambos sexos;Total;Extranjera: Resto de Europa;2002T2;241,4
Ambos sexos;Total;Extranjera: Resto de Europa;2002T1;221
Ambos sexos;Total;Extranjera: América Latina;2025T4;2.677,2
Ambos sexos;Total;Extranjera: América Latina;2025T3;2.713,1
Ambos sexos;Total;Extranjera: América Latina;2025T2;2.562,1
Ambos sexos;Total;Extranjera: América Latina;2025T1;2.546,8
Ambos sexos;Total;Extranjera: América Latina;2024T4;2.507,7
Ambos sexos;Total;Extranjera: América Latina;2024T3;2.420
Ambos sexos;Total;Extranjera: América Latina;2024T2;2.471,8
Ambos sexos;Total;Extranjera: América Latina;2024T1;2.366,1
Ambos sexos;Total;Extranjera: América Latina;2023T4;2.252,9
Ambos sexos;Total;Extranjera: América Latina;2023T3;2.256
Ambos sexos;Total;Extranjera: América Latina;2023T2;2.117,8
Ambos sexos;Total;Extranjera: América Latina;2023T1;2.033,5
Ambos sexos;Total;Extranjera: América Latina;2022T4;2.003,1
Ambos sexos;Total;Extranjera: América Latina;2022T3;1.911,5
Ambos sexos;Total;Extranjera: América Latina;2022T2;1.769,8
Ambos sexos;Total;Extranjera: América Latina;2022T1;1.750
Ambos sexos;Total;Extranjera: América Latina;2021T4;1.689,5
Ambos sexos;Total;Extranjera: América Latina;2021T3;1.680,3
Ambos sexos;Total;Extranjera: América Latina;2021T2;1.731,4
Ambos sexos;Total;Extranjera: América Latina;2021T1;1.740,7
Ambos sexos;Total;Extranjera: América Latina;2020T4;1.605,3
Ambos sexos;Total;Extranjera: América Latina;2020T3;1.556,5
Ambos sexos;Total;Extranjera: América Latina;2020T2;1.520,1
Ambos sexos;Total;Extranjera: América Latina;2020T1;1.434,4
Ambos sexos;Total;Extranjera: América Latina;2019T4;1.354,6
Ambos sexos;Total;Extranjera: América Latina;2019T3;1.274,4
Ambos sexos;Total;Extranjera: América Latina;2019T2;1.246,4
Ambos sexos;Total;Extranjera: América Latina;2019T1;1.248,9
Ambos sexos;Total;Extranjera: América Latina;2018T4;1.207,5
Ambos sexos;Total;Extranjera: América Latina;2018T3;1.220,4
Ambos sexos;Total;Extranjera: América Latina;2018T2;1.220,6
Ambos sexos;Total;Extranjera: América Latina;2018T1;1.187,5
Ambos sexos;Total;Extranjera: América Latina;2017T4;1.206,4
Ambos sexos;Total;Extranjera: América Latina;2017T3;1.157,9
Ambos sexos;Total;Extranjera: América Latina;2017T2;1.122
Ambos sexos;Total;Extranjera: América Latina;2017T1;1.119,1
Ambos sexos;Total;Extranjera: América Latina;2016T4;1.107,2
Ambos sexos;Total;Extranjera: América Latina;2016T3;1.070,9
Ambos sexos;Total;Extranjera: América Latina;2016T2;1.064,4
Ambos sexos;Total;Extranjera: América Latina;2016T1;1.081,7
Ambos sexos;Total;Extranjera: América Latina;2015T4;1.070,7
Ambos sexos;Total;Extranjera: América Latina;2015T3;1.038,8
Ambos sexos;Total;Extranjera: América Latina;2015T2;1.054,3
Ambos sexos;Total;Extranjera: América Latina;2015T1;1.111,5
Ambos sexos;Total;Extranjera: América Latina;2014T4;1.129,6
Ambos sexos;Total;Extranjera: América Latina;2014T3;1.223
Ambos sexos;Total;Extranjera: América Latina;2014T2;1.247,2
Ambos sexos;Total;Extranjera: América Latina;2014T1;1.323,9
Ambos sexos;Total;Extranjera: América Latina;2013T4;1.364,1
Ambos sexos;Total;Extranjera: América Latina;2013T3;1.453,9
Ambos sexos;Total;Extranjera: América Latina;2013T2;1.550,4
Ambos sexos;Total;Extranjera: América Latina;2013T1;1.629,6
Ambos sexos;Total;Extranjera: América Latina;2012T4;1.693,1
Ambos sexos;Total;Extranjera: América Latina;2012T3;1.680,2
Ambos sexos;Total;Extranjera: América Latina;2012T2;1.730,7
Ambos sexos;Total;Extranjera: América Latina;2012T1;1.771,2
Ambos sexos;Total;Extranjera: América Latina;2011T4;1.827,2
Ambos sexos;Total;Extranjera: América Latina;2011T3;1.860
Ambos sexos;Total;Extranjera: América Latina;2011T2;1.915,7
Ambos sexos;Total;Extranjera: América Latina;2011T1;1.954,1
Ambos sexos;Total;Extranjera: América Latina;2010T4;1.975,3
Ambos sexos;Total;Extranjera: América Latina;2010T3;2.047,3
Ambos sexos;Total;Extranjera: América Latina;2010T2;2.052,9
Ambos sexos;Total;Extranjera: América Latina;2010T1;2.105,1
Ambos sexos;Total;Extranjera: América Latina;2009T4;2.165,1
Ambos sexos;Total;Extranjera: América Latina;2009T3;2.194,5
Ambos sexos;Total;Extranjera: América Latina;2009T2;2.211,7
Ambos sexos;Total;Extranjera: América Latina;2009T1;2.144,5
Ambos sexos;Total;Extranjera: América Latina;2008T4;2.171,7
Ambos sexos;Total;Extranjera: América Latina;2008T3;2.159,3
Ambos sexos;Total;Extranjera: América Latina;2008T2;2.051
Ambos sexos;Total;Extranjera: América Latina;2008T1;2.080,3
Ambos sexos;Total;Extranjera: América Latina;2007T4;2.103,3
Ambos sexos;Total;Extranjera: América Latina;2007T3;2.029
Ambos sexos;Total;Extranjera: América Latina;2007T2;1.901,9
Ambos sexos;Total;Extranjera: América Latina;2007T1;1.907,1
Ambos sexos;Total;Extranjera: América Latina;2006T4;1.813
Ambos sexos;Total;Extranjera: América Latina;2006T3;1.717,8
Ambos sexos;Total;Extranjera: América Latina;2006T2;1.713,9
Ambos sexos;Total;Extranjera: América Latina;2006T1;1.665,9
Ambos sexos;Total;Extranjera: América Latina;2005T4;1.572
Ambos sexos;Total;Extranjera: América Latina;2005T3;1.626
Ambos sexos;Total;Extranjera: América Latina;2005T2;1.524,7
Ambos sexos;Total;Extranjera: América Latina;2005T1;1.454,6
Ambos sexos;Total;Extranjera: América Latina;2004T4;1.372,1
Ambos sexos;Total;Extranjera: América Latina;2004T3;1.335,1
Ambos sexos;Total;Extranjera: América Latina;2004T2;1.234,3
Ambos sexos;Total;Extranjera: América Latina;2004T1;1.141,6
Ambos sexos;Total;Extranjera: América Latina;2003T4;1.121,3
Ambos sexos;Total;Extranjera: América Latina;2003T3;1.049,6
Ambos sexos;Total;Extranjera: América Latina;2003T2;971,5
Ambos sexos;Total;Extranjera: América Latina;2003T1;939,6
Ambos sexos;Total;Extranjera: América Latina;2002T4;872
Ambos sexos;Total;Extranjera: América Latina;2002T3;786,3
Ambos sexos;Total;Extranjera: América Latina;2002T2;757,5
Ambos sexos;Total;Extranjera: América Latina;2002T1;650,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T4;2.008,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T3;1.916,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T2;2.003,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T1;1.912,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T4;1.874,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T3;1.819,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T2;1.795,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T1;1.811,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T4;1.837,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T3;1.822
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T2;1.880
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T1;1.884
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T4;1.855,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T3;1.758,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T2;1.855,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T1;1.687,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T4;1.666,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T3;1.660,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T2;1.521,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T1;1.436,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T4;1.366,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T3;1.410,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T2;1.443,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T1;1.454,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T4;1.460,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T3;1.492,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T2;1.481,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T1;1.397,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T4;1.410,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T3;1.386,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T2;1.356,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T1;1.314,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T4;1.306,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T3;1.293
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T2;1.336,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T1;1.366,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T4;1.336,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T3;1.378,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T2;1.369
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T1;1.329,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T4;1.359,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T3;1.417,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T2;1.383
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T1;1.312,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T4;1.295,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T3;1.263,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T2;1.286,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T1;1.260,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T4;1.337,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T3;1.340
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T2;1.352,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T1;1.342,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T4;1.316,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T3;1.314,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T2;1.319,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T1;1.341
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T4;1.330,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T3;1.291,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T2;1.272,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T1;1.199
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T4;1.201,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T3;1.186,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T2;1.202,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T1;1.240,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T4;1.221,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T3;1.237,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T2;1.236
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T1;1.217,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T4;1.137
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T3;1.147,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T2;1.114,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T1;1.073,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T4;978,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T3;983,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T2;969,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T1;938,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T4;908,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T3;885,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T2;818,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T1;803,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T4;746,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T3;732,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T2;723,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T1;686,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T4;638,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T3;604,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T2;582,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T1;626,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T4;618,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T3;590,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T2;535,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T1;478,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T4;447,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T3;396,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T2;372,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T1;374,2
Ambos sexos;De 0 a 15 años;Total;2025T4;6.796
Ambos sexos;De 0 a 15 años;Total;2025T3;6.804,4
Ambos sexos;De 0 a 15 años;Total;2025T2;6.794,4
Ambos sexos;De 0 a 15 años;Total;2025T1;6.823,9
Ambos sexos;De 0 a 15 años;Total;2024T4;6.839,3
Ambos sexos;De 0 a 15 años;Total;2024T3;6.860,5
Ambos sexos;De 0 a 15 años;Total;2024T2;6.873
Ambos sexos;De 0 a 15 años;Total;2024T1;6.951,9
Ambos sexos;De 0 a 15 años;Total;2023T4;6.965
Ambos sexos;De 0 a 15 años;Total;2023T3;7.022
Ambos sexos;De 0 a 15 años;Total;2023T2;7.054,1
Ambos sexos;De 0 a 15 años;Total;2023T1;7.044,1
Ambos sexos;De 0 a 15 años;Total;2022T4;7.043,1
Ambos sexos;De 0 a 15 años;Total;2022T3;7.057,2
Ambos sexos;De 0 a 15 años;Total;2022T2;7.073,6
Ambos sexos;De 0 a 15 años;Total;2022T1;7.089,3
Ambos sexos;De 0 a 15 años;Total;2021T4;7.099,8
Ambos sexos;De 0 a 15 años;Total;2021T3;7.106
Ambos sexos;De 0 a 15 años;Total;2021T2;7.129
Ambos sexos;De 0 a 15 años;Total;2021T1;7.186,6
Ambos sexos;De 0 a 15 años;Total;2020T4;7.274,6
Ambos sexos;De 0 a 15 años;Total;2020T3;7.307,9
Ambos sexos;De 0 a 15 años;Total;2020T2;7.331,9
Ambos sexos;De 0 a 15 años;Total;2020T1;7.354,4
Ambos sexos;De 0 a 15 años;Total;2019T4;7.366,4
Ambos sexos;De 0 a 15 años;Total;2019T3;7.380,4
Ambos sexos;De 0 a 15 años;Total;2019T2;7.385,9
Ambos sexos;De 0 a 15 años;Total;2019T1;7.408,1
Ambos sexos;De 0 a 15 años;Total;2018T4;7.415,9
Ambos sexos;De 0 a 15 años;Total;2018T3;7.413,8
Ambos sexos;De 0 a 15 años;Total;2018T2;7.405,6
Ambos sexos;De 0 a 15 años;Total;2018T1;7.403
Ambos sexos;De 0 a 15 años;Total;2017T4;7.418
Ambos sexos;De 0 a 15 años;Total;2017T3;7.427,7
Ambos sexos;De 0 a 15 años;Total;2017T2;7.426,5
Ambos sexos;De 0 a 15 años;Total;2017T1;7.430,4
Ambos sexos;De 0 a 15 años;Total;2016T4;7.434,7
Ambos sexos;De 0 a 15 años;Total;2016T3;7.439,1
Ambos sexos;De 0 a 15 años;Total;2016T2;7.449,8
Ambos sexos;De 0 a 15 años;Total;2016T1;7.461,3
Ambos sexos;De 0 a 15 años;Total;2015T4;7.468,2
Ambos sexos;De 0 a 15 años;Total;2015T3;7.466,9
Ambos sexos;De 0 a 15 años;Total;2015T2;7.473,6
Ambos sexos;De 0 a 15 años;Total;2015T1;7.469,2
Ambos sexos;De 0 a 15 años;Total;2014T4;7.477,1
Ambos sexos;De 0 a 15 años;Total;2014T3;7.475,4
Ambos sexos;De 0 a 15 años;Total;2014T2;7.475,9
Ambos sexos;De 0 a 15 años;Total;2014T1;7.493,1
Ambos sexos;De 0 a 15 años;Total;2013T4;7.501,3
Ambos sexos;De 0 a 15 años;Total;2013T3;7.509,3
Ambos sexos;De 0 a 15 años;Total;2013T2;7.504,1
Ambos sexos;De 0 a 15 años;Total;2013T1;7.513,8
Ambos sexos;De 0 a 15 años;Total;2012T4;7.518,6
Ambos sexos;De 0 a 15 años;Total;2012T3;7.511,4
Ambos sexos;De 0 a 15 años;Total;2012T2;7.505,8
Ambos sexos;De 0 a 15 años;Total;2012T1;7.502,3
Ambos sexos;De 0 a 15 años;Total;2011T4;7.493,7
Ambos sexos;De 0 a 15 años;Total;2011T3;7.472,3
Ambos sexos;De 0 a 15 años;Total;2011T2;7.452,9
Ambos sexos;De 0 a 15 años;Total;2011T1;7.438,8
Ambos sexos;De 0 a 15 años;Total;2010T4;7.420,9
Ambos sexos;De 0 a 15 años;Total;2010T3;7.395,3
Ambos sexos;De 0 a 15 años;Total;2010T2;7.377,2
Ambos sexos;De 0 a 15 años;Total;2010T1;7.362,4
