Sexo;Edad;Relación con la actividad económica;Periodo;Total
Ambos sexos;De 30 a 34 años;Total;2012T4;3.689,8
Ambos sexos;De 30 a 34 años;Total;2012T3;3.735,5
Ambos sexos;De 30 a 34 años;Total;2012T2;3.781,8
Ambos sexos;De 30 a 34 años;Total;2012T1;3.825,5
Ambos sexos;De 30 a 34 años;Total;2011T4;3.866,2
Ambos sexos;De 30 a 34 años;Total;2011T3;3.898,9
Ambos sexos;De 30 a 34 años;Total;2011T2;3.934,5
Ambos sexos;De 30 a 34 años;Total;2011T1;3.968,6
Ambos sexos;De 30 a 34 años;Total;2010T4;3.998,1
Ambos sexos;De 30 a 34 años;Total;2010T3;4.021,1
Ambos sexos;De 30 a 34 años;Total;2010T2;4.043,7
Ambos sexos;De 30 a 34 años;Total;2010T1;4.066,6
Ambos sexos;De 30 a 34 años;Total;2009T4;4.084,3
Ambos sexos;De 30 a 34 años;Total;2009T3;4.097,3
Ambos sexos;De 30 a 34 años;Total;2009T2;4.110,4
Ambos sexos;De 30 a 34 años;Total;2009T1;4.121,3
Ambos sexos;De 30 a 34 años;Total;2008T4;4.122,8
Ambos sexos;De 30 a 34 años;Total;2008T3;4.112,7
Ambos sexos;De 30 a 34 años;Total;2008T2;4.100,5
Ambos sexos;De 30 a 34 años;Total;2008T1;4.084,0
Ambos sexos;De 30 a 34 años;Total;2007T4;4.064,4
Ambos sexos;De 30 a 34 años;Total;2007T3;4.036,3
Ambos sexos;De 30 a 34 años;Total;2007T2;4.010,4
Ambos sexos;De 30 a 34 años;Total;2007T1;3.982,8
Ambos sexos;De 30 a 34 años;Total;2006T4;3.949,7
Ambos sexos;De 30 a 34 años;Total;2006T3;3.917,2
Ambos sexos;De 30 a 34 años;Total;2006T2;3.887,6
Ambos sexos;De 30 a 34 años;Total;2006T1;3.861,4
Ambos sexos;De 30 a 34 años;Total;2005T4;3.836,2
Ambos sexos;De 30 a 34 años;Total;2005T3;3.809,2
Ambos sexos;De 30 a 34 años;Total;2005T2;3.783,4
Ambos sexos;De 30 a 34 años;Total;2005T1;3.747,6
Ambos sexos;De 30 a 34 años;Total;2004T4;3.710,7
Ambos sexos;De 30 a 34 años;Total;2004T3;3.674,5
Ambos sexos;De 30 a 34 años;Total;2004T2;3.645,6
Ambos sexos;De 30 a 34 años;Total;2004T1;3.617,9
Ambos sexos;De 30 a 34 años;Total;2003T4;3.592,6
Ambos sexos;De 30 a 34 años;Total;2003T3;3.567,5
Ambos sexos;De 30 a 34 años;Total;2003T2;3.542,3
Ambos sexos;De 30 a 34 años;Total;2003T1;3.516,1
Ambos sexos;De 30 a 34 años;Total;2002T4;3.490,3
Ambos sexos;De 30 a 34 años;Total;2002T3;3.463,3
Ambos sexos;De 30 a 34 años;Total;2002T2;3.437,8
Ambos sexos;De 30 a 34 años;Total;2002T1;3.410,4
Ambos sexos;De 30 a 34 años;Activos;2025T4;2.560,5
Ambos sexos;De 30 a 34 años;Activos;2025T3;2.540,1
Ambos sexos;De 30 a 34 años;Activos;2025T2;2.531,0
Ambos sexos;De 30 a 34 años;Activos;2025T1;2.525,7
Ambos sexos;De 30 a 34 años;Activos;2024T4;2.500,4
Ambos sexos;De 30 a 34 años;Activos;2024T3;2.498,1
Ambos sexos;De 30 a 34 años;Activos;2024T2;2.516,7
Ambos sexos;De 30 a 34 años;Activos;2024T1;2.502,4
Ambos sexos;De 30 a 34 años;Activos;2023T4;2.507,6
Ambos sexos;De 30 a 34 años;Activos;2023T3;2.511,4
Ambos sexos;De 30 a 34 años;Activos;2023T2;2.507,7
Ambos sexos;De 30 a 34 años;Activos;2023T1;2.471,5
Ambos sexos;De 30 a 34 años;Activos;2022T4;2.430,9
Ambos sexos;De 30 a 34 años;Activos;2022T3;2.437,6
Ambos sexos;De 30 a 34 años;Activos;2022T2;2.427,5
Ambos sexos;De 30 a 34 años;Activos;2022T1;2.405,2
Ambos sexos;De 30 a 34 años;Activos;2021T4;2.384,7
Ambos sexos;De 30 a 34 años;Activos;2021T3;2.403,7
Ambos sexos;De 30 a 34 años;Activos;2021T2;2.419,5
Ambos sexos;De 30 a 34 años;Activos;2021T1;2.400,3
Ambos sexos;De 30 a 34 años;Activos;2020T4;2.411,0
Ambos sexos;De 30 a 34 años;Activos;2020T3;2.400,0
Ambos sexos;De 30 a 34 años;Activos;2020T2;2.291,7
Ambos sexos;De 30 a 34 años;Activos;2020T1;2.413,9
Ambos sexos;De 30 a 34 años;Activos;2019T4;2.445,8
Ambos sexos;De 30 a 34 años;Activos;2019T3;2.451,9
Ambos sexos;De 30 a 34 años;Activos;2019T2;2.480,8
Ambos sexos;De 30 a 34 años;Activos;2019T1;2.466,7
Ambos sexos;De 30 a 34 años;Activos;2018T4;2.483,9
Ambos sexos;De 30 a 34 años;Activos;2018T3;2.490,9
Ambos sexos;De 30 a 34 años;Activos;2018T2;2.503,5
Ambos sexos;De 30 a 34 años;Activos;2018T1;2.492,0
Ambos sexos;De 30 a 34 años;Activos;2017T4;2.536,1
Ambos sexos;De 30 a 34 años;Activos;2017T3;2.527,5
Ambos sexos;De 30 a 34 años;Activos;2017T2;2.568,5
Ambos sexos;De 30 a 34 años;Activos;2017T1;2.598,8
Ambos sexos;De 30 a 34 años;Activos;2016T4;2.642,0
Ambos sexos;De 30 a 34 años;Activos;2016T3;2.685,0
Ambos sexos;De 30 a 34 años;Activos;2016T2;2.719,9
Ambos sexos;De 30 a 34 años;Activos;2016T1;2.769,9
Ambos sexos;De 30 a 34 años;Activos;2015T4;2.798,0
Ambos sexos;De 30 a 34 años;Activos;2015T3;2.852,6
Ambos sexos;De 30 a 34 años;Activos;2015T2;2.935,9
Ambos sexos;De 30 a 34 años;Activos;2015T1;2.963,8
Ambos sexos;De 30 a 34 años;Activos;2014T4;2.991,6
Ambos sexos;De 30 a 34 años;Activos;2014T3;3.003,1
Ambos sexos;De 30 a 34 años;Activos;2014T2;3.061,1
Ambos sexos;De 30 a 34 años;Activos;2014T1;3.107,1
Ambos sexos;De 30 a 34 años;Activos;2013T4;3.158,7
Ambos sexos;De 30 a 34 años;Activos;2013T3;3.178,4
Ambos sexos;De 30 a 34 años;Activos;2013T2;3.245,9
Ambos sexos;De 30 a 34 años;Activos;2013T1;3.305,8
Ambos sexos;De 30 a 34 años;Activos;2012T4;3.347,2
Ambos sexos;De 30 a 34 años;Activos;2012T3;3.374,0
Ambos sexos;De 30 a 34 años;Activos;2012T2;3.420,4
Ambos sexos;De 30 a 34 años;Activos;2012T1;3.449,9
Ambos sexos;De 30 a 34 años;Activos;2011T4;3.485,3
Ambos sexos;De 30 a 34 años;Activos;2011T3;3.502,8
Ambos sexos;De 30 a 34 años;Activos;2011T2;3.566,7
Ambos sexos;De 30 a 34 años;Activos;2011T1;3.576,3
Ambos sexos;De 30 a 34 años;Activos;2010T4;3.601,0
Ambos sexos;De 30 a 34 años;Activos;2010T3;3.610,9
Ambos sexos;De 30 a 34 años;Activos;2010T2;3.625,1
Ambos sexos;De 30 a 34 años;Activos;2010T1;3.632,1
Ambos sexos;De 30 a 34 años;Activos;2009T4;3.629,0
Ambos sexos;De 30 a 34 años;Activos;2009T3;3.622,4
Ambos sexos;De 30 a 34 años;Activos;2009T2;3.657,1
Ambos sexos;De 30 a 34 años;Activos;2009T1;3.675,1
Ambos sexos;De 30 a 34 años;Activos;2008T4;3.669,2
Ambos sexos;De 30 a 34 años;Activos;2008T3;3.631,1
Ambos sexos;De 30 a 34 años;Activos;2008T2;3.643,6
Ambos sexos;De 30 a 34 años;Activos;2008T1;3.611,6
Ambos sexos;De 30 a 34 años;Activos;2007T4;3.583,3
Ambos sexos;De 30 a 34 años;Activos;2007T3;3.519,6
Ambos sexos;De 30 a 34 años;Activos;2007T2;3.487,2
Ambos sexos;De 30 a 34 años;Activos;2007T1;3.470,4
Ambos sexos;De 30 a 34 años;Activos;2006T4;3.450,1
Ambos sexos;De 30 a 34 años;Activos;2006T3;3.376,3
Ambos sexos;De 30 a 34 años;Activos;2006T2;3.362,1
Ambos sexos;De 30 a 34 años;Activos;2006T1;3.340,1
Ambos sexos;De 30 a 34 años;Activos;2005T4;3.302,0
Ambos sexos;De 30 a 34 años;Activos;2005T3;3.251,4
Ambos sexos;De 30 a 34 años;Activos;2005T2;3.263,1
Ambos sexos;De 30 a 34 años;Activos;2005T1;3.192,6
Ambos sexos;De 30 a 34 años;Activos;2004T4;3.205,4
Ambos sexos;De 30 a 34 años;Activos;2004T3;3.153,0
Ambos sexos;De 30 a 34 años;Activos;2004T2;3.120,2
Ambos sexos;De 30 a 34 años;Activos;2004T1;3.086,4
Ambos sexos;De 30 a 34 años;Activos;2003T4;3.079,8
Ambos sexos;De 30 a 34 años;Activos;2003T3;3.026,5
Ambos sexos;De 30 a 34 años;Activos;2003T2;3.001,6
Ambos sexos;De 30 a 34 años;Activos;2003T1;2.971,8
Ambos sexos;De 30 a 34 años;Activos;2002T4;2.930,7
Ambos sexos;De 30 a 34 años;Activos;2002T3;2.900,7
Ambos sexos;De 30 a 34 años;Activos;2002T2;2.881,5
Ambos sexos;De 30 a 34 años;Activos;2002T1;2.841,5
Ambos sexos;De 30 a 34 años;Ocupados;2025T4;2.319,0
Ambos sexos;De 30 a 34 años;Ocupados;2025T3;2.296,8
Ambos sexos;De 30 a 34 años;Ocupados;2025T2;2.303,8
Ambos sexos;De 30 a 34 años;Ocupados;2025T1;2.262,3
Ambos sexos;De 30 a 34 años;Ocupados;2024T4;2.251,2
Ambos sexos;De 30 a 34 años;Ocupados;2024T3;2.218,0
Ambos sexos;De 30 a 34 años;Ocupados;2024T2;2.226,8
Ambos sexos;De 30 a 34 años;Ocupados;2024T1;2.212,2
Ambos sexos;De 30 a 34 años;Ocupados;2023T4;2.211,7
Ambos sexos;De 30 a 34 años;Ocupados;2023T3;2.219,1
Ambos sexos;De 30 a 34 años;Ocupados;2023T2;2.230,1
Ambos sexos;De 30 a 34 años;Ocupados;2023T1;2.135,5
Ambos sexos;De 30 a 34 años;Ocupados;2022T4;2.122,1
Ambos sexos;De 30 a 34 años;Ocupados;2022T3;2.142,5
Ambos sexos;De 30 a 34 años;Ocupados;2022T2;2.126,5
Ambos sexos;De 30 a 34 años;Ocupados;2022T1;2.080,5
Ambos sexos;De 30 a 34 años;Ocupados;2021T4;2.052,6
Ambos sexos;De 30 a 34 años;Ocupados;2021T3;2.048,7
Ambos sexos;De 30 a 34 años;Ocupados;2021T2;2.032,5
Ambos sexos;De 30 a 34 años;Ocupados;2021T1;1.997,3
Ambos sexos;De 30 a 34 años;Ocupados;2020T4;1.997,4
Ambos sexos;De 30 a 34 años;Ocupados;2020T3;1.967,2
Ambos sexos;De 30 a 34 años;Ocupados;2020T2;1.897,8
Ambos sexos;De 30 a 34 años;Ocupados;2020T1;2.055,5
Ambos sexos;De 30 a 34 años;Ocupados;2019T4;2.103,3
Ambos sexos;De 30 a 34 años;Ocupados;2019T3;2.103,8
Ambos sexos;De 30 a 34 años;Ocupados;2019T2;2.146,8
Ambos sexos;De 30 a 34 años;Ocupados;2019T1;2.122,3
Ambos sexos;De 30 a 34 años;Ocupados;2018T4;2.118,4
Ambos sexos;De 30 a 34 años;Ocupados;2018T3;2.120,6
Ambos sexos;De 30 a 34 años;Ocupados;2018T2;2.139,5
Ambos sexos;De 30 a 34 años;Ocupados;2018T1;2.077,1
Ambos sexos;De 30 a 34 años;Ocupados;2017T4;2.112,4
Ambos sexos;De 30 a 34 años;Ocupados;2017T3;2.129,9
Ambos sexos;De 30 a 34 años;Ocupados;2017T2;2.142,3
Ambos sexos;De 30 a 34 años;Ocupados;2017T1;2.142,9
Ambos sexos;De 30 a 34 años;Ocupados;2016T4;2.154,2
Ambos sexos;De 30 a 34 años;Ocupados;2016T3;2.189,7
Ambos sexos;De 30 a 34 años;Ocupados;2016T2;2.186,0
Ambos sexos;De 30 a 34 años;Ocupados;2016T1;2.205,4
Ambos sexos;De 30 a 34 años;Ocupados;2015T4;2.231,3
Ambos sexos;De 30 a 34 años;Ocupados;2015T3;2.276,1
Ambos sexos;De 30 a 34 años;Ocupados;2015T2;2.291,2
Ambos sexos;De 30 a 34 años;Ocupados;2015T1;2.249,2
Ambos sexos;De 30 a 34 años;Ocupados;2014T4;2.292,9
Ambos sexos;De 30 a 34 años;Ocupados;2014T3;2.310,9
Ambos sexos;De 30 a 34 años;Ocupados;2014T2;2.330,7
Ambos sexos;De 30 a 34 años;Ocupados;2014T1;2.304,0
Ambos sexos;De 30 a 34 años;Ocupados;2013T4;2.335,7
Ambos sexos;De 30 a 34 años;Ocupados;2013T3;2.370,2
Ambos sexos;De 30 a 34 años;Ocupados;2013T2;2.426,0
Ambos sexos;De 30 a 34 años;Ocupados;2013T1;2.420,2
Ambos sexos;De 30 a 34 años;Ocupados;2012T4;2.468,3
Ambos sexos;De 30 a 34 años;Ocupados;2012T3;2.540,8
Ambos sexos;De 30 a 34 años;Ocupados;2012T2;2.606,1
Ambos sexos;De 30 a 34 años;Ocupados;2012T1;2.624,8
Ambos sexos;De 30 a 34 años;Ocupados;2011T4;2.703,5
Ambos sexos;De 30 a 34 años;Ocupados;2011T3;2.773,5
Ambos sexos;De 30 a 34 años;Ocupados;2011T2;2.825,1
Ambos sexos;De 30 a 34 años;Ocupados;2011T1;2.820,8
Ambos sexos;De 30 a 34 años;Ocupados;2010T4;2.895,9
Ambos sexos;De 30 a 34 años;Ocupados;2010T3;2.928,2
Ambos sexos;De 30 a 34 años;Ocupados;2010T2;2.936,2
Ambos sexos;De 30 a 34 años;Ocupados;2010T1;2.927,4
Ambos sexos;De 30 a 34 años;Ocupados;2009T4;2.980,4
Ambos sexos;De 30 a 34 años;Ocupados;2009T3;3.009,9
Ambos sexos;De 30 a 34 años;Ocupados;2009T2;3.028,5
Ambos sexos;De 30 a 34 años;Ocupados;2009T1;3.070,0
Ambos sexos;De 30 a 34 años;Ocupados;2008T4;3.186,1
Ambos sexos;De 30 a 34 años;Ocupados;2008T3;3.265,5
Ambos sexos;De 30 a 34 años;Ocupados;2008T2;3.297,9
Ambos sexos;De 30 a 34 años;Ocupados;2008T1;3.310,0
Ambos sexos;De 30 a 34 años;Ocupados;2007T4;3.310,6
Ambos sexos;De 30 a 34 años;Ocupados;2007T3;3.272,3
Ambos sexos;De 30 a 34 años;Ocupados;2007T2;3.245,5
Ambos sexos;De 30 a 34 años;Ocupados;2007T1;3.195,1
Ambos sexos;De 30 a 34 años;Ocupados;2006T4;3.196,7
Ambos sexos;De 30 a 34 años;Ocupados;2006T3;3.120,4
Ambos sexos;De 30 a 34 años;Ocupados;2006T2;3.084,7
Ambos sexos;De 30 a 34 años;Ocupados;2006T1;3.068,4
Ambos sexos;De 30 a 34 años;Ocupados;2005T4;3.039,5
Ambos sexos;De 30 a 34 años;Ocupados;2005T3;3.019,3
Ambos sexos;De 30 a 34 años;Ocupados;2005T2;3.002,5
Ambos sexos;De 30 a 34 años;Ocupados;2005T1;2.909,9
Ambos sexos;De 30 a 34 años;Ocupados;2004T4;2.891,6
Ambos sexos;De 30 a 34 años;Ocupados;2004T3;2.839,7
Ambos sexos;De 30 a 34 años;Ocupados;2004T2;2.794,6
Ambos sexos;De 30 a 34 años;Ocupados;2004T1;2.742,2
Ambos sexos;De 30 a 34 años;Ocupados;2003T4;2.747,3
Ambos sexos;De 30 a 34 años;Ocupados;2003T3;2.686,7
Ambos sexos;De 30 a 34 años;Ocupados;2003T2;2.677,7
Ambos sexos;De 30 a 34 años;Ocupados;2003T1;2.629,6
Ambos sexos;De 30 a 34 años;Ocupados;2002T4;2.621,2
Ambos sexos;De 30 a 34 años;Ocupados;2002T3;2.585,4
Ambos sexos;De 30 a 34 años;Ocupados;2002T2;2.580,8
Ambos sexos;De 30 a 34 años;Ocupados;2002T1;2.522,8
Ambos sexos;De 30 a 34 años;Parados;2025T4;241,5
Ambos sexos;De 30 a 34 años;Parados;2025T3;243,3
Ambos sexos;De 30 a 34 años;Parados;2025T2;227,2
Ambos sexos;De 30 a 34 años;Parados;2025T1;263,4
Ambos sexos;De 30 a 34 años;Parados;2024T4;249,2
Ambos sexos;De 30 a 34 años;Parados;2024T3;280,1
Ambos sexos;De 30 a 34 años;Parados;2024T2;290,0
Ambos sexos;De 30 a 34 años;Parados;2024T1;290,2
Ambos sexos;De 30 a 34 años;Parados;2023T4;295,9
Ambos sexos;De 30 a 34 años;Parados;2023T3;292,4
Ambos sexos;De 30 a 34 años;Parados;2023T2;277,5
Ambos sexos;De 30 a 34 años;Parados;2023T1;336,1
Ambos sexos;De 30 a 34 años;Parados;2022T4;308,8
Ambos sexos;De 30 a 34 años;Parados;2022T3;295,1
Ambos sexos;De 30 a 34 años;Parados;2022T2;301,0
Ambos sexos;De 30 a 34 años;Parados;2022T1;324,7
Ambos sexos;De 30 a 34 años;Parados;2021T4;332,1
Ambos sexos;De 30 a 34 años;Parados;2021T3;355,0
Ambos sexos;De 30 a 34 años;Parados;2021T2;387,0
Ambos sexos;De 30 a 34 años;Parados;2021T1;403,0
Ambos sexos;De 30 a 34 años;Parados;2020T4;413,5
Ambos sexos;De 30 a 34 años;Parados;2020T3;432,8
Ambos sexos;De 30 a 34 años;Parados;2020T2;393,9
Ambos sexos;De 30 a 34 años;Parados;2020T1;358,4
Ambos sexos;De 30 a 34 años;Parados;2019T4;342,5
Ambos sexos;De 30 a 34 años;Parados;2019T3;348,1
Ambos sexos;De 30 a 34 años;Parados;2019T2;334,1
Ambos sexos;De 30 a 34 años;Parados;2019T1;344,4
Ambos sexos;De 30 a 34 años;Parados;2018T4;365,4
Ambos sexos;De 30 a 34 años;Parados;2018T3;370,2
Ambos sexos;De 30 a 34 años;Parados;2018T2;364,0
Ambos sexos;De 30 a 34 años;Parados;2018T1;414,9
Ambos sexos;De 30 a 34 años;Parados;2017T4;423,7
Ambos sexos;De 30 a 34 años;Parados;2017T3;397,6
Ambos sexos;De 30 a 34 años;Parados;2017T2;426,2
Ambos sexos;De 30 a 34 años;Parados;2017T1;455,9
Ambos sexos;De 30 a 34 años;Parados;2016T4;487,8
Ambos sexos;De 30 a 34 años;Parados;2016T3;495,3
Ambos sexos;De 30 a 34 años;Parados;2016T2;533,8
Ambos sexos;De 30 a 34 años;Parados;2016T1;564,4
Ambos sexos;De 30 a 34 años;Parados;2015T4;566,6
Ambos sexos;De 30 a 34 años;Parados;2015T3;576,6
Ambos sexos;De 30 a 34 años;Parados;2015T2;644,8
Ambos sexos;De 30 a 34 años;Parados;2015T1;714,6
Ambos sexos;De 30 a 34 años;Parados;2014T4;698,7
Ambos sexos;De 30 a 34 años;Parados;2014T3;692,2
Ambos sexos;De 30 a 34 años;Parados;2014T2;730,3
Ambos sexos;De 30 a 34 años;Parados;2014T1;803,1
Ambos sexos;De 30 a 34 años;Parados;2013T4;823,0
Ambos sexos;De 30 a 34 años;Parados;2013T3;808,3
Ambos sexos;De 30 a 34 años;Parados;2013T2;819,8
Ambos sexos;De 30 a 34 años;Parados;2013T1;885,6
Ambos sexos;De 30 a 34 años;Parados;2012T4;878,9
Ambos sexos;De 30 a 34 años;Parados;2012T3;833,3
Ambos sexos;De 30 a 34 años;Parados;2012T2;814,3
Ambos sexos;De 30 a 34 años;Parados;2012T1;825,1
Ambos sexos;De 30 a 34 años;Parados;2011T4;781,8
Ambos sexos;De 30 a 34 años;Parados;2011T3;729,3
Ambos sexos;De 30 a 34 años;Parados;2011T2;741,7
Ambos sexos;De 30 a 34 años;Parados;2011T1;755,5
Ambos sexos;De 30 a 34 años;Parados;2010T4;705,1
Ambos sexos;De 30 a 34 años;Parados;2010T3;682,7
Ambos sexos;De 30 a 34 años;Parados;2010T2;688,9
Ambos sexos;De 30 a 34 años;Parados;2010T1;704,8
Ambos sexos;De 30 a 34 años;Parados;2009T4;648,6
Ambos sexos;De 30 a 34 años;Parados;2009T3;612,5
Ambos sexos;De 30 a 34 años;Parados;2009T2;628,6
Ambos sexos;De 30 a 34 años;Parados;2009T1;605,1
Ambos sexos;De 30 a 34 años;Parados;2008T4;483,2
Ambos sexos;De 30 a 34 años;Parados;2008T3;365,6
Ambos sexos;De 30 a 34 años;Parados;2008T2;345,6
Ambos sexos;De 30 a 34 años;Parados;2008T1;301,6
Ambos sexos;De 30 a 34 años;Parados;2007T4;272,8
Ambos sexos;De 30 a 34 años;Parados;2007T3;247,3
Ambos sexos;De 30 a 34 años;Parados;2007T2;241,6
Ambos sexos;De 30 a 34 años;Parados;2007T1;275,3
Ambos sexos;De 30 a 34 años;Parados;2006T4;253,5
Ambos sexos;De 30 a 34 años;Parados;2006T3;255,8
Ambos sexos;De 30 a 34 años;Parados;2006T2;277,4
Ambos sexos;De 30 a 34 años;Parados;2006T1;271,7
Ambos sexos;De 30 a 34 años;Parados;2005T4;262,4
Ambos sexos;De 30 a 34 años;Parados;2005T3;232,2
Ambos sexos;De 30 a 34 años;Parados;2005T2;260,6
Ambos sexos;De 30 a 34 años;Parados;2005T1;282,7
Ambos sexos;De 30 a 34 años;Parados;2004T4;313,9
Ambos sexos;De 30 a 34 años;Parados;2004T3;313,2
Ambos sexos;De 30 a 34 años;Parados;2004T2;325,6
Ambos sexos;De 30 a 34 años;Parados;2004T1;344,2
Ambos sexos;De 30 a 34 años;Parados;2003T4;332,4
Ambos sexos;De 30 a 34 años;Parados;2003T3;339,8
Ambos sexos;De 30 a 34 años;Parados;2003T2;323,9
Ambos sexos;De 30 a 34 años;Parados;2003T1;342,2
Ambos sexos;De 30 a 34 años;Parados;2002T4;309,4
Ambos sexos;De 30 a 34 años;Parados;2002T3;315,3
Ambos sexos;De 30 a 34 años;Parados;2002T2;300,6
Ambos sexos;De 30 a 34 años;Parados;2002T1;318,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2025T4;17,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2025T3;14,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2025T2;18,8
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2025T1;21,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2024T4;16,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2024T3;24,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2024T2;18,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2024T1;16,8
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2023T4;23,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2023T3;27,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2023T2;20,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2023T1;25,3
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2022T4;23,8
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2022T3;17,9
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2022T2;23,2
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2022T1;24,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2021T4;23,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2021T3;22,9
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2021T2;26,3
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2021T1;20,0
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2020T4;21,9
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2020T3;24,3
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2020T2;15,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2020T1;25,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2019T4;27,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2019T3;29,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2019T2;23,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2019T1;20,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2018T4;20,8
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2018T3;20,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2018T2;25,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2018T1;19,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2017T4;23,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2017T3;24,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2017T2;25,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2017T1;26,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2016T4;30,0
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2016T3;28,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2016T2;33,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2016T1;28,9
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2015T4;29,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2015T3;30,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2015T2;38,3
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2015T1;36,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2014T4;31,2
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2014T3;28,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2014T2;22,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2014T1;25,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2013T4;32,2
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2013T3;30,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2013T2;28,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2013T1;24,0
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2012T4;26,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2012T3;30,8
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2012T2;24,9
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2012T1;23,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2011T4;21,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2011T3;19,2
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2011T2;22,4
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2011T1;19,3
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2010T4;17,5
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2010T3;22,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2010T2;19,0
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2010T1;21,1
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2009T4;21,7
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2009T3;16,6
Ambos sexos;De 30 a 34 años;Parados que buscan primer empleo;2009T2;19,2
