Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
varones;de 25 a 54;agricultura;1997TIV;69,42
varones;de 25 a 54;agricultura;1997TIII;66,65
varones;de 25 a 54;agricultura;1997TII;66,52
varones;de 25 a 54;agricultura;1997TI;67,19
varones;de 25 a 54;agricultura;1996TIV;66,27
varones;de 25 a 54;agricultura;1996TIII;66,97
varones;de 25 a 54;agricultura;1996TII;68,02
varones;de 25 a 54;agricultura;1996TI;67,86
varones;de 25 a 54;industria;2001TIV;64,75
varones;de 25 a 54;industria;2001TIII;63,17
varones;de 25 a 54;industria;2001TII;67,10
varones;de 25 a 54;industria;2001TI;62,38
varones;de 25 a 54;industria;2000TIV;61,17
varones;de 25 a 54;industria;2000TIII;63,56
varones;de 25 a 54;industria;2000TII;63,81
varones;de 25 a 54;industria;2000TI;59,90
varones;de 25 a 54;industria;1999TIV;61,71
varones;de 25 a 54;industria;1999TIII;65,68
varones;de 25 a 54;industria;1999TII;64,22
varones;de 25 a 54;industria;1999TI;66,25
varones;de 25 a 54;industria;1998TIV;68,22
varones;de 25 a 54;industria;1998TIII;66,47
varones;de 25 a 54;industria;1998TII;66,62
varones;de 25 a 54;industria;1998TI;65,42
varones;de 25 a 54;industria;1997TIV;67,28
varones;de 25 a 54;industria;1997TIII;66,96
varones;de 25 a 54;industria;1997TII;68,91
varones;de 25 a 54;industria;1997TI;66,33
varones;de 25 a 54;industria;1996TIV;67,03
varones;de 25 a 54;industria;1996TIII;66,47
varones;de 25 a 54;industria;1996TII;65,85
varones;de 25 a 54;industria;1996TI;66,23
varones;de 25 a 54;construcción;2001TIV;72,16
varones;de 25 a 54;construcción;2001TIII;72,96
varones;de 25 a 54;construcción;2001TII;70,35
varones;de 25 a 54;construcción;2001TI;70,37
varones;de 25 a 54;construcción;2000TIV;68,34
varones;de 25 a 54;construcción;2000TIII;67,65
varones;de 25 a 54;construcción;2000TII;69,41
varones;de 25 a 54;construcción;2000TI;72,25
varones;de 25 a 54;construcción;1999TIV;73,76
varones;de 25 a 54;construcción;1999TIII;71,64
varones;de 25 a 54;construcción;1999TII;71,11
varones;de 25 a 54;construcción;1999TI;72,92
varones;de 25 a 54;construcción;1998TIV;72,21
varones;de 25 a 54;construcción;1998TIII;73,77
varones;de 25 a 54;construcción;1998TII;71,61
varones;de 25 a 54;construcción;1998TI;73,87
varones;de 25 a 54;construcción;1997TIV;76,60
varones;de 25 a 54;construcción;1997TIII;74,52
varones;de 25 a 54;construcción;1997TII;74,90
varones;de 25 a 54;construcción;1997TI;75,87
varones;de 25 a 54;construcción;1996TIV;76,29
varones;de 25 a 54;construcción;1996TIII;76,36
varones;de 25 a 54;construcción;1996TII;76,12
varones;de 25 a 54;construcción;1996TI;75,46
varones;de 25 a 54;servicios;2001TIV;69,07
varones;de 25 a 54;servicios;2001TIII;65,77
varones;de 25 a 54;servicios;2001TII;67,27
varones;de 25 a 54;servicios;2001TI;68,60
varones;de 25 a 54;servicios;2000TIV;68,88
varones;de 25 a 54;servicios;2000TIII;67,44
varones;de 25 a 54;servicios;2000TII;72,30
varones;de 25 a 54;servicios;2000TI;69,80
varones;de 25 a 54;servicios;1999TIV;68,90
varones;de 25 a 54;servicios;1999TIII;69,43
varones;de 25 a 54;servicios;1999TII;69,85
varones;de 25 a 54;servicios;1999TI;69,75
varones;de 25 a 54;servicios;1998TIV;70,31
varones;de 25 a 54;servicios;1998TIII;69,43
varones;de 25 a 54;servicios;1998TII;71,70
varones;de 25 a 54;servicios;1998TI;71,23
varones;de 25 a 54;servicios;1997TIV;70,92
varones;de 25 a 54;servicios;1997TIII;71,01
varones;de 25 a 54;servicios;1997TII;71,10
varones;de 25 a 54;servicios;1997TI;71,15
varones;de 25 a 54;servicios;1996TIV;70,81
varones;de 25 a 54;servicios;1996TIII;69,57
varones;de 25 a 54;servicios;1996TII;71,39
varones;de 25 a 54;servicios;1996TI;70,52
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIV;49,34
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TIII;47,03
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TII;48,10
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2001TI;53,18
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIV;50,16
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TIII;48,30
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TII;49,56
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;2000TI;51,74
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIV;52,53
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TIII;49,70
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TII;52,06
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1999TI;50,50
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIV;50,88
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TIII;50,68
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TII;51,61
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1998TI;53,40
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIV;51,88
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TIII;51,97
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TII;52,67
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1997TI;50,92
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIV;49,17
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TIII;49,61
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TII;51,09
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1996TI;52,08
varones;de 55 y más;Total;2001TIV;8,25
varones;de 55 y más;Total;2001TIII;8,06
varones;de 55 y más;Total;2001TII;8,47
varones;de 55 y más;Total;2001TI;8,22
varones;de 55 y más;Total;2000TIV;9,06
varones;de 55 y más;Total;2000TIII;9,26
varones;de 55 y más;Total;2000TII;10,59
varones;de 55 y más;Total;2000TI;10,23
varones;de 55 y más;Total;1999TIV;9,66
varones;de 55 y más;Total;1999TIII;9,37
varones;de 55 y más;Total;1999TII;8,86
varones;de 55 y más;Total;1999TI;8,44
varones;de 55 y más;Total;1998TIV;8,54
varones;de 55 y más;Total;1998TIII;7,62
varones;de 55 y más;Total;1998TII;7,61
varones;de 55 y más;Total;1998TI;7,17
varones;de 55 y más;Total;1997TIV;7,49
varones;de 55 y más;Total;1997TIII;7,62
varones;de 55 y más;Total;1997TII;7,30
varones;de 55 y más;Total;1997TI;7,36
varones;de 55 y más;Total;1996TIV;7,32
varones;de 55 y más;Total;1996TIII;7,50
varones;de 55 y más;Total;1996TII;6,95
varones;de 55 y más;Total;1996TI;6,80
varones;de 55 y más;agricultura;2001TIV;13,18
varones;de 55 y más;agricultura;2001TIII;12,42
varones;de 55 y más;agricultura;2001TII;11,71
varones;de 55 y más;agricultura;2001TI;12,88
varones;de 55 y más;agricultura;2000TIV;12,38
varones;de 55 y más;agricultura;2000TIII;13,11
varones;de 55 y más;agricultura;2000TII;13,89
varones;de 55 y más;agricultura;2000TI;13,18
varones;de 55 y más;agricultura;1999TIV;11,21
varones;de 55 y más;agricultura;1999TIII;10,49
varones;de 55 y más;agricultura;1999TII;11,74
varones;de 55 y más;agricultura;1999TI;10,50
varones;de 55 y más;agricultura;1998TIV;11,01
varones;de 55 y más;agricultura;1998TIII;8,37
varones;de 55 y más;agricultura;1998TII;8,15
varones;de 55 y más;agricultura;1998TI;10,01
varones;de 55 y más;agricultura;1997TIV;9,18
varones;de 55 y más;agricultura;1997TIII;10,88
varones;de 55 y más;agricultura;1997TII;10,93
varones;de 55 y más;agricultura;1997TI;11,38
varones;de 55 y más;agricultura;1996TIV;10,80
varones;de 55 y más;agricultura;1996TIII;11,31
varones;de 55 y más;agricultura;1996TII;11,30
varones;de 55 y más;agricultura;1996TI;11,22
varones;de 55 y más;industria;2001TIV;6,74
varones;de 55 y más;industria;2001TIII;5,41
varones;de 55 y más;industria;2001TII;8,79
varones;de 55 y más;industria;2001TI;9,34
varones;de 55 y más;industria;2000TIV;9,41
varones;de 55 y más;industria;2000TIII;8,00
varones;de 55 y más;industria;2000TII;10,82
varones;de 55 y más;industria;2000TI;10,22
varones;de 55 y más;industria;1999TIV;9,34
varones;de 55 y más;industria;1999TIII;9,25
varones;de 55 y más;industria;1999TII;10,18
varones;de 55 y más;industria;1999TI;8,56
varones;de 55 y más;industria;1998TIV;8,27
varones;de 55 y más;industria;1998TIII;9,65
varones;de 55 y más;industria;1998TII;9,62
varones;de 55 y más;industria;1998TI;6,65
varones;de 55 y más;industria;1997TIV;7,89
varones;de 55 y más;industria;1997TIII;8,08
varones;de 55 y más;industria;1997TII;7,04
varones;de 55 y más;industria;1997TI;6,58
varones;de 55 y más;industria;1996TIV;8,04
varones;de 55 y más;industria;1996TIII;7,63
varones;de 55 y más;industria;1996TII;6,63
varones;de 55 y más;industria;1996TI;7,24
varones;de 55 y más;construcción;2001TIV;5,29
varones;de 55 y más;construcción;2001TIII;6,09
varones;de 55 y más;construcción;2001TII;5,91
varones;de 55 y más;construcción;2001TI;6,99
varones;de 55 y más;construcción;2000TIV;8,14
varones;de 55 y más;construcción;2000TIII;9,46
