fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
2005-10-01,8.705397880156298,0.3370909550228731,0.1218038720149881,-0.301740704593243,1.2200601220087073,-1.655015715741074,-0.724877215037985,0
2006-01-01,9.027377655521066,-0.08055499600936855,-0.2946151224023428,0.047704018083738475,-1.219409346903074,1.7999465481103183,-0.936008305900252,0
2006-04-01,8.443339777225445,-0.06916855852315962,-0.037513793242432314,0.048712651972227405,-0.5522586355245487,0.06044121933240021,-0.9093760335339418,0
2006-07-01,8.083576189844404,-0.1274475281572478,-0.3187390065958233,0.20735218209217265,0.1178541403410911,-0.3208321719154057,-0.6049194359277799,0
2006-10-01,8.264440285626033,0.4235796401844567,0.06471739512944374,-0.41135836128286485,0.7891304717810357,-1.689426019010007,-0.6289349332054819,0
2007-01-01,8.41907395608815,0.050541479271188905,-0.004467506707641178,-0.04227924179719267,-1.4070924514510246,1.2851332383953569,-1.11031386516731,0
2007-04-01,7.932325613645819,-0.014921866014901752,0.08405230594880386,0.007725188532070604,-0.21290626433970772,0.2473820078922362,-1.0419674361295925,0
2007-07-01,8.006347630277132,0.1061410939348093,-0.4906754608798014,-0.08620723459152657,0.6330747893123814,-0.36342463668615466,-0.8280899234958206,0
2007-10-01,8.570205517235292,-0.1403653531982627,0.1625048085964096,0.14844648848428577,1.0081186889341076,-1.800291509721216,-1.3927874536235443,0
2008-01-01,9.603033690624931,0.14307141057707895,-0.07570701275990466,-0.13975543878203212,-1.1269858872486367,1.9036577030839172,-1.2600502903768778,0
2008-04-01,10.35792745934024,-0.01997860277688801,-0.168612885386894,0.0033316331427926116,-0.43463934510684865,0.15554943840648683,-1.387798265246726,0
2008-07-01,11.23068087109353,0.025230549778200384,0.28570766294561345,-0.0222594647513219,-0.08509917289465818,-0.33202531554903025,-2.1904420867484085,0
2008-10-01,13.785513775626452,-0.20782243424110902,0.34284870208306906,0.18523814283489415,0.8908830043889999,-1.9587544472553198,-2.864403424629838,0
2009-01-01,17.243569387107016,-0.1517877580563436,0.5725544960302091,0.15004962020415746,-1.6826458695174082,1.8372834379224994,-3.8627718680233443,0
2009-04-01,17.771252436270597,0.8771982892371284,0.5924620426139597,-0.8396014423160807,-0.5321151716591679,0.38313539577697675,-4.9201333731562755,0
2009-07-01,17.74950688636422,0.09508572488971367,0.2583103719646225,-0.12872787759208038,-0.17409740436866983,0.0472124801658218,-4.621274005338442,0
2009-10-01,18.6649099692578,-0.0676121450773195,0.3542112847998027,0.08050547504420891,0.8321162182321089,-1.477340882355339,-4.343385864660458,0
2010-01-01,19.84349350682836,0.17772035329977598,-0.013940223877941804,-0.19208355382889764,-1.4317659978877089,1.9013564406827506,-2.968272088379818,0
2010-04-01,19.889004716658697,-0.19998013844573848,0.38718818436944247,0.20928998942371635,-0.2745648890124812,0.3887720217285455,-2.198290816453074,0
2010-07-01,19.592042521918955,0.2600034102311355,-0.04660397835036889,-0.2554253480060922,-0.21248908783616116,-0.2987567543999248,-1.0453036491490906,0
2010-10-01,20.11455655320805,0.15217840344357114,0.42152526998611606,-0.12700545299344412,1.0124192010688553,-1.3545179914699599,-0.4734734389166064,0
2011-01-01,21.07815002955361,-0.16141245716764274,0.08597743273337954,0.138157285423663,-1.6264675020983184,1.6652099592367282,-0.982360277443064,0
2011-04-01,20.643308247607195,0.1077120324502232,0.3282573263128121,-0.08834744110657056,-0.7154232594269772,0.2297995049498951,-0.5472075920736188,0
2011-07-01,21.283934845097413,0.2620735678746655,-0.015685867468967274,-0.2729967647583216,0.20963912567490794,-0.34954029327541036,-1.7449631365374998,0
2011-10-01,22.55645192254365,0.08025627999695928,0.17128498076419874,-0.07571888401222893,0.8181531015308323,-1.2936848890760615,-1.4125946392243236,0
2012-01-01,24.187684035334783,-0.2820199993456356,-0.06940791383995304,0.27192408577511884,-1.410257006456579,1.7757155724565514,-0.9858284249836107,0
2012-04-01,24.398135337065497,-0.5801179138654646,0.19656665465707945,0.5914071711357956,-0.2396312720045799,0.014275498776257223,-1.7776502848886722,0
2012-07-01,24.79237524423312,0.011656809256734846,-0.33117079959144036,-0.014486797448661548,0.12709952495865195,-0.3727945866140807,-1.320880969390906,0
