fecha,tasa_paro_total,precio_petroleo_real2025,petroleo_yoy,petroleo__volatilidad_30d,IPRI_energia_2025,prima_energia,dummy_2020Q2
2005-07-01,8.410514203795225,14.26384967515915,45.184150639125015,0.586635965247428,2.6131836744920207,1.8480554557397397,0
2005-10-01,8.705397880156298,-4.974991320471389,15.434400371278558,-2.485077761508574,0.9295217097186281,0.33176528881840817,0
2006-01-01,9.027377655521066,5.124325245248755,17.436799972499653,0.15044881422862488,0.6614386290181216,-0.4835970039062989,0
2006-04-01,8.443339777225445,3.930229359298039,12.28128849719994,0.005643199149979239,1.0347505825169776,0.16335455560464673,0
2006-07-01,8.083576189844404,-0.22729455459158032,21.982722033199977,0.23456665218895267,0.3858392002605555,-0.06579898441959564,0
2006-10-01,8.264440285626033,-12.936845083660472,-5.814974903284095,2.845222647299071,-2.0043594818730597,-1.6271087629049372,0
2007-01-01,8.41907395608815,-3.1997445730055887,-18.104004987839023,-3.5370902805105935,0.42342094054567525,-0.3709309254506028,0
2007-04-01,7.932325613645819,8.473963201434856,5.2593025997186444,-4.0545258015675145,0.8744018239671405,-0.0368446310052164,0
2007-07-01,8.006347630277132,5.296080130426716,29.12717985495353,-0.9715006378751383,0.5336607120487002,0.1324997362445579,0
2007-10-01,8.570205517235292,7.6701248409357845,44.72651106059281,4.968991615526697,1.671134718011679,0.7625449582433461,0
2008-01-01,9.603033690624931,4.614064430204664,36.50227360409952,-1.046209753330853,1.846516172675564,0.3215731255790075,0
2008-04-01,10.35792745934024,15.912778947070578,60.65515061520459,3.9583198352587914,3.5001127452208607,1.8848420611882517,0
2008-07-01,11.23068087109353,-1.6996975322807373,26.399239265723715,6.748475720418419,3.3723348282514465,1.9191225516629036,0
2008-10-01,13.785513775626452,-47.962852688171694,-44.56203494280367,25.067278173167573,-6.35883045624233,-3.6516580433653143,0
2009-01-01,17.243569387107016,-9.11578286643136,-65.51291377098504,9.637091602619755,-1.974294089644978,-0.7442442101925266,0
2009-04-01,17.771252436270597,11.946237343766768,-38.59303018801278,-33.57671056717291,0.3833337509082284,0.603839452840301,0
2009-07-01,17.74950688636422,6.361820183827859,51.2755699460909,-1.3079513561705056,0.8368200836820066,0.510046573589884,0
2009-10-01,18.6649099692578,2.9946102366313596,61.45129041011287,-6.695530689811903,0.13278881567408263,0.22311645261012636,0
2010-01-01,19.84349350682836,7.11589301274762,24.743689974816263,-4.010924736925297,2.2073008794127347,1.3066812052563979,0
2010-04-01,19.889004716658697,7.555767874765934,11.952368794776564,4.84669229339319,2.3601332899055407,1.026472297497044,0
2010-07-01,19.592042521918955,-3.1601416281176,0.7480497809557273,-2.8785337989082045,-0.26557763134817947,-0.45951638124025074,0
2010-10-01,20.11455655320805,4.462975864612972,11.220855323449516,-8.792249175656536,1.2727682709894026,0.406685634485088,0
2011-01-01,21.07815002955361,17.14912800007643,38.63715085660801,2.8639025885794567,4.830506351314106,2.349153030777183,0
2011-04-01,20.643308247607195,4.594176380957933,49.77315395027442,5.69782043893801,1.2727682709893955,0.43590928172909926,0
2011-07-01,21.283934845097413,-1.2796715699629146,27.0866935725336,-1.5535128595455987,0.8593691278530855,0.5060286657209474,0
2011-10-01,22.55645192254365,-0.17411978929717975,-1.1903543626468411,-1.5145599353249395,1.17255029689575,1.0104918894516848,0
2012-01-01,24.187684035334783,12.640608820936833,2.67812479224043,-5.235036732640715,4.795430060381328,3.044667920944681,0
2012-04-01,24.398135337065497,-9.121158992911205,-2.5711673717866947,1.7527838363890211,-1.8389998246185542,-1.6663146363584813,0
2012-07-01,24.79237524423312,3.4168320654460587,0.0415686448098996,1.7578663562714745,2.0394357728058594,1.10162236579351,0
2012-10-01,25.774387424872856,-5.344375957557276,-8.690256894019623,-1.924954781462759,-1.1700448475434087,-1.0345533921393626,0
