fecha,tasa_paro_total,ed_activo_total,credito_privado_share,crecimiento_credito_yoy,ed_pasivo_depositos_total,crecimiento_depositos_yoy,ed_pasivo_sector_privado_share,dummy_2020Q2
2020-04-01,15.32636790563908,4.425080948026272,-1.8749816147000615,1.5340985759903503,120557.42228757497,2.7737553277333853,-2.203489372503924,1
2020-07-01,16.25734722573996,9.673870195500434,-0.4931474747188176,3.3021791008616352,158065.7294195327,7.903818089896996,-1.5328232365998105,1
2020-10-01,16.1280951782207,8.187018146362202,-0.07310678574246054,0.10013313963366244,1931.1456780876033,1.6774661480116535,0.3528523494262572,0
2021-01-01,16.14137707090211,9.262079866845486,0.2735359461840474,1.1175156691456856,-3739.7353032222018,0.5078566624258762,1.31761902968546,0
2021-04-01,15.39062332367772,3.6956821253813166,-0.6908221694815708,-2.6742189748293343,38739.62520316988,-4.270826186020038,-1.732584647344325,0
2021-07-01,14.710636510583056,-1.3419005042120014,-0.1846167254875013,-4.236519799348382,-3910.02727639582,-7.20470372348625,0.7929408364633872,0
2021-10-01,13.44248297649796,-1.099559380780879,-0.6795647237283973,-1.1702143622363543,-8666.662335412577,-0.43577876167189,-0.7561939039714503,0
2022-01-01,13.731344558633824,-2.3888784030564714,-0.1502894812434974,-2.195538011780796,-40773.18857897818,-1.5199732713511938,0.5376709151345693,0
2022-04-01,12.688385257119128,-5.476367954272343,-0.724160616955956,-3.1008579824204343,-51827.63227121765,-3.652942301919049,-0.6291696903074495,0
2022-07-01,12.7288483543111,-4.040923507628113,-0.7765172536747045,0.008480582310268048,19821.08096725773,0.9544191878807506,-1.1675926473685934,0
2022-10-01,12.99030869688015,-1.9982014771113832,-0.712244138002383,1.7629263041186478,11468.882120112889,0.8067803586288336,-0.29530721237117064,0
2023-01-01,13.376293528683275,-5.526644505535183,2.034598166078048,1.660292235269412,-169326.01528224256,-5.355012901665434,4.675133837739693,0
2023-04-01,11.668453375217103,-4.423168502431285,-0.4467660017246189,1.7459106502964223,-37351.43761818018,0.43962763970951624,-1.5449212759047697,0
2023-07-01,11.89145885542911,-5.699852665107741,-0.30550779094599534,-0.15721433404147778,-31351.703648264054,-2.0818018907660214,0.7480632955887785,0
2023-10-01,11.79687016762541,-8.073904545234234,-0.7239436817081426,-2.411604476700891,-27501.468412000686,-1.5790482674849944,0.02348993881746253,0
2024-01-01,12.291201466078364,-1.7902690620680173,-0.42218177088261655,0.42586516784858297,30732.155097114854,8.131831189330839,0.7641299500265717,0
