Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1987TI;293,9
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1986TIV;276,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1986TIII;278,7
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1986TII;270,6
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1986TI;264,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1985TIV;262,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1985TIII;268,1
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1985TII;239,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1985TI;220,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1984TIV;222,8
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1984TIII;195,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1984TII;186,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1984TI;195,8
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1983TIV;184,5
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1983TIII;175,8
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1983TII;176,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1983TI;175,7
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1982TIV;157,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1982TIII;147,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1982TII;137,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1982TI;138,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1981TIV;131,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1981TIII;117,0
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1981TII;110,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1981TI;95,6
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1980TIV;97,5
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1980TIII;87,1
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1980TII;88,8
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1980TI;85,0
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1979TIV;86,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1979TIII;77,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1979TII;75,2
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1979TI;67,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1978TIV;60,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1978TIII;62,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1978TII;56,1
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1978TI;54,1
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1977TIV;50,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1977TIII;50,8
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1977TII;43,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1977TI;45,3
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1976TIV;45,4
Ambos sexos;De 25 a 54 años;Parados que buscan primer empleo;1976TIII;41,5
Ambos sexos;De 25 a 54 años;Inactivos;1995TIV;4.100,4
Ambos sexos;De 25 a 54 años;Inactivos;1995TIII;4.103,8
Ambos sexos;De 25 a 54 años;Inactivos;1995TII;4.111,1
Ambos sexos;De 25 a 54 años;Inactivos;1995TI;4.123,4
Ambos sexos;De 25 a 54 años;Inactivos;1994TIV;4.100,2
Ambos sexos;De 25 a 54 años;Inactivos;1994TIII;4.140,2
Ambos sexos;De 25 a 54 años;Inactivos;1994TII;4.121,9
Ambos sexos;De 25 a 54 años;Inactivos;1994TI;4.145,6
Ambos sexos;De 25 a 54 años;Inactivos;1993TIV;4.150,7
Ambos sexos;De 25 a 54 años;Inactivos;1993TIII;4.207,0
Ambos sexos;De 25 a 54 años;Inactivos;1993TII;4.242,4
Ambos sexos;De 25 a 54 años;Inactivos;1993TI;4.305,3
Ambos sexos;De 25 a 54 años;Inactivos;1992TIV;4.292,5
Ambos sexos;De 25 a 54 años;Inactivos;1992TIII;4.333,3
Ambos sexos;De 25 a 54 años;Inactivos;1992TII;4.328,6
Ambos sexos;De 25 a 54 años;Inactivos;1992TI;4.332,4
Ambos sexos;De 25 a 54 años;Inactivos;1991TIV;4.304,7
Ambos sexos;De 25 a 54 años;Inactivos;1991TIII;4.283,1
Ambos sexos;De 25 a 54 años;Inactivos;1991TII;4.326,1
Ambos sexos;De 25 a 54 años;Inactivos;1991TI;4.327,0
Ambos sexos;De 25 a 54 años;Inactivos;1990TIV;4.318,2
Ambos sexos;De 25 a 54 años;Inactivos;1990TIII;4.386,1
Ambos sexos;De 25 a 54 años;Inactivos;1990TII;4.423,7
Ambos sexos;De 25 a 54 años;Inactivos;1990TI;4.437,0
Ambos sexos;De 25 a 54 años;Inactivos;1989TIV;4.487,8
Ambos sexos;De 25 a 54 años;Inactivos;1989TIII;4.534,9
Ambos sexos;De 25 a 54 años;Inactivos;1989TII;4.558,8
Ambos sexos;De 25 a 54 años;Inactivos;1989TI;4.584,8
Ambos sexos;De 25 a 54 años;Inactivos;1988TIV;4.622,5
Ambos sexos;De 25 a 54 años;Inactivos;1988TIII;4.607,3
Ambos sexos;De 25 a 54 años;Inactivos;1988TII;4.603,3
Ambos sexos;De 25 a 54 años;Inactivos;1988TI;4.558,3
Ambos sexos;De 25 a 54 años;Inactivos;1987TIV;4.599,6
Ambos sexos;De 25 a 54 años;Inactivos;1987TIII;4.666,2
Ambos sexos;De 25 a 54 años;Inactivos;1987TII;4.774,1
Ambos sexos;De 25 a 54 años;Inactivos;1987TI;4.887,0
Ambos sexos;De 25 a 54 años;Inactivos;1986TIV;4.910,8
Ambos sexos;De 25 a 54 años;Inactivos;1986TIII;4.964,2
Ambos sexos;De 25 a 54 años;Inactivos;1986TII;4.977,0
Ambos sexos;De 25 a 54 años;Inactivos;1986TI;4.988,5
Ambos sexos;De 25 a 54 años;Inactivos;1985TIV;5.017,1
Ambos sexos;De 25 a 54 años;Inactivos;1985TIII;5.045,6
Ambos sexos;De 25 a 54 años;Inactivos;1985TII;5.042,3
Ambos sexos;De 25 a 54 años;Inactivos;1985TI;5.019,6
Ambos sexos;De 25 a 54 años;Inactivos;1984TIV;5.043,9
Ambos sexos;De 25 a 54 años;Inactivos;1984TIII;5.060,3
Ambos sexos;De 25 a 54 años;Inactivos;1984TII;5.061,8
Ambos sexos;De 25 a 54 años;Inactivos;1984TI;5.043,5
Ambos sexos;De 25 a 54 años;Inactivos;1983TIV;5.020,3
Ambos sexos;De 25 a 54 años;Inactivos;1983TIII;5.044,0
Ambos sexos;De 25 a 54 años;Inactivos;1983TII;5.069,1
Ambos sexos;De 25 a 54 años;Inactivos;1983TI;5.071,9
Ambos sexos;De 25 a 54 años;Inactivos;1982TIV;5.088,3
Ambos sexos;De 25 a 54 años;Inactivos;1982TIII;5.094,9
Ambos sexos;De 25 a 54 años;Inactivos;1982TII;5.134,4
Ambos sexos;De 25 a 54 años;Inactivos;1982TI;5.142,2
Ambos sexos;De 25 a 54 años;Inactivos;1981TIV;5.143,8
Ambos sexos;De 25 a 54 años;Inactivos;1981TIII;5.190,2
Ambos sexos;De 25 a 54 años;Inactivos;1981TII;5.196,5
Ambos sexos;De 25 a 54 años;Inactivos;1981TI;5.180,6
Ambos sexos;De 25 a 54 años;Inactivos;1980TIV;5.143,2
Ambos sexos;De 25 a 54 años;Inactivos;1980TIII;5.137,6
Ambos sexos;De 25 a 54 años;Inactivos;1980TII;5.112,5
Ambos sexos;De 25 a 54 años;Inactivos;1980TI;5.066,0
Ambos sexos;De 25 a 54 años;Inactivos;1979TIV;5.063,6
Ambos sexos;De 25 a 54 años;Inactivos;1979TIII;5.086,7
Ambos sexos;De 25 a 54 años;Inactivos;1979TII;5.105,5
Ambos sexos;De 25 a 54 años;Inactivos;1979TI;5.065,6
Ambos sexos;De 25 a 54 años;Inactivos;1978TIV;5.107,1
Ambos sexos;De 25 a 54 años;Inactivos;1978TIII;5.112,0
Ambos sexos;De 25 a 54 años;Inactivos;1978TII;5.100,9
Ambos sexos;De 25 a 54 años;Inactivos;1978TI;5.045,7
Ambos sexos;De 25 a 54 años;Inactivos;1977TIV;5.048,6
Ambos sexos;De 25 a 54 años;Inactivos;1977TIII;5.084,7
Ambos sexos;De 25 a 54 años;Inactivos;1977TII;5.082,1
Ambos sexos;De 25 a 54 años;Inactivos;1977TI;5.049,6
Ambos sexos;De 25 a 54 años;Inactivos;1976TIV;5.053,9
Ambos sexos;De 25 a 54 años;Inactivos;1976TIII;5.031,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1995TIV;9.958,4
Ambos sexos;De 55 y más años;Población de 16 y más años;1995TIII;9.942,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1995TII;9.926,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1995TI;9.910,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1994TIV;9.895,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1994TIII;9.880,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1994TII;9.866,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1994TI;9.851,4
Ambos sexos;De 55 y más años;Población de 16 y más años;1993TIV;9.835,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1993TIII;9.815,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1993TII;9.796,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1993TI;9.776,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1992TIV;9.757,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1992TIII;9.737,8
Ambos sexos;De 55 y más años;Población de 16 y más años;1992TII;9.718,3
Ambos sexos;De 55 y más años;Población de 16 y más años;1992TI;9.698,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1991TIV;9.675,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1991TIII;9.646,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1991TII;9.618,8
Ambos sexos;De 55 y más años;Población de 16 y más años;1991TI;9.590,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1990TIV;9.604,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1990TIII;9.575,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1990TII;9.546,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1990TI;9.517,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1989TIV;9.486,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1989TIII;9.436,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1989TII;9.387,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1989TI;9.337,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1988TIV;9.288,1
Ambos sexos;De 55 y más años;Población de 16 y más años;1988TIII;9.237,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1988TII;9.187,1
Ambos sexos;De 55 y más años;Población de 16 y más años;1988TI;9.112,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1987TIV;9.061,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1987TIII;9.009,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1987TII;8.957,1
Ambos sexos;De 55 y más años;Población de 16 y más años;1987TI;8.900,3
Ambos sexos;De 55 y más años;Población de 16 y más años;1986TIV;8.846,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1986TIII;8.790,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1986TII;8.739,4
Ambos sexos;De 55 y más años;Población de 16 y más años;1986TI;8.691,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1985TIV;8.651,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1985TIII;8.598,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1985TII;8.550,4
Ambos sexos;De 55 y más años;Población de 16 y más años;1985TI;8.490,8
Ambos sexos;De 55 y más años;Población de 16 y más años;1984TIV;8.439,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1984TIII;8.388,8
Ambos sexos;De 55 y más años;Población de 16 y más años;1984TII;8.337,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1984TI;8.292,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1983TIV;8.238,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1983TIII;8.188,3
Ambos sexos;De 55 y más años;Población de 16 y más años;1983TII;8.139,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1983TI;8.092,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1982TIV;8.048,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1982TIII;7.994,3
Ambos sexos;De 55 y más años;Población de 16 y más años;1982TII;7.948,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1982TI;7.903,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1981TIV;7.849,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1981TIII;7.808,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1981TII;7.759,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1981TI;7.718,4
Ambos sexos;De 55 y más años;Población de 16 y más años;1980TIV;7.718,8
Ambos sexos;De 55 y más años;Población de 16 y más años;1980TIII;7.678,6
Ambos sexos;De 55 y más años;Población de 16 y más años;1980TII;7.638,3
Ambos sexos;De 55 y más años;Población de 16 y más años;1980TI;7.599,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1979TIV;7.560,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1979TIII;7.526,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1979TII;7.486,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1979TI;7.448,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1978TIV;7.410,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1978TIII;7.375,0
Ambos sexos;De 55 y más años;Población de 16 y más años;1978TII;7.340,1
Ambos sexos;De 55 y más años;Población de 16 y más años;1978TI;7.296,1
Ambos sexos;De 55 y más años;Población de 16 y más años;1977TIV;7.261,5
Ambos sexos;De 55 y más años;Población de 16 y más años;1977TIII;7.227,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1977TII;7.188,9
Ambos sexos;De 55 y más años;Población de 16 y más años;1977TI;7.146,2
Ambos sexos;De 55 y más años;Población de 16 y más años;1976TIV;7.108,7
Ambos sexos;De 55 y más años;Población de 16 y más años;1976TIII;7.082,7
Ambos sexos;De 55 y más años;Activos;1995TIV;1.631,6
Ambos sexos;De 55 y más años;Activos;1995TIII;1.616,7
Ambos sexos;De 55 y más años;Activos;1995TII;1.623,1
Ambos sexos;De 55 y más años;Activos;1995TI;1.640,3
Ambos sexos;De 55 y más años;Activos;1994TIV;1.634,9
Ambos sexos;De 55 y más años;Activos;1994TIII;1.655,8
Ambos sexos;De 55 y más años;Activos;1994TII;1.690,0
Ambos sexos;De 55 y más años;Activos;1994TI;1.695,4
Ambos sexos;De 55 y más años;Activos;1993TIV;1.734,4
Ambos sexos;De 55 y más años;Activos;1993TIII;1.763,7
Ambos sexos;De 55 y más años;Activos;1993TII;1.786,6
Ambos sexos;De 55 y más años;Activos;1993TI;1.790,3
Ambos sexos;De 55 y más años;Activos;1992TIV;1.811,8
Ambos sexos;De 55 y más años;Activos;1992TIII;1.838,0
Ambos sexos;De 55 y más años;Activos;1992TII;1.836,0
Ambos sexos;De 55 y más años;Activos;1992TI;1.831,5
Ambos sexos;De 55 y más años;Activos;1991TIV;1.856,3
Ambos sexos;De 55 y más años;Activos;1991TIII;1.830,7
Ambos sexos;De 55 y más años;Activos;1991TII;1.842,7
Ambos sexos;De 55 y más años;Activos;1991TI;1.844,7
Ambos sexos;De 55 y más años;Activos;1990TIV;1.861,8
Ambos sexos;De 55 y más años;Activos;1990TIII;1.853,9
Ambos sexos;De 55 y más años;Activos;1990TII;1.866,1
Ambos sexos;De 55 y más años;Activos;1990TI;1.901,2
Ambos sexos;De 55 y más años;Activos;1989TIV;1.899,7
Ambos sexos;De 55 y más años;Activos;1989TIII;1.898,3
Ambos sexos;De 55 y más años;Activos;1989TII;1.892,2
Ambos sexos;De 55 y más años;Activos;1989TI;1.868,2
Ambos sexos;De 55 y más años;Activos;1988TIV;1.872,8
Ambos sexos;De 55 y más años;Activos;1988TIII;1.867,3
Ambos sexos;De 55 y más años;Activos;1988TII;1.851,3
Ambos sexos;De 55 y más años;Activos;1988TI;1.849,0
Ambos sexos;De 55 y más años;Activos;1987TIV;1.853,0
Ambos sexos;De 55 y más años;Activos;1987TIII;1.858,4
Ambos sexos;De 55 y más años;Activos;1987TII;1.847,2
Ambos sexos;De 55 y más años;Activos;1987TI;1.862,1
Ambos sexos;De 55 y más años;Activos;1986TIV;1.870,3
Ambos sexos;De 55 y más años;Activos;1986TIII;1.873,5
Ambos sexos;De 55 y más años;Activos;1986TII;1.881,7
Ambos sexos;De 55 y más años;Activos;1986TI;1.882,7
Ambos sexos;De 55 y más años;Activos;1985TIV;1.898,4
Ambos sexos;De 55 y más años;Activos;1985TIII;1.898,1
Ambos sexos;De 55 y más años;Activos;1985TII;1.905,8
Ambos sexos;De 55 y más años;Activos;1985TI;1.888,9
Ambos sexos;De 55 y más años;Activos;1984TIV;1.903,8
Ambos sexos;De 55 y más años;Activos;1984TIII;1.904,7
Ambos sexos;De 55 y más años;Activos;1984TII;1.905,2
Ambos sexos;De 55 y más años;Activos;1984TI;1.922,3
Ambos sexos;De 55 y más años;Activos;1983TIV;1.953,5
Ambos sexos;De 55 y más años;Activos;1983TIII;1.950,7
Ambos sexos;De 55 y más años;Activos;1983TII;1.934,1
Ambos sexos;De 55 y más años;Activos;1983TI;1.916,7
Ambos sexos;De 55 y más años;Activos;1982TIV;1.933,0
Ambos sexos;De 55 y más años;Activos;1982TIII;1.926,3
Ambos sexos;De 55 y más años;Activos;1982TII;1.920,8
Ambos sexos;De 55 y más años;Activos;1982TI;1.927,5
Ambos sexos;De 55 y más años;Activos;1981TIV;1.932,9
Ambos sexos;De 55 y más años;Activos;1981TIII;1.950,3
Ambos sexos;De 55 y más años;Activos;1981TII;1.948,8
Ambos sexos;De 55 y más años;Activos;1981TI;1.950,0
Ambos sexos;De 55 y más años;Activos;1980TIV;1.970,3
Ambos sexos;De 55 y más años;Activos;1980TIII;1.970,8
Ambos sexos;De 55 y más años;Activos;1980TII;1.964,7
Ambos sexos;De 55 y más años;Activos;1980TI;1.963,3
Ambos sexos;De 55 y más años;Activos;1979TIV;1.979,4
Ambos sexos;De 55 y más años;Activos;1979TIII;1.990,6
Ambos sexos;De 55 y más años;Activos;1979TII;2.002,1
Ambos sexos;De 55 y más años;Activos;1979TI;2.013,6
Ambos sexos;De 55 y más años;Activos;1978TIV;2.036,5
Ambos sexos;De 55 y más años;Activos;1978TIII;2.030,7
Ambos sexos;De 55 y más años;Activos;1978TII;2.034,2
Ambos sexos;De 55 y más años;Activos;1978TI;2.026,2
Ambos sexos;De 55 y más años;Activos;1977TIV;2.039,1
Ambos sexos;De 55 y más años;Activos;1977TIII;2.045,6
Ambos sexos;De 55 y más años;Activos;1977TII;2.038,6
Ambos sexos;De 55 y más años;Activos;1977TI;2.046,7
Ambos sexos;De 55 y más años;Activos;1976TIV;2.080,7
Ambos sexos;De 55 y más años;Activos;1976TIII;2.116,3
Ambos sexos;De 55 y más años;Ocupados;1995TIV;1.449,5
Ambos sexos;De 55 y más años;Ocupados;1995TIII;1.434,6
Ambos sexos;De 55 y más años;Ocupados;1995TII;1.436,0
Ambos sexos;De 55 y más años;Ocupados;1995TI;1.442,8
Ambos sexos;De 55 y más años;Ocupados;1994TIV;1.436,7
Ambos sexos;De 55 y más años;Ocupados;1994TIII;1.463,5
Ambos sexos;De 55 y más años;Ocupados;1994TII;1.487,0
Ambos sexos;De 55 y más años;Ocupados;1994TI;1.509,3
Ambos sexos;De 55 y más años;Ocupados;1993TIV;1.538,4
Ambos sexos;De 55 y más años;Ocupados;1993TIII;1.564,7
Ambos sexos;De 55 y más años;Ocupados;1993TII;1.604,7
Ambos sexos;De 55 y más años;Ocupados;1993TI;1.610,4
Ambos sexos;De 55 y más años;Ocupados;1992TIV;1.641,4
Ambos sexos;De 55 y más años;Ocupados;1992TIII;1.668,6
Ambos sexos;De 55 y más años;Ocupados;1992TII;1.675,4
Ambos sexos;De 55 y más años;Ocupados;1992TI;1.681,7
Ambos sexos;De 55 y más años;Ocupados;1991TIV;1.698,0
Ambos sexos;De 55 y más años;Ocupados;1991TIII;1.682,8
Ambos sexos;De 55 y más años;Ocupados;1991TII;1.702,4
Ambos sexos;De 55 y más años;Ocupados;1991TI;1.706,4
Ambos sexos;De 55 y más años;Ocupados;1990TIV;1.724,1
Ambos sexos;De 55 y más años;Ocupados;1990TIII;1.716,0
Ambos sexos;De 55 y más años;Ocupados;1990TII;1.723,8
Ambos sexos;De 55 y más años;Ocupados;1990TI;1.756,6
Ambos sexos;De 55 y más años;Ocupados;1989TIV;1.745,2
Ambos sexos;De 55 y más años;Ocupados;1989TIII;1.752,2
Ambos sexos;De 55 y más años;Ocupados;1989TII;1.731,6
Ambos sexos;De 55 y más años;Ocupados;1989TI;1.713,5
Ambos sexos;De 55 y más años;Ocupados;1988TIV;1.720,7
Ambos sexos;De 55 y más años;Ocupados;1988TIII;1.712,2
Ambos sexos;De 55 y más años;Ocupados;1988TII;1.695,5
Ambos sexos;De 55 y más años;Ocupados;1988TI;1.696,3
Ambos sexos;De 55 y más años;Ocupados;1987TIV;1.694,3
Ambos sexos;De 55 y más años;Ocupados;1987TIII;1.692,3
Ambos sexos;De 55 y más años;Ocupados;1987TII;1.684,6
Ambos sexos;De 55 y más años;Ocupados;1987TI;1.661,3
Ambos sexos;De 55 y más años;Ocupados;1986TIV;1.677,3
Ambos sexos;De 55 y más años;Ocupados;1986TIII;1.667,7
Ambos sexos;De 55 y más años;Ocupados;1986TII;1.682,2
Ambos sexos;De 55 y más años;Ocupados;1986TI;1.688,7
Ambos sexos;De 55 y más años;Ocupados;1985TIV;1.720,0
Ambos sexos;De 55 y más años;Ocupados;1985TIII;1.719,3
Ambos sexos;De 55 y más años;Ocupados;1985TII;1.717,3
Ambos sexos;De 55 y más años;Ocupados;1985TI;1.704,4
Ambos sexos;De 55 y más años;Ocupados;1984TIV;1.717,9
Ambos sexos;De 55 y más años;Ocupados;1984TIII;1.732,0
Ambos sexos;De 55 y más años;Ocupados;1984TII;1.743,2
Ambos sexos;De 55 y más años;Ocupados;1984TI;1.764,7
Ambos sexos;De 55 y más años;Ocupados;1983TIV;1.815,1
Ambos sexos;De 55 y más años;Ocupados;1983TIII;1.827,3
Ambos sexos;De 55 y más años;Ocupados;1983TII;1.818,3
Ambos sexos;De 55 y más años;Ocupados;1983TI;1.788,1
Ambos sexos;De 55 y más años;Ocupados;1982TIV;1.805,3
Ambos sexos;De 55 y más años;Ocupados;1982TIII;1.808,5
Ambos sexos;De 55 y más años;Ocupados;1982TII;1.801,4
Ambos sexos;De 55 y más años;Ocupados;1982TI;1.812,1
Ambos sexos;De 55 y más años;Ocupados;1981TIV;1.820,0
Ambos sexos;De 55 y más años;Ocupados;1981TIII;1.845,8
Ambos sexos;De 55 y más años;Ocupados;1981TII;1.838,6
Ambos sexos;De 55 y más años;Ocupados;1981TI;1.850,7
Ambos sexos;De 55 y más años;Ocupados;1980TIV;1.881,1
Ambos sexos;De 55 y más años;Ocupados;1980TIII;1.886,0
Ambos sexos;De 55 y más años;Ocupados;1980TII;1.876,7
Ambos sexos;De 55 y más años;Ocupados;1980TI;1.880,9
Ambos sexos;De 55 y más años;Ocupados;1979TIV;1.905,6
Ambos sexos;De 55 y más años;Ocupados;1979TIII;1.923,9
Ambos sexos;De 55 y más años;Ocupados;1979TII;1.933,8
Ambos sexos;De 55 y más años;Ocupados;1979TI;1.950,0
