Sexo;Edad;Estado civil;Periodo;Total
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2007T4;1,6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2007T3;2,7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2007T2;4,7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2007T1;4,7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2006T4;5,1
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2006T3;4,6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2006T2;3,1
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2006T1;3,1
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2005T4;2,4
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2005T3;3,8
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2005T2;3,5
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2005T1;6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2004T4;5,8
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2004T3;4,7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2004T2;5
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2004T1;6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2003T4;4,7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2003T3;3,5
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2003T2;7
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2003T1;5,1
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2002T4;3,9
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2002T3;5,6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2002T2;4,6
Mujeres;De 20 a 24 años;Separados/Separadas o Divorciados/Divorciadas;2002T1;3,6
Mujeres;De 25 a 29 años;Total;2025T4;1.338,7
Mujeres;De 25 a 29 años;Total;2025T3;1.327,4
Mujeres;De 25 a 29 años;Total;2025T2;1.319,3
Mujeres;De 25 a 29 años;Total;2025T1;1.310,5
Mujeres;De 25 a 29 años;Total;2024T4;1.304
Mujeres;De 25 a 29 años;Total;2024T3;1.295,1
Mujeres;De 25 a 29 años;Total;2024T2;1.290,7
Mujeres;De 25 a 29 años;Total;2024T1;1.283,6
Mujeres;De 25 a 29 años;Total;2023T4;1.278,4
Mujeres;De 25 a 29 años;Total;2023T3;1.275,3
Mujeres;De 25 a 29 años;Total;2023T2;1.269,6
Mujeres;De 25 a 29 años;Total;2023T1;1.262,6
Mujeres;De 25 a 29 años;Total;2022T4;1.255,5
Mujeres;De 25 a 29 años;Total;2022T3;1.246,5
Mujeres;De 25 a 29 años;Total;2022T2;1.241,1
Mujeres;De 25 a 29 años;Total;2022T1;1.234,8
Mujeres;De 25 a 29 años;Total;2021T4;1.231
Mujeres;De 25 a 29 años;Total;2021T3;1.231,3
Mujeres;De 25 a 29 años;Total;2021T2;1.235,6
Mujeres;De 25 a 29 años;Total;2021T1;1.242,9
Mujeres;De 25 a 29 años;Total;2020T4;1.244,6
Mujeres;De 25 a 29 años;Total;2020T3;1.247,8
Mujeres;De 25 a 29 años;Total;2020T2;1.251,6
Mujeres;De 25 a 29 años;Total;2020T1;1.253,4
Mujeres;De 25 a 29 años;Total;2019T4;1.251,8
Mujeres;De 25 a 29 años;Total;2019T3;1.249,8
Mujeres;De 25 a 29 años;Total;2019T2;1.248
Mujeres;De 25 a 29 años;Total;2019T1;1.247,7
Mujeres;De 25 a 29 años;Total;2018T4;1.246
Mujeres;De 25 a 29 años;Total;2018T3;1.244,2
Mujeres;De 25 a 29 años;Total;2018T2;1.243,2
Mujeres;De 25 a 29 años;Total;2018T1;1.242,3
Mujeres;De 25 a 29 años;Total;2017T4;1.240,2
Mujeres;De 25 a 29 años;Total;2017T3;1.240,7
Mujeres;De 25 a 29 años;Total;2017T2;1.241,4
Mujeres;De 25 a 29 años;Total;2017T1;1.244,1
Mujeres;De 25 a 29 años;Total;2016T4;1.248,3
Mujeres;De 25 a 29 años;Total;2016T3;1.255
Mujeres;De 25 a 29 años;Total;2016T2;1.263,2
Mujeres;De 25 a 29 años;Total;2016T1;1.272,1
Mujeres;De 25 a 29 años;Total;2015T4;1.280,9
Mujeres;De 25 a 29 años;Total;2015T3;1.292,4
Mujeres;De 25 a 29 años;Total;2015T2;1.302,5
Mujeres;De 25 a 29 años;Total;2015T1;1.315,2
Mujeres;De 25 a 29 años;Total;2014T4;1.323,5
Mujeres;De 25 a 29 años;Total;2014T3;1.332
Mujeres;De 25 a 29 años;Total;2014T2;1.344,9
Mujeres;De 25 a 29 años;Total;2014T1;1.359,7
Mujeres;De 25 a 29 años;Total;2013T4;1.376,5
Mujeres;De 25 a 29 años;Total;2013T3;1.392
Mujeres;De 25 a 29 años;Total;2013T2;1.411,2
Mujeres;De 25 a 29 años;Total;2013T1;1.429,8
Mujeres;De 25 a 29 años;Total;2012T4;1.448,8
Mujeres;De 25 a 29 años;Total;2012T3;1.468,4
Mujeres;De 25 a 29 años;Total;2012T2;1.487,3
Mujeres;De 25 a 29 años;Total;2012T1;1.504,8
Mujeres;De 25 a 29 años;Total;2011T4;1.524
Mujeres;De 25 a 29 años;Total;2011T3;1.539,4
Mujeres;De 25 a 29 años;Total;2011T2;1.556,1
Mujeres;De 25 a 29 años;Total;2011T1;1.574
Mujeres;De 25 a 29 años;Total;2010T4;1.592,5
Mujeres;De 25 a 29 años;Total;2010T3;1.609,7
Mujeres;De 25 a 29 años;Total;2010T2;1.629,5
Mujeres;De 25 a 29 años;Total;2010T1;1.648,5
Mujeres;De 25 a 29 años;Total;2009T4;1.668,6
Mujeres;De 25 a 29 años;Total;2009T3;1.685,3
Mujeres;De 25 a 29 años;Total;2009T2;1.703
Mujeres;De 25 a 29 años;Total;2009T1;1.720,2
Mujeres;De 25 a 29 años;Total;2008T4;1.736,2
Mujeres;De 25 a 29 años;Total;2008T3;1.748,4
Mujeres;De 25 a 29 años;Total;2008T2;1.761,3
Mujeres;De 25 a 29 años;Total;2008T1;1.773,2
Mujeres;De 25 a 29 años;Total;2007T4;1.781,9
Mujeres;De 25 a 29 años;Total;2007T3;1.785,6
Mujeres;De 25 a 29 años;Total;2007T2;1.790,1
Mujeres;De 25 a 29 años;Total;2007T1;1.793,9
Mujeres;De 25 a 29 años;Total;2006T4;1.796
Mujeres;De 25 a 29 años;Total;2006T3;1.797,4
Mujeres;De 25 a 29 años;Total;2006T2;1.802,6
Mujeres;De 25 a 29 años;Total;2006T1;1.808,4
Mujeres;De 25 a 29 años;Total;2005T4;1.813,1
Mujeres;De 25 a 29 años;Total;2005T3;1.814
Mujeres;De 25 a 29 años;Total;2005T2;1.816,7
Mujeres;De 25 a 29 años;Total;2005T1;1.816,3
Mujeres;De 25 a 29 años;Total;2004T4;1.811,8
Mujeres;De 25 a 29 años;Total;2004T3;1.805,6
Mujeres;De 25 a 29 años;Total;2004T2;1.803,9
Mujeres;De 25 a 29 años;Total;2004T1;1.803
Mujeres;De 25 a 29 años;Total;2003T4;1.799,1
Mujeres;De 25 a 29 años;Total;2003T3;1.789,6
Mujeres;De 25 a 29 años;Total;2003T2;1.781,3
Mujeres;De 25 a 29 años;Total;2003T1;1.771
Mujeres;De 25 a 29 años;Total;2002T4;1.761,7
Mujeres;De 25 a 29 años;Total;2002T3;1.749,9
Mujeres;De 25 a 29 años;Total;2002T2;1.739,7
Mujeres;De 25 a 29 años;Total;2002T1;1.727,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2025T4;1.157,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2025T3;1.124,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2025T2;1.128,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2025T1;1.128,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2024T4;1.117,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2024T3;1.131,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2024T2;1.119,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2024T1;1.119,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2023T4;1.109,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2023T3;1.083,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2023T2;1.091,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2023T1;1.087,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2022T4;1.087,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2022T3;1.081,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2022T2;1.064,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2022T1;1.081,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2021T4;1.050,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2021T3;1.064,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2021T2;1.065,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2021T1;1.061,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2020T4;1.046,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2020T3;1.053,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2020T2;1.055,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2020T1;1.042
Mujeres;De 25 a 29 años;Solteros/Solteras;2019T4;1.027,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2019T3;1.018,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2019T2;1.025,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2019T1;1.030,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2018T4;1.012,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2018T3;1.013,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2018T2;1.007,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2018T1;1.004,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2017T4;995,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2017T3;988,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2017T2;989,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2017T1;1.000,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2016T4;991,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2016T3;982,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2016T2;1.004,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2016T1;994,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2015T4;997,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2015T3;996,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2015T2;1.003,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2015T1;1.022,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2014T4;1.024,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2014T3;1.033,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2014T2;1.036,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2014T1;1.045,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2013T4;1.059,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2013T3;1.056,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2013T2;1.062,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2013T1;1.055,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2012T4;1.066,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2012T3;1.083,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2012T2;1.090
Mujeres;De 25 a 29 años;Solteros/Solteras;2012T1;1.102,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2011T4;1.106,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2011T3;1.117,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2011T2;1.126,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2011T1;1.132,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2010T4;1.125,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2010T3;1.136,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2010T2;1.155,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2010T1;1.153,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2009T4;1.162,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2009T3;1.170,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2009T2;1.187,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2009T1;1.170,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2008T4;1.176
Mujeres;De 25 a 29 años;Solteros/Solteras;2008T3;1.183,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2008T2;1.210,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2008T1;1.211
Mujeres;De 25 a 29 años;Solteros/Solteras;2007T4;1.194,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2007T3;1.202,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2007T2;1.208,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2007T1;1.220,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2006T4;1.233,8
Mujeres;De 25 a 29 años;Solteros/Solteras;2006T3;1.246,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2006T2;1.239
Mujeres;De 25 a 29 años;Solteros/Solteras;2006T1;1.225,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2005T4;1.209,5
Mujeres;De 25 a 29 años;Solteros/Solteras;2005T3;1.219,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2005T2;1.221,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2005T1;1.225,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2004T4;1.166,1
Mujeres;De 25 a 29 años;Solteros/Solteras;2004T3;1.170,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2004T2;1.185,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2004T1;1.172,9
Mujeres;De 25 a 29 años;Solteros/Solteras;2003T4;1.166,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2003T3;1.165,6
Mujeres;De 25 a 29 años;Solteros/Solteras;2003T2;1.149,2
Mujeres;De 25 a 29 años;Solteros/Solteras;2003T1;1.140,7
Mujeres;De 25 a 29 años;Solteros/Solteras;2002T4;1.121,4
Mujeres;De 25 a 29 años;Solteros/Solteras;2002T3;1.120,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2002T2;1.132,3
Mujeres;De 25 a 29 años;Solteros/Solteras;2002T1;1.116,6
Mujeres;De 25 a 29 años;Casados/Casadas;2025T4;175
Mujeres;De 25 a 29 años;Casados/Casadas;2025T3;193,8
Mujeres;De 25 a 29 años;Casados/Casadas;2025T2;185,1
Mujeres;De 25 a 29 años;Casados/Casadas;2025T1;178,5
Mujeres;De 25 a 29 años;Casados/Casadas;2024T4;180,4
Mujeres;De 25 a 29 años;Casados/Casadas;2024T3;158,8
Mujeres;De 25 a 29 años;Casados/Casadas;2024T2;165,7
Mujeres;De 25 a 29 años;Casados/Casadas;2024T1;156,5
Mujeres;De 25 a 29 años;Casados/Casadas;2023T4;157,7
Mujeres;De 25 a 29 años;Casados/Casadas;2023T3;181,1
Mujeres;De 25 a 29 años;Casados/Casadas;2023T2;166,7
Mujeres;De 25 a 29 años;Casados/Casadas;2023T1;163,8
Mujeres;De 25 a 29 años;Casados/Casadas;2022T4;157,7
Mujeres;De 25 a 29 años;Casados/Casadas;2022T3;153,4
Mujeres;De 25 a 29 años;Casados/Casadas;2022T2;162,8
Mujeres;De 25 a 29 años;Casados/Casadas;2022T1;142,8
Mujeres;De 25 a 29 años;Casados/Casadas;2021T4;172,3
Mujeres;De 25 a 29 años;Casados/Casadas;2021T3;158,8
Mujeres;De 25 a 29 años;Casados/Casadas;2021T2;162,6
Mujeres;De 25 a 29 años;Casados/Casadas;2021T1;173,6
Mujeres;De 25 a 29 años;Casados/Casadas;2020T4;191,6
Mujeres;De 25 a 29 años;Casados/Casadas;2020T3;188,3
Mujeres;De 25 a 29 años;Casados/Casadas;2020T2;189,4
Mujeres;De 25 a 29 años;Casados/Casadas;2020T1;203,8
Mujeres;De 25 a 29 años;Casados/Casadas;2019T4;217,6
Mujeres;De 25 a 29 años;Casados/Casadas;2019T3;225,5
Mujeres;De 25 a 29 años;Casados/Casadas;2019T2;214,7
Mujeres;De 25 a 29 años;Casados/Casadas;2019T1;210,5
Mujeres;De 25 a 29 años;Casados/Casadas;2018T4;225,8
Mujeres;De 25 a 29 años;Casados/Casadas;2018T3;220,7
Mujeres;De 25 a 29 años;Casados/Casadas;2018T2;221,7
Mujeres;De 25 a 29 años;Casados/Casadas;2018T1;223
Mujeres;De 25 a 29 años;Casados/Casadas;2017T4;228,6
Mujeres;De 25 a 29 años;Casados/Casadas;2017T3;233,2
Mujeres;De 25 a 29 años;Casados/Casadas;2017T2;234,8
Mujeres;De 25 a 29 años;Casados/Casadas;2017T1;226,2
Mujeres;De 25 a 29 años;Casados/Casadas;2016T4;242,4
Mujeres;De 25 a 29 años;Casados/Casadas;2016T3;251,7
Mujeres;De 25 a 29 años;Casados/Casadas;2016T2;240,5
Mujeres;De 25 a 29 años;Casados/Casadas;2016T1;260,5
Mujeres;De 25 a 29 años;Casados/Casadas;2015T4;270,3
Mujeres;De 25 a 29 años;Casados/Casadas;2015T3;280,1
Mujeres;De 25 a 29 años;Casados/Casadas;2015T2;283,2
Mujeres;De 25 a 29 años;Casados/Casadas;2015T1;276,4
Mujeres;De 25 a 29 años;Casados/Casadas;2014T4;283,2
Mujeres;De 25 a 29 años;Casados/Casadas;2014T3;285,5
Mujeres;De 25 a 29 años;Casados/Casadas;2014T2;294,5
Mujeres;De 25 a 29 años;Casados/Casadas;2014T1;295,7
Mujeres;De 25 a 29 años;Casados/Casadas;2013T4;301,8
Mujeres;De 25 a 29 años;Casados/Casadas;2013T3;318,2
Mujeres;De 25 a 29 años;Casados/Casadas;2013T2;329,7
Mujeres;De 25 a 29 años;Casados/Casadas;2013T1;355,2
Mujeres;De 25 a 29 años;Casados/Casadas;2012T4;362,9
Mujeres;De 25 a 29 años;Casados/Casadas;2012T3;367,3
Mujeres;De 25 a 29 años;Casados/Casadas;2012T2;375,9
Mujeres;De 25 a 29 años;Casados/Casadas;2012T1;376
Mujeres;De 25 a 29 años;Casados/Casadas;2011T4;390,6
Mujeres;De 25 a 29 años;Casados/Casadas;2011T3;390,8
Mujeres;De 25 a 29 años;Casados/Casadas;2011T2;400,7
Mujeres;De 25 a 29 años;Casados/Casadas;2011T1;418
Mujeres;De 25 a 29 años;Casados/Casadas;2010T4;441,8
Mujeres;De 25 a 29 años;Casados/Casadas;2010T3;443
Mujeres;De 25 a 29 años;Casados/Casadas;2010T2;446,7
Mujeres;De 25 a 29 años;Casados/Casadas;2010T1;465,3
Mujeres;De 25 a 29 años;Casados/Casadas;2009T4;482,7
Mujeres;De 25 a 29 años;Casados/Casadas;2009T3;490,7
Mujeres;De 25 a 29 años;Casados/Casadas;2009T2;494,8
Mujeres;De 25 a 29 años;Casados/Casadas;2009T1;525,5
Mujeres;De 25 a 29 años;Casados/Casadas;2008T4;532,5
Mujeres;De 25 a 29 años;Casados/Casadas;2008T3;531,1
Mujeres;De 25 a 29 años;Casados/Casadas;2008T2;515
Mujeres;De 25 a 29 años;Casados/Casadas;2008T1;525,1
Mujeres;De 25 a 29 años;Casados/Casadas;2007T4;550,4
Mujeres;De 25 a 29 años;Casados/Casadas;2007T3;549,5
Mujeres;De 25 a 29 años;Casados/Casadas;2007T2;548
Mujeres;De 25 a 29 años;Casados/Casadas;2007T1;543,3
Mujeres;De 25 a 29 años;Casados/Casadas;2006T4;534
Mujeres;De 25 a 29 años;Casados/Casadas;2006T3;528,1
Mujeres;De 25 a 29 años;Casados/Casadas;2006T2;539,1
Mujeres;De 25 a 29 años;Casados/Casadas;2006T1;552,5
Mujeres;De 25 a 29 años;Casados/Casadas;2005T4;573,8
Mujeres;De 25 a 29 años;Casados/Casadas;2005T3;562,7
Mujeres;De 25 a 29 años;Casados/Casadas;2005T2;566,2
Mujeres;De 25 a 29 años;Casados/Casadas;2005T1;557,1
Mujeres;De 25 a 29 años;Casados/Casadas;2004T4;614
Mujeres;De 25 a 29 años;Casados/Casadas;2004T3;605,8
Mujeres;De 25 a 29 años;Casados/Casadas;2004T2;590,6
Mujeres;De 25 a 29 años;Casados/Casadas;2004T1;607,2
Mujeres;De 25 a 29 años;Casados/Casadas;2003T4;606,1
Mujeres;De 25 a 29 años;Casados/Casadas;2003T3;597,8
Mujeres;De 25 a 29 años;Casados/Casadas;2003T2;605
Mujeres;De 25 a 29 años;Casados/Casadas;2003T1;608,6
Mujeres;De 25 a 29 años;Casados/Casadas;2002T4;613,7
Mujeres;De 25 a 29 años;Casados/Casadas;2002T3;603,8
Mujeres;De 25 a 29 años;Casados/Casadas;2002T2;584
Mujeres;De 25 a 29 años;Casados/Casadas;2002T1;589,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2025T4;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2025T3;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2025T2;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2025T1;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2024T4;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2024T3;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2024T2;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2024T1;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2023T4;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2023T3;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2023T2;0,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2023T1;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2022T4;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2022T3;1
Mujeres;De 25 a 29 años;Viudos/Viudas;2022T2;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2022T1;0,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2021T4;1,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2021T3;1,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2021T2;1,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2021T1;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2020T4;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2020T3;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2020T2;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2020T1;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2019T4;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2019T3;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2019T2;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2019T1;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2018T4;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2018T3;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2018T2;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2018T1;0,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2017T4;1,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2017T3;1,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2017T2;0,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2017T1;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2016T4;0,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2016T3;0,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2016T2;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2016T1;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2015T4;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2015T3;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2015T2;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2015T1;0,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2014T4;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2014T3;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2014T2;..
Mujeres;De 25 a 29 años;Viudos/Viudas;2014T1;0,5
Mujeres;De 25 a 29 años;Viudos/Viudas;2013T4;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2013T3;0,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2013T2;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2013T1;1,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2012T4;1,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2012T3;2,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2012T2;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2012T1;1,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2011T4;2,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2011T3;3,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2011T2;2,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2011T1;1,5
Mujeres;De 25 a 29 años;Viudos/Viudas;2010T4;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2010T3;0,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2010T2;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2010T1;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2009T4;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2009T3;0,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2009T2;0,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2009T1;0,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2008T4;2,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2008T3;3,3
Mujeres;De 25 a 29 años;Viudos/Viudas;2008T2;3,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2008T1;3,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2007T4;3,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2007T3;3,4
Mujeres;De 25 a 29 años;Viudos/Viudas;2007T2;3,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2007T1;2
Mujeres;De 25 a 29 años;Viudos/Viudas;2006T4;1,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2006T3;1,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2006T2;1
Mujeres;De 25 a 29 años;Viudos/Viudas;2006T1;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2005T4;1,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2005T3;2,2
Mujeres;De 25 a 29 años;Viudos/Viudas;2005T2;1,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2005T1;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2004T4;1,1
Mujeres;De 25 a 29 años;Viudos/Viudas;2004T3;0,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2004T2;1
Mujeres;De 25 a 29 años;Viudos/Viudas;2004T1;0,8
Mujeres;De 25 a 29 años;Viudos/Viudas;2003T4;2,9
Mujeres;De 25 a 29 años;Viudos/Viudas;2003T3;0,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2003T2;2,6
Mujeres;De 25 a 29 años;Viudos/Viudas;2003T1;1,7
Mujeres;De 25 a 29 años;Viudos/Viudas;2002T4;2,7
