Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Mujeres;Analfabetos;De 30 a 34 años;2022T3;2,9
Mujeres;Analfabetos;De 30 a 34 años;2022T2;3,7
Mujeres;Analfabetos;De 30 a 34 años;2022T1;6,4
Mujeres;Analfabetos;De 30 a 34 años;2021T4;7,3
Mujeres;Analfabetos;De 30 a 34 años;2021T3;9,6
Mujeres;Analfabetos;De 30 a 34 años;2021T2;10,2
Mujeres;Analfabetos;De 30 a 34 años;2021T1;7,2
Mujeres;Analfabetos;De 30 a 34 años;2020T4;7,9
Mujeres;Analfabetos;De 30 a 34 años;2020T3;5,8
Mujeres;Analfabetos;De 30 a 34 años;2020T2;5,0
Mujeres;Analfabetos;De 30 a 34 años;2020T1;5,5
Mujeres;Analfabetos;De 30 a 34 años;2019T4;5,5
Mujeres;Analfabetos;De 30 a 34 años;2019T3;7,5
Mujeres;Analfabetos;De 30 a 34 años;2019T2;6,5
Mujeres;Analfabetos;De 30 a 34 años;2019T1;7,2
Mujeres;Analfabetos;De 30 a 34 años;2018T4;5,7
Mujeres;Analfabetos;De 30 a 34 años;2018T3;6,5
Mujeres;Analfabetos;De 30 a 34 años;2018T2;5,3
Mujeres;Analfabetos;De 30 a 34 años;2018T1;6,8
Mujeres;Analfabetos;De 30 a 34 años;2017T4;6,8
Mujeres;Analfabetos;De 30 a 34 años;2017T3;7,7
Mujeres;Analfabetos;De 30 a 34 años;2017T2;8,1
Mujeres;Analfabetos;De 30 a 34 años;2017T1;7,6
Mujeres;Analfabetos;De 30 a 34 años;2016T4;8,3
Mujeres;Analfabetos;De 30 a 34 años;2016T3;11,3
Mujeres;Analfabetos;De 30 a 34 años;2016T2;11,5
Mujeres;Analfabetos;De 30 a 34 años;2016T1;7,6
Mujeres;Analfabetos;De 30 a 34 años;2015T4;8,8
Mujeres;Analfabetos;De 30 a 34 años;2015T3;9,1
Mujeres;Analfabetos;De 30 a 34 años;2015T2;11,8
Mujeres;Analfabetos;De 30 a 34 años;2015T1;14,6
Mujeres;Analfabetos;De 30 a 34 años;2014T4;13,6
Mujeres;Analfabetos;De 30 a 34 años;2014T3;14,1
Mujeres;Analfabetos;De 30 a 34 años;2014T2;12,0
Mujeres;Analfabetos;De 30 a 34 años;2014T1;8,5
Mujeres;Analfabetos;De 35 a 39 años;2025T4;5,9
Mujeres;Analfabetos;De 35 a 39 años;2025T3;6,0
Mujeres;Analfabetos;De 35 a 39 años;2025T2;8,0
Mujeres;Analfabetos;De 35 a 39 años;2025T1;10,1
Mujeres;Analfabetos;De 35 a 39 años;2024T4;7,9
Mujeres;Analfabetos;De 35 a 39 años;2024T3;8,8
Mujeres;Analfabetos;De 35 a 39 años;2024T2;11,0
Mujeres;Analfabetos;De 35 a 39 años;2024T1;7,9
Mujeres;Analfabetos;De 35 a 39 años;2023T4;7,9
Mujeres;Analfabetos;De 35 a 39 años;2023T3;7,5
Mujeres;Analfabetos;De 35 a 39 años;2023T2;9,3
Mujeres;Analfabetos;De 35 a 39 años;2023T1;9,8
Mujeres;Analfabetos;De 35 a 39 años;2022T4;11,2
Mujeres;Analfabetos;De 35 a 39 años;2022T3;9,0
Mujeres;Analfabetos;De 35 a 39 años;2022T2;12,1
Mujeres;Analfabetos;De 35 a 39 años;2022T1;12,8
Mujeres;Analfabetos;De 35 a 39 años;2021T4;12,6
Mujeres;Analfabetos;De 35 a 39 años;2021T3;14,0
Mujeres;Analfabetos;De 35 a 39 años;2021T2;9,7
Mujeres;Analfabetos;De 35 a 39 años;2021T1;12,1
Mujeres;Analfabetos;De 35 a 39 años;2020T4;13,8
Mujeres;Analfabetos;De 35 a 39 años;2020T3;15,2
Mujeres;Analfabetos;De 35 a 39 años;2020T2;17,1
Mujeres;Analfabetos;De 35 a 39 años;2020T1;15,8
Mujeres;Analfabetos;De 35 a 39 años;2019T4;15,8
Mujeres;Analfabetos;De 35 a 39 años;2019T3;14,0
Mujeres;Analfabetos;De 35 a 39 años;2019T2;15,1
Mujeres;Analfabetos;De 35 a 39 años;2019T1;10,6
Mujeres;Analfabetos;De 35 a 39 años;2018T4;10,7
Mujeres;Analfabetos;De 35 a 39 años;2018T3;11,0
Mujeres;Analfabetos;De 35 a 39 años;2018T2;9,8
Mujeres;Analfabetos;De 35 a 39 años;2018T1;8,6
Mujeres;Analfabetos;De 35 a 39 años;2017T4;10,1
Mujeres;Analfabetos;De 35 a 39 años;2017T3;11,2
Mujeres;Analfabetos;De 35 a 39 años;2017T2;12,6
Mujeres;Analfabetos;De 35 a 39 años;2017T1;14,0
Mujeres;Analfabetos;De 35 a 39 años;2016T4;10,5
Mujeres;Analfabetos;De 35 a 39 años;2016T3;12,1
Mujeres;Analfabetos;De 35 a 39 años;2016T2;15,2
Mujeres;Analfabetos;De 35 a 39 años;2016T1;14,1
Mujeres;Analfabetos;De 35 a 39 años;2015T4;13,2
Mujeres;Analfabetos;De 35 a 39 años;2015T3;13,2
Mujeres;Analfabetos;De 35 a 39 años;2015T2;12,8
Mujeres;Analfabetos;De 35 a 39 años;2015T1;10,8
Mujeres;Analfabetos;De 35 a 39 años;2014T4;12,3
Mujeres;Analfabetos;De 35 a 39 años;2014T3;12,1
Mujeres;Analfabetos;De 35 a 39 años;2014T2;14,9
Mujeres;Analfabetos;De 35 a 39 años;2014T1;12,5
Mujeres;Analfabetos;De 40 a 44 años;2025T4;13,6
Mujeres;Analfabetos;De 40 a 44 años;2025T3;14,4
Mujeres;Analfabetos;De 40 a 44 años;2025T2;12,6
Mujeres;Analfabetos;De 40 a 44 años;2025T1;14,1
Mujeres;Analfabetos;De 40 a 44 años;2024T4;16,8
Mujeres;Analfabetos;De 40 a 44 años;2024T3;19,3
Mujeres;Analfabetos;De 40 a 44 años;2024T2;14,4
Mujeres;Analfabetos;De 40 a 44 años;2024T1;17,1
Mujeres;Analfabetos;De 40 a 44 años;2023T4;16,8
Mujeres;Analfabetos;De 40 a 44 años;2023T3;15,9
Mujeres;Analfabetos;De 40 a 44 años;2023T2;14,2
Mujeres;Analfabetos;De 40 a 44 años;2023T1;13,7
Mujeres;Analfabetos;De 40 a 44 años;2022T4;14,2
Mujeres;Analfabetos;De 40 a 44 años;2022T3;17,1
Mujeres;Analfabetos;De 40 a 44 años;2022T2;18,6
Mujeres;Analfabetos;De 40 a 44 años;2022T1;23,1
Mujeres;Analfabetos;De 40 a 44 años;2021T4;21,4
Mujeres;Analfabetos;De 40 a 44 años;2021T3;23,0
Mujeres;Analfabetos;De 40 a 44 años;2021T2;20,5
Mujeres;Analfabetos;De 40 a 44 años;2021T1;20,7
Mujeres;Analfabetos;De 40 a 44 años;2020T4;18,6
Mujeres;Analfabetos;De 40 a 44 años;2020T3;17,5
Mujeres;Analfabetos;De 40 a 44 años;2020T2;14,8
Mujeres;Analfabetos;De 40 a 44 años;2020T1;18,3
Mujeres;Analfabetos;De 40 a 44 años;2019T4;13,9
Mujeres;Analfabetos;De 40 a 44 años;2019T3;12,0
Mujeres;Analfabetos;De 40 a 44 años;2019T2;12,9
Mujeres;Analfabetos;De 40 a 44 años;2019T1;10,9
Mujeres;Analfabetos;De 40 a 44 años;2018T4;9,7
Mujeres;Analfabetos;De 40 a 44 años;2018T3;10,8
Mujeres;Analfabetos;De 40 a 44 años;2018T2;12,2
Mujeres;Analfabetos;De 40 a 44 años;2018T1;11,5
Mujeres;Analfabetos;De 40 a 44 años;2017T4;12,3
Mujeres;Analfabetos;De 40 a 44 años;2017T3;14,0
Mujeres;Analfabetos;De 40 a 44 años;2017T2;14,8
Mujeres;Analfabetos;De 40 a 44 años;2017T1;15,9
Mujeres;Analfabetos;De 40 a 44 años;2016T4;14,3
Mujeres;Analfabetos;De 40 a 44 años;2016T3;14,3
Mujeres;Analfabetos;De 40 a 44 años;2016T2;15,2
Mujeres;Analfabetos;De 40 a 44 años;2016T1;16,8
Mujeres;Analfabetos;De 40 a 44 años;2015T4;16,8
Mujeres;Analfabetos;De 40 a 44 años;2015T3;15,6
Mujeres;Analfabetos;De 40 a 44 años;2015T2;17,0
Mujeres;Analfabetos;De 40 a 44 años;2015T1;20,3
Mujeres;Analfabetos;De 40 a 44 años;2014T4;15,2
Mujeres;Analfabetos;De 40 a 44 años;2014T3;15,8
Mujeres;Analfabetos;De 40 a 44 años;2014T2;16,2
Mujeres;Analfabetos;De 40 a 44 años;2014T1;15,3
Mujeres;Analfabetos;De 45 a 49 años;2025T4;27,0
Mujeres;Analfabetos;De 45 a 49 años;2025T3;24,4
Mujeres;Analfabetos;De 45 a 49 años;2025T2;26,2
Mujeres;Analfabetos;De 45 a 49 años;2025T1;30,1
Mujeres;Analfabetos;De 45 a 49 años;2024T4;23,2
Mujeres;Analfabetos;De 45 a 49 años;2024T3;16,4
Mujeres;Analfabetos;De 45 a 49 años;2024T2;16,5
Mujeres;Analfabetos;De 45 a 49 años;2024T1;16,4
Mujeres;Analfabetos;De 45 a 49 años;2023T4;14,4
Mujeres;Analfabetos;De 45 a 49 años;2023T3;14,2
Mujeres;Analfabetos;De 45 a 49 años;2023T2;22,3
Mujeres;Analfabetos;De 45 a 49 años;2023T1;18,4
Mujeres;Analfabetos;De 45 a 49 años;2022T4;17,2
Mujeres;Analfabetos;De 45 a 49 años;2022T3;17,9
Mujeres;Analfabetos;De 45 a 49 años;2022T2;17,5
Mujeres;Analfabetos;De 45 a 49 años;2022T1;17,8
Mujeres;Analfabetos;De 45 a 49 años;2021T4;14,2
Mujeres;Analfabetos;De 45 a 49 años;2021T3;15,6
Mujeres;Analfabetos;De 45 a 49 años;2021T2;17,9
Mujeres;Analfabetos;De 45 a 49 años;2021T1;20,1
Mujeres;Analfabetos;De 45 a 49 años;2020T4;14,0
Mujeres;Analfabetos;De 45 a 49 años;2020T3;8,7
Mujeres;Analfabetos;De 45 a 49 años;2020T2;11,8
Mujeres;Analfabetos;De 45 a 49 años;2020T1;12,1
Mujeres;Analfabetos;De 45 a 49 años;2019T4;15,1
Mujeres;Analfabetos;De 45 a 49 años;2019T3;13,8
Mujeres;Analfabetos;De 45 a 49 años;2019T2;15,6
Mujeres;Analfabetos;De 45 a 49 años;2019T1;13,6
Mujeres;Analfabetos;De 45 a 49 años;2018T4;11,6
Mujeres;Analfabetos;De 45 a 49 años;2018T3;12,1
Mujeres;Analfabetos;De 45 a 49 años;2018T2;12,2
Mujeres;Analfabetos;De 45 a 49 años;2018T1;10,9
Mujeres;Analfabetos;De 45 a 49 años;2017T4;14,1
Mujeres;Analfabetos;De 45 a 49 años;2017T3;13,9
Mujeres;Analfabetos;De 45 a 49 años;2017T2;14,3
Mujeres;Analfabetos;De 45 a 49 años;2017T1;16,9
Mujeres;Analfabetos;De 45 a 49 años;2016T4;18,4
Mujeres;Analfabetos;De 45 a 49 años;2016T3;17,5
Mujeres;Analfabetos;De 45 a 49 años;2016T2;17,3
Mujeres;Analfabetos;De 45 a 49 años;2016T1;20,8
Mujeres;Analfabetos;De 45 a 49 años;2015T4;14,8
Mujeres;Analfabetos;De 45 a 49 años;2015T3;15,2
Mujeres;Analfabetos;De 45 a 49 años;2015T2;18,6
Mujeres;Analfabetos;De 45 a 49 años;2015T1;15,3
Mujeres;Analfabetos;De 45 a 49 años;2014T4;18,1
Mujeres;Analfabetos;De 45 a 49 años;2014T3;18,6
Mujeres;Analfabetos;De 45 a 49 años;2014T2;20,1
Mujeres;Analfabetos;De 45 a 49 años;2014T1;14,1
Mujeres;Analfabetos;De 50 a 54 años;2025T4;20,9
Mujeres;Analfabetos;De 50 a 54 años;2025T3;17,3
Mujeres;Analfabetos;De 50 a 54 años;2025T2;20,4
Mujeres;Analfabetos;De 50 a 54 años;2025T1;14,5
Mujeres;Analfabetos;De 50 a 54 años;2024T4;15,8
Mujeres;Analfabetos;De 50 a 54 años;2024T3;15,4
Mujeres;Analfabetos;De 50 a 54 años;2024T2;17,1
Mujeres;Analfabetos;De 50 a 54 años;2024T1;11,1
Mujeres;Analfabetos;De 50 a 54 años;2023T4;12,6
Mujeres;Analfabetos;De 50 a 54 años;2023T3;9,7
Mujeres;Analfabetos;De 50 a 54 años;2023T2;16,5
Mujeres;Analfabetos;De 50 a 54 años;2023T1;17,7
Mujeres;Analfabetos;De 50 a 54 años;2022T4;17,0
Mujeres;Analfabetos;De 50 a 54 años;2022T3;18,6
Mujeres;Analfabetos;De 50 a 54 años;2022T2;18,6
Mujeres;Analfabetos;De 50 a 54 años;2022T1;16,2
Mujeres;Analfabetos;De 50 a 54 años;2021T4;13,1
Mujeres;Analfabetos;De 50 a 54 años;2021T3;15,6
Mujeres;Analfabetos;De 50 a 54 años;2021T2;16,6
Mujeres;Analfabetos;De 50 a 54 años;2021T1;11,3
Mujeres;Analfabetos;De 50 a 54 años;2020T4;13,8
Mujeres;Analfabetos;De 50 a 54 años;2020T3;13,6
Mujeres;Analfabetos;De 50 a 54 años;2020T2;12,1
Mujeres;Analfabetos;De 50 a 54 años;2020T1;14,2
Mujeres;Analfabetos;De 50 a 54 años;2019T4;9,6
Mujeres;Analfabetos;De 50 a 54 años;2019T3;11,6
Mujeres;Analfabetos;De 50 a 54 años;2019T2;12,8
Mujeres;Analfabetos;De 50 a 54 años;2019T1;12,0
Mujeres;Analfabetos;De 50 a 54 años;2018T4;9,1
Mujeres;Analfabetos;De 50 a 54 años;2018T3;12,4
Mujeres;Analfabetos;De 50 a 54 años;2018T2;14,1
Mujeres;Analfabetos;De 50 a 54 años;2018T1;12,2
Mujeres;Analfabetos;De 50 a 54 años;2017T4;11,8
Mujeres;Analfabetos;De 50 a 54 años;2017T3;12,7
Mujeres;Analfabetos;De 50 a 54 años;2017T2;15,2
Mujeres;Analfabetos;De 50 a 54 años;2017T1;11,7
Mujeres;Analfabetos;De 50 a 54 años;2016T4;14,3
Mujeres;Analfabetos;De 50 a 54 años;2016T3;14,9
Mujeres;Analfabetos;De 50 a 54 años;2016T2;15,5
Mujeres;Analfabetos;De 50 a 54 años;2016T1;15,8
Mujeres;Analfabetos;De 50 a 54 años;2015T4;17,0
Mujeres;Analfabetos;De 50 a 54 años;2015T3;13,9
Mujeres;Analfabetos;De 50 a 54 años;2015T2;15,2
Mujeres;Analfabetos;De 50 a 54 años;2015T1;12,2
Mujeres;Analfabetos;De 50 a 54 años;2014T4;10,3
Mujeres;Analfabetos;De 50 a 54 años;2014T3;12,8
Mujeres;Analfabetos;De 50 a 54 años;2014T2;14,8
Mujeres;Analfabetos;De 50 a 54 años;2014T1;17,4
Mujeres;Analfabetos;De 55 a 59 años;2025T4;21,7
Mujeres;Analfabetos;De 55 a 59 años;2025T3;23,7
Mujeres;Analfabetos;De 55 a 59 años;2025T2;20,5
Mujeres;Analfabetos;De 55 a 59 años;2025T1;19,0
Mujeres;Analfabetos;De 55 a 59 años;2024T4;16,6
Mujeres;Analfabetos;De 55 a 59 años;2024T3;16,6
Mujeres;Analfabetos;De 55 a 59 años;2024T2;17,5
Mujeres;Analfabetos;De 55 a 59 años;2024T1;18,5
Mujeres;Analfabetos;De 55 a 59 años;2023T4;13,0
Mujeres;Analfabetos;De 55 a 59 años;2023T3;19,0
Mujeres;Analfabetos;De 55 a 59 años;2023T2;18,6
Mujeres;Analfabetos;De 55 a 59 años;2023T1;16,9
Mujeres;Analfabetos;De 55 a 59 años;2022T4;12,5
Mujeres;Analfabetos;De 55 a 59 años;2022T3;15,1
Mujeres;Analfabetos;De 55 a 59 años;2022T2;12,6
Mujeres;Analfabetos;De 55 a 59 años;2022T1;10,0
Mujeres;Analfabetos;De 55 a 59 años;2021T4;12,8
Mujeres;Analfabetos;De 55 a 59 años;2021T3;15,3
Mujeres;Analfabetos;De 55 a 59 años;2021T2;13,5
Mujeres;Analfabetos;De 55 a 59 años;2021T1;8,7
Mujeres;Analfabetos;De 55 a 59 años;2020T4;10,8
Mujeres;Analfabetos;De 55 a 59 años;2020T3;13,2
Mujeres;Analfabetos;De 55 a 59 años;2020T2;16,8
Mujeres;Analfabetos;De 55 a 59 años;2020T1;18,8
Mujeres;Analfabetos;De 55 a 59 años;2019T4;16,9
Mujeres;Analfabetos;De 55 a 59 años;2019T3;18,0
Mujeres;Analfabetos;De 55 a 59 años;2019T2;14,7
Mujeres;Analfabetos;De 55 a 59 años;2019T1;17,4
Mujeres;Analfabetos;De 55 a 59 años;2018T4;17,6
Mujeres;Analfabetos;De 55 a 59 años;2018T3;15,1
Mujeres;Analfabetos;De 55 a 59 años;2018T2;15,8
Mujeres;Analfabetos;De 55 a 59 años;2018T1;16,2
Mujeres;Analfabetos;De 55 a 59 años;2017T4;18,4
Mujeres;Analfabetos;De 55 a 59 años;2017T3;18,0
Mujeres;Analfabetos;De 55 a 59 años;2017T2;17,5
Mujeres;Analfabetos;De 55 a 59 años;2017T1;18,0
Mujeres;Analfabetos;De 55 a 59 años;2016T4;18,9
Mujeres;Analfabetos;De 55 a 59 años;2016T3;14,5
Mujeres;Analfabetos;De 55 a 59 años;2016T2;13,6
Mujeres;Analfabetos;De 55 a 59 años;2016T1;14,0
Mujeres;Analfabetos;De 55 a 59 años;2015T4;14,9
Mujeres;Analfabetos;De 55 a 59 años;2015T3;19,7
Mujeres;Analfabetos;De 55 a 59 años;2015T2;19,8
Mujeres;Analfabetos;De 55 a 59 años;2015T1;20,4
Mujeres;Analfabetos;De 55 a 59 años;2014T4;19,8
Mujeres;Analfabetos;De 55 a 59 años;2014T3;20,4
Mujeres;Analfabetos;De 55 a 59 años;2014T2;21,6
Mujeres;Analfabetos;De 55 a 59 años;2014T1;19,3
Mujeres;Analfabetos;De 60 a 64 años;2025T4;19,4
Mujeres;Analfabetos;De 60 a 64 años;2025T3;23,5
Mujeres;Analfabetos;De 60 a 64 años;2025T2;14,8
Mujeres;Analfabetos;De 60 a 64 años;2025T1;13,0
Mujeres;Analfabetos;De 60 a 64 años;2024T4;9,6
Mujeres;Analfabetos;De 60 a 64 años;2024T3;11,5
Mujeres;Analfabetos;De 60 a 64 años;2024T2;17,8
Mujeres;Analfabetos;De 60 a 64 años;2024T1;19,9
Mujeres;Analfabetos;De 60 a 64 años;2023T4;20,7
Mujeres;Analfabetos;De 60 a 64 años;2023T3;20,1
Mujeres;Analfabetos;De 60 a 64 años;2023T2;21,1
Mujeres;Analfabetos;De 60 a 64 años;2023T1;27,1
Mujeres;Analfabetos;De 60 a 64 años;2022T4;20,5
Mujeres;Analfabetos;De 60 a 64 años;2022T3;22,9
Mujeres;Analfabetos;De 60 a 64 años;2022T2;21,8
Mujeres;Analfabetos;De 60 a 64 años;2022T1;20,1
Mujeres;Analfabetos;De 60 a 64 años;2021T4;16,3
Mujeres;Analfabetos;De 60 a 64 años;2021T3;10,6
Mujeres;Analfabetos;De 60 a 64 años;2021T2;14,2
Mujeres;Analfabetos;De 60 a 64 años;2021T1;17,2
Mujeres;Analfabetos;De 60 a 64 años;2020T4;17,6
Mujeres;Analfabetos;De 60 a 64 años;2020T3;17,6
Mujeres;Analfabetos;De 60 a 64 años;2020T2;18,2
Mujeres;Analfabetos;De 60 a 64 años;2020T1;18,4
Mujeres;Analfabetos;De 60 a 64 años;2019T4;16,2
Mujeres;Analfabetos;De 60 a 64 años;2019T3;21,4
Mujeres;Analfabetos;De 60 a 64 años;2019T2;19,5
Mujeres;Analfabetos;De 60 a 64 años;2019T1;20,2
Mujeres;Analfabetos;De 60 a 64 años;2018T4;23,2
Mujeres;Analfabetos;De 60 a 64 años;2018T3;21,7
Mujeres;Analfabetos;De 60 a 64 años;2018T2;20,1
Mujeres;Analfabetos;De 60 a 64 años;2018T1;20,6
Mujeres;Analfabetos;De 60 a 64 años;2017T4;22,5
Mujeres;Analfabetos;De 60 a 64 años;2017T3;22,0
Mujeres;Analfabetos;De 60 a 64 años;2017T2;21,0
Mujeres;Analfabetos;De 60 a 64 años;2017T1;20,4
Mujeres;Analfabetos;De 60 a 64 años;2016T4;21,0
Mujeres;Analfabetos;De 60 a 64 años;2016T3;20,7
Mujeres;Analfabetos;De 60 a 64 años;2016T2;18,0
Mujeres;Analfabetos;De 60 a 64 años;2016T1;19,2
Mujeres;Analfabetos;De 60 a 64 años;2015T4;21,3
Mujeres;Analfabetos;De 60 a 64 años;2015T3;20,3
Mujeres;Analfabetos;De 60 a 64 años;2015T2;22,4
Mujeres;Analfabetos;De 60 a 64 años;2015T1;20,0
Mujeres;Analfabetos;De 60 a 64 años;2014T4;22,9
Mujeres;Analfabetos;De 60 a 64 años;2014T3;25,4
Mujeres;Analfabetos;De 60 a 64 años;2014T2;25,8
Mujeres;Analfabetos;De 60 a 64 años;2014T1;25,6
Mujeres;Analfabetos;De 65 a 69 años;2025T4;18,6
Mujeres;Analfabetos;De 65 a 69 años;2025T3;19,6
Mujeres;Analfabetos;De 65 a 69 años;2025T2;20,3
Mujeres;Analfabetos;De 65 a 69 años;2025T1;17,9
Mujeres;Analfabetos;De 65 a 69 años;2024T4;18,0
Mujeres;Analfabetos;De 65 a 69 años;2024T3;16,9
Mujeres;Analfabetos;De 65 a 69 años;2024T2;18,2
Mujeres;Analfabetos;De 65 a 69 años;2024T1;18,0
Mujeres;Analfabetos;De 65 a 69 años;2023T4;18,3
Mujeres;Analfabetos;De 65 a 69 años;2023T3;19,3
Mujeres;Analfabetos;De 65 a 69 años;2023T2;19,0
Mujeres;Analfabetos;De 65 a 69 años;2023T1;19,9
Mujeres;Analfabetos;De 65 a 69 años;2022T4;21,5
Mujeres;Analfabetos;De 65 a 69 años;2022T3;18,6
Mujeres;Analfabetos;De 65 a 69 años;2022T2;23,9
Mujeres;Analfabetos;De 65 a 69 años;2022T1;21,8
Mujeres;Analfabetos;De 65 a 69 años;2021T4;22,5
Mujeres;Analfabetos;De 65 a 69 años;2021T3;21,5
Mujeres;Analfabetos;De 65 a 69 años;2021T2;24,5
Mujeres;Analfabetos;De 65 a 69 años;2021T1;17,8
Mujeres;Analfabetos;De 65 a 69 años;2020T4;17,9
Mujeres;Analfabetos;De 65 a 69 años;2020T3;17,3
Mujeres;Analfabetos;De 65 a 69 años;2020T2;20,9
Mujeres;Analfabetos;De 65 a 69 años;2020T1;22,2
Mujeres;Analfabetos;De 65 a 69 años;2019T4;21,7
Mujeres;Analfabetos;De 65 a 69 años;2019T3;23,4
Mujeres;Analfabetos;De 65 a 69 años;2019T2;21,1
Mujeres;Analfabetos;De 65 a 69 años;2019T1;25,3
Mujeres;Analfabetos;De 65 a 69 años;2018T4;26,9
Mujeres;Analfabetos;De 65 a 69 años;2018T3;30,0
Mujeres;Analfabetos;De 65 a 69 años;2018T2;25,1
Mujeres;Analfabetos;De 65 a 69 años;2018T1;28,3
Mujeres;Analfabetos;De 65 a 69 años;2017T4;31,1
Mujeres;Analfabetos;De 65 a 69 años;2017T3;27,6
Mujeres;Analfabetos;De 65 a 69 años;2017T2;29,7
Mujeres;Analfabetos;De 65 a 69 años;2017T1;35,8
Mujeres;Analfabetos;De 65 a 69 años;2016T4;34,2
Mujeres;Analfabetos;De 65 a 69 años;2016T3;35,9
Mujeres;Analfabetos;De 65 a 69 años;2016T2;32,9
Mujeres;Analfabetos;De 65 a 69 años;2016T1;33,2
Mujeres;Analfabetos;De 65 a 69 años;2015T4;35,0
Mujeres;Analfabetos;De 65 a 69 años;2015T3;36,5
Mujeres;Analfabetos;De 65 a 69 años;2015T2;39,0
Mujeres;Analfabetos;De 65 a 69 años;2015T1;39,0
Mujeres;Analfabetos;De 65 a 69 años;2014T4;43,2
Mujeres;Analfabetos;De 65 a 69 años;2014T3;38,1
Mujeres;Analfabetos;De 65 a 69 años;2014T2;36,1
Mujeres;Analfabetos;De 65 a 69 años;2014T1;40,4
Mujeres;Analfabetos;70 y más años;2025T4;181,9
Mujeres;Analfabetos;70 y más años;2025T3;170,5
Mujeres;Analfabetos;70 y más años;2025T2;159,6
Mujeres;Analfabetos;70 y más años;2025T1;172,3
Mujeres;Analfabetos;70 y más años;2024T4;175,8
Mujeres;Analfabetos;70 y más años;2024T3;172,8
Mujeres;Analfabetos;70 y más años;2024T2;185,1
Mujeres;Analfabetos;70 y más años;2024T1;210,6
Mujeres;Analfabetos;70 y más años;2023T4;192,9
Mujeres;Analfabetos;70 y más años;2023T3;205,3
Mujeres;Analfabetos;70 y más años;2023T2;210,6
Mujeres;Analfabetos;70 y más años;2023T1;202,1
Mujeres;Analfabetos;70 y más años;2022T4;207,1
Mujeres;Analfabetos;70 y más años;2022T3;207,7
Mujeres;Analfabetos;70 y más años;2022T2;209,8
Mujeres;Analfabetos;70 y más años;2022T1;212,1
Mujeres;Analfabetos;70 y más años;2021T4;208,0
Mujeres;Analfabetos;70 y más años;2021T3;214,0
Mujeres;Analfabetos;70 y más años;2021T2;210,5
Mujeres;Analfabetos;70 y más años;2021T1;223,6
Mujeres;Analfabetos;70 y más años;2020T4;224,6
Mujeres;Analfabetos;70 y más años;2020T3;242,9
Mujeres;Analfabetos;70 y más años;2020T2;242,7
Mujeres;Analfabetos;70 y más años;2020T1;264,2
Mujeres;Analfabetos;70 y más años;2019T4;262,8
Mujeres;Analfabetos;70 y más años;2019T3;259,4
Mujeres;Analfabetos;70 y más años;2019T2;261,3
Mujeres;Analfabetos;70 y más años;2019T1;267,6
Mujeres;Analfabetos;70 y más años;2018T4;268,6
Mujeres;Analfabetos;70 y más años;2018T3;267,7
Mujeres;Analfabetos;70 y más años;2018T2;283,8
Mujeres;Analfabetos;70 y más años;2018T1;295,5
Mujeres;Analfabetos;70 y más años;2017T4;294,6
Mujeres;Analfabetos;70 y más años;2017T3;297,1
Mujeres;Analfabetos;70 y más años;2017T2;301,0
Mujeres;Analfabetos;70 y más años;2017T1;306,1
Mujeres;Analfabetos;70 y más años;2016T4;299,5
Mujeres;Analfabetos;70 y más años;2016T3;296,2
Mujeres;Analfabetos;70 y más años;2016T2;297,1
Mujeres;Analfabetos;70 y más años;2016T1;313,3
Mujeres;Analfabetos;70 y más años;2015T4;312,1
Mujeres;Analfabetos;70 y más años;2015T3;323,3
Mujeres;Analfabetos;70 y más años;2015T2;326,1
Mujeres;Analfabetos;70 y más años;2015T1;328,7
Mujeres;Analfabetos;70 y más años;2014T4;325,4
Mujeres;Analfabetos;70 y más años;2014T3;327,9
Mujeres;Analfabetos;70 y más años;2014T2;328,2
Mujeres;Analfabetos;70 y más años;2014T1;320,8
Mujeres;Estudios primarios incompletos;Total;2025T4;951,2
Mujeres;Estudios primarios incompletos;Total;2025T3;951,7
Mujeres;Estudios primarios incompletos;Total;2025T2;956,0
Mujeres;Estudios primarios incompletos;Total;2025T1;946,5
Mujeres;Estudios primarios incompletos;Total;2024T4;970,3
Mujeres;Estudios primarios incompletos;Total;2024T3;965,5
Mujeres;Estudios primarios incompletos;Total;2024T2;983,0
Mujeres;Estudios primarios incompletos;Total;2024T1;968,1
Mujeres;Estudios primarios incompletos;Total;2023T4;986,8
Mujeres;Estudios primarios incompletos;Total;2023T3;996,9
Mujeres;Estudios primarios incompletos;Total;2023T2;1.001,3
Mujeres;Estudios primarios incompletos;Total;2023T1;999,0
Mujeres;Estudios primarios incompletos;Total;2022T4;984,5
Mujeres;Estudios primarios incompletos;Total;2022T3;995,4
Mujeres;Estudios primarios incompletos;Total;2022T2;1.011,4
Mujeres;Estudios primarios incompletos;Total;2022T1;1.014,0
Mujeres;Estudios primarios incompletos;Total;2021T4;1.039,4
Mujeres;Estudios primarios incompletos;Total;2021T3;1.015,6
Mujeres;Estudios primarios incompletos;Total;2021T2;1.078,7
Mujeres;Estudios primarios incompletos;Total;2021T1;1.108,2
Mujeres;Estudios primarios incompletos;Total;2020T4;1.102,8
Mujeres;Estudios primarios incompletos;Total;2020T3;1.113,9
Mujeres;Estudios primarios incompletos;Total;2020T2;1.088,5
Mujeres;Estudios primarios incompletos;Total;2020T1;1.118,1
