Sexo;Edad;Estudios reglados;Periodo;Total
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2025T4;475,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2025T3;405,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2025T2;491,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2025T1;497,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2024T4;528,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2024T3;487,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2024T2;444,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2024T1;476,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2023T4;451,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2023T3;341,6
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2023T2;430,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2023T1;444,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2022T4;443,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2022T3;346,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2022T2;413,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2022T1;422,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2021T4;387,3
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2021T3;300,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2021T2;410,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2021T1;400,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2020T4;319,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2020T3;213,6
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2020T2;221,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2020T1;269,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2019T4;293,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2019T3;176,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2019T2;263,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2019T1;291,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2018T4;297,3
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2018T3;193,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2018T2;300,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2018T1;303,6
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2017T4;278,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2017T3;168,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2017T2;260,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2017T1;303,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2016T4;287,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2016T3;187,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2016T2;262,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2016T1;271,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2015T4;313,3
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2015T3;175,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2015T2;285,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2015T1;302,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2014T4;308,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2014T3;184,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2014T2;302,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2014T1;340,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2013T4;410,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2013T3;273,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2013T2;419,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2013T1;418,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2012T4;404,3
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2012T3;221,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2012T2;363,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2012T1;369,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2011T4;367,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2011T3;220,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2011T2;320,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2011T1;341,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2010T4;357,3
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2010T3;220,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2010T2;309,6
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2010T1;333,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2009T4;345,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2009T3;210,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2009T2;316,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2009T1;348,6
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2008T4;317,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2008T3;206,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2008T2;332,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2008T1;349,4
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2007T4;346,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2007T3;227,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2007T2;363,0
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2007T1;389,1
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2006T4;378,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2006T3;253,7
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2006T2;407,9
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2006T1;420,5
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2005T4;417,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2005T3;237,8
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2005T2;448,2
Ambos sexos;Total;Cursa estudios: Ambos, reglados y no reglados;2005T1;429,2
Ambos sexos;De 16 a 19 años;Total;2025T4;2.132,9
Ambos sexos;De 16 a 19 años;Total;2025T3;2.129,5
Ambos sexos;De 16 a 19 años;Total;2025T2;2.157,3
Ambos sexos;De 16 a 19 años;Total;2025T1;2.148,0
Ambos sexos;De 16 a 19 años;Total;2024T4;2.150,0
Ambos sexos;De 16 a 19 años;Total;2024T3;2.133,2
Ambos sexos;De 16 a 19 años;Total;2024T2;2.125,0
Ambos sexos;De 16 a 19 años;Total;2024T1;2.074,7
Ambos sexos;De 16 a 19 años;Total;2023T4;2.074,8
Ambos sexos;De 16 a 19 años;Total;2023T3;2.027,1
Ambos sexos;De 16 a 19 años;Total;2023T2;2.003,7
Ambos sexos;De 16 a 19 años;Total;2023T1;2.022,2
Ambos sexos;De 16 a 19 años;Total;2022T4;2.021,8
Ambos sexos;De 16 a 19 años;Total;2022T3;1.998,3
Ambos sexos;De 16 a 19 años;Total;2022T2;1.968,9
Ambos sexos;De 16 a 19 años;Total;2022T1;1.946,8
Ambos sexos;De 16 a 19 años;Total;2021T4;1.936,2
Ambos sexos;De 16 a 19 años;Total;2021T3;1.929,2
Ambos sexos;De 16 a 19 años;Total;2021T2;1.919,6
Ambos sexos;De 16 a 19 años;Total;2021T1;1.895,5
Ambos sexos;De 16 a 19 años;Total;2020T4;1.930,8
Ambos sexos;De 16 a 19 años;Total;2020T3;1.923,5
Ambos sexos;De 16 a 19 años;Total;2020T2;1.917,6
Ambos sexos;De 16 a 19 años;Total;2020T1;1.908,4
Ambos sexos;De 16 a 19 años;Total;2019T4;1.895,7
Ambos sexos;De 16 a 19 años;Total;2019T3;1.882,2
Ambos sexos;De 16 a 19 años;Total;2019T2;1.869,0
Ambos sexos;De 16 a 19 años;Total;2019T1;1.855,2
Ambos sexos;De 16 a 19 años;Total;2018T4;1.841,3
Ambos sexos;De 16 a 19 años;Total;2018T3;1.827,5
Ambos sexos;De 16 a 19 años;Total;2018T2;1.814,8
Ambos sexos;De 16 a 19 años;Total;2018T1;1.804,2
Ambos sexos;De 16 a 19 años;Total;2017T4;1.793,1
Ambos sexos;De 16 a 19 años;Total;2017T3;1.783,6
Ambos sexos;De 16 a 19 años;Total;2017T2;1.775,1
Ambos sexos;De 16 a 19 años;Total;2017T1;1.765,8
Ambos sexos;De 16 a 19 años;Total;2016T4;1.756,7
Ambos sexos;De 16 a 19 años;Total;2016T3;1.748,1
Ambos sexos;De 16 a 19 años;Total;2016T2;1.741,5
Ambos sexos;De 16 a 19 años;Total;2016T1;1.734,7
Ambos sexos;De 16 a 19 años;Total;2015T4;1.727,7
Ambos sexos;De 16 a 19 años;Total;2015T3;1.721,4
Ambos sexos;De 16 a 19 años;Total;2015T2;1.718,2
Ambos sexos;De 16 a 19 años;Total;2015T1;1.714,0
Ambos sexos;De 16 a 19 años;Total;2014T4;1.711,8
Ambos sexos;De 16 a 19 años;Total;2014T3;1.710,5
Ambos sexos;De 16 a 19 años;Total;2014T2;1.708,7
Ambos sexos;De 16 a 19 años;Total;2014T1;1.708,2
Ambos sexos;De 16 a 19 años;Total;2013T4;1.711,8
Ambos sexos;De 16 a 19 años;Total;2013T3;1.717,9
Ambos sexos;De 16 a 19 años;Total;2013T2;1.726,2
Ambos sexos;De 16 a 19 años;Total;2013T1;1.730,8
Ambos sexos;De 16 a 19 años;Total;2012T4;1.740,1
Ambos sexos;De 16 a 19 años;Total;2012T3;1.749,4
Ambos sexos;De 16 a 19 años;Total;2012T2;1.760,1
Ambos sexos;De 16 a 19 años;Total;2012T1;1.768,4
Ambos sexos;De 16 a 19 años;Total;2011T4;1.777,9
Ambos sexos;De 16 a 19 años;Total;2011T3;1.784,2
Ambos sexos;De 16 a 19 años;Total;2011T2;1.791,1
Ambos sexos;De 16 a 19 años;Total;2011T1;1.797,1
Ambos sexos;De 16 a 19 años;Total;2010T4;1.806,3
Ambos sexos;De 16 a 19 años;Total;2010T3;1.814,1
Ambos sexos;De 16 a 19 años;Total;2010T2;1.822,2
Ambos sexos;De 16 a 19 años;Total;2010T1;1.830,7
Ambos sexos;De 16 a 19 años;Total;2009T4;1.839,0
Ambos sexos;De 16 a 19 años;Total;2009T3;1.846,1
Ambos sexos;De 16 a 19 años;Total;2009T2;1.851,6
Ambos sexos;De 16 a 19 años;Total;2009T1;1.857,5
Ambos sexos;De 16 a 19 años;Total;2008T4;1.862,4
Ambos sexos;De 16 a 19 años;Total;2008T3;1.864,0
Ambos sexos;De 16 a 19 años;Total;2008T2;1.865,9
Ambos sexos;De 16 a 19 años;Total;2008T1;1.866,6
Ambos sexos;De 16 a 19 años;Total;2007T4;1.867,4
Ambos sexos;De 16 a 19 años;Total;2007T3;1.866,5
Ambos sexos;De 16 a 19 años;Total;2007T2;1.865,1
Ambos sexos;De 16 a 19 años;Total;2007T1;1.863,3
Ambos sexos;De 16 a 19 años;Total;2006T4;1.860,5
Ambos sexos;De 16 a 19 años;Total;2006T3;1.859,6
Ambos sexos;De 16 a 19 años;Total;2006T2;1.861,7
Ambos sexos;De 16 a 19 años;Total;2006T1;1.863,4
Ambos sexos;De 16 a 19 años;Total;2005T4;1.868,5
Ambos sexos;De 16 a 19 años;Total;2005T3;1.872,4
Ambos sexos;De 16 a 19 años;Total;2005T2;1.878,4
Ambos sexos;De 16 a 19 años;Total;2005T1;1.881,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2025T4;204,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2025T3;305,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2025T2;188,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2025T1;189,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2024T4;212,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2024T3;328,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2024T2;214,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2024T1;207,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2023T4;197,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2023T3;304,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2023T2;187,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2023T1;172,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2022T4;215,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2022T3;315,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2022T2;198,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2022T1;211,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2021T4;194,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2021T3;301,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2021T2;185,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2021T1;181,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2020T4;185,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2020T3;351,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2020T2;228,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2020T1;221,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2019T4;216,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2019T3;341,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2019T2;221,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2019T1;218,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2018T4;210,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2018T3;316,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2018T2;215,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2018T1;219,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2017T4;220,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2017T3;349,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2017T2;225,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2017T1;196,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2016T4;189,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2016T3;328,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2016T2;200,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2016T1;191,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2015T4;202,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2015T3;339,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2015T2;212,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2015T1;190,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2014T4;194,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2014T3;322,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2014T2;205,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2014T1;199,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2013T4;222,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2013T3;339,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2013T2;238,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2013T1;236,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2012T4;243,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2012T3;355,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2012T2;244,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2012T1;261,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2011T4;261,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2011T3;411,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2011T2;298,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2011T1;287,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2010T4;301,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2010T3;451,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2010T2;321,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2010T1;323,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2009T4;354,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2009T3;531,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2009T2;375,1
Ambos sexos;De 16 a 19 años;No cursa estudios;2009T1;386,7
Ambos sexos;De 16 a 19 años;No cursa estudios;2008T4;427,3
Ambos sexos;De 16 a 19 años;No cursa estudios;2008T3;587,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2008T2;431,9
Ambos sexos;De 16 a 19 años;No cursa estudios;2008T1;435,0
Ambos sexos;De 16 a 19 años;No cursa estudios;2007T4;447,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2007T3;629,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2007T2;451,2
Ambos sexos;De 16 a 19 años;No cursa estudios;2007T1;451,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2006T4;476,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2006T3;618,5
Ambos sexos;De 16 a 19 años;No cursa estudios;2006T2;433,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2006T1;423,6
Ambos sexos;De 16 a 19 años;No cursa estudios;2005T4;434,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2005T3;694,4
Ambos sexos;De 16 a 19 años;No cursa estudios;2005T2;445,8
Ambos sexos;De 16 a 19 años;No cursa estudios;2005T1;457,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2025T4;1.928,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2025T3;1.823,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2025T2;1.968,4
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2025T1;1.958,3
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2024T4;1.937,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2024T3;1.805,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2024T2;1.911,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2024T1;1.867,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2023T4;1.877,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2023T3;1.722,3
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2023T2;1.815,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2023T1;1.849,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2022T4;1.805,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2022T3;1.682,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2022T2;1.770,2
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2022T1;1.735,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2021T4;1.741,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2021T3;1.627,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2021T2;1.734,2
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2021T1;1.714,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2020T4;1.745,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2020T3;1.571,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2020T2;1.689,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2020T1;1.686,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2019T4;1.679,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2019T3;1.540,4
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2019T2;1.647,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2019T1;1.636,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2018T4;1.631,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2018T3;1.511,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2018T2;1.599,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2018T1;1.584,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2017T4;1.572,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2017T3;1.433,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2017T2;1.549,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2017T1;1.569,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2016T4;1.567,2
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2016T3;1.420,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2016T2;1.540,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2016T1;1.543,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2015T4;1.525,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2015T3;1.381,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2015T2;1.505,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2015T1;1.523,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2014T4;1.517,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2014T3;1.387,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2014T2;1.503,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2014T1;1.508,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2013T4;1.489,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2013T3;1.378,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2013T2;1.487,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2013T1;1.494,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2012T4;1.496,3
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2012T3;1.394,3
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2012T2;1.515,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2012T1;1.506,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2011T4;1.516,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2011T3;1.372,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2011T2;1.492,4
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2011T1;1.509,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2010T4;1.504,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2010T3;1.362,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2010T2;1.500,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2010T1;1.506,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2009T4;1.484,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2009T3;1.314,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2009T2;1.476,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2009T1;1.470,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2008T4;1.435,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2008T3;1.276,2
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2008T2;1.434,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2008T1;1.431,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2007T4;1.419,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2007T3;1.236,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2007T2;1.413,9
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2007T1;1.411,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2006T4;1.383,8
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2006T3;1.241,2
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2006T2;1.428,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2006T1;1.439,7
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2005T4;1.434,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2005T3;1.178,0
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2005T2;1.432,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Total;2005T1;1.423,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Sólo reglados;2025T4;1.660,1
Ambos sexos;De 16 a 19 años;Cursa estudios: Sólo reglados;2025T3;1.579,5
Ambos sexos;De 16 a 19 años;Cursa estudios: Sólo reglados;2025T2;1.679,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Sólo reglados;2025T1;1.669,6
Ambos sexos;De 16 a 19 años;Cursa estudios: Sólo reglados;2024T4;1.626,6
