Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2024T1;106,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T4;109,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T3;130,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T2;124
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T1;116,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T4;105,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T3;120,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T2;125
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T1;109
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T4;98,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T3;98,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T2;110,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T1;114,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T4;95,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T3;110,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T2;107,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T1;119,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T4;127,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T3;137,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T2;138,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T1;144,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T4;137,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T3;142,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T2;148,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T1;139,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T4;140,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T3;146,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T2;150,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T1;146,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T4;141,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T3;136,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T2;151,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T1;150,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T4;162,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T3;169,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T2;170,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T1;172,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T4;175,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T3;182
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T2;187,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T1;195,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T4;131,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T3;145,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T2;150,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T1;160,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T4;152,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T3;140,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T2;156,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T1;154,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T4;140,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T3;142,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T2;136,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T1;139,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T4;138,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T3;141,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T2;135,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T1;137
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2021T4;144,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2021T3;167,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2021T2;164,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2021T1;156,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2020T4;152,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2020T3;157,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2020T2;153
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2020T1;166,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2019T4;168,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2019T3;173,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2019T2;173,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2019T1;174,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2018T4;186,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2018T3;193,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2018T2;207
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2018T1;210,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2017T4;212,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2017T3;216,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2017T2;222,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2017T1;226,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2016T4;237,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2016T3;226,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2016T2;218,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2016T1;218,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2015T4;224,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2015T3;218,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2015T2;225,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2015T1;240,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2014T4;240,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2014T3;243,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2014T2;266,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2014T1;263
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2025T4;169,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2025T3;175,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2025T2;190,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2025T1;182,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2024T4;178,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2024T3;192,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2024T2;196
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2024T1;195,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2023T4;194,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2023T3;206,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2023T2;194
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2023T1;193
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2022T4;184,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2022T3;183,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2022T2;205,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2022T1;214,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2021T4;221,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2021T3;212,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2021T2;203,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2021T1;191,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2020T4;203,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2020T3;202,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2020T2;192,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2020T1;216,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2019T4;224
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2019T3;229,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2019T2;240,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2019T1;241,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2018T4;237,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2018T3;240,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2018T2;257,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2018T1;259
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2017T4;258,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2017T3;247,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2017T2;274,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2017T1;275,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2016T4;269,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2016T3;278,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2016T2;273,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2016T1;279,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2015T4;288,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2015T3;274,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2015T2;296,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2015T1;299,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2014T4;312,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2014T3;307,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2014T2;304
Mujeres;Primera etapa de Educación Secundaria y similar;De 30 a 34 años;2014T1;321,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2025T4;246,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2025T3;250
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2025T2;253,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2025T1;277,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2024T4;263
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2024T3;242,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2024T2;260,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2024T1;265,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2023T4;271,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2023T3;274
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2023T2;277,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2023T1;252,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2022T4;271,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2022T3;258,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2022T2;271,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2022T1;273,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2021T4;273,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2021T3;275,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2021T2;286,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2021T1;268,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2020T4;259,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2020T3;266,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2020T2;241,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2020T1;286,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2019T4;291,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2019T3;291,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2019T2;300
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2019T1;300,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2018T4;289,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2018T3;293,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2018T2;315,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2018T1;320,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2017T4;310,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2017T3;325,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2017T2;318,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2017T1;319,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2016T4;317,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2016T3;319,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2016T2;337,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2016T1;335
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2015T4;327,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2015T3;334,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2015T2;350,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2015T1;341,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2014T4;342,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2014T3;356,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2014T2;337,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 35 a 39 años;2014T1;340,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2025T4;300
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2025T3;318,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2025T2;310,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2025T1;296,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2024T4;303,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2024T3;295,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2024T2;305,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2024T1;300,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2023T4;313
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2023T3;299,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2023T2;309,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2023T1;310,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2022T4;317,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2022T3;308,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2022T2;330,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2022T1;322,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2021T4;308,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2021T3;325,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2021T2;313,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2021T1;298,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2020T4;306,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2020T3;295,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2020T2;280,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2020T1;333,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2019T4;343,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2019T3;341,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2019T2;356,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2019T1;341
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2018T4;329,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2018T3;327,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2018T2;332,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2018T1;349,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2017T4;342,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2017T3;349,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2017T2;374,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2017T1;375,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2016T4;364,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2016T3;367,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2016T2;360,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2016T1;371,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2015T4;386
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2015T3;395,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2015T2;403
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2015T1;383,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2014T4;392,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2014T3;380,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2014T2;383,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 40 a 44 años;2014T1;385,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2025T4;333,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2025T3;344,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2025T2;333,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2025T1;343,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2024T4;353,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2024T3;339,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2024T2;356,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2024T1;349
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2023T4;349,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2023T3;342,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2023T2;336,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2023T1;347,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2022T4;382,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2022T3;352,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2022T2;377,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2022T1;384,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2021T4;381,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2021T3;373,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2021T2;374,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2021T1;370,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2020T4;377
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2020T3;368,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2020T2;363,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2020T1;386,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2019T4;374,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2019T3;376
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2019T2;386,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2019T1;389,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2018T4;375,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2018T3;390,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2018T2;402,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2018T1;399,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2017T4;413,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2017T3;423,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2017T2;422,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2017T1;430,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2016T4;435,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2016T3;440,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2016T2;437,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2016T1;443,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2015T4;449,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2015T3;431,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2015T2;449,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2015T1;468
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2014T4;450,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2014T3;457,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2014T2;458,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 45 a 49 años;2014T1;443,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2025T4;380
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2025T3;391,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2025T2;419,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2025T1;408,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2024T4;420,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2024T3;420,9
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2024T2;417,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2024T1;417,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2023T4;403,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2023T3;420,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2023T2;419,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2023T1;421,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2022T4;394,6
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2022T3;389,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2022T2;395,3
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2022T1;401,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2021T4;381,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2021T3;374,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2021T2;382,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2021T1;366
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2020T4;384
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2020T3;375,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2020T2;380,7
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2020T1;410,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2019T4;416,2
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2019T3;413,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2019T2;412,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2019T1;408,8
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2018T4;409,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2018T3;406,1
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2018T2;422,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2018T1;415,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2017T4;411,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2017T3;403,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2017T2;420,5
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2017T1;410,4
Mujeres;Primera etapa de Educación Secundaria y similar;De 50 a 54 años;2016T4;405,4
