Sexo;Sector económico;Tiempo desde que dejaron el último empleo;Periodo;Total
Ambos sexos;Agricultura;Menos de 3 meses;2013T4;107,2
Ambos sexos;Agricultura;Menos de 3 meses;2013T3;101,3
Ambos sexos;Agricultura;Menos de 3 meses;2013T2;76,9
Ambos sexos;Agricultura;Menos de 3 meses;2013T1;131,8
Ambos sexos;Agricultura;Menos de 3 meses;2012T4;104,8
Ambos sexos;Agricultura;Menos de 3 meses;2012T3;103,4
Ambos sexos;Agricultura;Menos de 3 meses;2012T2;90,1
Ambos sexos;Agricultura;Menos de 3 meses;2012T1;133,9
Ambos sexos;Agricultura;Menos de 3 meses;2011T4;77,4
Ambos sexos;Agricultura;Menos de 3 meses;2011T3;81
Ambos sexos;Agricultura;Menos de 3 meses;2011T2;83,9
Ambos sexos;Agricultura;Menos de 3 meses;2011T1;97,2
Ambos sexos;Agricultura;Menos de 3 meses;2010T4;79,6
Ambos sexos;Agricultura;Menos de 3 meses;2010T3;83,5
Ambos sexos;Agricultura;Menos de 3 meses;2010T2;99,8
Ambos sexos;Agricultura;Menos de 3 meses;2010T1;69,4
Ambos sexos;Agricultura;Menos de 3 meses;2009T4;71,8
Ambos sexos;Agricultura;Menos de 3 meses;2009T3;85
Ambos sexos;Agricultura;Menos de 3 meses;2009T2;80,2
Ambos sexos;Agricultura;Menos de 3 meses;2009T1;72,3
Ambos sexos;Agricultura;Menos de 3 meses;2008T4;57,7
Ambos sexos;Agricultura;Menos de 3 meses;2008T3;58,8
Ambos sexos;Agricultura;Menos de 3 meses;2008T2;53
Ambos sexos;Agricultura;Menos de 3 meses;2008T1;57,3
Ambos sexos;Agricultura;De 3 a 5 meses;2025T4;38,3
Ambos sexos;Agricultura;De 3 a 5 meses;2025T3;30,9
Ambos sexos;Agricultura;De 3 a 5 meses;2025T2;47,6
Ambos sexos;Agricultura;De 3 a 5 meses;2025T1;48
Ambos sexos;Agricultura;De 3 a 5 meses;2024T4;32,6
Ambos sexos;Agricultura;De 3 a 5 meses;2024T3;42,9
Ambos sexos;Agricultura;De 3 a 5 meses;2024T2;40,8
Ambos sexos;Agricultura;De 3 a 5 meses;2024T1;40,5
Ambos sexos;Agricultura;De 3 a 5 meses;2023T4;36,4
Ambos sexos;Agricultura;De 3 a 5 meses;2023T3;42,3
Ambos sexos;Agricultura;De 3 a 5 meses;2023T2;39,2
Ambos sexos;Agricultura;De 3 a 5 meses;2023T1;47,9
Ambos sexos;Agricultura;De 3 a 5 meses;2022T4;40,7
Ambos sexos;Agricultura;De 3 a 5 meses;2022T3;46,7
Ambos sexos;Agricultura;De 3 a 5 meses;2022T2;49,7
Ambos sexos;Agricultura;De 3 a 5 meses;2022T1;52,5
Ambos sexos;Agricultura;De 3 a 5 meses;2021T4;45
Ambos sexos;Agricultura;De 3 a 5 meses;2021T3;51,8
Ambos sexos;Agricultura;De 3 a 5 meses;2021T2;62,5
Ambos sexos;Agricultura;De 3 a 5 meses;2021T1;54,4
Ambos sexos;Agricultura;De 3 a 5 meses;2020T4;47,5
Ambos sexos;Agricultura;De 3 a 5 meses;2020T3;61,7
Ambos sexos;Agricultura;De 3 a 5 meses;2020T2;76,1
Ambos sexos;Agricultura;De 3 a 5 meses;2020T1;44,9
Ambos sexos;Agricultura;De 3 a 5 meses;2019T4;45,8
Ambos sexos;Agricultura;De 3 a 5 meses;2019T3;58,1
Ambos sexos;Agricultura;De 3 a 5 meses;2019T2;65,3
Ambos sexos;Agricultura;De 3 a 5 meses;2019T1;49,6
Ambos sexos;Agricultura;De 3 a 5 meses;2018T4;57,9
Ambos sexos;Agricultura;De 3 a 5 meses;2018T3;54
Ambos sexos;Agricultura;De 3 a 5 meses;2018T2;72,6
Ambos sexos;Agricultura;De 3 a 5 meses;2018T1;46,5
Ambos sexos;Agricultura;De 3 a 5 meses;2017T4;53,6
Ambos sexos;Agricultura;De 3 a 5 meses;2017T3;63,4
Ambos sexos;Agricultura;De 3 a 5 meses;2017T2;76,1
Ambos sexos;Agricultura;De 3 a 5 meses;2017T1;63,2
Ambos sexos;Agricultura;De 3 a 5 meses;2016T4;52,2
Ambos sexos;Agricultura;De 3 a 5 meses;2016T3;70,6
Ambos sexos;Agricultura;De 3 a 5 meses;2016T2;104
Ambos sexos;Agricultura;De 3 a 5 meses;2016T1;74,2
Ambos sexos;Agricultura;De 3 a 5 meses;2015T4;55,7
Ambos sexos;Agricultura;De 3 a 5 meses;2015T3;63,3
Ambos sexos;Agricultura;De 3 a 5 meses;2015T2;89,6
Ambos sexos;Agricultura;De 3 a 5 meses;2015T1;89,7
Ambos sexos;Agricultura;De 3 a 5 meses;2014T4;82,4
Ambos sexos;Agricultura;De 3 a 5 meses;2014T3;84,5
Ambos sexos;Agricultura;De 3 a 5 meses;2014T2;94,3
Ambos sexos;Agricultura;De 3 a 5 meses;2014T1;76,9
Ambos sexos;Agricultura;De 3 a 5 meses;2013T4;66,4
Ambos sexos;Agricultura;De 3 a 5 meses;2013T3;71,1
Ambos sexos;Agricultura;De 3 a 5 meses;2013T2;103,2
Ambos sexos;Agricultura;De 3 a 5 meses;2013T1;96,3
Ambos sexos;Agricultura;De 3 a 5 meses;2012T4;65,5
Ambos sexos;Agricultura;De 3 a 5 meses;2012T3;71,3
Ambos sexos;Agricultura;De 3 a 5 meses;2012T2;114,6
Ambos sexos;Agricultura;De 3 a 5 meses;2012T1;72,3
Ambos sexos;Agricultura;De 3 a 5 meses;2011T4;54,8
Ambos sexos;Agricultura;De 3 a 5 meses;2011T3;77,4
Ambos sexos;Agricultura;De 3 a 5 meses;2011T2;90,9
Ambos sexos;Agricultura;De 3 a 5 meses;2011T1;71,8
Ambos sexos;Agricultura;De 3 a 5 meses;2010T4;47,7
Ambos sexos;Agricultura;De 3 a 5 meses;2010T3;74,5
Ambos sexos;Agricultura;De 3 a 5 meses;2010T2;71,5
Ambos sexos;Agricultura;De 3 a 5 meses;2010T1;63,6
Ambos sexos;Agricultura;De 3 a 5 meses;2009T4;48,7
Ambos sexos;Agricultura;De 3 a 5 meses;2009T3;65,7
Ambos sexos;Agricultura;De 3 a 5 meses;2009T2;61,9
Ambos sexos;Agricultura;De 3 a 5 meses;2009T1;50
Ambos sexos;Agricultura;De 3 a 5 meses;2008T4;38,6
Ambos sexos;Agricultura;De 3 a 5 meses;2008T3;47,6
Ambos sexos;Agricultura;De 3 a 5 meses;2008T2;46,6
Ambos sexos;Agricultura;De 3 a 5 meses;2008T1;33,6
Ambos sexos;Agricultura;De 6 a 12 meses;2025T4;29,7
Ambos sexos;Agricultura;De 6 a 12 meses;2025T3;52
Ambos sexos;Agricultura;De 6 a 12 meses;2025T2;36,1
Ambos sexos;Agricultura;De 6 a 12 meses;2025T1;28,5
Ambos sexos;Agricultura;De 6 a 12 meses;2024T4;28
Ambos sexos;Agricultura;De 6 a 12 meses;2024T3;41,1
Ambos sexos;Agricultura;De 6 a 12 meses;2024T2;36
Ambos sexos;Agricultura;De 6 a 12 meses;2024T1;25,3
Ambos sexos;Agricultura;De 6 a 12 meses;2023T4;33,5
Ambos sexos;Agricultura;De 6 a 12 meses;2023T3;53,3
Ambos sexos;Agricultura;De 6 a 12 meses;2023T2;38,9
Ambos sexos;Agricultura;De 6 a 12 meses;2023T1;34,1
Ambos sexos;Agricultura;De 6 a 12 meses;2022T4;40,4
Ambos sexos;Agricultura;De 6 a 12 meses;2022T3;42,7
Ambos sexos;Agricultura;De 6 a 12 meses;2022T2;44,9
Ambos sexos;Agricultura;De 6 a 12 meses;2022T1;39,1
Ambos sexos;Agricultura;De 6 a 12 meses;2021T4;47,2
Ambos sexos;Agricultura;De 6 a 12 meses;2021T3;50,1
Ambos sexos;Agricultura;De 6 a 12 meses;2021T2;40,3
Ambos sexos;Agricultura;De 6 a 12 meses;2021T1;57,8
Ambos sexos;Agricultura;De 6 a 12 meses;2020T4;57,2
Ambos sexos;Agricultura;De 6 a 12 meses;2020T3;67,1
Ambos sexos;Agricultura;De 6 a 12 meses;2020T2;40,9
Ambos sexos;Agricultura;De 6 a 12 meses;2020T1;43,3
Ambos sexos;Agricultura;De 6 a 12 meses;2019T4;63,2
Ambos sexos;Agricultura;De 6 a 12 meses;2019T3;68,2
Ambos sexos;Agricultura;De 6 a 12 meses;2019T2;44,8
Ambos sexos;Agricultura;De 6 a 12 meses;2019T1;41,6
Ambos sexos;Agricultura;De 6 a 12 meses;2018T4;43,8
Ambos sexos;Agricultura;De 6 a 12 meses;2018T3;55,1
Ambos sexos;Agricultura;De 6 a 12 meses;2018T2;47
Ambos sexos;Agricultura;De 6 a 12 meses;2018T1;44,1
Ambos sexos;Agricultura;De 6 a 12 meses;2017T4;63,8
Ambos sexos;Agricultura;De 6 a 12 meses;2017T3;72,2
Ambos sexos;Agricultura;De 6 a 12 meses;2017T2;49,8
Ambos sexos;Agricultura;De 6 a 12 meses;2017T1;56,9
Ambos sexos;Agricultura;De 6 a 12 meses;2016T4;70,5
Ambos sexos;Agricultura;De 6 a 12 meses;2016T3;92,3
Ambos sexos;Agricultura;De 6 a 12 meses;2016T2;58,2
Ambos sexos;Agricultura;De 6 a 12 meses;2016T1;56,2
Ambos sexos;Agricultura;De 6 a 12 meses;2015T4;70,1
Ambos sexos;Agricultura;De 6 a 12 meses;2015T3;98,2
Ambos sexos;Agricultura;De 6 a 12 meses;2015T2;80,8
Ambos sexos;Agricultura;De 6 a 12 meses;2015T1;72,7
Ambos sexos;Agricultura;De 6 a 12 meses;2014T4;87,6
Ambos sexos;Agricultura;De 6 a 12 meses;2014T3;91
Ambos sexos;Agricultura;De 6 a 12 meses;2014T2;69,9
Ambos sexos;Agricultura;De 6 a 12 meses;2014T1;66,2
Ambos sexos;Agricultura;De 6 a 12 meses;2013T4;73,6
Ambos sexos;Agricultura;De 6 a 12 meses;2013T3;112,5
Ambos sexos;Agricultura;De 6 a 12 meses;2013T2;88,9
Ambos sexos;Agricultura;De 6 a 12 meses;2013T1;66,4
Ambos sexos;Agricultura;De 6 a 12 meses;2012T4;96,6
Ambos sexos;Agricultura;De 6 a 12 meses;2012T3;121,9
Ambos sexos;Agricultura;De 6 a 12 meses;2012T2;74,4
Ambos sexos;Agricultura;De 6 a 12 meses;2012T1;61,9
Ambos sexos;Agricultura;De 6 a 12 meses;2011T4;74,6
Ambos sexos;Agricultura;De 6 a 12 meses;2011T3;90,2
Ambos sexos;Agricultura;De 6 a 12 meses;2011T2;67,3
Ambos sexos;Agricultura;De 6 a 12 meses;2011T1;55,4
Ambos sexos;Agricultura;De 6 a 12 meses;2010T4;78
Ambos sexos;Agricultura;De 6 a 12 meses;2010T3;72,2
Ambos sexos;Agricultura;De 6 a 12 meses;2010T2;59,9
Ambos sexos;Agricultura;De 6 a 12 meses;2010T1;62,3
Ambos sexos;Agricultura;De 6 a 12 meses;2009T4;73,2
Ambos sexos;Agricultura;De 6 a 12 meses;2009T3;63,6
Ambos sexos;Agricultura;De 6 a 12 meses;2009T2;53,7
Ambos sexos;Agricultura;De 6 a 12 meses;2009T1;47,7
Ambos sexos;Agricultura;De 6 a 12 meses;2008T4;53,3
Ambos sexos;Agricultura;De 6 a 12 meses;2008T3;37,7
Ambos sexos;Agricultura;De 6 a 12 meses;2008T2;21,1
Ambos sexos;Agricultura;De 6 a 12 meses;2008T1;23,8
Ambos sexos;Agricultura;Más de 1 año;2025T4;..
Ambos sexos;Agricultura;Más de 1 año;2025T3;..
Ambos sexos;Agricultura;Más de 1 año;2025T2;..
Ambos sexos;Agricultura;Más de 1 año;2025T1;..
Ambos sexos;Agricultura;Más de 1 año;2024T4;..
Ambos sexos;Agricultura;Más de 1 año;2024T3;..
Ambos sexos;Agricultura;Más de 1 año;2024T2;..
Ambos sexos;Agricultura;Más de 1 año;2024T1;..
Ambos sexos;Agricultura;Más de 1 año;2023T4;..
Ambos sexos;Agricultura;Más de 1 año;2023T3;..
Ambos sexos;Agricultura;Más de 1 año;2023T2;..
Ambos sexos;Agricultura;Más de 1 año;2023T1;..
Ambos sexos;Agricultura;Más de 1 año;2022T4;..
Ambos sexos;Agricultura;Más de 1 año;2022T3;..
Ambos sexos;Agricultura;Más de 1 año;2022T2;..
Ambos sexos;Agricultura;Más de 1 año;2022T1;..
Ambos sexos;Agricultura;Más de 1 año;2021T4;..
Ambos sexos;Agricultura;Más de 1 año;2021T3;..
Ambos sexos;Agricultura;Más de 1 año;2021T2;..
Ambos sexos;Agricultura;Más de 1 año;2021T1;..
Ambos sexos;Agricultura;Más de 1 año;2020T4;..
Ambos sexos;Agricultura;Más de 1 año;2020T3;..
Ambos sexos;Agricultura;Más de 1 año;2020T2;..
Ambos sexos;Agricultura;Más de 1 año;2020T1;..
Ambos sexos;Agricultura;Más de 1 año;2019T4;..
Ambos sexos;Agricultura;Más de 1 año;2019T3;..
Ambos sexos;Agricultura;Más de 1 año;2019T2;..
Ambos sexos;Agricultura;Más de 1 año;2019T1;..
Ambos sexos;Agricultura;Más de 1 año;2018T4;..
Ambos sexos;Agricultura;Más de 1 año;2018T3;..
Ambos sexos;Agricultura;Más de 1 año;2018T2;..
Ambos sexos;Agricultura;Más de 1 año;2018T1;..
Ambos sexos;Agricultura;Más de 1 año;2017T4;..
Ambos sexos;Agricultura;Más de 1 año;2017T3;..
Ambos sexos;Agricultura;Más de 1 año;2017T2;..
Ambos sexos;Agricultura;Más de 1 año;2017T1;..
Ambos sexos;Agricultura;Más de 1 año;2016T4;..
Ambos sexos;Agricultura;Más de 1 año;2016T3;..
Ambos sexos;Agricultura;Más de 1 año;2016T2;..
Ambos sexos;Agricultura;Más de 1 año;2016T1;..
Ambos sexos;Agricultura;Más de 1 año;2015T4;..
Ambos sexos;Agricultura;Más de 1 año;2015T3;..
Ambos sexos;Agricultura;Más de 1 año;2015T2;..
Ambos sexos;Agricultura;Más de 1 año;2015T1;..
Ambos sexos;Agricultura;Más de 1 año;2014T4;..
Ambos sexos;Agricultura;Más de 1 año;2014T3;..
Ambos sexos;Agricultura;Más de 1 año;2014T2;..
Ambos sexos;Agricultura;Más de 1 año;2014T1;..
Ambos sexos;Agricultura;Más de 1 año;2013T4;..
Ambos sexos;Agricultura;Más de 1 año;2013T3;..
Ambos sexos;Agricultura;Más de 1 año;2013T2;..
Ambos sexos;Agricultura;Más de 1 año;2013T1;..
Ambos sexos;Agricultura;Más de 1 año;2012T4;..
Ambos sexos;Agricultura;Más de 1 año;2012T3;..
Ambos sexos;Agricultura;Más de 1 año;2012T2;..
Ambos sexos;Agricultura;Más de 1 año;2012T1;..
Ambos sexos;Agricultura;Más de 1 año;2011T4;..
Ambos sexos;Agricultura;Más de 1 año;2011T3;..
Ambos sexos;Agricultura;Más de 1 año;2011T2;..
Ambos sexos;Agricultura;Más de 1 año;2011T1;..
Ambos sexos;Agricultura;Más de 1 año;2010T4;..
Ambos sexos;Agricultura;Más de 1 año;2010T3;..
Ambos sexos;Agricultura;Más de 1 año;2010T2;..
Ambos sexos;Agricultura;Más de 1 año;2010T1;..
Ambos sexos;Agricultura;Más de 1 año;2009T4;..
Ambos sexos;Agricultura;Más de 1 año;2009T3;..
Ambos sexos;Agricultura;Más de 1 año;2009T2;..
Ambos sexos;Agricultura;Más de 1 año;2009T1;..
Ambos sexos;Agricultura;Más de 1 año;2008T4;..
Ambos sexos;Agricultura;Más de 1 año;2008T3;..
Ambos sexos;Agricultura;Más de 1 año;2008T2;..
Ambos sexos;Agricultura;Más de 1 año;2008T1;..
Ambos sexos;Industria;Total;2025T4;124,6
Ambos sexos;Industria;Total;2025T3;128,6
Ambos sexos;Industria;Total;2025T2;145,2
Ambos sexos;Industria;Total;2025T1;141,4
Ambos sexos;Industria;Total;2024T4;120,4
Ambos sexos;Industria;Total;2024T3;132,5
Ambos sexos;Industria;Total;2024T2;139,3
Ambos sexos;Industria;Total;2024T1;148,6
Ambos sexos;Industria;Total;2023T4;119,7
Ambos sexos;Industria;Total;2023T3;149,4
Ambos sexos;Industria;Total;2023T2;147,7
Ambos sexos;Industria;Total;2023T1;165,8
Ambos sexos;Industria;Total;2022T4;151,1
Ambos sexos;Industria;Total;2022T3;146
Ambos sexos;Industria;Total;2022T2;142,9
Ambos sexos;Industria;Total;2022T1;160,6
Ambos sexos;Industria;Total;2021T4;142,1
Ambos sexos;Industria;Total;2021T3;134,4
Ambos sexos;Industria;Total;2021T2;151,4
Ambos sexos;Industria;Total;2021T1;199,1
Ambos sexos;Industria;Total;2020T4;193,3
Ambos sexos;Industria;Total;2020T3;199,7
Ambos sexos;Industria;Total;2020T2;231,6
Ambos sexos;Industria;Total;2020T1;176,5
Ambos sexos;Industria;Total;2019T4;161,4
Ambos sexos;Industria;Total;2019T3;149,8
Ambos sexos;Industria;Total;2019T2;165,6
Ambos sexos;Industria;Total;2019T1;179,9
Ambos sexos;Industria;Total;2018T4;171,3
Ambos sexos;Industria;Total;2018T3;161,6
Ambos sexos;Industria;Total;2018T2;163,6
Ambos sexos;Industria;Total;2018T1;182,7
Ambos sexos;Industria;Total;2017T4;174,2
Ambos sexos;Industria;Total;2017T3;155,8
Ambos sexos;Industria;Total;2017T2;171,5
Ambos sexos;Industria;Total;2017T1;183,3
Ambos sexos;Industria;Total;2016T4;173,9
Ambos sexos;Industria;Total;2016T3;170
Ambos sexos;Industria;Total;2016T2;181,4
Ambos sexos;Industria;Total;2016T1;185,2
Ambos sexos;Industria;Total;2015T4;174,4
Ambos sexos;Industria;Total;2015T3;170,8
Ambos sexos;Industria;Total;2015T2;177,1
Ambos sexos;Industria;Total;2015T1;207,9
Ambos sexos;Industria;Total;2014T4;212,1
Ambos sexos;Industria;Total;2014T3;196,6
Ambos sexos;Industria;Total;2014T2;215,5
Ambos sexos;Industria;Total;2014T1;253,5
Ambos sexos;Industria;Total;2013T4;248,5
Ambos sexos;Industria;Total;2013T3;254,8
Ambos sexos;Industria;Total;2013T2;288,2
Ambos sexos;Industria;Total;2013T1;330,5
Ambos sexos;Industria;Total;2012T4;306,6
Ambos sexos;Industria;Total;2012T3;320,5
Ambos sexos;Industria;Total;2012T2;328,9
Ambos sexos;Industria;Total;2012T1;304
Ambos sexos;Industria;Total;2011T4;250
Ambos sexos;Industria;Total;2011T3;220,1
Ambos sexos;Industria;Total;2011T2;242,5
Ambos sexos;Industria;Total;2011T1;255,4
Ambos sexos;Industria;Total;2010T4;234,8
Ambos sexos;Industria;Total;2010T3;248,6
Ambos sexos;Industria;Total;2010T2;273,1
Ambos sexos;Industria;Total;2010T1;307,9
Ambos sexos;Industria;Total;2009T4;329,6
Ambos sexos;Industria;Total;2009T3;362,5
Ambos sexos;Industria;Total;2009T2;396,5
Ambos sexos;Industria;Total;2009T1;377,9
Ambos sexos;Industria;Total;2008T4;291,9
Ambos sexos;Industria;Total;2008T3;209,7
Ambos sexos;Industria;Total;2008T2;181,9
Ambos sexos;Industria;Total;2008T1;169
Ambos sexos;Industria;Menos de 3 meses;2025T4;53,8
Ambos sexos;Industria;Menos de 3 meses;2025T3;51,4
Ambos sexos;Industria;Menos de 3 meses;2025T2;52,5
Ambos sexos;Industria;Menos de 3 meses;2025T1;68,9
Ambos sexos;Industria;Menos de 3 meses;2024T4;54
Ambos sexos;Industria;Menos de 3 meses;2024T3;60,1
Ambos sexos;Industria;Menos de 3 meses;2024T2;57,3
Ambos sexos;Industria;Menos de 3 meses;2024T1;65,7
Ambos sexos;Industria;Menos de 3 meses;2023T4;59,9
Ambos sexos;Industria;Menos de 3 meses;2023T3;63,3
Ambos sexos;Industria;Menos de 3 meses;2023T2;57,7
Ambos sexos;Industria;Menos de 3 meses;2023T1;67,4
Ambos sexos;Industria;Menos de 3 meses;2022T4;65,9
Ambos sexos;Industria;Menos de 3 meses;2022T3;56,2
Ambos sexos;Industria;Menos de 3 meses;2022T2;54,1
Ambos sexos;Industria;Menos de 3 meses;2022T1;67,9
Ambos sexos;Industria;Menos de 3 meses;2021T4;72,4
Ambos sexos;Industria;Menos de 3 meses;2021T3;52,8
Ambos sexos;Industria;Menos de 3 meses;2021T2;47,1
Ambos sexos;Industria;Menos de 3 meses;2021T1;74,8
Ambos sexos;Industria;Menos de 3 meses;2020T4;67,2
Ambos sexos;Industria;Menos de 3 meses;2020T3;53,5
Ambos sexos;Industria;Menos de 3 meses;2020T2;92
Ambos sexos;Industria;Menos de 3 meses;2020T1;69,9
Ambos sexos;Industria;Menos de 3 meses;2019T4;76,2
Ambos sexos;Industria;Menos de 3 meses;2019T3;62,1
Ambos sexos;Industria;Menos de 3 meses;2019T2;66,7
Ambos sexos;Industria;Menos de 3 meses;2019T1;71,4
Ambos sexos;Industria;Menos de 3 meses;2018T4;74,6
Ambos sexos;Industria;Menos de 3 meses;2018T3;75,1
Ambos sexos;Industria;Menos de 3 meses;2018T2;58,7
Ambos sexos;Industria;Menos de 3 meses;2018T1;71,9
Ambos sexos;Industria;Menos de 3 meses;2017T4;70,8
Ambos sexos;Industria;Menos de 3 meses;2017T3;70,8
Ambos sexos;Industria;Menos de 3 meses;2017T2;56,8
Ambos sexos;Industria;Menos de 3 meses;2017T1;72,6
Ambos sexos;Industria;Menos de 3 meses;2016T4;73,9
Ambos sexos;Industria;Menos de 3 meses;2016T3;66,8
Ambos sexos;Industria;Menos de 3 meses;2016T2;64,9
Ambos sexos;Industria;Menos de 3 meses;2016T1;66,7
Ambos sexos;Industria;Menos de 3 meses;2015T4;80,5
Ambos sexos;Industria;Menos de 3 meses;2015T3;70
Ambos sexos;Industria;Menos de 3 meses;2015T2;54,3
Ambos sexos;Industria;Menos de 3 meses;2015T1;72,3
Ambos sexos;Industria;Menos de 3 meses;2014T4;72,4
Ambos sexos;Industria;Menos de 3 meses;2014T3;67,3
Ambos sexos;Industria;Menos de 3 meses;2014T2;57,2
Ambos sexos;Industria;Menos de 3 meses;2014T1;76,9
Ambos sexos;Industria;Menos de 3 meses;2013T4;79,3
Ambos sexos;Industria;Menos de 3 meses;2013T3;68,2
Ambos sexos;Industria;Menos de 3 meses;2013T2;64,5
Ambos sexos;Industria;Menos de 3 meses;2013T1;85,3
Ambos sexos;Industria;Menos de 3 meses;2012T4;87,7
Ambos sexos;Industria;Menos de 3 meses;2012T3;101,3
Ambos sexos;Industria;Menos de 3 meses;2012T2;82,1
Ambos sexos;Industria;Menos de 3 meses;2012T1;102,3
Ambos sexos;Industria;Menos de 3 meses;2011T4;94,9
Ambos sexos;Industria;Menos de 3 meses;2011T3;76
Ambos sexos;Industria;Menos de 3 meses;2011T2;69,6
Ambos sexos;Industria;Menos de 3 meses;2011T1;85,9
Ambos sexos;Industria;Menos de 3 meses;2010T4;77,7
Ambos sexos;Industria;Menos de 3 meses;2010T3;72,1
Ambos sexos;Industria;Menos de 3 meses;2010T2;69,1
Ambos sexos;Industria;Menos de 3 meses;2010T1;82,4
Ambos sexos;Industria;Menos de 3 meses;2009T4;85,4
Ambos sexos;Industria;Menos de 3 meses;2009T3;82,9
Ambos sexos;Industria;Menos de 3 meses;2009T2;96
Ambos sexos;Industria;Menos de 3 meses;2009T1;123,8
Ambos sexos;Industria;Menos de 3 meses;2008T4;124,8
Ambos sexos;Industria;Menos de 3 meses;2008T3;95,6
Ambos sexos;Industria;Menos de 3 meses;2008T2;74
Ambos sexos;Industria;Menos de 3 meses;2008T1;67,2
Ambos sexos;Industria;De 3 a 5 meses;2025T4;33,9
Ambos sexos;Industria;De 3 a 5 meses;2025T3;37,8
Ambos sexos;Industria;De 3 a 5 meses;2025T2;35,9
Ambos sexos;Industria;De 3 a 5 meses;2025T1;40,9
Ambos sexos;Industria;De 3 a 5 meses;2024T4;36,8
Ambos sexos;Industria;De 3 a 5 meses;2024T3;30,6
Ambos sexos;Industria;De 3 a 5 meses;2024T2;36,8
Ambos sexos;Industria;De 3 a 5 meses;2024T1;39,4
Ambos sexos;Industria;De 3 a 5 meses;2023T4;35,5
Ambos sexos;Industria;De 3 a 5 meses;2023T3;39,5
Ambos sexos;Industria;De 3 a 5 meses;2023T2;50,5
Ambos sexos;Industria;De 3 a 5 meses;2023T1;54,8
Ambos sexos;Industria;De 3 a 5 meses;2022T4;37,3
Ambos sexos;Industria;De 3 a 5 meses;2022T3;38,7
Ambos sexos;Industria;De 3 a 5 meses;2022T2;41
Ambos sexos;Industria;De 3 a 5 meses;2022T1;51,9
Ambos sexos;Industria;De 3 a 5 meses;2021T4;31,9
Ambos sexos;Industria;De 3 a 5 meses;2021T3;32,2
Ambos sexos;Industria;De 3 a 5 meses;2021T2;48,1
Ambos sexos;Industria;De 3 a 5 meses;2021T1;57,8
Ambos sexos;Industria;De 3 a 5 meses;2020T4;46,2
Ambos sexos;Industria;De 3 a 5 meses;2020T3;61,6
Ambos sexos;Industria;De 3 a 5 meses;2020T2;67,2
Ambos sexos;Industria;De 3 a 5 meses;2020T1;50,5
Ambos sexos;Industria;De 3 a 5 meses;2019T4;48,8
Ambos sexos;Industria;De 3 a 5 meses;2019T3;45,3
Ambos sexos;Industria;De 3 a 5 meses;2019T2;35,7
Ambos sexos;Industria;De 3 a 5 meses;2019T1;56,2
Ambos sexos;Industria;De 3 a 5 meses;2018T4;48,8
Ambos sexos;Industria;De 3 a 5 meses;2018T3;38,6
Ambos sexos;Industria;De 3 a 5 meses;2018T2;50,3
Ambos sexos;Industria;De 3 a 5 meses;2018T1;59,3
Ambos sexos;Industria;De 3 a 5 meses;2017T4;57,9
Ambos sexos;Industria;De 3 a 5 meses;2017T3;36,1
Ambos sexos;Industria;De 3 a 5 meses;2017T2;50,3
Ambos sexos;Industria;De 3 a 5 meses;2017T1;56,1
Ambos sexos;Industria;De 3 a 5 meses;2016T4;50,8
Ambos sexos;Industria;De 3 a 5 meses;2016T3;40,9
Ambos sexos;Industria;De 3 a 5 meses;2016T2;52,4
Ambos sexos;Industria;De 3 a 5 meses;2016T1;59,7
Ambos sexos;Industria;De 3 a 5 meses;2015T4;45,5
Ambos sexos;Industria;De 3 a 5 meses;2015T3;41,2
Ambos sexos;Industria;De 3 a 5 meses;2015T2;49,3
Ambos sexos;Industria;De 3 a 5 meses;2015T1;61,3
Ambos sexos;Industria;De 3 a 5 meses;2014T4;65,4
Ambos sexos;Industria;De 3 a 5 meses;2014T3;49,8
Ambos sexos;Industria;De 3 a 5 meses;2014T2;57,3
Ambos sexos;Industria;De 3 a 5 meses;2014T1;78,6
Ambos sexos;Industria;De 3 a 5 meses;2013T4;66,3
Ambos sexos;Industria;De 3 a 5 meses;2013T3;63,3
Ambos sexos;Industria;De 3 a 5 meses;2013T2;82,1
Ambos sexos;Industria;De 3 a 5 meses;2013T1;104,2
Ambos sexos;Industria;De 3 a 5 meses;2012T4;88,5
Ambos sexos;Industria;De 3 a 5 meses;2012T3;79,5
Ambos sexos;Industria;De 3 a 5 meses;2012T2;103,2
Ambos sexos;Industria;De 3 a 5 meses;2012T1;102,5
Ambos sexos;Industria;De 3 a 5 meses;2011T4;64,5
Ambos sexos;Industria;De 3 a 5 meses;2011T3;55,5
Ambos sexos;Industria;De 3 a 5 meses;2011T2;73
Ambos sexos;Industria;De 3 a 5 meses;2011T1;72,4
Ambos sexos;Industria;De 3 a 5 meses;2010T4;58,6
Ambos sexos;Industria;De 3 a 5 meses;2010T3;61,4
Ambos sexos;Industria;De 3 a 5 meses;2010T2;73,3
Ambos sexos;Industria;De 3 a 5 meses;2010T1;81,9
Ambos sexos;Industria;De 3 a 5 meses;2009T4;75,2
Ambos sexos;Industria;De 3 a 5 meses;2009T3;99,3
Ambos sexos;Industria;De 3 a 5 meses;2009T2;122,3
Ambos sexos;Industria;De 3 a 5 meses;2009T1;121,6
Ambos sexos;Industria;De 3 a 5 meses;2008T4;97
Ambos sexos;Industria;De 3 a 5 meses;2008T3;59,6
Ambos sexos;Industria;De 3 a 5 meses;2008T2;51,2
