fecha,año,trimestre,mes,periodo,USD_heur,CAD_heur,GBP_heur,CHF_heur,SEK_heur,DKK_heur,NOK_heur,JPY_heur
1981-10-06,1981,4,10,1981Q4,0.571286050836562,0.47639224087151827,1.0555065073822598,0.30048500539654877,0.10386690940351169,0.07951089524896644,0.09810320552344327,0.00248924185581938
1981-10-07,1981,4,10,1981Q4,0.5670549113153817,0.4733751667104279,1.0564800706909967,0.3023631682227481,0.10353936578514625,0.07958001379608906,0.09793492286787317,0.0024926375430287103
1981-10-08,1981,4,10,1981Q4,0.5681908421672723,0.47330005853881374,1.0708112417365532,0.3003077125116,0.10353334750216435,0.07927049063648085,0.09738800423727033,0.002483892805905066
1981-10-09,1981,4,10,1981Q4,0.5595422600105844,0.467187729854849,1.0680525983784037,0.3049565552619126,0.10356640793667826,0.07963710724064403,0.09705444233592299,0.002466553731415344
1981-10-10,1981,4,10,1981Q4,0.5595422600105844,0.467187729854849,1.0680525983784037,0.3049565552619126,0.10356640793667826,0.07963710724064403,0.09705444233592299,0.002466553731415344
1981-10-11,1981,4,10,1981Q4,0.5595422600105844,0.467187729854849,1.0680525983784037,0.3049565552619126,0.10356640793667826,0.07963710724064403,0.09705444233592299,0.002466553731415344
1981-10-12,1981,4,10,1981Q4,0.5595422600105844,0.467187729854849,1.0680525983784037,0.3049565552619126,0.10356640793667826,0.07963710724064403,0.09705444233592299,0.002466553731415344
1981-10-13,1981,4,10,1981Q4,0.5669106559381546,0.4739341219069945,1.057002984970049,0.30696693689937526,0.10390597665761134,0.07988652781420631,0.0977456048803568,0.0024831717582868536
1981-10-14,1981,4,10,1981Q4,0.5709675059841789,0.47589940654397944,1.0557167919213455,0.3055244977610656,0.10387593109628646,0.07973026452950578,0.09730986972907102,0.002498858040318803
1981-10-15,1981,4,10,1981Q4,0.5661593908076749,0.4718906569082256,1.054469757833911,0.30666040568616376,0.10343417766201878,0.07976632837381256,0.09634825127912866,0.0024774620699294725
1981-10-16,1981,4,10,1981Q4,0.5751685655538459,0.4780210060509476,1.0551458230856074,0.30672352314539875,0.10387292768649359,0.07988652781420631,0.09660067526248382,0.002486867786475472
1981-10-17,1981,4,10,1981Q4,0.5751685655538459,0.4780210060509476,1.0551458230856074,0.30672352314539875,0.10387292768649359,0.07988652781420631,0.09660067526248382,0.002486867786475472
1981-10-18,1981,4,10,1981Q4,0.5751685655538459,0.4780210060509476,1.0551458230856074,0.30672352314539875,0.10387292768649359,0.07988652781420631,0.09660067526248382,0.002486867786475472
1981-10-19,1981,4,10,1981Q4,0.5757696143410972,0.4789796210910971,1.0596444265658995,0.3073215226692727,0.10411933338686685,0.08004579450869972,0.09699433974987708,0.002483862771807138
1981-10-20,1981,4,10,1981Q4,0.574333159095581,0.47844469317287347,1.0541301661861857,0.3080006830379312,0.103945043911711,0.0802140828959679,0.0973008594996924,0.0024695887801816072
1981-10-21,1981,4,10,1981Q4,0.5804033941888609,0.4817322576296609,1.0600471127460676,0.3079045051441823,0.10429363432541885,0.08011190964602946,0.09706945938488735,0.0024840432056626328
1981-10-22,1981,4,10,1981Q4,0.583210137957281,0.48382978400470145,1.0601582618351961,0.3083131981439361,0.10409229123533484,0.07993761443917553,0.09691620524167777,0.002492337202049423
1981-10-23,1981,4,10,1981Q4,0.583294279285066,0.4842474643070415,1.060720243368348,0.30780534676743293,0.10427259899347259,0.07962809127956733,0.09718065432760058,0.0024996393854007965
1981-10-24,1981,4,10,1981Q4,0.583294279285066,0.4842474643070415,1.060720243368348,0.30780534676743293,0.10427259899347259,0.07962809127956733,0.09718065432760058,0.0024996393854007965
1981-10-25,1981,4,10,1981Q4,0.583294279285066,0.4842474643070415,1.060720243368348,0.30780534676743293,0.10427259899347259,0.07962809127956733,0.09718065432760058,0.0024996393854007965
1981-10-26,1981,4,10,1981Q4,0.5919127814902405,0.49045594795796277,1.0702343119348139,0.30730950903010124,0.10463620645614481,0.07959203316695863,0.09795595819981943,0.0025106378262087104
1981-10-27,1981,4,10,1981Q4,0.5900315923274561,0.488364428402508,1.0700209093519737,0.30860769279118383,0.10443185995626791,0.07969420641689708,0.09767649206493227,0.002509706310637074
1981-10-28,1981,4,10,1981Q4,0.5892863798701466,0.4878956213533121,1.0705558372701973,0.3107232625517739,0.1046091643046128,0.0797903671155517,0.09815730128990345,0.0025134626362894722
1981-10-29,1981,4,10,1981Q4,0.5883908593624398,0.4866845823298075,1.0729297690533515,0.3112972347973049,0.104546058308774,0.07974228390037534,0.09797098671217995,0.002502494229579487
1981-10-30,1981,4,10,1981Q4,0.5797602976645093,0.4814016991381064,1.0696572904259054,0.31380645758189213,0.10418243938270563,0.07988352440441344,0.09739401105685608,0.002482901222137572
1981-10-31,1981,4,10,1981Q4,0.5797602976645093,0.4814016991381064,1.0696572904259054,0.31380645758189213,0.10418243938270563,0.07988352440441344,0.09739401105685608,0.002482901222137572
1981-11-01,1981,4,11,1981Q4,0.5797602976645093,0.4814016991381064,1.0696572904259054,0.31380645758189213,0.10418243938270563,0.07988352440441344,0.09739401105685608,0.002482901222137572
1981-11-02,1981,4,11,1981Q4,0.5713220917540764,0.4766506716744592,1.0708262817123098,0.31411897268789707,0.10363251734230992,0.07955597505434993,0.09721069988892546,0.002482901222137572
1981-11-03,1981,4,11,1981Q4,0.5736600284733007,0.47682496114961503,1.0695881432202923,0.31529995468668065,0.10414939041158788,0.08001574894737484,0.09756529712221905,0.002502764765728769
1981-11-04,1981,4,11,1981Q4,0.5697594932972594,0.4751481414134997,1.0702913537940861,0.3198916867973441,0.10416742233374127,0.0803132470044154,0.0976223962984721,0.0025037563494962633
1981-11-05,1981,4,11,1981Q4,0.5714423198529605,0.47855286177900147,1.072367879227369,0.3196332559944032,0.10420647812444477,0.0802140828959679,0.0975322481511013,0.0025112389667031314
1981-11-06,1981,4,11,1981Q4,0.5742550245873818,0.48047614453247084,1.0753489124709448,0.32009603329722097,0.10419146107548041,0.08008786517259225,0.09786581005244864,0.0025098264470287887
1981-11-07,1981,4,11,1981Q4,0.5742550245873818,0.48047614453247084,1.0753489124709448,0.32009603329722097,0.10419146107548041,0.08008786517259225,0.09786581005244864,0.0025098264470287887
1981-11-08,1981,4,11,1981Q4,0.5742550245873818,0.48047614453247084,1.0753489124709448,0.32009603329722097,0.10419146107548041,0.08008786517259225,0.09786581005244864,0.0025098264470287887
1981-11-09,1981,4,11,1981Q4,0.5742550245873818,0.48047614453247084,1.0753489124709448,0.32009603329722097,0.10419146107548041,0.08008786517259225,0.09786581005244864,0.0025098264470287887
1981-11-10,1981,4,11,1981Q4,0.5715685089178457,0.47891648070506987,1.0727164581776807,0.3210696883131271,0.10412835507964162,0.07993461102938267,0.09782674279834898,0.002491435491307792
1981-11-11,1981,4,11,1981Q4,0.574519508063493,0.48193355486616024,1.0780263949843099,0.323161207868582,0.10464522814891958,0.08052961287516185,0.09787181687203439,0.0025162574122723057
1981-11-12,1981,4,11,1981Q4,0.5727645538191783,0.48129050419539315,1.0813770081199552,0.32384935553982674,0.10462117794378428,0.08039138151261471,0.09794694797044082,0.0025248517496383833
1981-11-13,1981,4,11,1981Q4,0.5730650323592195,0.4825736709075114,1.0911705084311198,0.32623536974252926,0.10468729881281211,0.08033728574615454,0.09821739241255321,0.0025228085139075377
1981-11-14,1981,4,11,1981Q4,0.5730650323592195,0.4825736709075114,1.0911705084311198,0.32623536974252926,0.10468729881281211,0.08033728574615454,0.09821739241255321,0.0025228085139075377
1981-11-15,1981,4,11,1981Q4,0.5730650323592195,0.4825736709075114,1.0911705084311198,0.32623536974252926,0.10468729881281211,0.08033728574615454,0.09821739241255321,0.0025228085139075377
1981-11-16,1981,4,11,1981Q4,0.575673413520556,0.48425347112662726,1.1078246220737282,0.3254210100796069,0.1047504048086509,0.08001574894737484,0.09848784831806176,0.002538765332088769
1981-11-17,1981,4,11,1981Q4,0.5746216698500352,0.4842895578977263,1.0949959812891314,0.323074063131004,0.10445589869800706,0.0797362770807896,0.09866815607619951,0.0025658409567375523
1981-11-18,1981,4,11,1981Q4,0.5766590821756338,0.48623682207595403,1.091960840815699,0.31901723601177195,0.10477144014059715,0.07981140244749797,0.09880639317044473,0.0025855541005711823
1981-11-19,1981,4,11,1981Q4,0.5718630264918858,0.48367649547130337,1.0983766743762904,0.3211959003048047,0.10475340821844377,0.07995264295153605,0.09921807811659522,0.0026117282437462573
1981-11-20,1981,4,11,1981Q4,0.5767913239136894,0.48692499267399114,1.1001706500211201,0.3207601536901228,0.10476241844782239,0.0798504697015976,0.09947652038293228,0.002635918990118422
1981-11-21,1981,4,11,1981Q4,0.5767913239136894,0.48692499267399114,1.1001706500211201,0.3207601536901228,0.10476241844782239,0.0798504697015976,0.09947652038293228,0.002635918990118422
1981-11-22,1981,4,11,1981Q4,0.5767913239136894,0.48692499267399114,1.1001706500211201,0.3207601536901228,0.10476241844782239,0.0798504697015976,0.09947652038293228,0.002635918990118422
1981-11-23,1981,4,11,1981Q4,0.5820501798270475,0.4912763144404709,1.102343376274944,0.3201591507564559,0.10550767675871636,0.079781351154475,0.1003359655829362,0.0026852019643364583
1981-11-24,1981,4,11,1981Q4,0.5760881133398956,0.4873096125418173,1.0989446168754433,0.32090140565755704,0.10497577517707789,0.08020205779340026,0.09996633983728208,0.0026531679623143577
1981-11-25,1981,4,11,1981Q4,0.5722356327205405,0.48542544289603223,1.10109625048034,0.32104563810799186,0.10468128052983021,0.07986248907246718,0.09934128669847993,0.0026426202622432974
1981-11-26,1981,4,11,1981Q4,0.5715625020982601,0.4847673522495085,1.1089995743261336,0.3215715328700446,0.1046271962267662,0.07977834774468212,0.09949455230508568,0.0026449941023192823
1981-11-27,1981,4,11,1981Q4,0.5715625020982601,0.4848544740602941,1.1137475295996113,0.32055881060003877,0.10465123496850533,0.07976031582252874,0.09959972896481699,0.002643401378057367
1981-11-28,1981,4,11,1981Q4,0.5715625020982601,0.4848544740602941,1.1137475295996113,0.32055881060003877,0.10465123496850533,0.07976031582252874,0.09959972896481699,0.002643401378057367
1981-11-29,1981,4,11,1981Q4,0.5715625020982601,0.4848544740602941,1.1137475295996113,0.32055881060003877,0.10465123496850533,0.07976031582252874,0.09959972896481699,0.002643401378057367
1981-11-30,1981,4,11,1981Q4,0.5673314084306643,0.48259769818585435,1.1186067256693866,0.3213431361650324,0.10464221327573055,0.07999471361542858,0.09973795459566606,0.002653768873540856
1981-12-01,1981,4,12,1981Q4,0.570648961131796,0.48479137952785145,1.1146460764439035,0.32096450018999967,0.10490065554206761,0.0801629962709987,0.09999639686200311,0.002649862377398813
1981-12-02,1981,4,12,1981Q4,0.5745375285222503,0.4878084536889419,1.119655488856907,0.32145433110774563,0.1050358777631238,0.07993160761958978,0.10062445341059814,0.0026596287323878798
1981-12-03,1981,4,12,1981Q4,0.5757696143410972,0.48876706872909137,1.1146881700345883,0.3214242740830246,0.10501784584097042,0.07980538989621414,0.101000085975838,0.0026655789227966148
1981-12-04,1981,4,12,1981Q4,0.5735458530475869,0.48676569732100733,1.1185255648246022,0.32161660694372995,0.10501183902138467,0.07993761443917553,0.10051627334107395,0.0026544300822311335
1981-12-05,1981,4,12,1981Q4,0.5735458530475869,0.48676569732100733,1.1185255648246022,0.32161660694372995,0.10501183902138467,0.07993761443917553,0.10051627334107395,0.0026544300822311335
1981-12-06,1981,4,12,1981Q4,0.5735458530475869,0.48676569732100733,1.1185255648246022,0.32161660694372995,0.10501183902138467,0.07993761443917553,0.10051627334107395,0.0026544300822311335
1981-12-07,1981,4,12,1981Q4,0.5742790977193093,0.487099282149147,1.1188681828089126,0.3213792000093392,0.10488562702970709,0.0797452930418663,0.10064248533275152,0.002655000959359702
1981-12-08,1981,4,12,1981Q4,0.5742790977193093,0.487099282149147,1.1188681828089126,0.3213792000093392,0.10488562702970709,0.0797452930418663,0.10064248533275152,0.002655000959359702
1981-12-09,1981,4,12,1981Q4,0.578780681682602,0.48889330364756123,1.1128790627068326,0.31668830952192634,0.10488262361991423,0.07961006508911202,0.10073864029970807,0.0026527472556754322
1981-12-10,1981,4,12,1981Q4,0.5802711983043899,0.49044090798220613,1.104428889010813,0.3143203157779811,0.10498479686985267,0.07955296591285896,0.10080776457852876,0.0026484200528944643
1981-12-11,1981,4,12,1981Q4,0.5835827441859357,0.4917811624071812,1.098884548679586,0.31652603368594195,0.10506293137805198,0.0796040525378282,0.10113831160668707,0.002670837641149219
1981-12-12,1981,4,12,1981Q4,0.5835827441859357,0.4917811624071812,1.098884548679586,0.31652603368594195,0.10506293137805198,0.0796040525378282,0.10113831160668707,0.002670837641149219
1981-12-13,1981,4,12,1981Q4,0.5835827441859357,0.4917811624071812,1.098884548679586,0.31652603368594195,0.10506293137805198,0.0796040525378282,0.10113831160668707,0.002670837641149219
1981-12-14,1981,4,12,1981Q4,0.5909271128351629,0.4952850640762247,1.1007777514815418,0.3172742954066288,0.10516208975480139,0.0791502911960871,0.10169725533985756,0.0026697259209900095
1981-12-15,1981,4,12,1981Q4,0.5867620941830105,0.4916158602346117,1.1004711744147457,0.31937482519146226,0.10505991650486295,0.07971223260735238,0.10141178238538465,0.0026731516422972695
1981-12-16,1981,4,12,1981Q4,0.5856202023651188,0.49168500744022464,1.1100994184069255,0.3201320971415278,0.10523121403362208,0.07964612320172072,0.10136069002871735,0.002690130078343923
1981-12-17,1981,4,12,1981Q4,0.5855179947249919,0.4915978397758544,1.109263966095076,0.32229574438559616,0.10519214677952242,0.07933960918360349,0.10122847121745403,0.002688928255890928
1981-12-18,1981,4,12,1981Q4,0.589604878868945,0.49573580481307866,1.104621198944726,0.3220102599677271,0.10529432002946086,0.07934261259339634,0.10082879991047503,0.0026878163064637966
1981-12-19,1981,4,12,1981Q4,0.589604878868945,0.49573580481307866,1.104621198944726,0.3220102599677271,0.10529432002946086,0.07934261259339634,0.10082879991047503,0.0026878163064637966
1981-12-20,1981,4,12,1981Q4,0.589604878868945,0.49573580481307866,1.104621198944726,0.3220102599677271,0.10529432002946086,0.07934261259339634,0.10082879991047503,0.0026878163064637966
1981-12-21,1981,4,12,1981Q4,0.5883908593624398,0.49480424338785733,1.1055857749508766,0.32268639399980037,0.10519815359910817,0.07936364792534262,0.10029689832883655,0.0026781400537685147
1981-12-22,1981,4,12,1981Q4,0.5865878047078547,0.4954293194534518,1.1053634767726193,0.32372014013835626,0.10513805101306226,0.07935162855447304,0.10044114224266751,0.002674413762214045
1981-12-23,1981,4,12,1981Q4,0.5864796361017266,0.496333827263745,1.1120226094532257,0.3231281474340681,0.1050719416074306,0.07922541656279546,0.10029389491904367,0.002665789161482116
1981-12-24,1981,4,12,1981Q4,0.5864796361017266,0.496333827263745,1.1120226094532257,0.3231281474340681,0.1050719416074306,0.07922541656279546,0.10029389491904367,0.002665789161482116
1981-12-25,1981,4,12,1981Q4,0.5864796361017266,0.496333827263745,1.1120226094532257,0.3231281474340681,0.1050719416074306,0.07922541656279546,0.10029389491904367,0.002665789161482116
1981-12-26,1981,4,12,1981Q4,0.5864796361017266,0.496333827263745,1.1120226094532257,0.3231281474340681,0.1050719416074306,0.07922541656279546,0.10029389491904367,0.002665789161482116
1981-12-27,1981,4,12,1981Q4,0.5864796361017266,0.496333827263745,1.1120226094532257,0.3231281474340681,0.1050719416074306,0.07922541656279546,0.10029389491904367,0.002665789161482116
1981-12-28,1981,4,12,1981Q4,0.5865878047078547,0.4963548740590874,1.1128731017408315,0.3248680846294183,0.1052672664145327,0.07940571858923513,0.10018571484951948,0.002639765418064607
1981-12-29,1981,4,12,1981Q4,0.5874893320351472,0.4975418399506644,1.1119955558382972,0.3249371859814466,0.1052672664145327,0.0793997117696494,0.10045617075502804,0.0026538592051025644
1981-12-30,1981,4,12,1981Q4,0.5856862773805621,0.49466902116680117,1.1129181299609323,0.32393950368719754,0.10516509316459426,0.07940571858923513,0.1001676829273661,0.0026672917834502444
1981-12-31,1981,4,12,1981Q4,0.5856862773805621,0.49466902116680117,1.1129181299609323,0.32393950368719754,0.10516509316459426,0.07940571858923513,0.1001676829273661,0.0026672917834502444
1982-01-01,1982,1,1,1982Q1,0.5856862773805621,0.49466902116680117,1.1129181299609323,0.32393950368719754,0.10516509316459426,0.07940571858923513,0.1001676829273661,0.0026672917834502444
1982-01-02,1982,1,1,1982Q1,0.5856862773805621,0.49466902116680117,1.1129181299609323,0.32393950368719754,0.10516509316459426,0.07940571858923513,0.1001676829273661,0.0026672917834502444
1982-01-03,1982,1,1,1982Q1,0.5856862773805621,0.49466902116680117,1.1129181299609323,0.32393950368719754,0.10516509316459426,0.07940571858923513,0.1001676829273661,0.0026672917834502444
1982-01-04,1982,1,1,1982Q1,0.5774584477163841,0.48742984064070144,1.1168036710148015,0.32314316448303243,0.10490666236165336,0.07924945530453459,0.10003244924291374,0.0026555720657561945
1982-01-05,1982,1,1,1982Q1,0.5834384888087085,0.49125228716212793,1.1192678426524953,0.32346471274520827,0.10530933707842523,0.0793997117696494,0.10064248533275152,0.0026604401115678023
1982-01-06,1982,1,1,1982Q1,0.5834384888087085,0.49125228716212793,1.1192678426524953,0.32346471274520827,0.10530933707842523,0.0793997117696494,0.10064248533275152,0.0026604401115678023
1982-01-07,1982,1,1,1982Q1,0.5861190435122434,0.493043282323957,1.1219453251658607,0.3204746692722537,0.10551969039788786,0.07938468325728887,0.10063646704976963,0.0026496821728112406
1982-01-08,1982,1,1,1982Q1,0.5853857988405209,0.4933017131268979,1.1210708973070809,0.32010806986318474,0.1053634328448854,0.07933960918360349,0.100600414668859,0.002640306261095247
1982-01-09,1982,1,1,1982Q1,0.5853857988405209,0.4933017131268979,1.1210708973070809,0.32010806986318474,0.1053634328448854,0.07933960918360349,0.100600414668859,0.002640306261095247
1982-01-10,1982,1,1,1982Q1,0.5853857988405209,0.4933017131268979,1.1210708973070809,0.32010806986318474,0.1053634328448854,0.07933960918360349,0.100600414668859,0.002640306261095247
1982-01-11,1982,1,1,1982Q1,0.5885110416077394,0.4954653603709663,1.1183452685298605,0.3194589665192474,0.1054085069185708,0.07934261259339634,0.10089791272589956,0.0026403663292911047
1982-01-12,1982,1,1,1982Q1,0.5936437084562123,0.4981549023770874,1.1139127859185964,0.3178632847011242,0.1054986550659416,0.07916831738654241,0.10112029114792984,0.002658005974028037
1982-01-13,1982,1,1,1982Q1,0.590410251229281,0.49609043643656076,1.1089664680380356,0.31931173065901963,0.1053964932793993,0.07933059322252678,0.1010902341232088,0.0026450541705151397
1982-01-14,1982,1,1,1982Q1,0.5964203722731188,0.4996784794333893,1.1094593023655743,0.31979553183038756,0.10586527740180285,0.07916231056695668,0.10148089520080918,0.0026480293803534684
1982-01-15,1982,1,1,1982Q1,0.5949238488317452,0.4988400466385393,1.1147663045427876,0.321126776025984,0.10575109051269291,0.0792584712656113,0.101399757282817,0.002662904283205496
1982-01-16,1982,1,1,1982Q1,0.5949238488317452,0.4988400466385393,1.1147663045427876,0.321126776025984,0.10575109051269291,0.0792584712656113,0.101399757282817,0.002662904283205496
1982-01-17,1982,1,1,1982Q1,0.5949238488317452,0.4988400466385393,1.1147663045427876,0.321126776025984,0.10575109051269291,0.0792584712656113,0.101399757282817,0.002662904283205496
1982-01-18,1982,1,1,1982Q1,0.5962039892072782,0.4984223204826146,1.1137655959119532,0.32105464833737046,0.10553471891024838,0.07912023990306415,0.10163414934401876,0.0026515452039545142
1982-01-19,1982,1,1,1982Q1,0.5898573028523001,0.49411909912640545,1.1177773260307076,0.31999987833026444,0.10518612849654052,0.0790180666531257,0.10110526263556932,0.0026315014557757453
1982-01-20,1982,1,1,1982Q1,0.5937999774726107,0.49682964207428437,1.1187179664656843,0.31957016146196054,0.10543254566030993,0.0788047099238702,0.10122546780766115,0.0026372111441331264
1982-01-21,1982,1,1,1982Q1,0.5944009804062776,0.498133855581745,1.1215126507413484,0.3195671580521677,0.10537244307426402,0.07876864607956342,0.1013035908524643,0.002636369730855276
1982-01-22,1982,1,1,1982Q1,0.5931989286853594,0.497187254180767,1.1094593023655743,0.32097651382917114,0.10544457076287758,0.07871755945459419,0.10109925581598357,0.0026208333900450474
1982-01-23,1982,1,1,1982Q1,0.5931989286853594,0.497187254180767,1.1094593023655743,0.32097651382917114,0.10544457076287758,0.07871755945459419,0.10109925581598357,0.0026208333900450474
1982-01-24,1982,1,1,1982Q1,0.5931989286853594,0.497187254180767,1.1094593023655743,0.32097651382917114,0.10544457076287758,0.07871755945459419,0.10109925581598357,0.0026208333900450474
1982-01-25,1982,1,1,1982Q1,0.598019057501035,0.49901433611369517,1.108666035351579,0.32022224528889853,0.10498479686985267,0.07817965678506805,0.1007236232507437,0.002608542795222428
1982-01-26,1982,1,1,1982Q1,0.5977125262878233,0.4993268741464924,1.1075601385976173,0.3199217438220651,0.10474438652566899,0.07798732965606073,0.10028186981647602,0.002607821518336293
1982-01-27,1982,1,1,1982Q1,0.5913959198843587,0.4947892034121007,1.1096336376943148,0.31966931983871,0.10453403320620637,0.07814359294076127,0.10029689832883655,0.002596672907038735
1982-01-28,1982,1,1,1982Q1,0.5961619414701781,0.49826907780280116,1.113687461403754,0.32053177991190296,0.10473837970608325,0.07805945161297621,0.1005042482385063,0.002586245343359389
1982-01-29,1982,1,1,1982Q1,0.5916963984243999,0.4947742092899286,1.1150517889606566,0.3206820191819235,0.1046091643046128,0.07812556101860788,0.10071159814817607,0.0025915941640057795
1982-01-30,1982,1,1,1982Q1,0.5916963984243999,0.4947742092899286,1.1150517889606566,0.3206820191819235,0.1046091643046128,0.07812556101860788,0.10071159814817607,0.0025915941640057795
1982-01-31,1982,1,1,1982Q1,0.5916963984243999,0.4947742092899286,1.1150517889606566,0.3206820191819235,0.1046091643046128,0.07812556101860788,0.10071159814817607,0.0025915941640057795
1982-02-01,1982,1,2,1982Q1,0.596955254337758,0.49788743841797556,1.1156497197041537,0.3205107331165605,0.10469931245198359,0.07781604359069776,0.10069957304560842,0.0025807458936875083
1982-02-02,1982,1,2,1982Q1,0.5996898704175645,0.49645102902604393,1.1123622011009509,0.3174455814719918,0.10427259899347259,0.0775816457977979,0.10046217757461377,0.0025744352941036303
1982-02-03,1982,1,2,1982Q1,0.5951342250780001,0.49375249971733653,1.1134951514698408,0.31669431634151207,0.10426959558367972,0.07774091822398939,0.10052528357045257,0.0025507253225662487
1982-02-04,1982,1,2,1982Q1,0.598187340156605,0.4961054305587328,1.1163950238686322,0.31720517112780816,0.10449796936189958,0.0777859922976748,0.10076869732442911,0.002561243217807303
1982-02-05,1982,1,2,1982Q1,0.5962280623392058,0.4944796917158886,1.1131555598221154,0.31781520721764595,0.10441684290730356,0.07770185096988974,0.1008318033202679,0.00256217473337894
1982-02-06,1982,1,2,1982Q1,0.5962280623392058,0.4944796917158886,1.1131555598221154,0.31781520721764595,0.10441684290730356,0.07770185096988974,0.1008318033202679,0.00256217473337894
1982-02-07,1982,1,2,1982Q1,0.5962280623392058,0.4944796917158886,1.1131555598221154,0.31781520721764595,0.10441684290730356,0.07770185096988974,0.1008318033202679,0.00256217473337894
1982-02-08,1982,1,2,1982Q1,0.5975683167641809,0.49496353874084115,1.1117130977570135,0.3165590941204559,0.1044228497268893,0.07767480308665964,0.10066952748428354,0.0025554434271561357
1982-02-09,1982,1,2,1982Q1,0.6018655313008043,0.49566367712446513,1.1092970723831745,0.3151587256460387,0.10417943597291277,0.07731419903378031,0.10071460155796894,0.002542821998720455
1982-02-10,1982,1,2,1982Q1,0.6017393422359191,0.4956516634852936,1.11411720119885,0.316952747144453,0.1044348633660608,0.0775996777199513,0.10090091613569244,0.0025500343090459647
1982-02-11,1982,1,2,1982Q1,0.5999302807617481,0.4951798759530972,1.1115478414380286,0.3167484006445761,0.10431466965736512,0.07756962642692834,0.10065449897192302,0.002545827242656712
1982-02-12,1982,1,2,1982Q1,0.6044859719548971,0.498560569040256,1.1111060880037607,0.3157717651456694,0.10444989187842131,0.0775005136115038,0.10092195146763869,0.0025304713357019787
1982-02-13,1982,1,2,1982Q1,0.6044859719548971,0.498560569040256,1.1111060880037607,0.3157717651456694,0.10444989187842131,0.0775005136115038,0.10092195146763869,0.0025304713357019787
1982-02-14,1982,1,2,1982Q1,0.6044859719548971,0.498560569040256,1.1111060880037607,0.3157717651456694,0.10444989187842131,0.0775005136115038,0.10092195146763869,0.0025304713357019787
1982-02-15,1982,1,2,1982Q1,0.6097327683754991,0.50110585566915,1.114468806485747,0.31703688847223804,0.10476241844782239,0.07762672560318139,0.10136669684830309,0.0025345282316015876
1982-02-16,1982,1,2,1982Q1,0.6092459867211307,0.5001893342196854,1.1159532704343647,0.3176769586600046,0.10467227030045159,0.07760268112974417,0.10139375046323125,0.002531643353324968
1982-02-17,1982,1,2,1982Q1,0.608224231294954,0.5003545905386703,1.1179756886377912,0.31910738415914275,0.10485256659519318,0.07777997974639098,0.10170627703263233,0.002543242934627303
1982-02-18,1982,1,2,1982Q1,0.6087050519833211,0.5010818283908071,1.12147954445325,0.3201831780347989,0.10508997352958398,0.07791520769914524,0.10191663035209496,0.0025685754352566047
1982-02-19,1982,1,2,1982Q1,0.6068118491813652,0.49982869577661754,1.1281838887682953,0.3226683735410431,0.10553772232004124,0.07840503288519313,0.1022051181797569,0.0026094743107940646
1982-02-20,1982,1,2,1982Q1,0.6068118491813652,0.49982869577661754,1.1281838887682953,0.3226683735410431,0.10553772232004124,0.07840503288519313,0.1022051181797569,0.0026094743107940646
1982-02-21,1982,1,2,1982Q1,0.6068118491813652,0.49982869577661754,1.1281838887682953,0.3226683735410431,0.10553772232004124,0.07840503288519313,0.1022051181797569,0.0026094743107940646
1982-02-22,1982,1,2,1982Q1,0.6093661689664301,0.5017789862914304,1.1276308945377298,0.32516558268645884,0.10624691678662845,0.0774584372159132,0.10217205774524299,0.0026193309973448417
1982-02-23,1982,1,2,1982Q1,0.6142343523387918,0.5042852056662247,1.130131107092938,0.3273292299305272,0.1067998537002132,0.07769583841860592,0.10262582481868217,0.0026222158756214605
1982-02-24,1982,1,2,1982Q1,0.6157368825997512,0.5047480058958348,1.1263688204745386,0.328988006281093,0.10689600866716974,0.0777859922976748,0.10254168349089711,0.0026334848525786567
1982-02-25,1982,1,2,1982Q1,0.6185917267784417,0.5070258285656171,1.1305999141421341,0.32882575337190095,0.10697714658516191,0.07777397292680523,0.10322382434255614,0.002619781738081695
1982-02-26,1982,1,2,1982Q1,0.6208635426286382,0.5061243012383244,1.1274265709646452,0.328134579364071,0.10723558885149898,0.07762371646169043,0.10330195885075545,0.002620412683406121
1982-02-27,1982,1,2,1982Q1,0.6208635426286382,0.5061243012383244,1.1274265709646452,0.328134579364071,0.10723558885149898,0.07762371646169043,0.10330195885075545,0.002620412683406121
1982-02-28,1982,1,2,1982Q1,0.6208635426286382,0.5061243012383244,1.1274265709646452,0.328134579364071,0.10723558885149898,0.07762371646169043,0.10330195885075545,0.002620412683406121
1982-03-01,1982,1,3,1982Q1,0.6217710767755166,0.505559339222172,1.1327395341078594,0.32906313737949944,0.10708834152787514,0.07774091822398939,0.10341013892027964,0.0026185196181649196
1982-03-02,1982,1,3,1982Q1,0.6194331400562922,0.5057035945993992,1.1289140612498478,0.32957399216579547,0.10708834152787514,0.07775894441444471,0.10347024150632556,0.0026075812455528626
1982-03-03,1982,1,3,1982Q1,0.618844150761797,0.5055623655587572,1.1268525757923218,0.3297302611821941,0.10703724917120783,0.07768381904773636,0.10335605461721563,0.002622846820945887
1982-03-04,1982,1,3,1982Q1,0.6208455221698809,0.5081587330809223,1.1324210351090611,0.33004279921499136,0.10739184640450143,0.07804743224210664,0.10371065185050923,0.002625791767418364
1982-03-05,1982,1,3,1982Q1,0.6175399372543363,0.508633546949704,1.1353479611227808,0.3324738874913793,0.10737081107255517,0.07833592006976858,0.10368661310877009,0.002630389506348613
