fecha,año,mes,trimestre,periodo,ipi_corrientes_total_industria,ipi_corrientes_energia,ipi_corrientes_bienes_equipo,ipi_corrientes_bienes_intermedios,ipi_corrientes_bienes_consumo
2001-07-01,2001,7,3,2001T3,77.82795229999999,46.2719328,114.4542915,83.3918268,82.6163739
2001-08-01,2001,8,3,2001T3,54.46334250000001,44.302515400000004,58.435767,56.835592,61.566176000000006
2001-09-01,2001,9,3,2001T3,73.7690688,43.695967,106.22266959999999,80.788664,77.580807
2001-10-01,2001,10,4,2001T4,78.99801000000001,43.740813499999994,113.59321899999999,86.4043065,85.387382
2001-11-01,2001,11,4,2001T4,76.37070419999999,44.004183000000005,105.724751,81.64343480000001,85.8701665
2001-12-01,2001,12,4,2001T4,64.5026052,46.102199,86.52074199999998,64.8276409,71.210286
2002-01-01,2002,1,1,2002T1,73.2813984,49.5715616,98.36178880000001,78.7759279,78.32541160000001
2002-02-01,2002,2,1,2002T1,72.1495632,41.919869199999994,102.55972060000002,79.0328476,78.25505
2002-03-01,2002,3,1,2002T1,71.17291159999999,43.6764654,97.5545108,78.6214152,75.8206935
2002-04-01,2002,4,2,2002T2,77.5417065,43.579582200000004,110.60945219999999,85.57624920000002,84.41542159999999
2002-05-01,2002,5,2,2002T2,78.9458565,43.0213652,112.25365320000003,87.76340339999999,85.8882598
2002-06-01,2002,6,2,2002T2,74.70835960000001,44.3489788,105.88019000000003,82.2372608,79.9050688
2002-07-01,2002,7,3,2002T3,80.76147169999999,45.921152899999996,112.1511885,88.0391736,90.4512405
2002-08-01,2002,8,3,2002T3,52.5202156,42.309264600000006,54.276901900000006,53.9254843,62.316351999999995
2002-09-01,2002,9,3,2002T3,76.1182821,43.38953180000001,107.62844430000001,83.7360528,82.7119328
2002-10-01,2002,10,4,2002T4,84.30516600000001,45.918466900000006,115.7493675,93.1994255,94.4378295
2002-11-01,2002,11,4,2002T4,77.93565720000001,43.9827138,107.73090900000001,84.8228515,87.60608350000001
2002-12-01,2002,12,4,2002T4,67.8763932,46.7268318,91.99307,70.7553738,74.10921069999999
2003-01-01,2003,1,1,2003T1,74.9103078,52.1345286,95.47426879999999,81.65371499999999,79.689664
2003-02-01,2003,2,1,2003T1,75.6325107,47.9049018,102.40799940000001,83.3617129,80.11893119999999
2003-03-01,2003,3,1,2003T1,80.27558259999999,49.1532909,108.5227509,90.05334200000001,84.1152045
2003-04-01,2003,4,2,2003T2,74.9933964,43.489518800000006,102.71701080000001,83.6264901,80.7827175
2003-05-01,2003,5,2,2003T2,78.3809604,42.6387638,108.965142,88.96483349999998,84.78027900000001
2003-06-01,2003,6,2,2003T2,78.60310480000001,43.72712239999999,110.42631040000002,86.7242173,86.78560569999999
2003-07-01,2003,7,3,2003T3,83.2708215,48.164553500000004,111.55738700000002,90.47795679999999,94.82077880000001
2003-08-01,2003,8,3,2003T3,52.2476435,46.182719999999996,50.481132200000005,51.9934054,62.387341500000005
2003-09-01,2003,9,3,2003T3,78.4848582,43.3537035,110.6345982,85.77790649999999,87.55327229999999
2003-10-01,2003,10,4,2003T4,85.40045199999999,45.913644,121.9794476,93.3886139,95.5147605
2003-11-01,2003,11,4,2003T4,79.6611348,45.630402,113.05890509999999,86.9868528,87.109992
2003-12-01,2003,12,4,2003T4,71.4133827,48.664709599999995,98.1441138,74.3154518,78.038769
2004-01-01,2004,1,1,2004T1,73.1286704,50.6796576,96.46071319999999,79.649142,76.44128599999999
2004-02-01,2004,2,1,2004T1,77.62121099999999,48.5678872,105.9943608,86.5379493,81.23094869999998
2004-03-01,2004,3,1,2004T1,86.9992695,52.79010100000001,117.8645219,96.748542,93.41434199999999
2004-04-01,2004,4,2,2004T2,77.7379778,47.4193152,102.94375,88.71992300000002,81.55692440000001
2004-05-01,2004,5,2,2004T2,83.61116170000001,48.7451097,114.30006249999998,95.18715,87.735995
2004-06-01,2004,6,2,2004T2,86.5021553,50.000269800000005,123.2853498,96.246225,91.7036385
2004-07-01,2004,7,3,2004T3,86.8734661,53.640403600000006,116.4680932,95.9148728,93.61787540000002
2004-08-01,2004,8,3,2004T3,57.6686682,51.7823768,56.0182697,58.6968022,66.7395514
2004-09-01,2004,9,3,2004T3,85.55654649999998,51.9724254,119.33048710000001,93.483813,91.36865239999999
2004-10-01,2004,10,4,2004T4,83.7269414,52.948195500000004,111.61818,93.3379199,88.0904067
2004-11-01,2004,11,4,2004T4,87.64534400000001,55.203314,119.13018749999999,95.86031999999999,93.76867200000001
2004-12-01,2004,12,4,2004T4,75.9583202,57.2139086,95.6298112,80.3467695,81.625805
2005-01-01,2005,1,1,2005T1,77.33059199999998,59.930713399999995,92.27217079999998,85.5274424,79.3385818
2005-02-01,2005,2,1,2005T1,80.61168980000001,55.77971360000001,105.47911959999999,89.7722689,82.5447213
2005-03-01,2005,3,1,2005T1,85.2614668,59.3877186,110.9487175,93.14080799999999,89.26756959999999
2005-04-01,2005,4,2,2005T2,87.36760899999999,54.634179599999996,117.0586692,97.8681204,91.29850400000001
2005-05-01,2005,5,2,2005T2,87.1941084,54.704876399999996,118.35236679999998,97.96646620000001,89.8965296
2005-06-01,2005,6,2,2005T2,90.14483520000002,57.6960156,124.40066879999999,97.8676468,94.8132784
2005-07-01,2005,7,3,2005T3,87.56469279999999,63.267616,110.96187,94.77034019999999,92.44761120000001
2005-08-01,2005,8,3,2005T3,62.827864,59.7713947,58.2756352,64.3991415,71.88239600000001
2005-09-01,2005,9,3,2005T3,90.16567229999998,63.5259296,118.3798612,96.6339552,94.4084477
2005-10-01,2005,10,4,2005T4,87.7703216,63.0378288,111.2960925,95.72563880000001,90.88226230000001
2005-11-01,2005,11,4,2005T4,92.82493499999998,66.71831499999999,119.81437389999999,100.08364109999998,96.7250417
2005-12-01,2005,12,4,2005T4,81.0824241,69.72361219999999,101.7843288,83.42343140000001,82.870633
2006-01-01,2006,1,1,2006T1,87.936204,73.78137600000001,106.39666239999998,93.59272879999999,89.97191560000002
2006-02-01,2006,2,1,2006T1,89.1344432,67.5680495,114.27289679999998,95.93066,90.5964108
2006-03-01,2006,3,1,2006T1,101.3516691,70.7968638,135.40011869999998,109.9132479,102.76316879999999
2006-04-01,2006,4,2,2006T2,83.721672,59.88333000000001,107.8891204,93.777088,82.5186184
2006-05-01,2006,5,2,2006T2,99.1443076,65.468013,132.5462607,111.3309135,97.7687702
2006-06-01,2006,6,2,2006T2,100.57097309999999,66.5423682,136.8952515,111.46776440000002,99.2369776
2006-07-01,2006,7,3,2006T3,96.65762699999999,72.380763,122.72480639999999,106.0253554,96.60094199999999
2006-08-01,2006,8,3,2006T3,68.4786972,67.054311,68.8611098,71.5345554,73.7937795
2006-09-01,2006,9,3,2006T3,94.6885968,64.99925130000001,124.3943736,104.55652320000002,95.7707991
2006-10-01,2006,10,4,2006T4,97.097338,63.0652095,128.965701,108.982692,98.31478919999999
2006-11-01,2006,11,4,2006T4,99.75955919999998,62.070963199999994,137.0096688,111.2613845,100.9476196
2006-12-01,2006,12,4,2006T4,84.9044248,68.45195360000001,114.7221166,88.278757,84.7886636
2007-01-01,2007,1,1,2007T1,96.65762699999999,72.348906,122.260193,106.893696,97.86991099999999
2007-02-01,2007,2,1,2007T1,94.49672430000001,62.7306184,127.50327280000002,106.24918079999999,94.13821950000002
2007-03-01,2007,3,1,2007T1,105.7347837,67.44381899999999,143.1406494,119.84279229999999,105.25989600000001
2007-04-01,2007,4,2,2007T2,90.80811800000001,64.5644376,119.8862652,103.49116260000001,87.3618765
2007-05-01,2007,5,2,2007T2,105.5411181,67.635966,145.1637809,120.11658750000001,102.5297709
2007-06-01,2007,6,2,2007T2,103.70444400000001,64.8006381,146.32584119999999,117.44038740000002,100.31354970000001
2007-07-01,2007,7,3,2007T3,103.62327300000001,68.85162600000001,139.94162640000002,115.06603919999999,103.9406675
2007-08-01,2007,8,3,2007T3,72.008352,66.31074720000001,74.22093120000001,76.3998816,78.154116
2007-09-01,2007,9,3,2007T3,96.7916344,67.0094754,130.5675739,108.0187563,94.89461250000001
2007-10-01,2007,10,4,2007T4,106.9990551,68.99312640000001,145.5253746,118.89771950000002,107.420751
2007-11-01,2007,11,4,2007T4,104.3041884,73.3114288,138.6321643,114.6336464,103.54998499999999
2007-12-01,2007,12,4,2007T4,89.9091894,78.6805256,118.4822387,91.2285248,89.37002700000001
2008-01-01,2008,1,1,2008T1,101.8916866,81.54060190000001,125.398516,107.70359040000001,105.76122
2008-02-01,2008,2,1,2008T1,104.3327208,76.7157213,138.45007399999997,112.59741120000001,103.7315574
2008-03-01,2008,3,1,2008T1,95.48612099999998,78.23634000000001,119.67953659999999,104.42406419999999,92.1926124
2008-04-01,2008,4,2,2008T2,108.4305135,76.902552,143.2857406,119.57146560000001,105.656496
2008-05-01,2008,5,2,2008T2,103.8232,78.69165919999999,134.2954774,114.60832959999999,98.45701100000001
2008-06-01,2008,6,2,2008T2,100.1976341,79.8689675,129.960982,107.732702,94.64188259999999
2008-07-01,2008,7,3,2008T3,112.0173747,91.12629059999999,140.779044,116.65793430000002,109.94778760000001
2008-08-01,2008,8,3,2008T3,69.5808774,82.4359015,62.4536448,70.41737200000001,72.55241099999999
2008-09-01,2008,9,3,2008T3,99.904692,80.298939,126.07692719999999,106.5303623,97.2651274
2008-10-01,2008,10,4,2008T4,99.73906920000002,79.1754194,122.19456299999997,104.92721639999999,102.546345
2008-11-01,2008,11,4,2008T4,87.6268654,73.9013425,110.175963,88.5153306,92.59155290000001
2008-12-01,2008,12,4,2008T4,75.786921,74.7539232,98.6280915,66.06421780000001,84.6867069
2009-01-01,2009,1,1,2009T1,76.51182,76.99854500000001,84.46853500000002,71.2751039,87.7334409
2009-02-01,2009,2,1,2009T1,78.12343,67.93982,94.21934819999998,74.2567098,89.46354
2009-03-01,2009,3,1,2009T1,80.53668270000001,65.3387355,100.8771234,78.3620558,90.98354099999999
2009-04-01,2009,4,2,2009T2,75.04946039999999,63.647116800000006,96.2314682,71.9312223,83.0052795
2009-05-01,2009,5,2,2009T2,77.095238,62.09675240000001,96.8232144,76.84820640000001,84.8819016
2009-06-01,2009,6,2,2009T2,81.65196340000001,66.184704,100.9959174,81.403322,89.59775400000001
2009-07-01,2009,7,3,2009T3,86.79880860000002,71.4470214,105.869654,85.5343692,96.9056688
2009-08-01,2009,8,3,2009T3,58.7986065,68.0359332,55.6667605,53.9936376,67.8316259
2009-09-01,2009,9,3,2009T3,82.5051171,66.076804,104.451765,81.02091200000001,91.4295151
2009-10-01,2009,10,4,2009T4,83.281653,66.7563861,102.3421805,83.6125752,91.86374679999999
2009-11-01,2009,11,4,2009T4,82.61911979999999,65.8622,101.5158179,81.27190399999999,93.15894960000001
2009-12-01,2009,12,4,2009T4,74.92674280000001,73.036332,90.45928319999999,67.3441272,84.99552879999999
2010-01-01,2010,1,1,2010T1,73.36176880000001,77.2200396,78.339052,68.2814321,82.8130758
2010-02-01,2010,2,1,2010T1,77.44223760000001,69.73535140000001,90.95453430000002,74.82876000000002,86.160801
2010-03-01,2010,3,1,2010T1,88.17403399999999,77.5896781,103.04602879999999,85.2847518,98.7330018
2010-04-01,2010,4,2,2010T2,80.4744563,72.1059456,91.7047195,80.4654567,86.9105508
2010-05-01,2010,5,2,2010T2,84.536361,71.4384996,97.543608,87.9995988,88.5580746
2010-06-01,2010,6,2,2010T2,87.4605866,75.29363599999999,103.20366039999999,89.18629500000002,91.8203104
2010-07-01,2010,7,3,2010T3,88.0601904,83.51961279999999,100.0110533,86.90029039999999,94.06311299999999
2010-08-01,2010,8,3,2010T3,62.90466000000001,76.177339,51.9014412,60.267711199999994,71.90100249999999
2010-09-01,2010,9,3,2010T3,84.9286165,74.456358,98.142984,85.6040402,91.49730220000001
2010-10-01,2010,10,4,2010T4,84.0590058,75.87300780000001,93.91766399999999,85.511142,89.824488
2010-11-01,2010,11,4,2010T4,89.89468949999998,79.17540749999999,104.3736804,90.45397449999999,95.75851200000001
2010-12-01,2010,12,4,2010T4,79.9628114,86.2481954,88.08832620000001,73.1681301,87.2831038
2011-01-01,2011,1,1,2011T1,81.8985195,90.98512500000001,81.4879719,79.84519200000001,85.5139206
2011-02-01,2011,2,1,2011T1,85.77436920000002,80.92882719999999,95.5949049,87.88699359999998,86.971116
2011-03-01,2011,3,1,2011T1,95.5909248,88.71557059999999,106.4231171,98.92034880000001,96.29886119999999
2011-04-01,2011,4,2,2011T2,82.0758979,78.596244,90.626875,84.3045038,82.070392
2011-05-01,2011,5,2,2011T2,90.022184,80.1838142,101.58153060000001,93.04155149999998,92.37930980000002
2011-06-01,2011,6,2,2011T2,91.0771818,84.6382864,104.07486360000001,91.6011096,93.04705409999998
2011-07-01,2011,7,3,2011T3,90.98715820000001,92.1608002,100.0368713,88.05476399999999,94.08044100000001
2011-08-01,2011,8,3,2011T3,69.4242856,90.03233279999999,56.68448310000001,62.34770119999999,78.68097069999999
2011-09-01,2011,9,3,2011T3,89.7520212,86.59279640000001,101.5634598,86.87613359999999,93.74982240000001
2011-10-01,2011,10,4,2011T4,85.3444025,81.5991369,93.9967864,84.50607179999999,88.9759806
2011-11-01,2011,11,4,2011T4,87.882003,84.8399664,96.8419084,84.88232900000001,93.34614239999999
2011-12-01,2011,12,4,2011T4,78.7015724,89.28762950000001,84.08747520000001,67.4492805,86.90208120000001
2012-01-01,2012,1,1,2012T1,83.56756140000002,100.5183325,78.78929799999999,78.2087593,87.0821238
2012-02-01,2012,2,1,2012T1,86.6674564,100.19083799999999,88.88808499999999,82.22232899999999,85.883695
2012-03-01,2012,3,1,2012T1,89.601744,97.34272239999999,91.1335608,86.57977279999999,90.9869126
2012-04-01,2012,4,2,2012T2,78.07387200000001,87.03557159999998,76.60870410000001,76.33425600000001,79.71924000000001
2012-05-01,2012,5,2,2012T2,88.5550005,89.5221708,92.36684420000002,86.07346379999998,93.172328
2012-06-01,2012,6,2,2012T2,86.6268064,89.8267638,91.5911856,83.3929216,90.32182719999999
2012-07-01,2012,7,3,2012T3,89.4708972,101.95834500000001,92.3373972,82.020172,93.0820148
2012-08-01,2012,8,3,2012T3,70.0321194,105.3521975,52.67812119999999,58.541118,77.72579759999999
2012-09-01,2012,9,3,2012T3,81.940787,93.32345749999999,80.42414400000001,76.91416250000002,85.77987499999999
2012-10-01,2012,10,4,2012T4,88.1895872,91.5890625,90.3401214,82.7728655,95.38626959999999
2012-11-01,2012,11,4,2012T4,83.65368600000002,89.0771976,86.94709929999999,77.1374269,90.27527680000001
2012-12-01,2012,12,4,2012T4,72.9869371,93.61440480000002,73.89964889999999,62.033852399999994,76.1874687
2013-01-01,2013,1,1,2013T1,82.69043800000001,99.59386199999999,76.93388159999999,77.162344,86.66585909999999
2013-02-01,2013,2,1,2013T1,80.79850780000001,92.02808940000001,81.75760670000001,75.10241970000001,83.33012000000001
2013-03-01,2013,3,1,2013T1,80.2519092,88.6722228,83.24646330000002,75.37138829999999,83.1813918
2013-04-01,2013,4,2,2013T2,82.4368384,81.820295,86.3457036,79.883258,89.07938909999999
2013-05-01,2013,5,2,2013T2,86.468164,86.1703253,92.1084864,82.852518,91.78628400000001
2013-06-01,2013,6,2,2013T2,83.65967919999999,87.86835,91.0491856,79.1717225,85.25228849999999
2013-07-01,2013,7,3,2013T3,91.41875780000001,107.04761280000001,93.72999,81.70416210000002,95.48409079999999
2013-08-01,2013,8,3,2013T3,66.90286080000001,99.8528142,49.7179467,55.1238072,76.420044
2013-09-01,2013,9,3,2013T3,85.0291497,94.7521881,88.09018180000001,77.54370229999999,89.13929479999999
2013-10-01,2013,10,4,2013T4,89.0447348,90.54452500000001,95.9614794,81.9825152,95.4748284
2013-11-01,2013,11,4,2013T4,83.1238114,87.157728,89.80335,75.34741009999999,89.46190349999999
2013-12-01,2013,12,4,2013T4,76.4449411,99.8951118,78.68512000000001,62.62236119999999,79.9273916
2014-01-01,2014,1,1,2014T1,80.88256,92.33746500000001,77.8316944,74.853383,87.39585
2014-02-01,2014,2,1,2014T1,80.48755440000001,83.6700568,86.60688479999999,75.56389949999999,84.76523719999999
2014-03-01,2014,3,1,2014T1,85.41775,86.252592,93.81188159999999,80.59125060000001,89.66865600000001
2014-04-01,2014,4,2,2014T2,80.52408,81.9270672,86.0410888,76.41443519999999,85.3598503
2014-05-01,2014,5,2,2014T2,86.56970299999999,88.28902099999999,92.017296,81.8477733,91.64631059999999
2014-06-01,2014,6,2,2014T2,86.236033,92.7705708,91.16351999999999,81.3147399,87.9730059
2014-07-01,2014,7,3,2014T3,91.92171100000002,102.66650680000001,93.28720130000002,84.06227700000001,97.7128636
2014-08-01,2014,8,3,2014T3,64.4485877,93.43345019999998,44.40716210000001,56.437316,73.829231
2014-09-01,2014,9,3,2014T3,87.29523219999999,93.54436820000001,91.449545,79.944524,93.394301
2014-10-01,2014,10,4,2014T4,88.747356,85.7050701,95.3886038,84.1877631,96.39711960000001
2014-11-01,2014,11,4,2014T4,81.63402389999999,79.43045459999999,88.81208000000001,77.307282,88.55904000000001
2014-12-01,2014,12,4,2014T4,75.9725487,83.1803506,83.47158000000002,65.49669870000001,84.04099500000001
2015-01-01,2015,1,1,2015T1,76.80378960000002,85.11489900000001,77.5234047,72.3931956,81.720537
2015-02-01,2015,2,1,2015T1,80.13500160000001,78.222352,90.69311239999999,76.0380819,84.9344694
2015-03-01,2015,3,1,2015T1,88.55789250000002,83.1273225,97.6508701,85.736448,95.87670399999999
2015-04-01,2015,4,2,2015T2,81.7334925,78.59947,87.64327220000001,80.6843162,86.7969744
2015-05-01,2015,5,2,2015T2,86.4426735,83.1814026,95.96698559999999,84.5763152,90.08366400000001
2015-06-01,2015,6,2,2015T2,91.3525224,89.738562,105.4038688,87.0620386,92.8970013
2015-07-01,2015,7,3,2015T3,96.1595412,104.43901709999999,104.470761,87.26902700000001,101.2077288
2015-08-01,2015,8,3,2015T3,66.164534,85.4129472,49.672971,59.09479819999999,78.66540900000001
2015-09-01,2015,9,3,2015T3,87.401744,76.1078376,104.4965922,82.7392352,96.70675680000001
2015-10-01,2015,10,4,2015T4,85.4515508,70.729197,101.45645839999999,82.98407459999999,95.67832560000001
2015-11-01,2015,11,4,2015T4,84.34122080000002,70.107578,100.60183200000002,80.7201045,95.2928688
2015-12-01,2015,12,4,2015T4,76.835043,72.9977976,91.8867814,68.6140403,86.3492031
2016-01-01,2016,1,1,2016T1,75.84096240000001,68.948894,83.84590200000001,72.82275600000001,87.5017125
2016-02-01,2016,2,1,2016T1,80.768516,63.6696368,101.80523520000001,79.62537880000001,91.1714132
2016-03-01,2016,3,1,2016T1,82.9796372,69.101175,102.29743200000001,81.5353458,91.5285231
2016-04-01,2016,4,2,2016T2,83.9713989,63.5169356,108.65057399999999,83.790831,93.9686082
2016-05-01,2016,5,2,2016T2,83.5685376,63.307983799999995,105.090432,85.01258160000002,93.39407999999999
2016-06-01,2016,6,2,2016T2,86.33154269999999,68.761749,106.76530419999999,85.5564956,96.0549603
2016-07-01,2016,7,3,2016T3,84.5619872,76.838463,96.929509,81.3529101,94.11124860000001
2016-08-01,2016,8,3,2016T3,67.78871579999999,74.6579478,59.37250550000001,61.5666454,82.06699280000001
2016-09-01,2016,9,3,2016T3,86.384241,73.60042800000001,102.131019,83.82605299999999,97.4715562
2016-10-01,2016,10,4,2016T4,84.5956464,79.2293418,96.7161702,80.5920303,92.22551
2016-11-01,2016,11,4,2016T4,88.9219188,78.764042,104.504676,85.1680413,98.39204939999999
2016-12-01,2016,12,4,2016T4,78.973635,84.66245060000001,85.5597516,70.24292460000001,85.87231689999999
2017-01-01,2017,1,1,2017T1,87.16525899999999,98.791252,88.52328320000001,81.194346,89.77098240000001
2017-02-01,2017,2,1,2017T1,85.5675385,77.3461668,101.3720448,82.93373390000001,90.1650944
2017-03-01,2017,3,1,2017T1,95.946708,76.017235,116.91162840000001,96.2889499,105.306699
2017-04-01,2017,4,2,2017T2,79.35028329999999,70.01384079999998,91.1811708,80.3314368,83.62072900000001
2017-05-01,2017,5,2,2017T2,93.3667583,73.3475449,111.936486,94.4988525,103.49633250000001
2017-06-01,2017,6,2,2017T2,93.0158424,79.4360154,112.60514200000001,91.78652120000001,98.95488000000002
2017-07-01,2017,7,3,2017T3,89.5550288,81.82311360000001,103.24307300000001,87.258766,95.84524359999999
2017-08-01,2017,8,3,2017T3,71.84309520000001,79.319912,62.12908379999999,66.9748366,84.7063755
2017-09-01,2017,9,3,2017T3,89.58197839999998,75.737382,106.3780328,89.89408320000001,95.70302819999999
2017-10-01,2017,10,4,2017T4,92.82276170000002,80.57059100000001,108.49685799999999,92.0408898,99.54046489999999
2017-11-01,2017,11,4,2017T4,96.0478558,86.7340816,112.614555,93.62084100000001,101.34676139999999
2017-12-01,2017,12,4,2017T4,82.877781,92.506746,91.5759431,74.2757625,84.26039580000001
2018-01-01,2018,1,1,2018T1,90.08824859999999,87.8475114,96.4653527,89.30512100000001,94.988316
2018-02-01,2018,2,1,2018T1,89.025807,82.444326,103.59546359999999,88.78261920000001,90.50355330000001
2018-03-01,2018,3,1,2018T1,93.55206749999999,84.1429632,110.6743594,92.4367632,98.58684809999998
2018-04-01,2018,4,2,2018T2,89.80466249999999,77.12061030000001,107.0720794,91.58590199999999,92.9576838
2018-05-01,2018,5,2,2018T2,97.3732165,80.30631199999999,116.7551885,100.4329665,99.89561400000001
2018-06-01,2018,6,2,2018T2,94.69027539999999,80.7249132,114.1694715,96.49361610000001,94.545349
2018-07-01,2018,7,3,2018T3,97.0918525,90.1806048,113.92313759999999,95.0155902,97.303995
2018-08-01,2018,8,3,2018T3,76.315633,93.7692396,65.9208102,69.10274039999999,83.16331
2018-09-01,2018,9,3,2018T3,91.61220970000001,87.82078800000001,102.65188030000002,89.476758,92.0327254
2018-10-01,2018,10,4,2018T4,100.708014,91.04895,117.2192836,97.36597950000001,103.5265935
2018-11-01,2018,11,4,2018T4,95.605232,88.11759,112.68600780000001,91.886852,97.9182603
2018-12-01,2018,12,4,2018T4,80.7602505,86.31641880000001,89.1393589,73.5433534,83.482068
2019-01-01,2019,1,1,2019T1,93.60150529999999,95.0344122,101.02165880000001,90.2487729,96.6841222
2019-02-01,2019,2,1,2019T1,90.60158919999999,80.48364,108.675994,89.266065,92.41192350000001
2019-03-01,2019,3,1,2019T1,95.65986060000002,81.794352,117.0657912,96.43707640000001,96.360308
2019-04-01,2019,4,2,2019T2,90.1238487,80.05049419999999,105.2591826,90.4551025,92.0884526
2019-05-01,2019,5,2,2019T2,100.0974207,83.25742969999999,120.07947279999999,99.19385759999999,106.162844
2019-06-01,2019,6,2,2019T2,92.06612349999999,82.14571760000001,114.22758259999999,90.75098179999999,91.733292
2019-07-01,2019,7,3,2019T3,99.81937459999999,95.0291825,117.6607101,94.52409959999999,103.1297436
2019-08-01,2019,8,3,2019T3,73.61501820000001,87.3062205,65.9803154,66.0624868,83.2536158
2019-09-01,2019,9,3,2019T3,91.2316405,81.6782976,108.89085960000003,89.25513659999999,95.880916
2019-10-01,2019,10,4,2019T4,98.76597440000002,80.3126688,123.25376,96.1542416,106.5295794
2019-11-01,2019,11,4,2019T4,92.82826279999999,80.8362288,115.96992399999999,89.0440803,97.5545714
2019-12-01,2019,12,4,2019T4,81.14399680000001,81.2786247,96.58625620000001,72.7188804,86.4354933
2020-01-01,2020,1,1,2020T1,88.7460321,84.17930400000002,99.40313760000001,86.3751636,94.57421360000001
2020-02-01,2020,2,1,2020T1,88.2438544,72.344304,109.92622320000001,89.32752,92.8126628
2020-03-01,2020,3,1,2020T1,79.97886220000001,67.675158,85.618418,83.3645696,93.6352175
2020-04-01,2020,4,2,2020T2,54.3831831,51.4128572,44.721247999999996,55.634856799999994,71.43370240000002
2020-05-01,2020,5,2,2020T2,65.70298799999999,51.47665599999999,72.3411504,69.50716080000001,80.7625848
2020-06-01,2020,6,2,2020T2,77.8935345,60.3416122,99.3144435,78.4728358,88.6538121
2020-07-01,2020,7,3,2020T3,88.9881744,78.05222040000001,105.64887499999999,87.1041535,99.50091540000001
2020-08-01,2020,8,3,2020T3,66.8451168,74.7852774,59.6994972,63.02826180000001,77.3323892
2020-09-01,2020,9,3,2020T3,87.769113,71.18664229999999,106.94806499999999,88.7325621,98.1310312
2020-10-01,2020,10,4,2020T4,88.76413350000001,66.8011454,111.9073487,92.58345179999998,98.73533800000001
2020-11-01,2020,11,4,2020T4,88.324197,67.11816119999999,111.07260749999999,92.4942375,96.42623250000001
2020-12-01,2020,12,4,2020T4,81.7099808,77.49387449999999,97.63645359999998,77.8831394,87.02953420000001
2021-01-01,2021,1,1,2021T1,84.24369620000002,87.05964599999999,91.25768959999999,83.2317008,85.2944988
2021-02-01,2021,2,1,2021T1,85.76623099999999,69.4464512,102.0181744,90.917736,92.009472
2021-03-01,2021,3,1,2021T1,98.31454629999999,78.33403200000001,112.29887879999998,106.69182700000002,104.6122302
2021-04-01,2021,4,2,2021T2,91.9718304,77.56104719999999,100.02729659999999,99.3750252,95.743904
2021-05-01,2021,5,2,2021T2,96.46855740000001,79.7861772,104.19353339999999,105.912176,99.46654199999999
2021-06-01,2021,6,2,2021T2,99.434676,83.6349306,105.3716352,107.22362600000001,102.24715320000001
2021-07-01,2021,7,3,2021T3,102.8658483,98.57713229999999,102.6383086,106.5146175,105.06177140000001
2021-08-01,2021,8,3,2021T3,81.4403016,101.020442,63.206000100000004,78.7413536,86.8257355
2021-09-01,2021,9,3,2021T3,109.91282460000001,112.0891928,103.6866538,106.79090839999999,109.1329651
2021-10-01,2021,10,4,2021T4,113.36892,125.935504,103.41054979999998,106.0264968,104.061363
2021-11-01,2021,11,4,2021T4,122.91141999999999,138.89461350000002,112.6669258,112.05017099999999,113.98872139999999
2021-12-01,2021,12,4,2021T4,114.2294505,154.1281626,99.1548068,95.70821040000001,102.16818359999999
2022-01-01,2022,1,1,2022T1,118.3842756,170.15305560000002,96.8551542,104.2108431,96.85679419999998
2022-02-01,2022,2,1,2022T1,125.7568895,154.372939,109.86934699999998,115.5829356,102.4501079
2022-03-01,2022,3,1,2022T1,144.31565279999998,191.6310816,118.15684650000001,124.22861,118.08633760000001
2022-04-01,2022,4,2,2022T2,132.6635808,177.73048740000002,105.297255,119.6721088,106.65333690000001
2022-05-01,2022,5,2,2022T2,148.53567299999997,182.64904040000002,121.071834,135.77760560000002,121.638741
2022-06-01,2022,6,2,2022T2,151.90328849999997,206.4521074,126.4248216,129.3912058,120.2931149
2022-07-01,2022,7,3,2022T3,147.5045248,233.9509457,111.8838105,121.79889359999999,116.0328432
2022-08-01,2022,8,3,2022T3,122.58937619999999,239.2192884,76.9150432,90.7842936,101.72537200000001
2022-09-01,2022,9,3,2022T3,154.79531989999998,227.63512070000002,124.48786609999999,120.341997,126.290978
2022-10-01,2022,10,4,2022T4,144.5195104,198.728131,121.127326,116.4558598,120.04253379999999
2022-11-01,2022,11,4,2022T4,146.7195861,175.0356452,128.439783,121.75821680000001,130.3560213
2022-12-01,2022,12,4,2022T4,125.9925648,181.265296,112.437927,94.03047120000001,111.030018
2023-01-01,2023,1,1,2023T1,128.67494779999998,170.39381999999998,108.69366199999999,109.4102499,115.4442772
2023-02-01,2023,2,1,2023T1,134.3987309,164.7116484,121.9244416,113.7652614,116.93497229999998
2023-03-01,2023,3,1,2023T1,149.0584698,162.2297088,139.59814,131.3272136,136.3329296
2023-04-01,2023,4,2,2023T2,119.89987050000002,137.6689773,107.16537530000001,108.28806060000001,109.8766835
2023-05-01,2023,5,2,2023T2,137.1613806,131.609105,135.999354,122.74646400000002,133.3576372
2023-06-01,2023,6,2,2023T2,136.552204,139.1815035,136.6723759,117.78248400000001,129.5610716
2023-07-01,2023,7,3,2023T3,131.4838476,152.3143385,123.1943519,109.43988719999999,126.3780672
2023-08-01,2023,8,3,2023T3,105.40006799999998,158.7467775,77.2092375,81.1362599,107.4891495
