fecha,año,mes,ed_activo_total,ed_activo_creditos_esp,ed_activo_credito_sector_publico,ed_activo_credito_sector_privado,ed_activo_creditos_resto_mundo,ed_activo_renta_fija_esp,ed_activo_renta_fija_resto_mundo,ed_activo_acciones_esp,ed_activo_acciones_resto_mundo,ed_activo_efectivo,ed_activo_otros_residual
2004-11-01,2004,11,2508084.723312302,244001.30038001947,52044.69638144925,1370330.8957537112,192264.56665091868,220183.07389057556,111134.70559214528,114676.20667899732,55708.062715745924,10303.959496866633,137437.25885699075
2004-12-01,2004,12,2555828.6720001525,261638.6301942144,52278.92935249696,1390246.9821295678,185040.48313206458,227577.9662631547,113680.08197436054,120071.64219406214,56356.25544394032,11700.529077527406,137237.17532688795
2005-01-01,2005,1,2594993.3566470332,250575.28329762927,53043.0427138865,1421252.7596029358,204667.58157001596,221872.53954458912,110761.5405259796,124819.97063278465,57325.20557514433,10602.70694807149,140072.7277931458
2005-02-01,2005,2,2622673.387004778,254886.85688271868,53804.08285423302,1436866.8001238971,211682.53592302743,226355.38014867675,111390.85696538836,119521.61755917665,57560.421940455766,10101.027610940944,140503.80699626316
2005-03-01,2005,3,2670222.937214598,271313.7944084721,55612.749703719455,1454118.7574934058,217749.10641333417,230543.2954771484,114943.87200784002,114537.64588537742,57680.517618177946,11075.855370183543,142647.34283693935
2005-04-01,2005,4,2670305.612584452,273316.0133716597,52457.87564436789,1458907.095985141,220783.25299775318,224633.8693579389,107174.1055665069,123974.94489478732,58110.736969233076,10116.929087387658,140830.78719059317
2005-05-01,2005,5,2683870.92581028,254176.40321971057,51877.104506907075,1473533.16474701,229040.97182382495,225207.4519700096,112030.65607280827,125995.85117186939,58750.632124237534,10280.409107403422,142978.28106649924
2005-06-01,2005,6,2895762.8108425606,280493.3907680468,53930.78479960625,1567661.759434495,226005.51415729034,223861.1831319055,131020.20551801694,132198.56093312256,53257.654063536575,11270.036115588833,216063.72192095217
2005-07-01,2005,7,2963852.351164696,278382.0616305979,56292.87922367632,1613116.154407732,230663.31968732743,224919.87678649896,145966.35035991715,130337.73335763597,54200.0648405871,10932.746385100252,219041.16448562255
2005-08-01,2005,8,2893554.8003412625,258083.81368856085,53948.53861869472,1604931.861905959,204533.98658680974,221087.16581825246,145264.98447549608,126513.34222397204,54382.61199491992,10481.78876921468,214326.70625938324
2005-09-01,2005,9,2946631.3262620894,271797.2733454913,54186.00654707736,1627053.908887698,221281.63699702988,220691.72307276947,144190.36676375198,127383.88644828922,54867.56748503031,9950.158341659739,215228.79837329223
2005-10-01,2005,10,2971280.2166890474,281344.76894985867,54818.01953311338,1648514.47972054,226719.98993365548,217701.8760639878,148631.42355317585,128965.11604442613,54663.30074048434,10189.879680385342,199731.36246942024
2005-11-01,2005,11,3028897.9603126254,274530.84220390633,53473.19542228498,1676882.267936934,232774.6404716732,226349.112256089,174643.05190575364,126138.97393743384,56050.832578332745,10481.971874073422,197573.07172614426
2005-12-01,2005,12,3077279.1305496064,288663.00654552656,55317.59366006222,1708294.655317189,229732.1968021897,223396.2404611952,176320.57043991427,129158.52229141715,55541.43645790771,11387.397861688387,199467.51071251614
2006-01-01,2006,1,3085208.537310039,272852.9740819382,55738.18417000708,1740621.6161447773,234296.98120826457,210647.87637340842,176850.1737988682,133843.24875713277,57640.15699056826,10456.519315078991,192260.8064699953
2006-02-01,2006,2,3141354.3897563936,273530.84923040896,55704.13421747586,1765781.1544515677,262327.5331499824,209292.97518960646,178165.71749578722,134254.80742352112,58318.521946176064,10057.229427439313,193921.46722442852
2006-03-01,2006,3,3156679.8064615903,274002.5562886438,54899.59698405687,1796624.4712246666,255392.35451137958,211938.9475474198,176703.99954022348,132701.1727971273,57716.12726720103,9754.54403855605,186946.0362623157
2006-04-01,2006,4,3176222.1806338117,280106.7946196204,55042.62109218877,1812642.0746493307,261996.25745912656,203877.9426406484,166144.65359051575,136862.02220635745,58818.47013568709,10404.938033719856,190326.40620661704
2006-05-01,2006,5,3151979.4356562137,263978.9761543745,53443.24835904805,1834209.3023576108,266337.91849514254,204046.34235907675,137300.6404321683,127838.22774111862,61173.051888135196,10126.465686680844,193525.2621828581
2006-06-01,2006,6,3216052.565774337,274165.03322356794,53896.38793241305,1881243.0461685513,269134.76173829066,199151.3728645391,134184.9602415337,131055.1767548215,61665.53012036506,10400.732746756974,201155.56398349788
2006-07-01,2006,7,3297475.9684683904,284298.6016834008,55702.87936226907,1937746.1924997985,272300.3769228927,202796.7955797056,133363.21302500003,133376.51629336033,64756.684476010414,10734.752410536954,202399.9562154158
2006-08-01,2006,8,3266332.165784257,270937.51003702317,51775.515470583145,1941457.5323997634,271279.16576189926,198796.55098063845,127629.85940368213,132755.00938322576,65746.85865875302,10667.214116918289,195286.94957177018
2006-09-01,2006,9,3367295.114662328,285095.58144808374,52916.79765597944,1989973.7003427793,285939.1816263996,199544.92076165872,123147.29793832965,140692.32088828925,66072.37995024817,9988.184435876716,213924.7496146831
2006-10-01,2006,10,3409802.9854279715,280991.4719706541,51736.623765463315,2021952.0048359963,296904.0913909519,192104.79284893075,122699.1420819441,152465.70907754652,65936.5556719648,10614.702740773739,214397.89104374568
2006-11-01,2006,11,3463644.056452723,284423.7520060493,51848.65327669151,2061126.7051186638,302337.59888735664,193600.62565762614,123362.56856267201,149827.95764446672,69178.04528652522,10752.06608735665,217186.08392531535
2006-12-01,2006,12,3509157.0163328294,293039.6688167601,55064.18628470953,2095343.4434443626,294847.4670216149,195096.56122704144,123309.95993046665,150039.2352491995,69855.32945905766,12108.599927464551,220452.56497215238
2007-01-01,2007,1,3534460.4627153715,273719.9489184514,54246.58505751296,2134654.401327893,303273.13139643066,194541.38878736328,125531.63875279218,153724.1001994243,71935.13816180197,10703.612767789293,212130.51734591252
2007-02-01,2007,2,3580847.1320772925,280676.3812110805,55236.65905218042,2153941.2679548096,316951.2054555575,191606.29468720514,126098.56550788172,147278.17956843285,73211.39642633183,10261.762758399494,225585.41945541362
2007-03-01,2007,3,3623652.4342673584,276279.5634711945,54919.11908167753,2178660.758863909,341782.4037034944,188645.79582356976,126375.68318351035,150198.26983130642,74452.76180795365,10370.493496402878,221967.5850043394
2007-04-01,2007,4,3605326.234657524,285470.07497899304,54925.594795364945,2182810.809051954,317298.44422161527,183721.43191070625,120611.74273648344,149836.40776652962,75600.8814255463,10608.315059303897,224442.53271102725
2007-05-01,2007,5,3650902.541789261,273120.5887182375,54989.639625926764,2210579.974237952,319410.661269153,193973.63901331162,122146.60817184341,153173.37103878343,78585.92021144126,10452.025944085599,234470.11355852618
2007-06-01,2007,6,3755302.808229118,288125.75734939455,55706.13229142842,2262336.685401699,334383.54216027586,195974.22322418433,122134.88767188026,155304.0411026741,79431.27468794148,10437.848904333447,251468.41543530667
2007-07-01,2007,7,3800041.4465661,278966.8097855489,54289.49622518071,2314338.9603189235,344654.9206159363,195389.28911336686,119407.52556161057,155156.41156412355,79003.84691780551,10860.590083521573,247973.59638008245
2007-08-01,2007,8,3797818.8835420986,266347.2207909147,53038.28520902887,2320528.88799656,352712.3957867133,200290.8369931198,120823.0493584762,150539.8292298669,79794.95244718587,10392.511461623055,243350.91426861042
2007-09-01,2007,9,3882994.9184901067,288219.56850635185,53478.39835328836,2342403.9734109608,363963.3706553119,215505.1732709106,119062.92621349072,146170.89411410905,90632.56450272624,10203.384248201237,253354.66521475549
2007-10-01,2007,10,3899194.200807797,275868.61112924526,52801.81394347947,2338340.552273918,357132.98735246947,226802.34979697558,117510.27869062153,147709.92575202553,114720.2596772475,10726.521354744727,257580.90083706993
2007-11-01,2007,11,3939420.8150043525,273274.46262146,52647.32360986226,2350676.4819337465,376672.27830969694,241618.41637746556,114957.13147826445,144194.42728140493,114560.48539975205,10189.788167493112,260630.0198252066
2007-12-01,2007,12,3946206.5250531663,319699.06744779437,53910.962664408,2353584.260848376,345485.12798216834,244906.17289468343,112511.36856013388,141342.74111286076,113762.72500924504,11881.962428097226,249122.13610539888
2008-01-01,2008,1,3936497.74344857,255617.00780681314,53410.95105496356,2379282.392888582,394285.09663159784,240183.78838761593,104918.7350252871,139322.13829400396,113350.94489269544,10698.42669765901,245428.2617693518
2008-02-01,2008,2,3998268.477136699,257364.70053786793,55173.51891183442,2389802.9031734373,411816.2157235145,241620.71228152903,122418.6508434296,135857.18254098223,112988.89292721309,9964.564158885458,261261.13603800573
2008-03-01,2008,3,3953939.7762763626,269459.2269247896,55152.10772085017,2389182.654823707,348706.7222732487,246325.6861449841,121267.35864348155,135925.31940389023,109496.95124669433,10675.823852639052,267747.9252420773
2008-04-01,2008,4,3951607.747767568,263469.19749340543,55755.56022743244,2375553.9035115135,366932.9950773784,247384.0175151081,118350.26545272976,147153.51615418922,109712.65965391892,10497.398771945947,256798.233909946
2008-05-01,2008,5,3962448.202787102,263676.96223128756,56534.09030734535,2374239.4512707526,373555.958698561,252048.4700049667,117981.35919939325,138689.2468928533,110810.13315960587,9871.266244335266,265041.26477800147
2008-06-01,2008,6,4023837.140866565,278143.93922320096,58047.20910516763,2390906.607452034,382089.411485773,264180.608730568,118402.94561029255,131218.10715046446,107385.77654588406,10347.427640935299,283115.1079222454
2008-07-01,2008,7,4070609.443054018,283048.8608357741,56382.25626113078,2407180.1911420985,388780.019781649,269761.95809076284,119658.81353451885,134071.7179561206,128518.29504103638,10866.496227792084,272340.8341831349
2008-08-01,2008,8,4091703.3338291044,286029.6018104236,55885.44896763788,2413365.4237366677,405835.123663262,263705.65969992476,119707.8968395065,130092.52252470164,129083.46085719278,10562.785746451993,277435.4099833351
2008-09-01,2008,9,4115626.5538933487,303386.0160545489,57169.741837912676,2426236.4891303903,389962.7710555705,259987.30079820412,117867.64309111195,129788.3304000699,128283.85687278202,10168.859702683085,292775.5449500753
2008-10-01,2008,10,4159949.6112352386,327613.093233362,57387.963795145224,2429646.3758250996,385227.6680298468,267774.8961182082,117310.03722240384,128056.4052617351,110232.6379933555,10352.250313658775,326348.28344242316
2008-11-01,2008,11,4214393.13318047,305676.3897485739,58723.417313932834,2449194.6905696103,375668.42269013025,298240.6892901733,115821.38220221181,128036.41661473468,109937.68651805511,10107.548943332256,362986.4892897159
2008-12-01,2008,12,4246047.399156155,327816.23503375164,65397.11657980853,2461720.2818973386,339260.5221615913,318258.8116560742,112849.0620632302,126150.73853753787,109253.40285701535,12351.696407832109,372989.5319619754
2009-01-01,2009,1,4311641.756497618,318116.6764940307,66283.03796818183,2485075.3202176346,365546.6560876506,330722.27563127055,114537.52698882805,126057.32708253013,113957.38309225084,10399.482246029575,380946.0706892114
2009-02-01,2009,2,4295751.019278118,288048.22169844486,67262.13578671559,2482069.5336741596,355019.00742476183,345980.4138704414,114458.17166695872,127354.32343122331,112835.23390663673,9677.229088270726,393046.748730506
2009-03-01,2009,3,4308743.569188826,298348.04585283186,68751.83385884539,2482053.7717334353,332180.69072307565,359632.479758993,118677.87897436037,128447.538062459,112680.34444185982,10013.914529685107,397957.0726393232
2009-04-01,2009,4,4275891.149087602,279890.775879778,69124.97800901462,2453951.177129372,329425.7523463184,380241.50609534385,122261.0148946941,133605.0630402274,112535.3971951543,10073.716999214945,384781.76749848406
2009-05-01,2009,5,4264938.392504171,283205.4977320461,71326.85023090879,2458193.9442871534,314667.8798914645,389336.2346404625,125593.72247817375,132041.12823859946,112369.34017368936,9744.614429484402,368459.17902905657
2009-06-01,2009,6,4314468.100033461,317848.4430478322,78727.11698061367,2453414.81076456,321874.46919777285,400454.4568537802,134706.4076576251,131018.1269329163,111812.91904330242,10465.700304492018,354145.65061777394
2009-07-01,2009,7,4312269.146051887,304486.85722476343,80117.82394207548,2462110.7422216632,310458.31112169585,399159.12632473075,134171.32874099858,137445.33212746112,114057.09517997388,10333.193587566626,359929.33558095834
2009-08-01,2009,8,4245485.355369323,270980.1359653388,79807.91082663958,2437839.9223107863,314467.2451925475,398521.35332831985,131235.48890262874,133821.51841915993,114226.74782300816,10073.605153252034,354511.4288218158
2009-09-01,2009,9,4262870.165341411,262198.705289498,80516.71028121265,2454769.7076147725,315894.5903673259,414152.6237134087,132501.6445916549,133866.35740619907,114809.21303656416,9893.111739188309,344267.50130158645
2009-10-01,2009,10,4211327.336183973,255927.03529984353,81160.05331694357,2421922.624642059,308655.8039170892,411626.077733736,130197.74320862551,135880.63490840435,114177.95001113928,9770.5301836498,342008.8843301327
2009-11-01,2009,11,4198261.515444549,259011.60493714456,81356.63502953644,2409000.341677272,292698.7505997157,421000.8474327181,127284.26358520228,135754.51588638802,114235.2423688164,9684.012684864256,348235.3012428909
2009-12-01,2009,12,4248940.707587019,293423.96605323604,83306.65928528497,2417157.8825801224,314362.08613408287,424404.2111781958,127267.5071032253,134970.042994553,115134.74029711819,11588.405364226684,327325.20523636905
2010-01-01,2010,1,4285611.519798194,290189.2542810636,87800.11613634392,2414674.9188354653,332541.5118249485,424109.3757775669,123255.90142838555,139255.0443863439,117502.01902957281,9843.938267564783,346439.44120541034
2010-02-01,2010,2,4281827.269796378,289590.9429119149,90034.20392785381,2422700.161524927,321012.4301455415,424987.7780160205,120263.96651268059,133734.18991454874,111565.12338530466,9335.475653171501,358602.9978044152
2010-03-01,2010,3,4268617.187903827,287942.4070624528,88917.82705768195,2416434.339539919,310911.39330288407,428797.00871285715,123953.90251301888,134398.15587927224,108070.24638555256,11642.964112722371,357548.94333746633
2010-04-01,2010,4,4244967.9791497225,304574.76671599643,89719.3532806166,2380107.2225172287,304172.6741079582,426965.585646389,114990.02842137829,138759.75418391294,107263.88061745254,9385.878411910604,369028.8365992106
2010-05-01,2010,5,4286104.795070835,301162.9705714742,91871.91814978712,2381418.36070479,312309.8992869079,431123.35057315056,110842.70623352847,131638.07466420968,108358.19006849387,9373.309038424693,408006.01443076105
2010-06-01,2010,6,4275217.260118026,267773.7435468866,96071.69211138561,2408787.289252577,311703.010253294,429408.057797232,107217.43123655827,129023.0428363617,107492.24905985018,9860.004706699607,407880.7379701679
2010-07-01,2010,7,4254000.205353159,277572.4411913492,97597.52701000641,2399755.6433897163,311918.34108362684,420339.151139129,101612.40893014197,132844.0714954371,107139.821017718,10136.464064040987,395084.3360319938
2010-08-01,2010,8,4284552.691597465,282410.83344048756,97194.00534139785,2375838.0701152985,312336.5725098211,415726.6919955286,101855.75227972957,131603.8602959917,107544.29842332055,9769.05606432982,450273.55248115613
2010-09-01,2010,9,4232858.141029233,254288.76017541764,98635.22376063945,2397651.580842484,289588.6791092936,418302.1944333175,98844.93974470692,130956.74169818602,106720.36022951914,10028.9897724492,427840.6712632196
2010-10-01,2010,10,4197521.740506563,266624.79687269375,99962.1719844755,2358876.889742225,305515.748078756,414880.65111992625,92263.60777132315,136070.88863945706,102439.50697509227,9517.579605034265,411369.90105408547
2010-11-01,2010,11,4153467.006640532,247104.46634342568,97244.19463251025,2364594.4539772994,292385.03576336906,412993.59054272843,92015.57026766805,131593.88844219883,102132.57513368987,9629.018445737654,403774.2130919052
2010-12-01,2010,12,4121108.4929608386,248965.73515489834,98417.55320164147,2354732.779757191,294860.5972558624,414740.1365898905,84404.680357556,135920.63140369984,102141.94800088587,10414.287687232933,376510.14355198015
2011-01-01,2011,1,4119083.7526255385,240246.45740152232,99897.59851419948,2349991.328094016,314732.85906889767,415380.21181745414,83059.78817475066,138324.12837732284,102593.16133992127,9480.726385879265,365377.4947824672
2011-02-01,2011,2,4108568.203189369,249813.3696509647,102863.92006262453,2334340.5560181406,312865.01325857197,418143.2048733093,84322.09894327358,137642.3703481703,101839.35899520291,9101.521026842824,357636.7900122681
2011-03-01,2011,3,4089433.0055849813,248418.36921097,104915.52470342422,2326466.4927962115,302108.7990473043,416666.6400504527,88043.34966795899,138758.91914040383,106388.73246378018,9159.222351035596,348506.9561534398
2011-04-01,2011,4,4033797.920641344,243789.82923093133,104266.28308431845,2284093.528531712,290895.46202929685,406512.192751105,83316.27398781865,145707.65260508325,110700.53903739205,9558.309896715666,354957.85079009045
2011-05-01,2011,5,4101979.9792453214,257073.91583074548,102825.79628640102,2283372.1650432134,310625.4911947815,413562.1363723393,83051.1182285347,170836.67865688945,110784.70052678663,9040.818251979434,360807.1588536504
2011-06-01,2011,6,4163200.185018613,268850.0491516837,108199.9226264288,2295642.613794125,298915.141143806,416163.01412691793,82702.58309095356,202499.9187652662,116060.27650767172,9534.213568684996,364632.45224307483
2011-07-01,2011,7,4185265.8287533387,272007.43436931877,109569.35133466196,2281727.119766021,293867.07297740446,415716.75124883524,81870.63946037374,204306.52718982293,117449.88401110364,9543.303874132933,399207.7458340925
2011-08-01,2011,8,4177244.593430488,266570.8988042601,108154.96765962671,2265287.486962749,293466.44266471924,406228.8682442095,80881.83596665288,203235.9394141764,116401.63068653706,9392.087544850583,427624.435482706
2011-09-01,2011,9,4191535.260862816,245140.99224773078,109198.51562702423,2260372.824586952,294824.62352142856,401009.9024783393,78844.67126263537,212777.95950033522,115865.71728442496,8973.657539685406,464526.3968142599
2011-10-01,2011,10,4141734.1945411935,248852.06765397606,107456.77099012383,2229887.7716711955,291220.28827064787,395915.16895294754,78285.63094675571,214575.62375470783,115101.08606683042,9188.466737769932,451251.31949623895
2011-11-01,2011,11,4117949.3513310063,235011.73832680154,106750.56934466414,2225748.3757934202,288032.2781502395,395986.27950132504,75743.66652831006,208442.3944499796,115059.47283941493,9067.640124503108,458106.93627234735
2011-12-01,2011,12,4194471.797014558,257128.9444443907,107098.97196943397,2213284.0739534763,292895.53960177646,437442.33569357626,75288.9875490176,207010.7932258984,116315.58995818488,9661.008861116767,478345.55304820323
2012-01-01,2012,1,4268092.673394622,251593.31988340197,110136.72618270715,2216959.5687081576,290630.9415558415,477538.39064958825,79573.91574055585,217103.04612279977,119098.27241845084,9228.003300102933,496230.48883301596
2012-02-01,2012,2,4283771.742311979,245913.2412581748,110090.88798642672,2209963.7532460922,302040.29293534707,493659.3033253727,85734.18723524422,218425.70783393315,119260.538517018,8868.006449640103,489815.8222212082
2012-03-01,2012,3,4327079.852402896,292539.2169636401,110779.18697004904,2195249.816791058,314639.09332317946,507332.559302676,86704.74398508837,215748.70007708613,118009.73146307835,8872.54031751098,477204.26450426417
2012-04-01,2012,4,4206728.399993201,243515.4298496928,108390.20399078363,2142678.1624643686,309103.68301860895,492266.54514904815,83340.42502845488,212739.1142207897,117389.12466571816,8719.225194072322,488586.486411664
2012-05-01,2012,5,4290031.457651073,257678.0416733407,117525.56489708996,2137034.7461068183,316686.9792688874,483410.19256616896,80797.03708513213,213892.636680351,116943.9803110248,8681.761872377445,557380.5171898829
2012-06-01,2012,6,4304893.558444569,253986.0117332239,136164.3731417383,2145765.4106978783,334095.15949391114,485756.59367683186,78322.27945747854,211833.71181071253,116427.35751346643,8758.659312481053,533784.0028879738
2012-07-01,2012,7,4276393.428663493,259840.9280673623,136453.80570228933,2116636.3285581954,321230.9958869784,474036.89737001125,75783.36302826177,213140.05458313922,117115.74974164306,9094.873420608796,553060.4323050041
2012-08-01,2012,8,4198383.737775433,256489.11305466862,133345.6415274728,2081495.6621724667,305301.7459105308,460563.3111272915,75395.15832466257,213563.71076017324,117455.61631353242,8737.156257755842,546036.623603747
2012-09-01,2012,9,4174885.7202401496,260740.35468730674,130844.21508411472,2065568.7783570327,295466.2204388778,469568.19786887785,75793.36515498754,211819.22361446387,115306.08677730674,8353.372547930176,541425.905709252
2012-10-01,2012,10,4098579.5433605975,261116.6819540105,129628.74691306497,2029263.6210158735,295005.73574735434,462915.79399532685,68440.21733597072,209090.2856635595,114116.07090228463,8497.903432103649,520504.48765480664
2012-11-01,2012,11,4097187.758506585,271514.2607814666,127779.61131828083,2031344.19066731,291293.7669414983,459361.25725606555,56999.76481174489,206114.69286279462,114227.65086561693,8340.327331055654,530212.236926124
2012-12-01,2012,12,4085145.0287582385,287971.44970937655,121549.21528184068,1929109.0671744435,283865.62162399804,510148.4066650668,103883.48609811976,209485.0149277338,113114.99276526472,9325.644551360712,516692.1287065314
2013-01-01,2013,1,4045221.443869412,256802.8033641239,123554.59956896552,1928016.6997048417,289685.41987622797,521168.5486621893,104363.71808881316,214042.65157342624,114067.6939703288,8333.778809542904,485185.5302509523
2013-02-01,2013,2,4041957.9278411632,255658.0860553637,123090.52068765635,1893290.2861196336,288488.4253030371,544076.2621454768,106163.56454660762,212899.48695626936,114299.82313561992,7991.86567477234,495999.6072167267
2013-03-01,2013,3,4052393.31950344,243054.07823439525,122837.9817900339,1888259.5993597568,289482.2914825506,561060.8723344052,106839.46319062219,213506.24247676734,114167.19981488683,9141.523081762887,504044.06773825904
2013-04-01,2013,4,4008645.291577464,239170.4388418935,121872.43079227101,1852672.0878396584,283704.8035955693,554989.952410913,102888.87173095072,215816.0205060352,114806.07585540434,8218.37253904232,514506.2387250894
2013-05-01,2013,5,3923304.078034457,206106.20000805653,111125.2993041894,1832942.9611994796,282734.76044799207,555681.9398614527,102068.13664087755,230681.02074050572,114069.72808953891,7850.323493406049,480043.70824895886
2013-06-01,2013,6,3907574.8117097486,209668.7127148728,112662.26266254084,1833219.0481141699,275105.0468275077,571347.263173433,101594.5925361422,232159.35971336273,112603.69153354294,8041.27336768492,451173.56106649176
2013-07-01,2013,7,3826732.0921105314,206012.04706850307,112672.0883085747,1811543.4489281382,232091.51717375836,563738.9965263264,99564.80070112972,235016.73622282775,112331.53329324676,8253.224142530109,445507.6984837515
2013-08-01,2013,8,3785365.7351026395,198120.3878281824,108971.81194138805,1803338.8818083392,227767.90263681914,557059.0147391111,100523.72212322651,233663.98873469594,111710.08049858618,8131.330800997122,436078.6127335549
2013-09-01,2013,9,3790594.124765085,197030.3035088718,110165.8845469682,1798047.3993297715,235114.23689888173,554008.8864670726,98789.40870427436,234333.69058986084,112385.66537939863,7938.315682231611,442780.33239763917
2013-10-01,2013,10,3717907.327957355,187554.21300933074,110247.59890082663,1776133.4398373675,229851.05470648943,537756.6216514948,93210.74719055042,237241.58113149685,109728.70429549053,8151.4828248688245,428031.8831544401
2013-11-01,2013,11,3690115.2717365646,203726.71795329484,95586.90304979254,1777318.4967228067,223223.57322964832,519023.53402336495,95857.65473446454,232651.7914479352,109722.16060309228,7791.377021487849,425213.0629506768
2013-12-01,2013,12,3596408.4861311563,206536.63945767938,95881.59402077779,1742266.4069711033,218171.81507373406,487488.631817935,93557.31547443489,236139.64857689265,114216.54275039482,9109.379163211921,393040.51407627575
2014-01-01,2014,1,3678754.01064971,171401.95883168268,110151.16840103542,1778315.1664437777,220913.87331680174,519525.9302980943,102778.42969832933,239106.67469012606,115555.90380717287,7898.603163990597,413106.30326688173
2014-02-01,2014,2,3635706.0890284227,144263.924468725,109032.33599349481,1772666.1233760258,212919.81071584768,512799.6715166383,104128.90134545136,236923.46774241893,118591.84373488792,7760.001719600681,416620.01095271215
2014-03-01,2014,3,3626524.9412901937,154362.50739097764,109685.5338025015,1756891.087579888,219335.79828887057,510230.26921522367,107004.36826403036,242695.69769432792,119748.34782654284,7589.978098861593,398981.35312896944
2014-04-01,2014,4,3578473.9214436305,153703.60496956352,109611.28744662477,1722425.032564189,212790.1638295061,502588.738133599,108960.75171946452,239937.78344068598,120391.70455901713,8350.90034563991,399713.95443534106
2014-05-01,2014,5,3592831.755560886,152892.20052998516,109246.60440997033,1708046.705778674,225944.17593901535,506265.15119802085,112602.12696269175,235917.23296432462,120557.41797530926,7849.826223330035,413510.31483406737
2014-06-01,2014,6,3567024.3958207853,143147.44622081518,113020.7673360457,1716927.930979076,234424.1948841512,504518.72756054613,106803.91380861693,214176.96076793133,120127.9142331569,7929.781186288088,405946.7588441581
2014-07-01,2014,7,3573621.5045981975,149370.69090856888,113913.8667356187,1711694.2169356586,235329.06386909517,498751.33636744734,108024.43327267053,216408.55555852395,122050.44625599221,8495.903917157695,409582.9920434935
2014-08-01,2014,8,3557329.9094301024,143142.66305628678,113159.98658624987,1694592.6159940672,215085.6133400389,505755.5263169807,114703.22447758997,215496.86510953237,122213.64837650812,8347.059062693188,424832.70584614616
2014-09-01,2014,9,3557518.201930157,135091.50159834226,113403.14233071983,1685976.2020068695,229391.58312631916,506232.3916951164,116800.1225972471,212401.0287507467,123266.58149014336,8140.744056874751,426814.90427777776
2014-10-01,2014,10,3523999.4589432166,138978.42748880188,114429.00855301754,1671056.5478413187,220950.64335895845,496972.3398752849,117082.58988056188,208136.31839882073,123268.02481000395,7933.54003641859,425192.01870002976
2014-11-01,2014,11,3554780.696422724,142265.81622468762,115025.98841957557,1679988.1580518892,235039.84928785698,489668.7193072193,118631.80975312376,202100.35153292344,128770.52329787286,7820.645855687228,435468.8346918881
2014-12-01,2014,12,3514246.839390524,143542.7273651621,119745.67303985037,1679512.8104988032,207202.8684505736,491156.1606424938,102980.39107506235,198461.10177937656,131632.55719246884,9615.409081271822,430397.14026546135
2015-01-01,2015,1,3546212.486946726,133529.33165533762,124539.40568397711,1694097.8439122317,219961.30875613345,480081.89066235814,111077.36931903896,174096.04459790656,134848.40121223644,8337.972953517845,465642.91819398827
2015-02-01,2015,2,3529119.678609874,138823.74719948907,120335.59485089537,1685314.7060238516,222989.30507378085,472490.91823434335,113535.41754527518,175810.48289705583,135167.46673894676,7921.366841789761,456730.67320444656
2015-03-01,2015,3,3555272.1209432245,151317.94375414698,120599.4486762089,1688504.7766312207,225135.52561619083,468961.57777035795,116365.97492517845,176250.9457484669,134364.81760922892,9177.53879169599,464593.5714205288
2015-04-01,2015,4,3448370.7448551897,148738.22207941528,118322.77167606335,1644928.9228296643,208804.02249514396,446688.7367853372,114631.56700107083,177652.86347619284,134421.77443296145,8729.41158494372,445452.4524943969
2015-05-01,2015,5,3414038.365743358,157511.52056577776,116143.67846810252,1633514.943162635,203313.05063480223,442184.39004656987,113536.73191337861,173237.419158967,133846.34700356895,8125.738939897889,432624.5471063994
2015-06-01,2015,6,3398795.7510411064,157006.9395648853,116906.60286167687,1638957.1877009342,210646.2558370081,439503.69709279214,112163.6796980176,171343.57047547953,135353.42492273086,8271.153223625666,408643.2396639559
2015-07-01,2015,7,3409817.045995234,155339.02714640717,116274.9666764471,1637322.9686916915,217682.08049378742,428152.05427784426,114952.19335915668,177032.3926505988,139335.9257795908,8845.956338747505,414879.4805809631
2015-08-01,2015,8,3383060.386582433,151961.55372471717,114197.07501889957,1627311.6900295136,219944.5014839792,426317.73162886756,110838.01552042658,174358.51372386605,136797.15369350158,8784.53840890658,412549.61461907986
2015-09-01,2015,9,3416581.140488575,160541.09445334473,115664.84812422158,1641896.3690571266,223660.99463296006,433063.21880958724,108580.6916199528,172878.90182379974,136231.51768549118,9371.99155991362,414691.51272217766
2015-10-01,2015,10,3392437.5304405433,159550.45730586327,114055.42589453592,1623484.664030015,218951.0674488523,427235.60495696106,111153.89367465068,172803.57054680638,138050.99041030437,8361.670329840319,418790.1845775698
2015-11-01,2015,11,3405724.1556649264,166377.77653985185,110804.36937512431,1624875.3043217734,228828.44790175022,418803.444938221,111605.8662224294,170650.77288474544,140713.27637987272,8278.515281772077,424786.38181938644
2015-12-01,2015,12,3344594.079080857,171467.2666918071,108358.05992505235,1611494.1396794657,227599.61353331007,409264.1896611648,94316.8885784881,168654.17234845916,141743.08701675478,10060.831143512516,401635.8305028424
2016-01-01,2016,1,3425407.836728141,181166.64983471434,114141.74053853191,1633246.4849823606,220732.76748800327,424900.9639116003,97431.12393157788,171896.42326286092,143585.1111607869,8493.685417547784,429812.8862001576
2016-02-01,2016,2,3439181.1315623657,180458.27661208037,113306.5337285736,1631989.0851943167,223071.22412034485,426474.8166039179,102501.71714524027,171818.9596067748,144056.0738967197,8290.043505662687,437214.40114873473
2016-03-01,2016,3,3381954.560358172,169959.6830172851,116324.9513634682,1597686.4719237888,229832.59785168292,426302.266994627,99780.82232289133,171281.0645645783,142622.09814661904,9089.558749188973,419075.04542404204
