fecha,año,trimestre,IPC_2021,IPC_1986,IPC_2001,IPC_2025,inflacion_yoy,inflacion_qoq,diferencial_bases_2021_2025
2018-01-01,2018.0,1.0,101.99333333333334,263.3445219037783,138.12124768654363,80.45700462132119,0.9506474475536061,-0.27429775666852524,-21.53632871201215
2018-04-01,2018.0,2.0,103.67,267.67363800671313,140.3918205209227,81.77963594769953,1.7970258629881404,0.6619051213145211,-21.890364052300473
2018-07-01,2018.0,3.0,103.60333333333334,267.50150615371376,140.30153929490362,81.72704623293299,2.2333948119545775,-0.10800772819334152,-21.876287100400337
2018-10-01,2018.0,4.0,104.54333333333334,269.9285652810053,141.57450458177223,82.46856121114114,1.7099544277310974,0.12035948797598876,-22.0747721221922
2019-01-01,2019.0,1.0,103.15333333333332,266.3396161459678,139.69214101927506,81.37206565825889,1.1371779623396676,-0.22164226752410995,-21.781267675074442
2019-04-01,2019.0,2.0,104.62333333333333,270.13512350460456,141.6828420529951,82.53166886886096,0.9218130589331223,0.360560098226211,-22.091664464472363
2019-07-01,2019.0,3.0,103.92,268.3191324554609,140.73037511849412,81.97684737807403,0.30594141577963513,-0.22635667217482483,-21.94315262192598
2019-10-01,2019.0,4.0,105.00333333333333,271.1162750667011,142.1974450413037,82.83143024303023,0.4406491267108607,0.35584631898079405,-22.171903090303108
2020-01-01,2020.0,1.0,103.77666666666666,267.9490489715122,140.53627048255316,81.86377949132599,0.6054439881468069,-0.4906095099726652,-21.912887175340675
2020-04-01,2020.0,2.0,103.93666666666667,268.36216541871073,140.7529454249989,81.98999480676568,-0.656242387463076,0.25082828150081077,-21.946671859900988
2020-07-01,2020.0,3.0,103.40333333333332,266.98511059471554,140.03069561684651,81.5692770886334,-0.4971545162541909,-0.2328610633701748,-21.834056244699937
2020-10-01,2020.0,4.0,104.25,269.171185127808,141.17726718728844,82.23716646616838,-0.7174413679137773,0.301890484677525,-22.012833533831625
2021-01-01,2021.0,1.0,104.39333333333333,269.5412686117566,141.3713718232294,82.35023435291644,0.595237520878733,0.1295526014008804,-22.043098980416897
2021-04-01,2021.0,2.0,106.59666666666665,275.23022635338674,144.35516634315897,84.0883244259504,2.5589873062043633,0.707608816545302,-22.50834224071627
2021-07-01,2021.0,3.0,106.91666666666667,276.05645924778383,144.78851622805038,84.34075505682976,3.397319915773989,0.17935872512349071,-22.575911609836904
2021-10-01,2021.0,4.0,110.31,284.81797056545315,149.38383063242,87.01757153844636,5.81216921591301,1.1133760560834445,-23.292428461553637
2022-01-01,2022.0,1.0,112.59666666666668,290.7220931233325,152.48047668487342,88.82139875493851,7.855209646805203,1.1498285289984866,-23.775267911728154
2022-04-01,2022.0,2.0,116.29666666666667,300.27541096479905,157.49108472893064,91.74012792448117,9.096780992883454,0.833059704040943,-24.5565387421855
2022-07-01,2022.0,3.0,117.66666666666667,303.8127205439367,159.3463639236221,92.82084656293345,10.058911560348438,-0.23134406525272544,-24.845820103733217
