fecha,año,trimestre,mes,usd_barril,yoy_pct,volatilidad_30d
2006-07-01,2006.0,3.0,7.989130434782608,69.9054347826087,21.982722033199977,25.278956799394702
2006-10-01,2006.0,4.0,11.0,59.66684782608696,-5.814974903284095,28.124179446693773
2007-01-01,2007.0,1.0,2.0,57.73155555555556,-18.104004987839023,24.58708916618318
2007-04-01,2007.0,2.0,5.0,68.6921978021978,5.2593025997186444,20.532563364615662
2007-07-01,2007.0,3.0,7.989130434782608,74.8729347826087,29.127179854953532,19.561062726740527
2007-10-01,2007.0,4.0,11.0,88.62391304347825,44.72651106059281,24.530054342267224
2008-01-01,2008.0,1.0,2.0,96.84725274725275,36.50227360409952,23.48384458893637
2008-04-01,2008.0,2.0,5.0,121.68835164835164,60.65515061520459,27.442164424195163
2008-07-01,2008.0,3.0,7.989130434782608,115.32608695652173,26.399239265723715,34.19064014461358
2008-10-01,2008.0,4.0,11.0,54.47434782608696,-44.56203494280367,59.257918317781154
2009-01-01,2009.0,1.0,2.0,44.404555555555554,-65.51291377098504,68.89500992040091
2009-04-01,2009.0,2.0,5.0,58.901648351648355,-38.59303018801278,35.318299353228
2009-07-01,2009.0,3.0,7.989130434782608,68.1475,51.2755699460909,34.010347997057494
2009-10-01,2009.0,4.0,11.0,74.3888043478261,61.45129041011287,27.31481730724559
2010-01-01,2010.0,1.0,2.0,76.27544444444445,24.743689974816263,23.303892570320293
2010-04-01,2010.0,2.0,5.0,78.4056043956044,11.952368794776563,28.150584863713483
2010-07-01,2010.0,3.0,7.989130434782608,76.58260869565218,0.7480497809557273,25.272051064805282
2010-10-01,2010.0,4.0,11.0,86.43673913043479,11.220855323449515,16.479801889148742
2011-01-01,2011.0,1.0,2.0,104.90222222222224,38.63715085660801,19.3437044777282
2011-04-01,2011.0,2.0,5.0,117.32373626373625,49.77315395027442,25.041524916666212
2011-07-01,2011.0,3.0,7.989130434782608,113.24608695652174,27.0866935725336,23.48801205712061
2011-10-01,2011.0,4.0,11.0,109.30510869565217,-1.1903543626468411,21.97345212179567
2012-01-01,2012.0,1.0,2.0,118.38527472527473,2.67812479224043,16.738415389154955
2012-04-01,2012.0,2.0,5.0,108.59395604395604,-2.5711673717866947,18.491199225543976
2012-07-01,2012.0,3.0,7.989130434782608,109.61565217391303,0.04156864480989968,20.24906558181545
