fecha,año,trimestre,mes,USD_heur,CAD_heur,GBP_heur,CHF_heur,SEK_heur,DKK_heur,NOK_heur,JPY_heur,eur_usd_yoy_pct,volatilidad_30d,spread_gbp_usd
1995-10-01,1995.0,4.0,11.0,0.7347705484357456,0.5422037880967734,1.1468353875475765,0.638932828475778,0.10996026043514012,0.1331082405958013,0.11702646392034169,0.0072423252097899285,-4.93875734728149,5.786446669293954,0.41206483911183095
1996-01-01,1996.0,1.0,2.0,0.7435614732968088,0.5430785984758834,1.1384332976664666,0.6247186636082509,0.10973345090661002,0.1309671424366433,0.11587929490776468,0.007033638719009872,1.525037061278551,5.708697579797617,0.3948718243696578
1996-04-01,1996.0,2.0,5.0,0.7655896900430441,0.5609559033496929,1.1673299273885018,0.6163168462963587,0.11375778824170825,0.1304393078412125,0.1172052853407229,0.007130362033589539,3.1067587941978703,4.51771179521726,0.40174023734545766
1996-07-01,1996.0,3.0,7.989130434782608,0.7608159332499715,0.5552006093631922,1.1824906654503704,0.6222060089906628,0.11467369705535128,0.13167979265710214,0.11812762305203563,0.006979315816774452,3.6994766521344973,4.605506294745438,0.4216747322003991
1996-10-01,1996.0,4.0,11.0,0.7747478476644446,0.5735758378030712,1.26732224020339,0.6023951526634248,0.1159194254370432,0.13198160419075278,0.12031400021704726,0.006867658854339377,3.609653959519382,4.879000941544896,0.49257439253894547
1997-01-01,1997.0,1.0,2.0,0.8407886246568779,0.6186788587789128,1.3717689252438086,0.5860348155721319,0.1142388455519283,0.13312585146519876,0.1269828392182275,0.006948343007916301,9.284061459674842,6.601359105711735,0.5309803005869306
1997-04-01,1997.0,2.0,5.0,0.8699749335319723,0.6277223318944081,1.4227941152668222,0.6020316442252164,0.11295144124075615,0.1332614231420781,0.12269741481534355,0.007277817376283064,14.05577909526547,6.398831852829892,0.5528191817348497
1997-07-01,1997.0,3.0,7.989130434782608,0.9158265523451105,0.6617820744016458,1.4888504410803005,0.6157375544544476,0.11704854391656375,0.13319146883916214,0.12288776865050789,0.007773305054632107,17.548533995484206,7.955107085005255,0.5730238887351901
1997-10-01,1997.0,4.0,11.0,0.8916912718644514,0.6333634725220959,1.4791223389457973,0.622397813538328,0.11667029981523655,0.13334139510862675,0.12507159882333663,0.007130011708752502,4.028597399199444,8.98688645346785,0.587431067081346
1998-01-01,1998.0,1.0,2.0,0.9264890069261402,0.6482271476587472,1.5252147975752366,0.6279282971377967,0.1156065821954767,0.1336950099759417,0.12285462061515723,0.007235692948306736,5.556896907944866,6.864851916859367,0.5987257906490964
1998-04-01,1998.0,2.0,5.0,0.916075729443368,0.63360142606824,1.5145961389531999,0.6131796256658426,0.11723342104985963,0.1339101202282946,0.12174708806255762,0.006757767550506929,0.1748639926616754,5.799598482349772,0.5985204095098318
1998-07-01,1998.0,3.0,7.989130434782608,0.8995116934260621,0.5949054311413907,1.4864040596366235,0.612009678957674,0.11238253497971179,0.13393077876887033,0.11777452777284274,0.006435880623186465,0.09663137708455131,7.610256724707492,0.5868923662105613
1998-10-01,1998.0,4.0,11.0,0.8494527320177143,0.5508871721273738,1.424332840645227,0.6251923886625242,0.10669617662714204,0.13439074928405972,0.11331684699699988,0.007126118201136712,-8.415006005611374,8.766001109269077,0.5748801086275126
1999-01-01,1999.0,1.0,2.0476190476190474,0.8922776195008694,0.5902319332011864,1.456664310293488,0.6252479807612003,0.11143951880122113,0.13447917220945815,0.11632432518410603,0.0076501583011895,-1.979936974405775,8.351361264706416,0.5643866907926186
1999-04-01,1999.0,2.0,5.0,0.9463744650501581,0.6424553866548568,1.5203511452687282,0.6251340113234718,0.11232088787210093,0.13454523860166193,0.12136339419486376,0.007833467330976514,3.402129816995299,8.051212397397608,0.5739766802185701
1999-07-01,1999.0,3.0,8.0,0.9539580698950889,0.6420162451900713,1.5271956408245622,0.624234147272904,0.11481660738859917,0.1344680067504255,0.12162444392864019,0.008440367385449525,11.851786208631278,10.30121361542148,0.5732375709294733
1999-10-01,1999.0,4.0,11.015384615384615,0.9640203612593821,0.6547992198555334,1.5718204638960103,0.6248993705582435,0.11564579839355535,0.13446623850731051,0.12210173283384212,0.009238179094709567,12.527638144481264,9.357336670508742,0.6078001026366284
2000-01-01,2000.0,1.0,2.0307692307692307,1.0142900070077019,0.6977970418679746,1.6277815582310784,0.6222679059086408,0.11772740661171492,0.13430799192286744,0.12330085416760073,0.009485584358180603,12.602471223801283,11.777309364905028,0.6134915512233767
2000-04-01,2000.0,2.0,5.064516129032258,1.0723047782924695,0.7241528360685913,1.639777957519363,0.6398373280788391,0.12084500023096796,0.13411231281560534,0.12190017763651638,0.010047865396608093,12.656680061559861,12.902057072684213,0.5674731792268933
2000-07-01,2000.0,3.0,8.0,1.105849622947114,0.746317109704306,1.6331423621859367,0.6476505164102752,0.11899417277261383,0.1340535693586673,0.12347314979972975,0.010278727730632197,16.42859369088804,13.029341835898611,0.5272927392388226
2000-10-01,2000.0,4.0,10.952380952380953,1.1525721288102229,0.7553090594247424,1.6660754220900356,0.6595483236299162,0.11625938110664219,0.13416231700561768,0.12439602196662632,0.010511924647657931,19.27924835287505,15.193638248996686,0.5135032932798126
2001-01-01,2001.0,1.0,2.0,1.0836166978527075,0.7093473374187357,1.580885835139281,0.6521699519768736,0.11108002512121117,0.13397900776937507,0.1219213596583078,0.00917249878110262,6.555479195679129,13.506495792336207,0.4972691372865733
2001-04-01,2001.0,2.0,5.032258064516129,1.1466278655491924,0.7441241654711298,1.6279575348388542,0.6543488815789499,0.10958648098878469,0.13406007995599073,0.12484665121240887,0.00935991387135896,7.005058310898285,11.426466823410177,0.48132966928966187
2001-07-01,2001.0,3.0,7.969230769230769,1.1241911641343463,0.7287184815425908,1.6148786063087897,0.6636570911099349,0.10636090305326923,0.13434056155514026,0.12486012647330767,0.00923766197605117,1.5976562194480024,11.297831510164933,0.4906874421744434
2001-10-01,2001.0,4.0,10.920634920634921,1.1164141628508795,0.7064483770476068,1.6106490978992292,0.6786782898190756,0.10548917923006239,0.13438179672769449,0.12548692182079038,0.009057624291072664,-2.8139376066218427,8.92941961342477,0.4942349350483497
2002-01-01,2002.0,1.0,1.967741935483871,1.1409279552184457,0.7155584847510361,1.6268660755574034,0.6787555732169603,0.10919337178634728,0.1345578315648922,0.1280313499820815,0.008617406129930345,5.2357404515215835,9.239642375510737,0.4859381203389576
2002-04-01,2002.0,2.0,4.984126984126984,1.0895685372241557,0.7007939509912425,1.5916757760008866,0.6826994123516221,0.10919800631515758,0.13451204166976988,0.1330446867289755,0.008587530223930627,-4.923925479370868,7.228074485897073,0.5021072387767309
2002-07-01,2002.0,3.0,7.96969696969697,1.0166408790358112,0.6511067474525216,1.574106646973105,0.6832598603700349,0.10835736630621366,0.13462391325989062,0.1351639742719106,0.008530323631849458,-9.332075452963572,12.239263356241082,0.5574657679372937
2002-10-01,2002.0,4.0,10.953125,1.000971868707098,0.6376716262226825,1.5721904190060831,0.68183507246418,0.10995663567953579,0.1346237415088968,0.13663208240864905,0.008169694272294938,-10.356831594187737,8.440513577180916,0.571218550298985
2003-01-01,2003.0,1.0,1.9841269841269842,0.9320491057479955,0.6173058597265847,1.4939324382659396,0.6820299054979206,0.1089104398267429,0.13458035931508916,0.1322078293373207,0.007839288706734218,-18.379642424569862,9.602646308210659,0.5618833325179441
2003-04-01,2003.0,2.0,5.016129032258065,0.8804037220447828,0.629469300361689,1.4255377305541714,0.6588637510108876,0.10938120909148108,0.134679610723426,0.12572535952380998,0.007427717092920708,-18.68074995322995,11.102739988068661,0.5451340085093888
2003-07-01,2003.0,3.0,7.984848484848484,0.88938788135841,0.6439864687526203,1.43098863605363,0.6472157946229037,0.10914467377576664,0.13457319695618214,0.12126217051203124,0.007572735487004672,-12.499190934373571,10.207969786592463,0.5416007546952198
2003-10-01,2003.0,4.0,10.96875,0.8416266019031206,0.6389953595114359,1.4337492608784104,0.6436279699704186,0.11099917376514414,0.13447828594033168,0.12162494505090915,0.00772810181298972,-15.695592216909853,9.797825365821588,0.5921226589752899
2004-01-01,2004.0,1.0,2.03125,0.8004039116813935,0.606888281626596,1.4712135186284523,0.6375308917462883,0.10888525814449036,0.1342375741769719,0.1158880724054992,0.007466721301386053,-13.96320819061399,10.948047046971718,0.6708096069470589
2004-04-01,2004.0,2.0,5.031746031746032,0.8302554703316972,0.6108660950074662,1.4992465865360587,0.6505123449483284,0.10935088821130373,0.13442155305872658,0.12102720424700503,0.007567423287666355,-5.20981340264891,11.02046564534208,0.6689911162043615
2004-07-01,2004.0,3.0,8.0,0.8184145485918161,0.6252051192094487,1.4879364516526388,0.6509389034943133,0.10919699886347438,0.13446844362411303,0.11921307334013569,0.007442531236955268,-7.823479817159503,7.658076295692903,0.6695219030608226
2004-10-01,2004.0,4.0,11.030303030303031,0.7713692302292028,0.6318909238739281,1.4387882715548108,0.6521611365365522,0.1109583273557981,0.1345124053736436,0.12197667118214564,0.007294359043056499,-7.58072139769396,7.730145756337568,0.6674190413256081
2005-01-01,2005.0,1.0,2.0,0.76272581466763,0.6218408370848444,1.4417930735722357,0.6456824039105776,0.11021161818589063,0.1343498213225994,0.12138546930224084,0.007300064164983483,-5.041351065658768,8.586836993236778,0.6790672589046057
2005-04-01,2005.0,2.0,5.015384615384615,0.7946439004559349,0.6384108905978234,1.4739078653691147,0.6477829045348834,0.10860447321883163,0.1342949716746675,0.12427943385641586,0.007387428281157911,-4.131027016702642,8.306288444182591,0.6792639649131798
