Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Mujeres;De 20 a 24 años;Población de 16 y más años;1996TII;1.621,8
Mujeres;De 20 a 24 años;Población de 16 y más años;1996TI;1.622,0
Mujeres;De 20 a 24 años;Activos;2001TIV;846,8
Mujeres;De 20 a 24 años;Activos;2001TIII;858,7
Mujeres;De 20 a 24 años;Activos;2001TII;839,8
Mujeres;De 20 a 24 años;Activos;2001TI;839,6
Mujeres;De 20 a 24 años;Activos;2000TIV;903,1
Mujeres;De 20 a 24 años;Activos;2000TIII;914,4
Mujeres;De 20 a 24 años;Activos;2000TII;892,0
Mujeres;De 20 a 24 años;Activos;2000TI;902,9
Mujeres;De 20 a 24 años;Activos;1999TIV;915,2
Mujeres;De 20 a 24 años;Activos;1999TIII;913,7
Mujeres;De 20 a 24 años;Activos;1999TII;879,6
Mujeres;De 20 a 24 años;Activos;1999TI;890,1
Mujeres;De 20 a 24 años;Activos;1998TIV;911,1
Mujeres;De 20 a 24 años;Activos;1998TIII;916,9
Mujeres;De 20 a 24 años;Activos;1998TII;889,1
Mujeres;De 20 a 24 años;Activos;1998TI;897,5
Mujeres;De 20 a 24 años;Activos;1997TIV;924,0
Mujeres;De 20 a 24 años;Activos;1997TIII;925,5
Mujeres;De 20 a 24 años;Activos;1997TII;891,7
Mujeres;De 20 a 24 años;Activos;1997TI;909,5
Mujeres;De 20 a 24 años;Activos;1996TIV;918,6
Mujeres;De 20 a 24 años;Activos;1996TIII;931,2
Mujeres;De 20 a 24 años;Activos;1996TII;903,2
Mujeres;De 20 a 24 años;Activos;1996TI;925,5
Mujeres;De 20 a 24 años;Ocupados;2001TIV;638,1
Mujeres;De 20 a 24 años;Ocupados;2001TIII;646,1
Mujeres;De 20 a 24 años;Ocupados;2001TII;645,6
Mujeres;De 20 a 24 años;Ocupados;2001TI;631,9
Mujeres;De 20 a 24 años;Ocupados;2000TIV;637,1
Mujeres;De 20 a 24 años;Ocupados;2000TIII;646,1
Mujeres;De 20 a 24 años;Ocupados;2000TII;630,2
Mujeres;De 20 a 24 años;Ocupados;2000TI;611,1
Mujeres;De 20 a 24 años;Ocupados;1999TIV;613,1
Mujeres;De 20 a 24 años;Ocupados;1999TIII;601,3
Mujeres;De 20 a 24 años;Ocupados;1999TII;580,5
Mujeres;De 20 a 24 años;Ocupados;1999TI;566,3
Mujeres;De 20 a 24 años;Ocupados;1998TIV;552,5
Mujeres;De 20 a 24 años;Ocupados;1998TIII;557,0
Mujeres;De 20 a 24 años;Ocupados;1998TII;530,8
Mujeres;De 20 a 24 años;Ocupados;1998TI;526,1
Mujeres;De 20 a 24 años;Ocupados;1997TIV;535,8
Mujeres;De 20 a 24 años;Ocupados;1997TIII;544,5
Mujeres;De 20 a 24 años;Ocupados;1997TII;517,0
Mujeres;De 20 a 24 años;Ocupados;1997TI;517,7
Mujeres;De 20 a 24 años;Ocupados;1996TIV;512,8
Mujeres;De 20 a 24 años;Ocupados;1996TIII;505,9
Mujeres;De 20 a 24 años;Ocupados;1996TII;492,0
Mujeres;De 20 a 24 años;Ocupados;1996TI;487,5
Mujeres;De 20 a 24 años;Parados;2001TIV;208,8
Mujeres;De 20 a 24 años;Parados;2001TIII;212,5
Mujeres;De 20 a 24 años;Parados;2001TII;194,1
Mujeres;De 20 a 24 años;Parados;2001TI;207,8
Mujeres;De 20 a 24 años;Parados;2000TIV;266,0
Mujeres;De 20 a 24 años;Parados;2000TIII;268,3
Mujeres;De 20 a 24 años;Parados;2000TII;261,7
Mujeres;De 20 a 24 años;Parados;2000TI;291,8
Mujeres;De 20 a 24 años;Parados;1999TIV;302,1
Mujeres;De 20 a 24 años;Parados;1999TIII;312,3
Mujeres;De 20 a 24 años;Parados;1999TII;299,1
Mujeres;De 20 a 24 años;Parados;1999TI;323,8
Mujeres;De 20 a 24 años;Parados;1998TIV;358,6
Mujeres;De 20 a 24 años;Parados;1998TIII;359,8
Mujeres;De 20 a 24 años;Parados;1998TII;358,4
Mujeres;De 20 a 24 años;Parados;1998TI;371,4
Mujeres;De 20 a 24 años;Parados;1997TIV;388,2
Mujeres;De 20 a 24 años;Parados;1997TIII;381,1
Mujeres;De 20 a 24 años;Parados;1997TII;374,6
Mujeres;De 20 a 24 años;Parados;1997TI;391,8
Mujeres;De 20 a 24 años;Parados;1996TIV;405,8
Mujeres;De 20 a 24 años;Parados;1996TIII;425,3
Mujeres;De 20 a 24 años;Parados;1996TII;411,2
Mujeres;De 20 a 24 años;Parados;1996TI;437,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2001TIV;80,0
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2001TIII;87,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2001TII;70,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2001TI;73,0
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2000TIV;110,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2000TIII;119,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2000TII;112,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;2000TI;128,1
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1999TIV;145,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1999TIII;156,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1999TII;146,3
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1999TI;144,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1998TIV;176,0
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1998TIII;184,2
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1998TII;163,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1998TI;169,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1997TIV;190,4
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1997TIII;185,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1997TII;173,9
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1997TI;178,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1996TIV;184,8
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1996TIII;187,6
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1996TII;177,5
Mujeres;De 20 a 24 años;Parados que buscan primer empleo;1996TI;190,1
Mujeres;De 20 a 24 años;Inactivos;2001TIV;694,5
Mujeres;De 20 a 24 años;Inactivos;2001TIII;690,2
Mujeres;De 20 a 24 años;Inactivos;2001TII;715,7
Mujeres;De 20 a 24 años;Inactivos;2001TI;722,7
Mujeres;De 20 a 24 años;Inactivos;2000TIV;665,7
Mujeres;De 20 a 24 años;Inactivos;2000TIII;659,0
Mujeres;De 20 a 24 años;Inactivos;2000TII;686,2
Mujeres;De 20 a 24 años;Inactivos;2000TI;679,7
Mujeres;De 20 a 24 años;Inactivos;1999TIV;672,6
Mujeres;De 20 a 24 años;Inactivos;1999TIII;679,1
Mujeres;De 20 a 24 años;Inactivos;1999TII;718,9
Mujeres;De 20 a 24 años;Inactivos;1999TI;713,7
Mujeres;De 20 a 24 años;Inactivos;1998TIV;696,8
Mujeres;De 20 a 24 años;Inactivos;1998TIII;694,1
Mujeres;De 20 a 24 años;Inactivos;1998TII;724,8
Mujeres;De 20 a 24 años;Inactivos;1998TI;719,8
Mujeres;De 20 a 24 años;Inactivos;1997TIV;695,6
Mujeres;De 20 a 24 años;Inactivos;1997TIII;695,4
Mujeres;De 20 a 24 años;Inactivos;1997TII;729,9
Mujeres;De 20 a 24 años;Inactivos;1997TI;713,0
Mujeres;De 20 a 24 años;Inactivos;1996TIV;703,6
Mujeres;De 20 a 24 años;Inactivos;1996TIII;690,8
Mujeres;De 20 a 24 años;Inactivos;1996TII;718,6
Mujeres;De 20 a 24 años;Inactivos;1996TI;696,5
Mujeres;De 25 a 54 años;Población de 16 y más años;2001TIV;9.042,3
Mujeres;De 25 a 54 años;Población de 16 y más años;2001TIII;8.992,7
Mujeres;De 25 a 54 años;Población de 16 y más años;2001TII;8.943,1
Mujeres;De 25 a 54 años;Población de 16 y más años;2001TI;8.893,4
Mujeres;De 25 a 54 años;Población de 16 y más años;2000TIV;8.843,7
Mujeres;De 25 a 54 años;Población de 16 y más años;2000TIII;8.794,0
Mujeres;De 25 a 54 años;Población de 16 y más años;2000TII;8.744,2
Mujeres;De 25 a 54 años;Población de 16 y más años;2000TI;8.694,5
Mujeres;De 25 a 54 años;Población de 16 y más años;1999TIV;8.650,5
Mujeres;De 25 a 54 años;Población de 16 y más años;1999TIII;8.612,2
Mujeres;De 25 a 54 años;Población de 16 y más años;1999TII;8.573,9
Mujeres;De 25 a 54 años;Población de 16 y más años;1999TI;8.535,6
Mujeres;De 25 a 54 años;Población de 16 y más años;1998TIV;8.499,0
Mujeres;De 25 a 54 años;Población de 16 y más años;1998TIII;8.464,0
Mujeres;De 25 a 54 años;Población de 16 y más años;1998TII;8.428,9
Mujeres;De 25 a 54 años;Población de 16 y más años;1998TI;8.393,9
Mujeres;De 25 a 54 años;Población de 16 y más años;1997TIV;8.361,1
Mujeres;De 25 a 54 años;Población de 16 y más años;1997TIII;8.330,7
Mujeres;De 25 a 54 años;Población de 16 y más años;1997TII;8.300,2
Mujeres;De 25 a 54 años;Población de 16 y más años;1997TI;8.269,8
Mujeres;De 25 a 54 años;Población de 16 y más años;1996TIV;8.228,4
Mujeres;De 25 a 54 años;Población de 16 y más años;1996TIII;8.186,9
Mujeres;De 25 a 54 años;Población de 16 y más años;1996TII;8.145,5
Mujeres;De 25 a 54 años;Población de 16 y más años;1996TI;8.104,1
Mujeres;De 25 a 54 años;Activos;2001TIV;5.609,8
Mujeres;De 25 a 54 años;Activos;2001TIII;5.497,2
Mujeres;De 25 a 54 años;Activos;2001TII;5.441,9
Mujeres;De 25 a 54 años;Activos;2001TI;5.431,0
Mujeres;De 25 a 54 años;Activos;2000TIV;5.606,6
Mujeres;De 25 a 54 años;Activos;2000TIII;5.517,6
Mujeres;De 25 a 54 años;Activos;2000TII;5.477,1
Mujeres;De 25 a 54 años;Activos;2000TI;5.430,5
Mujeres;De 25 a 54 años;Activos;1999TIV;5.341,8
Mujeres;De 25 a 54 años;Activos;1999TIII;5.215,0
Mujeres;De 25 a 54 años;Activos;1999TII;5.177,5
Mujeres;De 25 a 54 años;Activos;1999TI;5.110,1
Mujeres;De 25 a 54 años;Activos;1998TIV;5.093,6
Mujeres;De 25 a 54 años;Activos;1998TIII;5.040,5
Mujeres;De 25 a 54 años;Activos;1998TII;4.996,1
Mujeres;De 25 a 54 años;Activos;1998TI;4.974,4
Mujeres;De 25 a 54 años;Activos;1997TIV;4.958,7
Mujeres;De 25 a 54 años;Activos;1997TIII;4.903,4
Mujeres;De 25 a 54 años;Activos;1997TII;4.877,1
Mujeres;De 25 a 54 años;Activos;1997TI;4.822,1
Mujeres;De 25 a 54 años;Activos;1996TIV;4.781,6
Mujeres;De 25 a 54 años;Activos;1996TIII;4.710,4
Mujeres;De 25 a 54 años;Activos;1996TII;4.662,2
Mujeres;De 25 a 54 años;Activos;1996TI;4.597,8
Mujeres;De 25 a 54 años;Ocupados;2001TIV;4.842,3
Mujeres;De 25 a 54 años;Ocupados;2001TIII;4.766,9
Mujeres;De 25 a 54 años;Ocupados;2001TII;4.703,2
Mujeres;De 25 a 54 años;Ocupados;2001TI;4.660,7
Mujeres;De 25 a 54 años;Ocupados;2000TIV;4.603,5
Mujeres;De 25 a 54 años;Ocupados;2000TIII;4.485,5
Mujeres;De 25 a 54 años;Ocupados;2000TII;4.451,4
Mujeres;De 25 a 54 años;Ocupados;2000TI;4.357,5
Mujeres;De 25 a 54 años;Ocupados;1999TIV;4.249,6
Mujeres;De 25 a 54 años;Ocupados;1999TIII;4.127,3
Mujeres;De 25 a 54 años;Ocupados;1999TII;4.097,4
Mujeres;De 25 a 54 años;Ocupados;1999TI;3.978,6
Mujeres;De 25 a 54 años;Ocupados;1998TIV;3.879,7
Mujeres;De 25 a 54 años;Ocupados;1998TIII;3.808,2
Mujeres;De 25 a 54 años;Ocupados;1998TII;3.775,0
Mujeres;De 25 a 54 años;Ocupados;1998TI;3.762,1
Mujeres;De 25 a 54 años;Ocupados;1997TIV;3.706,9
Mujeres;De 25 a 54 años;Ocupados;1997TIII;3.650,2
Mujeres;De 25 a 54 años;Ocupados;1997TII;3.639,7
Mujeres;De 25 a 54 años;Ocupados;1997TI;3.579,4
Mujeres;De 25 a 54 años;Ocupados;1996TIV;3.536,3
Mujeres;De 25 a 54 años;Ocupados;1996TIII;3.473,9
Mujeres;De 25 a 54 años;Ocupados;1996TII;3.415,9
Mujeres;De 25 a 54 años;Ocupados;1996TI;3.355,8
Mujeres;De 25 a 54 años;Parados;2001TIV;767,5
Mujeres;De 25 a 54 años;Parados;2001TIII;730,3
Mujeres;De 25 a 54 años;Parados;2001TII;738,7
Mujeres;De 25 a 54 años;Parados;2001TI;770,3
Mujeres;De 25 a 54 años;Parados;2000TIV;1.003,2
Mujeres;De 25 a 54 años;Parados;2000TIII;1.032,1
Mujeres;De 25 a 54 años;Parados;2000TII;1.025,7
Mujeres;De 25 a 54 años;Parados;2000TI;1.073,0
Mujeres;De 25 a 54 años;Parados;1999TIV;1.092,2
Mujeres;De 25 a 54 años;Parados;1999TIII;1.087,7
Mujeres;De 25 a 54 años;Parados;1999TII;1.080,0
Mujeres;De 25 a 54 años;Parados;1999TI;1.131,5
Mujeres;De 25 a 54 años;Parados;1998TIV;1.213,8
Mujeres;De 25 a 54 años;Parados;1998TIII;1.232,3
Mujeres;De 25 a 54 años;Parados;1998TII;1.221,1
Mujeres;De 25 a 54 años;Parados;1998TI;1.212,3
Mujeres;De 25 a 54 años;Parados;1997TIV;1.251,8
Mujeres;De 25 a 54 años;Parados;1997TIII;1.253,2
Mujeres;De 25 a 54 años;Parados;1997TII;1.237,4
Mujeres;De 25 a 54 años;Parados;1997TI;1.242,6
Mujeres;De 25 a 54 años;Parados;1996TIV;1.245,4
Mujeres;De 25 a 54 años;Parados;1996TIII;1.236,5
Mujeres;De 25 a 54 años;Parados;1996TII;1.246,3
Mujeres;De 25 a 54 años;Parados;1996TI;1.242,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2001TIV;106,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2001TIII;103,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2001TII;99,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2001TI;98,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2000TIV;156,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2000TIII;176,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2000TII;171,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;2000TI;177,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1999TIV;195,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1999TIII;196,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1999TII;195,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1999TI;208,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1998TIV;231,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1998TIII;236,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1998TII;218,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1998TI;217,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1997TIV;230,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1997TIII;223,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1997TII;222,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1997TI;212,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1996TIV;216,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1996TIII;212,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1996TII;206,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1996TI;212,3
Mujeres;De 25 a 54 años;Inactivos;2001TIV;3.432,6
Mujeres;De 25 a 54 años;Inactivos;2001TIII;3.495,5
Mujeres;De 25 a 54 años;Inactivos;2001TII;3.501,2
Mujeres;De 25 a 54 años;Inactivos;2001TI;3.462,5
Mujeres;De 25 a 54 años;Inactivos;2000TIV;3.237,1
Mujeres;De 25 a 54 años;Inactivos;2000TIII;3.276,3
Mujeres;De 25 a 54 años;Inactivos;2000TII;3.267,1
Mujeres;De 25 a 54 años;Inactivos;2000TI;3.264,0
Mujeres;De 25 a 54 años;Inactivos;1999TIV;3.308,7
Mujeres;De 25 a 54 años;Inactivos;1999TIII;3.397,2
Mujeres;De 25 a 54 años;Inactivos;1999TII;3.396,4
Mujeres;De 25 a 54 años;Inactivos;1999TI;3.425,6
Mujeres;De 25 a 54 años;Inactivos;1998TIV;3.405,4
Mujeres;De 25 a 54 años;Inactivos;1998TIII;3.423,5
Mujeres;De 25 a 54 años;Inactivos;1998TII;3.432,8
Mujeres;De 25 a 54 años;Inactivos;1998TI;3.419,4
Mujeres;De 25 a 54 años;Inactivos;1997TIV;3.402,4
Mujeres;De 25 a 54 años;Inactivos;1997TIII;3.427,3
Mujeres;De 25 a 54 años;Inactivos;1997TII;3.423,1
Mujeres;De 25 a 54 años;Inactivos;1997TI;3.447,7
Mujeres;De 25 a 54 años;Inactivos;1996TIV;3.446,7
Mujeres;De 25 a 54 años;Inactivos;1996TIII;3.476,6
Mujeres;De 25 a 54 años;Inactivos;1996TII;3.483,3
Mujeres;De 25 a 54 años;Inactivos;1996TI;3.506,3
Mujeres;De 55 y más años;Población de 16 y más años;2001TIV;6.003,9
Mujeres;De 55 y más años;Población de 16 y más años;2001TIII;5.979,7
Mujeres;De 55 y más años;Población de 16 y más años;2001TII;5.955,4
Mujeres;De 55 y más años;Población de 16 y más años;2001TI;5.931,2
Mujeres;De 55 y más años;Población de 16 y más años;2000TIV;5.908,1
Mujeres;De 55 y más años;Población de 16 y más años;2000TIII;5.886,3
Mujeres;De 55 y más años;Población de 16 y más años;2000TII;5.864,4
Mujeres;De 55 y más años;Población de 16 y más años;2000TI;5.842,6
Mujeres;De 55 y más años;Población de 16 y más años;1999TIV;5.821,4
Mujeres;De 55 y más años;Población de 16 y más años;1999TIII;5.800,9
Mujeres;De 55 y más años;Población de 16 y más años;1999TII;5.780,3
Mujeres;De 55 y más años;Población de 16 y más años;1999TI;5.759,8
Mujeres;De 55 y más años;Población de 16 y más años;1998TIV;5.740,8
Mujeres;De 55 y más años;Población de 16 y más años;1998TIII;5.723,4
Mujeres;De 55 y más años;Población de 16 y más años;1998TII;5.705,9
Mujeres;De 55 y más años;Población de 16 y más años;1998TI;5.688,5
Mujeres;De 55 y más años;Población de 16 y más años;1997TIV;5.671,4
Mujeres;De 55 y más años;Población de 16 y más años;1997TIII;5.654,5
Mujeres;De 55 y más años;Población de 16 y más años;1997TII;5.637,7
Mujeres;De 55 y más años;Población de 16 y más años;1997TI;5.620,8
Mujeres;De 55 y más años;Población de 16 y más años;1996TIV;5.604,4
Mujeres;De 55 y más años;Población de 16 y más años;1996TIII;5.588,0
Mujeres;De 55 y más años;Población de 16 y más años;1996TII;5.571,6
Mujeres;De 55 y más años;Población de 16 y más años;1996TI;5.555,1
Mujeres;De 55 y más años;Activos;2001TIV;540,6
Mujeres;De 55 y más años;Activos;2001TIII;529,1
Mujeres;De 55 y más años;Activos;2001TII;518,7
Mujeres;De 55 y más años;Activos;2001TI;521,1
Mujeres;De 55 y más años;Activos;2000TIV;521,3
Mujeres;De 55 y más años;Activos;2000TIII;511,1
Mujeres;De 55 y más años;Activos;2000TII;501,1
Mujeres;De 55 y más años;Activos;2000TI;480,1
Mujeres;De 55 y más años;Activos;1999TIV;476,5
Mujeres;De 55 y más años;Activos;1999TIII;470,3
Mujeres;De 55 y más años;Activos;1999TII;474,9
Mujeres;De 55 y más años;Activos;1999TI;470,5
Mujeres;De 55 y más años;Activos;1998TIV;469,4
Mujeres;De 55 y más años;Activos;1998TIII;475,8
Mujeres;De 55 y más años;Activos;1998TII;477,3
Mujeres;De 55 y más años;Activos;1998TI;463,9
Mujeres;De 55 y más años;Activos;1997TIV;466,7
Mujeres;De 55 y más años;Activos;1997TIII;463,1
Mujeres;De 55 y más años;Activos;1997TII;463,6
Mujeres;De 55 y más años;Activos;1997TI;455,9
Mujeres;De 55 y más años;Activos;1996TIV;456,2
Mujeres;De 55 y más años;Activos;1996TIII;461,1
Mujeres;De 55 y más años;Activos;1996TII;465,3
Mujeres;De 55 y más años;Activos;1996TI;460,2
Mujeres;De 55 y más años;Ocupados;2001TIV;495,6
Mujeres;De 55 y más años;Ocupados;2001TIII;482,6
Mujeres;De 55 y más años;Ocupados;2001TII;478,4
Mujeres;De 55 y más años;Ocupados;2001TI;484,1
Mujeres;De 55 y más años;Ocupados;2000TIV;462,4
Mujeres;De 55 y más años;Ocupados;2000TIII;457,3
Mujeres;De 55 y más años;Ocupados;2000TII;447,4
Mujeres;De 55 y más años;Ocupados;2000TI;429,6
Mujeres;De 55 y más años;Ocupados;1999TIV;425,0
Mujeres;De 55 y más años;Ocupados;1999TIII;419,5
Mujeres;De 55 y más años;Ocupados;1999TII;426,0
Mujeres;De 55 y más años;Ocupados;1999TI;428,1
Mujeres;De 55 y más años;Ocupados;1998TIV;417,9
Mujeres;De 55 y más años;Ocupados;1998TIII;421,9
Mujeres;De 55 y más años;Ocupados;1998TII;423,2
Mujeres;De 55 y más años;Ocupados;1998TI;408,2
Mujeres;De 55 y más años;Ocupados;1997TIV;410,2
Mujeres;De 55 y más años;Ocupados;1997TIII;402,9
Mujeres;De 55 y más años;Ocupados;1997TII;405,9
Mujeres;De 55 y más años;Ocupados;1997TI;403,4
Mujeres;De 55 y más años;Ocupados;1996TIV;403,6
Mujeres;De 55 y más años;Ocupados;1996TIII;406,5
Mujeres;De 55 y más años;Ocupados;1996TII;411,7
Mujeres;De 55 y más años;Ocupados;1996TI;412,9
Mujeres;De 55 y más años;Parados;2001TIV;45,0
Mujeres;De 55 y más años;Parados;2001TIII;46,5
Mujeres;De 55 y más años;Parados;2001TII;40,3
Mujeres;De 55 y más años;Parados;2001TI;37,0
Mujeres;De 55 y más años;Parados;2000TIV;58,9
Mujeres;De 55 y más años;Parados;2000TIII;53,9
Mujeres;De 55 y más años;Parados;2000TII;53,7
Mujeres;De 55 y más años;Parados;2000TI;50,6
Mujeres;De 55 y más años;Parados;1999TIV;51,5
Mujeres;De 55 y más años;Parados;1999TIII;50,8
Mujeres;De 55 y más años;Parados;1999TII;48,9
Mujeres;De 55 y más años;Parados;1999TI;42,4
Mujeres;De 55 y más años;Parados;1998TIV;51,4
Mujeres;De 55 y más años;Parados;1998TIII;53,9
Mujeres;De 55 y más años;Parados;1998TII;54,0
Mujeres;De 55 y más años;Parados;1998TI;55,6
Mujeres;De 55 y más años;Parados;1997TIV;56,5
Mujeres;De 55 y más años;Parados;1997TIII;60,2
Mujeres;De 55 y más años;Parados;1997TII;57,7
Mujeres;De 55 y más años;Parados;1997TI;52,4
Mujeres;De 55 y más años;Parados;1996TIV;52,6
Mujeres;De 55 y más años;Parados;1996TIII;54,5
Mujeres;De 55 y más años;Parados;1996TII;53,5
Mujeres;De 55 y más años;Parados;1996TI;47,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;2001TIV;2,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;2001TIII;2,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;2001TII;2,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;2001TI;1,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;2000TIV;2,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;2000TIII;2,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;2000TII;3,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;2000TI;3,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1999TIV;4,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1999TIII;3,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1999TII;4,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1999TI;3,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1998TIV;5,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1998TIII;4,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1998TII;3,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1998TI;4,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1997TIV;3,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1997TIII;3,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1997TII;4,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1997TI;3,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;1996TIV;3,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1996TIII;4,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1996TII;4,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1996TI;4,7
Mujeres;De 55 y más años;Inactivos;2001TIV;5.463,3
Mujeres;De 55 y más años;Inactivos;2001TIII;5.450,6
Mujeres;De 55 y más años;Inactivos;2001TII;5.436,7
Mujeres;De 55 y más años;Inactivos;2001TI;5.410,1
Mujeres;De 55 y más años;Inactivos;2000TIV;5.386,8
Mujeres;De 55 y más años;Inactivos;2000TIII;5.375,1
Mujeres;De 55 y más años;Inactivos;2000TII;5.363,3
Mujeres;De 55 y más años;Inactivos;2000TI;5.362,5
Mujeres;De 55 y más años;Inactivos;1999TIV;5.344,9
Mujeres;De 55 y más años;Inactivos;1999TIII;5.330,5
Mujeres;De 55 y más años;Inactivos;1999TII;5.305,4
Mujeres;De 55 y más años;Inactivos;1999TI;5.289,3
Mujeres;De 55 y más años;Inactivos;1998TIV;5.271,4
Mujeres;De 55 y más años;Inactivos;1998TIII;5.247,5
Mujeres;De 55 y más años;Inactivos;1998TII;5.228,7
Mujeres;De 55 y más años;Inactivos;1998TI;5.224,6
Mujeres;De 55 y más años;Inactivos;1997TIV;5.204,7
Mujeres;De 55 y más años;Inactivos;1997TIII;5.191,4
Mujeres;De 55 y más años;Inactivos;1997TII;5.174,1
Mujeres;De 55 y más años;Inactivos;1997TI;5.164,9
Mujeres;De 55 y más años;Inactivos;1996TIV;5.148,2
Mujeres;De 55 y más años;Inactivos;1996TIII;5.126,9
Mujeres;De 55 y más años;Inactivos;1996TII;5.106,3
Mujeres;De 55 y más años;Inactivos;1996TI;5.094,9
