Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1999T2;0,0625
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1999T1;0,0627
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1998T4;0,0985
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1998T3;0,0230
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1998T2;0,0818
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1998T1;0,1034
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1997T4;0,0779
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1997T3;0,0628
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1997T2;0,0971
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1997T1;0,0284
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1996T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1996T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1996T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1996T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1995T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1995T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1995T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1995T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2026T1;0,5379
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2025T4;0,3809
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2025T3;0,4415
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2025T2;0,4409
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2025T1;0,6188
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2024T4;0,3307
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2024T3;0,3751
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2024T2;0,4730
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2024T1;0,2502
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2023T4;0,3333
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2023T3;0,1059
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2023T2;0,1644
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2023T1;0,2617
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2022T4;0,7862
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2022T3;1,1622
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2022T2;1,0365
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2022T1;1,0933
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2021T4;1,1703
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2021T3;1,0240
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2021T2;2,3927
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2021T1;-0,3974
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2020T4;-0,7519
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2020T3;-0,9361
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2020T2;-2,0720
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2020T1;-0,1215
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2019T4;0,3787
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2019T3;0,4557
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2019T2;0,6222
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2019T1;0,7936
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2018T4;0,3984
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2018T3;0,3956
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2018T2;0,2767
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2018T1;0,3188
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2017T4;0,3269
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2017T3;0,3445
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2017T2;0,3924
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2017T1;0,3026
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2016T4;0,3106
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2016T3;0,2895
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2016T2;0,3326
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2016T1;0,4811
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2015T4;0,5134
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2015T3;0,5983
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2015T2;0,6047
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2015T1;0,5472
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2014T4;0,5754
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2014T3;0,4816
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2014T2;0,3993
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2014T1;0,2600
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2013T4;0,1969
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2013T3;-0,0363
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2013T2;-0,1515
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2013T1;-0,2204
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2012T4;-0,4003
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2012T3;-0,2185
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2012T2;-0,1952
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2012T1;-0,0840
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2011T4;0,1562
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2011T3;0,1757
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;2011T2;0,2456
