Sexo;Edad;Clase principal de la inactividad;Periodo;Total
Mujeres;De 35 a 39 años;Total;2021T1;258,5
Mujeres;De 35 a 39 años;Total;2020T4;257,8
Mujeres;De 35 a 39 años;Total;2020T3;279,3
Mujeres;De 35 a 39 años;Total;2020T2;339,2
Mujeres;De 35 a 39 años;Total;2020T1;253,9
Mujeres;De 35 a 39 años;Total;2019T4;240,1
Mujeres;De 35 a 39 años;Total;2019T3;265,7
Mujeres;De 35 a 39 años;Total;2019T2;261,3
Mujeres;De 35 a 39 años;Total;2019T1;254,8
Mujeres;De 35 a 39 años;Total;2018T4;264,6
Mujeres;De 35 a 39 años;Total;2018T3;291,1
Mujeres;De 35 a 39 años;Total;2018T2;263,6
Mujeres;De 35 a 39 años;Total;2018T1;265,6
Mujeres;De 35 a 39 años;Total;2017T4;257,2
Mujeres;De 35 a 39 años;Total;2017T3;264,3
Mujeres;De 35 a 39 años;Total;2017T2;262,8
Mujeres;De 35 a 39 años;Total;2017T1;255,5
Mujeres;De 35 a 39 años;Total;2016T4;252
Mujeres;De 35 a 39 años;Total;2016T3;262,7
Mujeres;De 35 a 39 años;Total;2016T2;232,7
Mujeres;De 35 a 39 años;Total;2016T1;247
Mujeres;De 35 a 39 años;Total;2015T4;244,8
Mujeres;De 35 a 39 años;Total;2015T3;275,4
Mujeres;De 35 a 39 años;Total;2015T2;261,5
Mujeres;De 35 a 39 años;Total;2015T1;278
Mujeres;De 35 a 39 años;Total;2014T4;268,2
Mujeres;De 35 a 39 años;Total;2014T3;282,4
Mujeres;De 35 a 39 años;Total;2014T2;272,1
Mujeres;De 35 a 39 años;Total;2014T1;270,5
Mujeres;De 35 a 39 años;Total;2013T4;277
Mujeres;De 35 a 39 años;Total;2013T3;307,7
Mujeres;De 35 a 39 años;Total;2013T2;281,3
Mujeres;De 35 a 39 años;Total;2013T1;277
Mujeres;De 35 a 39 años;Total;2012T4;278,1
Mujeres;De 35 a 39 años;Total;2012T3;305,8
Mujeres;De 35 a 39 años;Total;2012T2;301,9
Mujeres;De 35 a 39 años;Total;2012T1;292,7
Mujeres;De 35 a 39 años;Total;2011T4;316,2
Mujeres;De 35 a 39 años;Total;2011T3;340,9
Mujeres;De 35 a 39 años;Total;2011T2;324
Mujeres;De 35 a 39 años;Total;2011T1;327,4
Mujeres;De 35 a 39 años;Total;2010T4;338,9
Mujeres;De 35 a 39 años;Total;2010T3;365,9
Mujeres;De 35 a 39 años;Total;2010T2;341,9
Mujeres;De 35 a 39 años;Total;2010T1;367,7
Mujeres;De 35 a 39 años;Total;2009T4;384,1
Mujeres;De 35 a 39 años;Total;2009T3;394,2
Mujeres;De 35 a 39 años;Total;2009T2;374,4
Mujeres;De 35 a 39 años;Total;2009T1;377,6
Mujeres;De 35 a 39 años;Total;2008T4;397,7
Mujeres;De 35 a 39 años;Total;2008T3;439,1
Mujeres;De 35 a 39 años;Total;2008T2;450,6
Mujeres;De 35 a 39 años;Total;2008T1;440,9
Mujeres;De 35 a 39 años;Total;2007T4;449,4
Mujeres;De 35 a 39 años;Total;2007T3;492,6
Mujeres;De 35 a 39 años;Total;2007T2;463,9
Mujeres;De 35 a 39 años;Total;2007T1;458,8
Mujeres;De 35 a 39 años;Total;2006T4;451,8
Mujeres;De 35 a 39 años;Total;2006T3;486,6
Mujeres;De 35 a 39 años;Total;2006T2;466,6
Mujeres;De 35 a 39 años;Total;2006T1;472,6
Mujeres;De 35 a 39 años;Total;2005T4;488,9
Mujeres;De 35 a 39 años;Total;2005T3;517,7
Mujeres;De 35 a 39 años;Total;2005T2;525,4
Mujeres;De 35 a 39 años;Total;2005T1;506,3
Mujeres;De 35 a 39 años;Total;2004T4;485,2
Mujeres;De 35 a 39 años;Total;2004T3;512,3
Mujeres;De 35 a 39 años;Total;2004T2;509
Mujeres;De 35 a 39 años;Total;2004T1;513,4
Mujeres;De 35 a 39 años;Total;2003T4;525,3
Mujeres;De 35 a 39 años;Total;2003T3;541,3
Mujeres;De 35 a 39 años;Total;2003T2;533,7
Mujeres;De 35 a 39 años;Total;2003T1;536,7
Mujeres;De 35 a 39 años;Total;2002T4;559,1
Mujeres;De 35 a 39 años;Total;2002T3;561,8
Mujeres;De 35 a 39 años;Total;2002T2;563,1
Mujeres;De 35 a 39 años;Total;2002T1;582,5
Mujeres;De 35 a 39 años;Estudiante;2026T1;41,7
Mujeres;De 35 a 39 años;Estudiante;2025T4;42,7
Mujeres;De 35 a 39 años;Estudiante;2025T3;43,5
Mujeres;De 35 a 39 años;Estudiante;2025T2;48,7
Mujeres;De 35 a 39 años;Estudiante;2025T1;49,6
Mujeres;De 35 a 39 años;Estudiante;2024T4;53,8
Mujeres;De 35 a 39 años;Estudiante;2024T3;37,6
Mujeres;De 35 a 39 años;Estudiante;2024T2;38,8
Mujeres;De 35 a 39 años;Estudiante;2024T1;49
Mujeres;De 35 a 39 años;Estudiante;2023T4;49,6
Mujeres;De 35 a 39 años;Estudiante;2023T3;43,1
Mujeres;De 35 a 39 años;Estudiante;2023T2;43,1
Mujeres;De 35 a 39 años;Estudiante;2023T1;42,9
Mujeres;De 35 a 39 años;Estudiante;2022T4;44,1
Mujeres;De 35 a 39 años;Estudiante;2022T3;36,4
Mujeres;De 35 a 39 años;Estudiante;2022T2;55,8
Mujeres;De 35 a 39 años;Estudiante;2022T1;50,9
Mujeres;De 35 a 39 años;Estudiante;2021T4;44
Mujeres;De 35 a 39 años;Estudiante;2021T3;38,1
Mujeres;De 35 a 39 años;Estudiante;2021T2;36,4
Mujeres;De 35 a 39 años;Estudiante;2021T1;35,6
Mujeres;De 35 a 39 años;Estudiante;2020T4;23
Mujeres;De 35 a 39 años;Estudiante;2020T3;15,9
Mujeres;De 35 a 39 años;Estudiante;2020T2;19,7
Mujeres;De 35 a 39 años;Estudiante;2020T1;22
Mujeres;De 35 a 39 años;Estudiante;2019T4;24,8
Mujeres;De 35 a 39 años;Estudiante;2019T3;20,9
Mujeres;De 35 a 39 años;Estudiante;2019T2;23,4
Mujeres;De 35 a 39 años;Estudiante;2019T1;25,3
Mujeres;De 35 a 39 años;Estudiante;2018T4;19,8
Mujeres;De 35 a 39 años;Estudiante;2018T3;15
Mujeres;De 35 a 39 años;Estudiante;2018T2;20,5
Mujeres;De 35 a 39 años;Estudiante;2018T1;25,1
Mujeres;De 35 a 39 años;Estudiante;2017T4;19,5
Mujeres;De 35 a 39 años;Estudiante;2017T3;18,5
Mujeres;De 35 a 39 años;Estudiante;2017T2;24,7
Mujeres;De 35 a 39 años;Estudiante;2017T1;24,8
Mujeres;De 35 a 39 años;Estudiante;2016T4;22,2
Mujeres;De 35 a 39 años;Estudiante;2016T3;9,8
Mujeres;De 35 a 39 años;Estudiante;2016T2;13,9
Mujeres;De 35 a 39 años;Estudiante;2016T1;16,5
Mujeres;De 35 a 39 años;Estudiante;2015T4;17,5
Mujeres;De 35 a 39 años;Estudiante;2015T3;10,6
Mujeres;De 35 a 39 años;Estudiante;2015T2;17,7
Mujeres;De 35 a 39 años;Estudiante;2015T1;18,7
Mujeres;De 35 a 39 años;Estudiante;2014T4;19,6
Mujeres;De 35 a 39 años;Estudiante;2014T3;16,6
Mujeres;De 35 a 39 años;Estudiante;2014T2;20,4
Mujeres;De 35 a 39 años;Estudiante;2014T1;12,8
Mujeres;De 35 a 39 años;Estudiante;2013T4;9,3
Mujeres;De 35 a 39 años;Estudiante;2013T3;8,6
Mujeres;De 35 a 39 años;Estudiante;2013T2;19,4
Mujeres;De 35 a 39 años;Estudiante;2013T1;15,6
Mujeres;De 35 a 39 años;Estudiante;2012T4;11,3
Mujeres;De 35 a 39 años;Estudiante;2012T3;8,4
Mujeres;De 35 a 39 años;Estudiante;2012T2;17,4
Mujeres;De 35 a 39 años;Estudiante;2012T1;19,1
Mujeres;De 35 a 39 años;Estudiante;2011T4;21,2
Mujeres;De 35 a 39 años;Estudiante;2011T3;17,9
Mujeres;De 35 a 39 años;Estudiante;2011T2;20,3
Mujeres;De 35 a 39 años;Estudiante;2011T1;25,6
Mujeres;De 35 a 39 años;Estudiante;2010T4;26,1
Mujeres;De 35 a 39 años;Estudiante;2010T3;14,8
Mujeres;De 35 a 39 años;Estudiante;2010T2;15,4
Mujeres;De 35 a 39 años;Estudiante;2010T1;21,5
Mujeres;De 35 a 39 años;Estudiante;2009T4;15,1
Mujeres;De 35 a 39 años;Estudiante;2009T3;10,6
Mujeres;De 35 a 39 años;Estudiante;2009T2;18,2
Mujeres;De 35 a 39 años;Estudiante;2009T1;22,5
Mujeres;De 35 a 39 años;Estudiante;2008T4;22,1
Mujeres;De 35 a 39 años;Estudiante;2008T3;14,1
Mujeres;De 35 a 39 años;Estudiante;2008T2;19,6
Mujeres;De 35 a 39 años;Estudiante;2008T1;25
Mujeres;De 35 a 39 años;Estudiante;2007T4;26,8
Mujeres;De 35 a 39 años;Estudiante;2007T3;18,6
Mujeres;De 35 a 39 años;Estudiante;2007T2;24,6
Mujeres;De 35 a 39 años;Estudiante;2007T1;25,4
Mujeres;De 35 a 39 años;Estudiante;2006T4;27,7
Mujeres;De 35 a 39 años;Estudiante;2006T3;18,2
Mujeres;De 35 a 39 años;Estudiante;2006T2;22
Mujeres;De 35 a 39 años;Estudiante;2006T1;23,7
Mujeres;De 35 a 39 años;Estudiante;2005T4;26,9
Mujeres;De 35 a 39 años;Estudiante;2005T3;18,9
Mujeres;De 35 a 39 años;Estudiante;2005T2;28,5
Mujeres;De 35 a 39 años;Estudiante;2005T1;27,9
Mujeres;De 35 a 39 años;Estudiante;2004T4;19,5
Mujeres;De 35 a 39 años;Estudiante;2004T3;17
Mujeres;De 35 a 39 años;Estudiante;2004T2;19,1
Mujeres;De 35 a 39 años;Estudiante;2004T1;18,6
Mujeres;De 35 a 39 años;Estudiante;2003T4;16,2
Mujeres;De 35 a 39 años;Estudiante;2003T3;13,5
Mujeres;De 35 a 39 años;Estudiante;2003T2;20,7
Mujeres;De 35 a 39 años;Estudiante;2003T1;20,4
Mujeres;De 35 a 39 años;Estudiante;2002T4;19,7
Mujeres;De 35 a 39 años;Estudiante;2002T3;14,8
Mujeres;De 35 a 39 años;Estudiante;2002T2;18,1
Mujeres;De 35 a 39 años;Estudiante;2002T1;17,5
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2026T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2025T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2025T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2025T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2025T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2024T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2024T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2024T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2024T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2023T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2023T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2023T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2023T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2022T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2022T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2022T2;0,3
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2022T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2021T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2021T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2021T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2021T1;0,3
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2020T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2020T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2020T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2020T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2019T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2019T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2019T2;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2019T1;0,7
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2018T4;0,5
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2018T3;0,4
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2018T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2018T1;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2017T4;0,5
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2017T3;0,9
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2017T2;0,5
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2017T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2016T4;0,4
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2016T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2016T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2016T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2015T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2015T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2015T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2015T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2014T4;0,4
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2014T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2014T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2014T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2013T4;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2013T3;0,5
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2013T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2013T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2012T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2012T3;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2012T2;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2012T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2011T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2011T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2011T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2011T1;0,3
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2010T4;0,3
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2010T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2010T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2010T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2009T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2009T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2009T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2009T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2008T4;0,6
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2008T3;0,9
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2008T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2008T1;0,6
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2007T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2007T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2007T2;0,7
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2007T1;0,9
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2006T4;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2006T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2006T2;0,9
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2006T1;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2005T4;0,9
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2005T3;1,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2005T2;0,6
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2005T1;0,8
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2004T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2004T3;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2004T2;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2004T1;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2003T4;0,2
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2003T3;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2003T2;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2003T1;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2002T4;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2002T3;..
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2002T2;0,1
Mujeres;De 35 a 39 años;Jubilado o prejubilado;2002T1;0,2
Mujeres;De 35 a 39 años;Labores del hogar;2026T1;143
Mujeres;De 35 a 39 años;Labores del hogar;2025T4;155,1
Mujeres;De 35 a 39 años;Labores del hogar;2025T3;167,4
Mujeres;De 35 a 39 años;Labores del hogar;2025T2;157,2
Mujeres;De 35 a 39 años;Labores del hogar;2025T1;144,2
Mujeres;De 35 a 39 años;Labores del hogar;2024T4;153,1
Mujeres;De 35 a 39 años;Labores del hogar;2024T3;155,1
Mujeres;De 35 a 39 años;Labores del hogar;2024T2;158,5
Mujeres;De 35 a 39 años;Labores del hogar;2024T1;161,2
Mujeres;De 35 a 39 años;Labores del hogar;2023T4;139,6
Mujeres;De 35 a 39 años;Labores del hogar;2023T3;150,2
Mujeres;De 35 a 39 años;Labores del hogar;2023T2;152,8
Mujeres;De 35 a 39 años;Labores del hogar;2023T1;154,8
Mujeres;De 35 a 39 años;Labores del hogar;2022T4;145,5
Mujeres;De 35 a 39 años;Labores del hogar;2022T3;163,2
Mujeres;De 35 a 39 años;Labores del hogar;2022T2;162,3
Mujeres;De 35 a 39 años;Labores del hogar;2022T1;160
Mujeres;De 35 a 39 años;Labores del hogar;2021T4;150,7
Mujeres;De 35 a 39 años;Labores del hogar;2021T3;164,8
Mujeres;De 35 a 39 años;Labores del hogar;2021T2;171,3
Mujeres;De 35 a 39 años;Labores del hogar;2021T1;178,1
Mujeres;De 35 a 39 años;Labores del hogar;2020T4;198,2
Mujeres;De 35 a 39 años;Labores del hogar;2020T3;209,1
Mujeres;De 35 a 39 años;Labores del hogar;2020T2;262,5
Mujeres;De 35 a 39 años;Labores del hogar;2020T1;180,2
Mujeres;De 35 a 39 años;Labores del hogar;2019T4;179,4
Mujeres;De 35 a 39 años;Labores del hogar;2019T3;200,9
Mujeres;De 35 a 39 años;Labores del hogar;2019T2;196,5
Mujeres;De 35 a 39 años;Labores del hogar;2019T1;187,1
Mujeres;De 35 a 39 años;Labores del hogar;2018T4;205,4
Mujeres;De 35 a 39 años;Labores del hogar;2018T3;220,3
Mujeres;De 35 a 39 años;Labores del hogar;2018T2;195,5
Mujeres;De 35 a 39 años;Labores del hogar;2018T1;187,9
Mujeres;De 35 a 39 años;Labores del hogar;2017T4;190,4
Mujeres;De 35 a 39 años;Labores del hogar;2017T3;202
Mujeres;De 35 a 39 años;Labores del hogar;2017T2;203,1
Mujeres;De 35 a 39 años;Labores del hogar;2017T1;200,7
Mujeres;De 35 a 39 años;Labores del hogar;2016T4;190,9
Mujeres;De 35 a 39 años;Labores del hogar;2016T3;208,6
Mujeres;De 35 a 39 años;Labores del hogar;2016T2;184
Mujeres;De 35 a 39 años;Labores del hogar;2016T1;190,2
Mujeres;De 35 a 39 años;Labores del hogar;2015T4;189,1
Mujeres;De 35 a 39 años;Labores del hogar;2015T3;223
Mujeres;De 35 a 39 años;Labores del hogar;2015T2;205,1
Mujeres;De 35 a 39 años;Labores del hogar;2015T1;216,1
Mujeres;De 35 a 39 años;Labores del hogar;2014T4;211,2
Mujeres;De 35 a 39 años;Labores del hogar;2014T3;223,7
Mujeres;De 35 a 39 años;Labores del hogar;2014T2;208,6
Mujeres;De 35 a 39 años;Labores del hogar;2014T1;214
Mujeres;De 35 a 39 años;Labores del hogar;2013T4;219,6
Mujeres;De 35 a 39 años;Labores del hogar;2013T3;253,5
Mujeres;De 35 a 39 años;Labores del hogar;2013T2;219
Mujeres;De 35 a 39 años;Labores del hogar;2013T1;220,7
Mujeres;De 35 a 39 años;Labores del hogar;2012T4;227,2
Mujeres;De 35 a 39 años;Labores del hogar;2012T3;255,2
Mujeres;De 35 a 39 años;Labores del hogar;2012T2;247,8
Mujeres;De 35 a 39 años;Labores del hogar;2012T1;234,8
Mujeres;De 35 a 39 años;Labores del hogar;2011T4;257,4
Mujeres;De 35 a 39 años;Labores del hogar;2011T3;278,4
Mujeres;De 35 a 39 años;Labores del hogar;2011T2;265,3
Mujeres;De 35 a 39 años;Labores del hogar;2011T1;252
Mujeres;De 35 a 39 años;Labores del hogar;2010T4;277,8
Mujeres;De 35 a 39 años;Labores del hogar;2010T3;312,7
Mujeres;De 35 a 39 años;Labores del hogar;2010T2;287,2
Mujeres;De 35 a 39 años;Labores del hogar;2010T1;306,2
Mujeres;De 35 a 39 años;Labores del hogar;2009T4;327,1
Mujeres;De 35 a 39 años;Labores del hogar;2009T3;341
Mujeres;De 35 a 39 años;Labores del hogar;2009T2;319,4
Mujeres;De 35 a 39 años;Labores del hogar;2009T1;316,6
Mujeres;De 35 a 39 años;Labores del hogar;2008T4;334
Mujeres;De 35 a 39 años;Labores del hogar;2008T3;376,5
Mujeres;De 35 a 39 años;Labores del hogar;2008T2;382,8
Mujeres;De 35 a 39 años;Labores del hogar;2008T1;370,9
Mujeres;De 35 a 39 años;Labores del hogar;2007T4;380,9
Mujeres;De 35 a 39 años;Labores del hogar;2007T3;422,3
Mujeres;De 35 a 39 años;Labores del hogar;2007T2;385,6
Mujeres;De 35 a 39 años;Labores del hogar;2007T1;372,9
Mujeres;De 35 a 39 años;Labores del hogar;2006T4;375,8
Mujeres;De 35 a 39 años;Labores del hogar;2006T3;417,3
Mujeres;De 35 a 39 años;Labores del hogar;2006T2;395,2
Mujeres;De 35 a 39 años;Labores del hogar;2006T1;403,5
Mujeres;De 35 a 39 años;Labores del hogar;2005T4;414,9
Mujeres;De 35 a 39 años;Labores del hogar;2005T3;448,1
