Sexo;Motivos de no trabajar;Sector económico;Periodo;Total
Ambos sexos;Vacaciones o días de permiso;Agricultura;2008T3;28,3
Ambos sexos;Vacaciones o días de permiso;Agricultura;2008T2;6,9
Ambos sexos;Vacaciones o días de permiso;Agricultura;2008T1;9,6
Ambos sexos;Vacaciones o días de permiso;Industria;2025T4;112,9
Ambos sexos;Vacaciones o días de permiso;Industria;2025T3;453,3
Ambos sexos;Vacaciones o días de permiso;Industria;2025T2;104,1
Ambos sexos;Vacaciones o días de permiso;Industria;2025T1;108,8
Ambos sexos;Vacaciones o días de permiso;Industria;2024T4;149,1
Ambos sexos;Vacaciones o días de permiso;Industria;2024T3;453,5
Ambos sexos;Vacaciones o días de permiso;Industria;2024T2;55,6
Ambos sexos;Vacaciones o días de permiso;Industria;2024T1;108,4
Ambos sexos;Vacaciones o días de permiso;Industria;2023T4;164,1
Ambos sexos;Vacaciones o días de permiso;Industria;2023T3;400,3
Ambos sexos;Vacaciones o días de permiso;Industria;2023T2;74,5
Ambos sexos;Vacaciones o días de permiso;Industria;2023T1;67,2
Ambos sexos;Vacaciones o días de permiso;Industria;2022T4;150,1
Ambos sexos;Vacaciones o días de permiso;Industria;2022T3;411,0
Ambos sexos;Vacaciones o días de permiso;Industria;2022T2;59,9
Ambos sexos;Vacaciones o días de permiso;Industria;2022T1;77,3
Ambos sexos;Vacaciones o días de permiso;Industria;2021T4;129,5
Ambos sexos;Vacaciones o días de permiso;Industria;2021T3;399,1
Ambos sexos;Vacaciones o días de permiso;Industria;2021T2;41,7
Ambos sexos;Vacaciones o días de permiso;Industria;2021T1;59,3
Ambos sexos;Vacaciones o días de permiso;Industria;2020T4;78,7
Ambos sexos;Vacaciones o días de permiso;Industria;2020T3;330,3
Ambos sexos;Vacaciones o días de permiso;Industria;2020T2;49,4
Ambos sexos;Vacaciones o días de permiso;Industria;2020T1;88,8
Ambos sexos;Vacaciones o días de permiso;Industria;2019T4;111,1
Ambos sexos;Vacaciones o días de permiso;Industria;2019T3;357,0
Ambos sexos;Vacaciones o días de permiso;Industria;2019T2;55,2
Ambos sexos;Vacaciones o días de permiso;Industria;2019T1;65,1
Ambos sexos;Vacaciones o días de permiso;Industria;2018T4;117,9
Ambos sexos;Vacaciones o días de permiso;Industria;2018T3;342,9
Ambos sexos;Vacaciones o días de permiso;Industria;2018T2;33,9
Ambos sexos;Vacaciones o días de permiso;Industria;2018T1;55,0
Ambos sexos;Vacaciones o días de permiso;Industria;2017T4;97,5
Ambos sexos;Vacaciones o días de permiso;Industria;2017T3;371,9
Ambos sexos;Vacaciones o días de permiso;Industria;2017T2;48,0
Ambos sexos;Vacaciones o días de permiso;Industria;2017T1;45,6
Ambos sexos;Vacaciones o días de permiso;Industria;2016T4;106,2
Ambos sexos;Vacaciones o días de permiso;Industria;2016T3;311,0
Ambos sexos;Vacaciones o días de permiso;Industria;2016T2;23,8
Ambos sexos;Vacaciones o días de permiso;Industria;2016T1;49,3
Ambos sexos;Vacaciones o días de permiso;Industria;2015T4;64,5
Ambos sexos;Vacaciones o días de permiso;Industria;2015T3;296,8
Ambos sexos;Vacaciones o días de permiso;Industria;2015T2;32,6
Ambos sexos;Vacaciones o días de permiso;Industria;2015T1;71,1
Ambos sexos;Vacaciones o días de permiso;Industria;2014T4;61,6
Ambos sexos;Vacaciones o días de permiso;Industria;2014T3;323,8
Ambos sexos;Vacaciones o días de permiso;Industria;2014T2;44,6
Ambos sexos;Vacaciones o días de permiso;Industria;2014T1;48,9
Ambos sexos;Vacaciones o días de permiso;Industria;2013T4;84,3
Ambos sexos;Vacaciones o días de permiso;Industria;2013T3;308,9
Ambos sexos;Vacaciones o días de permiso;Industria;2013T2;29,5
Ambos sexos;Vacaciones o días de permiso;Industria;2013T1;57,6
Ambos sexos;Vacaciones o días de permiso;Industria;2012T4;76,7
Ambos sexos;Vacaciones o días de permiso;Industria;2012T3;334,3
Ambos sexos;Vacaciones o días de permiso;Industria;2012T2;44,3
Ambos sexos;Vacaciones o días de permiso;Industria;2012T1;37,9
Ambos sexos;Vacaciones o días de permiso;Industria;2011T4;85,2
Ambos sexos;Vacaciones o días de permiso;Industria;2011T3;346,8
Ambos sexos;Vacaciones o días de permiso;Industria;2011T2;49,9
Ambos sexos;Vacaciones o días de permiso;Industria;2011T1;37,4
Ambos sexos;Vacaciones o días de permiso;Industria;2010T4;101,3
Ambos sexos;Vacaciones o días de permiso;Industria;2010T3;390,6
Ambos sexos;Vacaciones o días de permiso;Industria;2010T2;35,8
Ambos sexos;Vacaciones o días de permiso;Industria;2010T1;59,2
Ambos sexos;Vacaciones o días de permiso;Industria;2009T4;91,1
Ambos sexos;Vacaciones o días de permiso;Industria;2009T3;390,3
Ambos sexos;Vacaciones o días de permiso;Industria;2009T2;78,6
Ambos sexos;Vacaciones o días de permiso;Industria;2009T1;110,0
Ambos sexos;Vacaciones o días de permiso;Industria;2008T4;124,7
Ambos sexos;Vacaciones o días de permiso;Industria;2008T3;501,3
Ambos sexos;Vacaciones o días de permiso;Industria;2008T2;48,7
Ambos sexos;Vacaciones o días de permiso;Industria;2008T1;127,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2025T4;53,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2025T3;160,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2025T2;27,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2025T1;40,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2024T4;40,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2024T3;150,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2024T2;14,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2024T1;46,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2023T4;43,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2023T3;159,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2023T2;17,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2023T1;28,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2022T4;44,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2022T3;127,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2022T2;27,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2022T1;28,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2021T4;44,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2021T3;113,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2021T2;7,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2021T1;19,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2020T4;19,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2020T3;75,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2020T2;14,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2020T1;42,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2019T4;45,1
Ambos sexos;Vacaciones o días de permiso;Construcción;2019T3;115,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2019T2;16,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2019T1;20,8
Ambos sexos;Vacaciones o días de permiso;Construcción;2018T4;30,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2018T3;99,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2018T2;10,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2018T1;18,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2017T4;31,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2017T3;88,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2017T2;11,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2017T1;17,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2016T4;35,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2016T3;89,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2016T2;9,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2016T1;10,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2015T4;19,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2015T3;73,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2015T2;13,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2015T1;26,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2014T4;16,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2014T3;89,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2014T2;12,4
Ambos sexos;Vacaciones o días de permiso;Construcción;2014T1;21,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2013T4;24,0
Ambos sexos;Vacaciones o días de permiso;Construcción;2013T3;94,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2013T2;10,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2013T1;18,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2012T4;29,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2012T3;93,1
Ambos sexos;Vacaciones o días de permiso;Construcción;2012T2;16,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2012T1;21,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2011T4;35,6
Ambos sexos;Vacaciones o días de permiso;Construcción;2011T3;104,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2011T2;23,1
Ambos sexos;Vacaciones o días de permiso;Construcción;2011T1;24,1
Ambos sexos;Vacaciones o días de permiso;Construcción;2010T4;47,1
Ambos sexos;Vacaciones o días de permiso;Construcción;2010T3;136,9
Ambos sexos;Vacaciones o días de permiso;Construcción;2010T2;16,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2010T1;32,8
Ambos sexos;Vacaciones o días de permiso;Construcción;2009T4;46,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2009T3;154,3
Ambos sexos;Vacaciones o días de permiso;Construcción;2009T2;31,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2009T1;67,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2008T4;57,5
Ambos sexos;Vacaciones o días de permiso;Construcción;2008T3;209,7
Ambos sexos;Vacaciones o días de permiso;Construcción;2008T2;25,2
Ambos sexos;Vacaciones o días de permiso;Construcción;2008T1;78,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2025T4;666,3
Ambos sexos;Vacaciones o días de permiso;Servicios;2025T3;2.552,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2025T2;561,5
Ambos sexos;Vacaciones o días de permiso;Servicios;2025T1;607,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2024T4;739,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2024T3;2.517,3
Ambos sexos;Vacaciones o días de permiso;Servicios;2024T2;397,3
Ambos sexos;Vacaciones o días de permiso;Servicios;2024T1;717,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2023T4;763,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2023T3;2.442,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2023T2;499,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2023T1;484,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2022T4;715,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2022T3;2.324,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2022T2;512,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2022T1;439,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2021T4;649,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2021T3;2.266,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2021T2;297,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2021T1;415,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2020T4;344,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2020T3;1.804,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2020T2;168,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2020T1;433,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2019T4;542,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2019T3;1.953,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2019T2;350,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2019T1;353,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2018T4;504,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2018T3;1.894,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2018T2;237,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2018T1;384,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2017T4;505,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2017T3;1.865,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2017T2;310,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2017T1;262,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2016T4;492,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2016T3;1.772,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2016T2;204,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2016T1;335,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2015T4;369,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2015T3;1.714,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2015T2;236,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2015T1;331,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2014T4;348,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2014T3;1.781,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2014T2;263,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2014T1;272,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2013T4;401,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2013T3;1.795,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2013T2;201,3
Ambos sexos;Vacaciones o días de permiso;Servicios;2013T1;342,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2012T4;440,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2012T3;1.784,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2012T2;294,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2012T1;309,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2011T4;454,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2011T3;1.851,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2011T2;309,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2011T1;277,9
Ambos sexos;Vacaciones o días de permiso;Servicios;2010T4;514,1
Ambos sexos;Vacaciones o días de permiso;Servicios;2010T3;1.940,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2010T2;265,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2010T1;363,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2009T4;434,7
Ambos sexos;Vacaciones o días de permiso;Servicios;2009T3;2.009,8
Ambos sexos;Vacaciones o días de permiso;Servicios;2009T2;328,2
Ambos sexos;Vacaciones o días de permiso;Servicios;2009T1;375,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2008T4;474,6
Ambos sexos;Vacaciones o días de permiso;Servicios;2008T3;2.059,0
Ambos sexos;Vacaciones o días de permiso;Servicios;2008T2;229,4
Ambos sexos;Vacaciones o días de permiso;Servicios;2008T1;548,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2025T4;150,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2025T3;121,7
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2025T2;129,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2025T1;127,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2024T4;119,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2024T3;124,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2024T2;119,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2024T1;113,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2023T4;124,3
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2023T3;106,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2023T2;112,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2023T1;147,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2022T4;115,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2022T3;112,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2022T2;115,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2022T1;117,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2021T4;130,7
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2021T3;116,7
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2021T2;118,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2021T1;101,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2020T4;106,5
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2020T3;96,5
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2020T2;99,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2020T1;87,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2019T4;94,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2019T3;85,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2019T2;74,5
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2019T1;87,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2018T4;75,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2018T3;72,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2018T2;82,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2018T1;74,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2017T4;83,5
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2017T3;83,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2017T2;84,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2017T1;86,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2016T4;71,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2016T3;81,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2016T2;71,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2016T1;65,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2015T4;76,7
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2015T3;68,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2015T2;75,3
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2015T1;72,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2014T4;72,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2014T3;76,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2014T2;65,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2014T1;82,8
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2013T4;69,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2013T3;74,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2013T2;79,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2013T1;79,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2012T4;86,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2012T3;76,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2012T2;75,4
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2012T1;108,7
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2011T4;91,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2011T3;78,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2011T2;68,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2011T1;70,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2010T4;91,3
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2010T3;83,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2010T2;74,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2010T1;78,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2009T4;77,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2009T3;73,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2009T2;70,1
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2009T1;73,6
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2008T4;78,0
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2008T3;94,2
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2008T2;78,9
Ambos sexos;Permiso por nacimiento de hijo/a;Total;2008T1;83,9
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2025T4;2,9
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2025T3;2,7
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2025T2;2,3
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2025T1;1,9
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2024T4;2,2
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2024T3;6,6
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2024T2;5,4
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2024T1;8,0
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2023T4;2,1
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2023T3;0,8
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2023T2;1,6
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2023T1;4,5
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2022T4;3,1
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2022T3;6,0
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2022T2;2,4
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2022T1;5,0
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2021T4;3,6
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2021T3;3,4
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2021T2;2,0
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2021T1;2,6
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2020T4;3,7
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2020T3;0,8
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2020T2;1,0
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2020T1;1,7
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2019T4;1,7
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2019T3;1,7
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2019T2;0,5
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2019T1;2,5
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2018T4;2,5
Ambos sexos;Permiso por nacimiento de hijo/a;Agricultura;2018T3;0,7
